,Name,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,Score,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating
10,Brandon Tate,0.2222222222222222,0.2222222222222222,22.22222222222222,6.555555555555555,0.1111111111111111,6.555555555555555,6.555555555555555,0.0,0.0,0.0,0.0,1.5444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.688888888888889,0.0,22.22222222222222,22.22222222222222,22.22222222222222,33.87777777777777,False,4.0,48.0,22.0,26.2,62.75,358.0,5.7,20.25,12.5625,40.3,3.625,65.5,31.5625,66.1,245.1875,7.8,11.7,1.9375,103,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
11,Brian Hartline,3.5714285714285716,1.7142857142857142,49.24285714285714,21.428571428571427,0.0,4.814285714285715,6.928571428571429,0.0,0.0,0.0,0.0,3.857142857142857,19.2,0.42857142857142855,0.14285714285714285,14.285714285714286,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.15714285714285717,35.857142857142854,48.7,0.0,13.428571428571429,8.128571428571428,13.428571428571429,33.54285714285714,True,7.0,46.0,19.5,17.4,65.125,331.9375,5.1,19.1875,14.1875,41.9,2.9375,38.3,38.0625,60.9,236.375,6.2,10.2,1.25,81,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
12,Taylor Gabriel,3.7142857142857144,2.7142857142857144,74.28571428571429,23.142857142857142,0.0,4.757142857142857,7.057142857142857,0.0,0.0,0.0,0.0,5.171428571428572,7.2,0.14285714285714285,0.14285714285714285,14.285714285714286,1.5714285714285714,0.0,1.5714285714285714,1.5714285714285714,0.0,0.0,0.0,0.0,0.3,30.571428571428573,41.728571428571435,0.0,12.042857142857143,8.7,12.042857142857143,33.54285714285714,True,7.0,46.0,19.5,17.4,65.125,331.9375,5.1,19.1875,14.1875,41.9,2.9375,38.3,38.0625,60.9,236.375,6.2,10.2,1.25,81,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
13,Travis Benjamin,8.571428571428571,5.0,63.457142857142856,82.14285714285714,0.5714285714285714,13.242857142857146,18.714285714285715,0.0,0.0,0.0,0.0,18.071428571428573,5.6,0.5714285714285714,0.42857142857142855,35.714285714285715,2.5714285714285716,0.14285714285714285,2.2857142857142856,2.5714285714285716,0.0,0.0,0.0,0.0,1.542857142857143,54.57142857142857,73.44285714285715,0.0,15.7,9.585714285714287,15.7,33.54285714285714,True,7.0,46.0,19.5,17.4,65.125,331.9375,5.1,19.1875,14.1875,41.9,2.9375,38.3,38.0625,60.9,236.375,6.2,10.2,1.25,81,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
14,Lance Moore,3.5,2.0,58.349999999999994,16.75,0.0,5.9,10.55,0.0,0.0,0.0,0.0,3.425,17.5,0.5,0.25,12.5,1.75,0.0,0.875,1.75,0.0,0.0,0.0,0.0,0.425,44.75,68.725,0.0,7.574999999999999,4.35,7.574999999999999,28.5,True,4.0,46.0,21.0,22.4,64.375,346.6875,5.4,21.0625,12.6875,36.9,3.0625,69.4,39.5,66.5,263.25,6.7,10.0,2.0625,93,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
15,Golden Tate,7.25,4.5,64.1,47.5,0.0,6.575,10.100000000000001,0.25,1.5,1.5,0.0,9.4,15.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,87.54999999999998,0.525,13.0,8.475,13.525,28.5,True,4.0,46.0,21.0,22.4,64.375,346.6875,5.4,21.0625,12.6875,36.9,3.0625,69.4,39.5,66.5,263.25,6.7,10.0,2.0625,93,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
16,Calvin Johnson,11.25,6.75,58.475,63.75,0.25,6.425000000000001,11.35,0.0,0.0,0.0,0.0,14.375,11.7,1.5,0.75,45.825,7.0,0.25,4.45,7.0,0.0,0.0,0.0,0.0,2.9499999999999997,63.75,97.95,0.0,16.9,10.075,16.9,28.5,True,4.0,46.0,21.0,22.4,64.375,346.6875,5.4,21.0625,12.6875,36.9,3.0625,69.4,39.5,66.5,263.25,6.7,10.0,2.0625,93,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
17,James Jones,5.357142857142857,2.9285714285714284,50.40714285714285,53.0,0.5714285714285714,9.335714285714285,16.314285714285713,0.0,0.0,0.0,0.0,12.22857142857143,11.6,0.6428571428571429,0.21428571428571427,10.714285714285714,1.5714285714285714,0.21428571428571427,0.7857142857142857,1.0714285714285714,0.0,0.0,0.0,0.0,1.657142857142857,64.28571428571429,89.97142857142858,0.0,8.45,4.7142857142857135,8.45,32.2,False,6.0,50.0,22.0,23.0,66.0,334.5625,5.1,19.8125,13.0,33.7,3.25,53.8,35.8125,60.7,218.9375,6.1,10.1,1.9375,90,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
18,Davante Adams,7.454545454545454,3.909090909090909,53.7,35.18181818181818,0.09090909090909091,4.690909090909091,7.927272727272728,0.0,0.0,0.0,0.0,8.154545454545454,7.2,0.9090909090909091,0.36363636363636365,16.663636363636364,2.727272727272727,0.09090909090909091,1.2545454545454546,2.727272727272727,0.0,0.0,0.0,0.0,1.1818181818181817,59.81818181818182,81.89090909090909,0.0,16.581818181818186,5.754545454545454,16.581818181818186,32.2,False,6.0,50.0,22.0,23.0,66.0,334.5625,5.1,19.8125,13.0,33.7,3.25,53.8,35.8125,60.7,218.9375,6.1,10.1,1.9375,90,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
19,Randall Cobb,8.428571428571429,5.0,61.39285714285715,55.5,0.42857142857142855,6.478571428571428,11.435714285714285,0.7857142857142857,3.2142857142857144,1.8214285714285714,0.07142857142857142,14.085714285714289,4.7,1.3571428571428572,0.6428571428571429,38.09285714285714,4.071428571428571,0.35714285714285715,2.5714285714285716,3.5500000000000003,0.0,0.0,0.0,0.0,3.192857142857143,65.5,91.93571428571428,1.1357142857142857,12.828571428571426,8.757142857142856,13.964285714285712,32.2,False,6.0,50.0,22.0,23.0,66.0,334.5625,5.1,19.8125,13.0,33.7,3.25,53.8,35.8125,60.7,218.9375,6.1,10.1,1.9375,90,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
20,Jared Abbrederis,1.75,1.0,23.799999999999997,13.25,0.0,3.0500000000000003,5.15,0.0,0.0,0.0,0.0,2.325,1.5,0.25,0.125,12.5,0.625,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.1875,10.625,14.037499999999998,0.0,9.225,4.800000000000001,9.225,32.2,False,6.0,50.0,22.0,23.0,66.0,334.5625,5.1,19.8125,13.0,33.7,3.25,53.8,35.8125,60.7,218.9375,6.1,10.1,1.9375,90,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
21,Jeff Janis,0.8571428571428571,0.14285714285714285,3.5714285714285716,5.642857142857143,0.0,1.4142857142857144,2.8214285714285716,0.0,0.0,0.0,0.0,0.7071428571428572,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214285714285714,13.885714285714286,0.0,5.857142857142857,0.35714285714285715,5.857142857142857,32.2,False,6.0,50.0,22.0,23.0,66.0,334.5625,5.1,19.8125,13.0,33.7,3.25,53.8,35.8125,60.7,218.9375,6.1,10.1,1.9375,90,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
22,Tavon Austin,4.333333333333333,2.6666666666666665,57.76666666666667,14.0,0.0,3.0666666666666664,4.2,2.6666666666666665,19.0,4.733333333333333,0.3333333333333333,9.966666666666667,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.333333333333333,5.333333333333333,0.3333333333333333,2.533333333333333,43.666666666666664,79.86666666666666,6.2,9.833333333333334,12.233333333333334,16.033333333333335,24.46666666666667,False,7.0,44.0,18.5,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
23,Chris Givens,0.3333333333333333,0.3333333333333333,33.333333333333336,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,8.0,8.0,0.0,1.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,30.266666666666666,2.566666666666667,2.066666666666667,4.633333333333334,4.633333333333334,24.46666666666667,False,7.0,44.0,18.5,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
24,Kenny Britt,4.545454545454546,2.1818181818181817,38.59090909090909,36.72727272727273,0.09090909090909091,7.627272727272726,13.963636363636363,0.0,0.0,0.0,0.0,6.672727272727273,6.1,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.90909090909091,70.2090909090909,0.0,10.80909090909091,5.29090909090909,10.80909090909091,32.35454545454546,True,3.5,43.0,19.75,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
25,Tavon Austin,5.545454545454546,3.3636363636363638,58.209090909090904,31.181818181818183,0.36363636363636365,4.90909090909091,7.6090909090909085,3.0,27.636363636363637,9.590909090909092,0.2727272727272727,13.427272727272726,4.8,0.45454545454545453,0.2727272727272727,13.636363636363637,2.6363636363636362,0.2727272727272727,1.3181818181818181,1.5454545454545454,0.2727272727272727,2.090909090909091,2.090909090909091,0.2727272727272727,4.0181818181818185,46.27272727272727,75.19090909090909,6.336363636363635,12.154545454545456,13.745454545454544,18.472727272727273,32.35454545454546,True,3.5,43.0,19.75,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
26,Wes Welker,4.333333333333333,2.3333333333333335,55.56666666666666,19.0,0.0,4.166666666666667,7.733333333333333,0.0,0.0,0.0,0.0,4.233333333333333,3.5,0.3333333333333333,0.3333333333333333,33.333333333333336,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5333333333333333,18.0,27.0,0.0,29.833333333333332,15.600000000000001,29.833333333333332,32.35454545454546,True,3.5,43.0,19.75,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
27,Brian Quick,2.5,0.75,27.612499999999997,7.375,0.0,1.8624999999999998,6.875,0.0,0.0,0.0,0.0,1.4875,2.4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,40.6125,0.0,8.0,2.35,8.0,32.35454545454546,True,3.5,43.0,19.75,17.5,57.5,297.5625,5.2,15.0625,12.5625,25.9,2.25,52.8,29.5625,57.7,175.3125,5.9,10.3,0.6875,73,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
28,Mike Wallace,4.583333333333333,2.5,48.025,30.083333333333332,0.08333333333333333,6.5,9.825000000000001,0.08333333333333333,0.5,0.5,0.0,6.058333333333334,13.2,0.4166666666666667,0.08333333333333333,4.166666666666667,0.8333333333333334,0.0,0.4166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,47.833333333333336,74.29166666666667,0.15833333333333333,9.4,5.241666666666667,9.566666666666666,31.441666666666674,False,10.0,46.5,18.25,22.8,60.8125,321.1875,5.3,18.5625,12.4375,38.2,2.75,50.0,28.375,64.8,183.0,6.4,10.0,0.875,85,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
29,Jarius Wright,2.9166666666666665,1.75,56.666666666666664,23.416666666666668,0.0,7.333333333333333,12.591666666666667,0.08333333333333333,2.4166666666666665,2.4166666666666665,0.0,4.333333333333333,9.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.39999999999999,0.18333333333333335,10.733333333333334,6.608333333333333,10.916666666666666,31.441666666666674,False,10.0,46.5,18.25,22.8,60.8125,321.1875,5.3,18.5625,12.4375,38.2,2.75,50.0,28.375,64.8,183.0,6.4,10.0,0.875,85,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
30,Stefon Diggs,7.333333333333333,4.666666666666667,68.27777777777777,69.55555555555556,0.2222222222222222,10.344444444444445,14.833333333333334,0.3333333333333333,1.4444444444444444,1.4444444444444444,0.0,13.766666666666664,3.2,0.4444444444444444,0.1111111111111111,11.11111111111111,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.16666666666666666,50.333333333333336,76.52222222222221,0.6777777777777778,14.644444444444446,9.87777777777778,15.344444444444443,31.441666666666674,False,10.0,46.5,18.25,22.8,60.8125,321.1875,5.3,18.5625,12.4375,38.2,2.75,50.0,28.375,64.8,183.0,6.4,10.0,0.875,85,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
31,Cordarrelle Patterson,0.16666666666666666,0.16666666666666666,16.666666666666668,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.25,1.25,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,7.474999999999999,4.758333333333334,4.658333333333333,9.416666666666666,9.416666666666666,31.441666666666674,False,10.0,46.5,18.25,22.8,60.8125,321.1875,5.3,18.5625,12.4375,38.2,2.75,50.0,28.375,64.8,183.0,6.4,10.0,0.875,85,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
32,Charles Johnson,1.3,0.9,41.67,12.7,0.0,7.4799999999999995,10.68,0.0,0.0,0.0,0.0,2.17,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,35.160000000000004,0.0,6.7700000000000005,4.4399999999999995,6.7700000000000005,31.441666666666674,False,10.0,46.5,18.25,22.8,60.8125,321.1875,5.3,18.5625,12.4375,38.2,2.75,50.0,28.375,64.8,183.0,6.4,10.0,0.875,85,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
33,Jordan Matthews,7.6923076923076925,4.923076923076923,63.83846153846154,52.30769230769231,0.3076923076923077,6.384615384615385,10.384615384615385,0.0,0.0,0.0,0.0,12.384615384615387,32.9,0.9230769230769231,0.5384615384615384,34.61538461538461,4.538461538461538,0.15384615384615385,2.8076923076923075,3.5384615384615383,0.0,0.0,0.0,0.0,1.9153846153846152,57.38461538461539,79.57692307692308,0.0,13.515384615384617,8.523076923076923,13.515384615384617,31.11538461538462,True,3.5,51.0,23.75,23.6,68.875,364.375,5.3,21.1875,14.375,39.6,2.6875,55.8,38.9375,65.0,255.4375,6.6,10.1,1.4375,84,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
34,Josh Huff,2.6666666666666665,1.8333333333333333,62.09166666666667,21.0,0.25,8.625,10.375,0.0,0.0,0.0,0.0,5.433333333333333,9.2,0.4166666666666667,0.16666666666666666,12.5,0.9166666666666666,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,0.7583333333333333,36.083333333333336,48.01666666666667,0.0,6.6000000000000005,4.866666666666666,6.6000000000000005,31.11538461538462,True,3.5,51.0,23.75,23.6,68.875,364.375,5.3,21.1875,14.375,39.6,2.6875,55.8,38.9375,65.0,255.4375,6.6,10.1,1.4375,84,19.6,61.375,321.6875,5.2,17.75,13.125,35.7,2.9375,55.3,5.9,17.1,35.8125,59.9,230.4375,6.4,10.7,1.5,79
