,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
272,Shaun Draughn,2.4545454545454546,6.454545454545454,2.4454545454545458,0.09090909090909091,2.090909090909091,1.6363636363636365,13.818181818181818,0.18181818181818182,5.20909090909091,2.0,0.36363636363636365,-0.09090909090909091,-0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,3.5454545454545454,0.18181818181818182,2.3454545454545452,13.363636363636363,19.954545454545453,14.718181818181817,12.763636363636362,23.936363636363637,27.499999999999996,19.654545454545453,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
273,DuJuan Harris,6.4,26.2,4.14,0.0,1.6,1.4,20.2,0.2,7.039999999999999,0.8,0.3333333333333333,-0.5,-0.5,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.18333333333333335,23.4,36.96,33.160000000000004,3.8,36.580000000000005,36.96,19.654545454545453,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,19.2,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
274,Doug Martin,12.5,42.5,3.3499999999999996,0.0,2.5,2.5,17.0,0.0,8.45,11.6,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2,28.5,42.65,47.349999999999994,5.7,53.05,53.05,17.975,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
275,Peyton Barber,3.857142857142857,17.428571428571427,1.8285714285714287,0.14285714285714285,0.7142857142857143,0.5714285714285714,3.4285714285714284,0.0,3.5142857142857147,3.8,0.42857142857142855,1.0,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,2.142857142857143,0.0,0.6,8.714285714285714,11.257142857142856,27.785714285714285,1.9857142857142858,29.371428571428574,29.75714285714286,17.975,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
276,Mike James,1.0,3.0,3.0,0.0,3.0,3.0,17.0,0.0,5.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,5.0,15.0,20.0,20.0,17.975,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
277,Alan Cross,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,10.4,0.0,3.8666666666666667,1.5166666666666666,3.8666666666666667,17.975,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,18.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
278,DeMarco Murray,19.272727272727273,90.9090909090909,4.8545454545454545,0.7272727272727273,4.454545454545454,3.6363636363636362,24.363636363636363,0.2727272727272727,22.83636363636364,13.4,3.090909090909091,7.7272727272727275,1.7545454545454546,0.6363636363636364,1.3636363636363635,1.0,5.181818181818182,0.2727272727272727,8.145454545454546,55.54545454545455,82.4909090909091,35.1,8.345454545454546,42.12727272727273,43.654545454545456,19.080000000000002,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,14.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
279,Derrick Henry,6.2,25.2,3.3899999999999997,0.1,1.1,0.9,10.7,0.0,5.09,12.0,0.9,4.0,1.51,0.1,0.2,0.1,1.5,0.0,1.25,17.6,26.259999999999998,29.589999999999996,6.720000000000001,34.339999999999996,36.31,19.080000000000002,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,14.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
280,Antonio Andrews,0.18181818181818182,1.3636363636363635,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,2.190909090909091,3.027272727272727,0.0,3.027272727272727,3.027272727272727,19.080000000000002,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,14.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
281,Jalston Fowler,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.2727272727272727,0.0,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.2727272727272727,0.0,0.21818181818181817,11.0,16.409090909090903,0.0,0.8272727272727273,0.8272727272727273,0.8272727272727273,19.080000000000002,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,14.1,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
282,Chris Thompson,4.428571428571429,23.642857142857142,5.814285714285714,0.14285714285714285,3.7857142857142856,3.0,21.071428571428573,0.07142857142857142,8.685714285714285,16.7,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.07142857142857142,0.42857142857142855,0.2857142857142857,1.0714285714285714,0.07142857142857142,1.3357142857142856,31.142857142857142,45.79285714285714,13.87857142857143,12.371428571428572,23.235714285714288,26.25714285714286,18.285714285714285,False,-3.0,49.0,26.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
283,Mack Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,5.414285714285714,0.0,0.0,0.0,0.0,18.285714285714285,False,-3.0,49.0,26.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
284,Rob Kelley,10.538461538461538,45.76923076923077,4.115384615384615,0.46153846153846156,1.1538461538461537,0.7692307692307693,5.846153846153846,0.07692307692307693,9.392307692307693,10.2,2.0,4.461538461538462,1.5923076923076922,0.38461538461538464,0.15384615384615385,0.15384615384615385,-0.07692307692307693,0.07692307692307693,3.361538461538461,22.076923076923077,33.284615384615385,50.723076923076924,3.9153846153846157,53.67692307692308,54.63846153846154,18.285714285714285,False,-3.0,49.0,26.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,15.3,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,121.875,4.4,15.3,1.125
285,Kenneth Dixon,4.5,16.833333333333332,3.266666666666666,0.0,2.3333333333333335,1.6666666666666667,8.0,0.0,4.1499999999999995,12.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.26666666666666666,14.166666666666666,20.5,36.11666666666667,18.616666666666667,50.98333333333333,54.71666666666667,25.43,True,-3.5,41.5,22.5,21.4,67.4375,347.6875,5.2,19.75,14.5625,36.9,2.875,52.2,22.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
286,Terrance West,14.0,55.2,3.970000000000001,0.4,2.2,1.3,8.8,0.0,10.400000000000002,9.4,2.0,4.9,2.58,0.4,0.4,0.1,-0.2,0.0,2.9699999999999998,29.5,40.61,47.29,7.35,51.529999999999994,54.64,25.43,True,-3.5,41.5,22.5,21.4,67.4375,347.6875,5.2,19.75,14.5625,36.9,2.875,52.2,22.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
287,Kyle Juszczyk,0.3,0.7,0.7,0.0,3.1,2.3,17.0,0.0,4.2700000000000005,4.8,0.0,0.0,0.0,0.0,0.4,0.2,0.8,0.0,0.48,30.4,42.379999999999995,1.05,10.03,8.459999999999999,11.07,25.43,True,-3.5,41.5,22.5,21.4,67.4375,347.6875,5.2,19.75,14.5625,36.9,2.875,52.2,22.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
288,Javorius Allen,1.2857142857142858,4.857142857142857,1.4714285714285715,0.0,0.5714285714285714,0.42857142857142855,2.142857142857143,0.0,1.1285714285714286,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.31428571428571433,5.857142857142857,7.057142857142857,12.885714285714284,3.3714285714285714,15.671428571428573,16.27142857142857,25.43,True,-3.5,41.5,22.5,21.4,67.4375,347.6875,5.2,19.75,14.5625,36.9,2.875,52.2,22.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
289,LeSean McCoy,16.625,85.375,4.85,0.75,3.625,3.125,16.5,0.125,19.6875,12.5,2.5,7.875,2.425,0.625,0.375,0.25,2.25,0.125,5.7625,46.5,72.46249999999999,35.89999999999999,7.2125,42.2,43.15,25.188888888888886,False,2.5,48.0,22.75,24.9,63.3125,354.0625,5.6,20.5,13.125,41.0,3.375,64.8,20.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
290,Mike Gillislee,4.666666666666667,28.11111111111111,4.4222222222222225,0.4444444444444444,1.0,0.8888888888888888,4.444444444444445,0.1111111111111111,7.477777777777776,7.2,0.6666666666666666,2.5555555555555554,1.8888888888888888,0.3333333333333333,0.1111111111111111,0.1111111111111111,2.0,0.1111111111111111,3.2333333333333334,17.333333333333332,24.52222222222222,21.533333333333335,9.188888888888888,30.22222222222222,30.733333333333334,25.188888888888886,False,2.5,48.0,22.75,24.9,63.3125,354.0625,5.6,20.5,13.125,41.0,3.375,64.8,20.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
291,Reggie Bush,1.2857142857142858,-0.2857142857142857,0.24285714285714285,0.14285714285714285,1.1428571428571428,0.7142857142857143,9.857142857142858,0.0,2.8142857142857145,4.1,0.2857142857142857,-1.2857142857142858,-1.2857142857142858,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,1.0142857142857142,9.0,13.37142857142857,29.285714285714285,10.37142857142857,34.74285714285715,39.65714285714286,25.188888888888886,False,2.5,48.0,22.75,24.9,63.3125,354.0625,5.6,20.5,13.125,41.0,3.375,64.8,20.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
292,Jonathan Williams,2.6,7.0,1.46,0.2,0.0,0.0,0.0,0.0,1.7,3.6,0.4,0.2,0.1,0.2,0.0,0.0,0.0,0.0,1.22,7.0,9.28,27.76,0.0,47.760000000000005,47.760000000000005,25.188888888888886,False,2.5,48.0,22.75,24.9,63.3125,354.0625,5.6,20.5,13.125,41.0,3.375,64.8,20.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
293,Jerome Felton,0.5,1.25,1.25,0.0,0.75,0.375,3.875,0.0,0.8875,0.2,0.125,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.025,18.75,26.825000000000003,2.6999999999999997,3.3375000000000004,4.4750000000000005,6.0375,25.188888888888886,False,2.5,48.0,22.75,24.9,63.3125,354.0625,5.6,20.5,13.125,41.0,3.375,64.8,20.1,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
294,Isaiah Crowell,13.833333333333334,72.0,4.816666666666667,0.5,2.1666666666666665,1.5,15.166666666666666,0.0,14.216666666666667,16.9,1.8333333333333333,1.6666666666666667,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,2.166666666666667,35.5,53.849999999999994,39.63333333333333,6.233333333333333,44.06666666666666,45.849999999999994,26.433333333333334,False,11.0,46.5,17.75,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
295,Duke Johnson,5.333333333333333,27.833333333333332,4.75,0.16666666666666666,5.666666666666667,4.0,32.0,0.0,10.816666666666668,7.3,0.3333333333333333,0.5,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.6666666666666666,0.0,1.15,32.666666666666664,48.88333333333333,15.566666666666665,17.316666666666666,27.633333333333336,32.88333333333333,26.433333333333334,False,11.0,46.5,17.75,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
296,Malcolm Johnson,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.6666666666666666,3.8333333333333335,0.0,0.9166666666666666,3.1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,12.166666666666666,17.966666666666665,1.5166666666666666,7.416666666666667,7.083333333333333,8.933333333333332,26.433333333333334,False,11.0,46.5,17.75,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
297,George Atkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.433333333333334,False,11.0,46.5,17.75,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
298,Isaiah Crowell,12.083333333333334,50.416666666666664,3.6666666666666665,0.4166666666666667,3.3333333333333335,2.6666666666666665,24.5,0.0,13.075000000000001,15.8,1.6666666666666667,1.6666666666666667,0.6833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0833333333333335,0.0,2.7083333333333335,34.916666666666664,54.64166666666667,34.7,9.958333333333332,42.76666666666666,44.64166666666666,25.041666666666668,True,4.5,41.5,18.5,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
299,Duke Johnson,4.666666666666667,22.583333333333332,4.583333333333333,0.08333333333333333,5.25,3.75,34.166666666666664,0.0,9.841666666666665,5.5,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.6666666666666666,0.0,0.8166666666666665,30.583333333333332,47.541666666666664,14.91666666666667,17.175,27.358333333333334,32.333333333333336,25.041666666666668,True,4.5,41.5,18.5,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
300,Dan Vitale,0.0,0.0,0.0,0.0,0.2,0.2,-0.8,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,12.08,0.0,1.6600000000000001,1.6600000000000001,1.6600000000000001,25.041666666666668,True,4.5,41.5,18.5,16.5,61.4375,311.0,5.1,18.5,13.25,36.3,2.75,54.5,34.9,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
301,Ezekiel Elliott,23.5,103.0,4.325,0.75,1.75,1.5,11.0,0.0,18.650000000000002,35.1,3.0,10.5,3.675,0.75,0.5,0.5,0.5,0.0,6.1,47.5,65.725,49.3,3.7249999999999996,52.5,53.0,19.299999999999997,True,2.5,45.5,21.5,26.3,63.125,376.6875,6.0,22.375,11.8125,42.3,3.5625,66.7,12.0,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
302,Alfred Morris,6.0,23.75,3.775,0.5,0.5,0.25,0.5,0.0,5.675,3.3,0.5,1.75,1.75,0.5,0.0,0.0,0.0,0.0,3.175,10.75,14.674999999999999,57.425,5.35,61.0,62.775,19.299999999999997,True,2.5,45.5,21.5,26.3,63.125,376.6875,6.0,22.375,11.8125,42.3,3.5625,66.7,12.0,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
303,Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.95,0.0,0.0,0.0,0.0,19.299999999999997,True,2.5,45.5,21.5,26.3,63.125,376.6875,6.0,22.375,11.8125,42.3,3.5625,66.7,12.0,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
304,Keith Smith,0.5,1.25,1.25,0.0,0.5,0.5,4.75,0.0,1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,8.7,9.375,8.125,17.5,17.5,19.299999999999997,True,2.5,45.5,21.5,26.3,63.125,376.6875,6.0,22.375,11.8125,42.3,3.5625,66.7,12.0,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
309,Alfred Blue,5.666666666666667,26.583333333333332,4.758333333333333,0.0,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.0,3.0833333333333335,19.0,0.75,1.8333333333333333,0.425,0.0,0.08333333333333333,0.0,0.0,0.0,0.18333333333333335,13.666666666666666,19.966666666666665,45.02500000000001,4.6000000000000005,48.94166666666667,49.63333333333335,24.278571428571432,True,-3.0,41.5,22.25,17.4,66.9375,314.6875,4.7,19.0625,14.5625,37.3,2.75,40.9,15.4,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
310,Akeem Hunt,3.1666666666666665,17.166666666666668,6.6000000000000005,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.9000000000000001,5.4,0.8333333333333334,1.8333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.18333333333333335,8.333333333333334,11.966666666666669,35.81666666666666,1.75,36.699999999999996,37.56666666666666,24.278571428571432,True,-3.0,41.5,22.25,17.4,66.9375,314.6875,4.7,19.0625,14.5625,37.3,2.75,40.9,15.4,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
311,Jay Prosch,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571428571428571,17.785714285714285,1.9071428571428573,0.7928571428571428,2.7,2.7,24.278571428571432,True,-3.0,41.5,22.25,17.4,66.9375,314.6875,4.7,19.0625,14.5625,37.3,2.75,40.9,15.4,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
312,Jonathan Grimes,1.875,11.125,4.925,0.0,1.625,1.125,7.625,0.0,3.0,0.0,0.125,0.625,0.625,0.0,0.25,0.0,0.0,0.0,0.0625,14.875,20.775000000000002,10.9625,10.775,17.925000000000004,21.762500000000003,24.278571428571432,True,-3.0,41.5,22.25,17.4,66.9375,314.6875,4.7,19.0625,14.5625,37.3,2.75,40.9,15.4,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
313,Tyler Ervin,0.1,0.3,0.3,0.0,0.5,0.3,1.8,0.0,0.30999999999999994,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,2.7,3.8099999999999996,0.9099999999999999,7.65,5.99,8.559999999999999,24.278571428571432,True,-3.0,41.5,22.25,17.4,66.9375,314.6875,4.7,19.0625,14.5625,37.3,2.75,40.9,15.4,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
314,Jay Ajayi,6.0,21.0,3.4,0.5,2.0,2.0,15.5,0.0,8.15,6.6,1.0,7.0,3.5,0.5,0.0,0.0,0.0,0.0,3.7,27.5,41.9,26.2,5.4,31.6,31.6,21.5,False,7.5,46.0,19.25,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
315,Damien Williams,1.5,12.0,9.75,0.0,2.5,2.0,19.5,0.5,8.15,2.5,0.0,0.0,0.0,0.0,0.5,0.5,5.0,0.5,4.0,8.5,13.85,21.2,30.299999999999997,43.2,51.55,21.5,False,7.5,46.0,19.25,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
316,Isaiah Pead,5.0,17.0,3.4,0.0,0.0,0.0,0.0,0.0,1.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.9,41.7,0.0,41.7,41.7,21.5,False,7.5,46.0,19.25,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
317,Kenyan Drake,3.6666666666666665,16.333333333333332,3.3666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,5.666666666666667,0.0,5.533333333333334,1.5,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,2.2333333333333334,15.333333333333334,23.3,14.799999999999999,6.166666666666667,20.96666666666667,20.96666666666667,21.5,False,7.5,46.0,19.25,22.7,57.0,332.75,5.8,17.375,11.75,36.7,2.9375,55.3,19.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
318,James White,3.4,14.6,4.2,0.0,4.8,3.4,33.0,0.0,8.16,26.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,25.8,36.32,13.819999999999999,18.66,27.22,32.48,23.4,True,-7.5,48.0,27.75,27.6,66.0,386.25,5.9,21.9375,14.1875,45.8,3.75,63.3,13.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
319,LeGarrette Blount,21.2,77.8,3.62,1.0,0.6,0.6,0.8,0.0,15.459999999999999,15.0,4.0,8.8,3.5400000000000005,0.8,0.0,0.0,0.0,0.0,5.68,40.0,57.46,52.58,2.0,54.58,54.58,23.4,True,-7.5,48.0,27.75,27.6,66.0,386.25,5.9,21.9375,14.1875,45.8,3.75,63.3,13.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
320,James Develin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,25.560000000000002,0.0,0.0,0.0,0.0,23.4,True,-7.5,48.0,27.75,27.6,66.0,386.25,5.9,21.9375,14.1875,45.8,3.75,63.3,13.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
321,DJ Foster,3.5,12.0,4.9,0.0,1.0,0.5,1.0,0.0,1.7999999999999998,0.0,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.25,8.0,10.0,37.5,25.0,50.0,62.5,23.4,True,-7.5,48.0,27.75,27.6,66.0,386.25,5.9,21.9375,14.1875,45.8,3.75,63.3,13.5,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
322,Rashad Jennings,12.8,33.6,2.46,0.2,2.8,2.4,14.6,0.0,8.42,13.9,1.4,0.8,0.2,0.2,0.0,0.0,0.0,0.0,1.28,32.6,51.14,39.72,8.68,47.1,48.419999999999995,26.2125,True,1.0,49.0,24.0,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,14.8,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
323,Paul Perkins,3.5,11.833333333333334,3.233333333333333,0.0,1.8333333333333333,1.5,20.0,0.0,4.683333333333333,3.1,0.5,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.15,12.166666666666666,19.883333333333333,22.150000000000002,13.866666666666667,33.68333333333334,35.98333333333333,26.2125,True,1.0,49.0,24.0,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,14.8,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
324,Bobby Rainey,2.2857142857142856,8.285714285714286,1.8714285714285717,0.0,3.0,2.4285714285714284,19.0,0.0,5.157142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,15.428571428571429,24.82857142857143,8.957142857142857,13.985714285714284,19.628571428571426,22.957142857142856,26.2125,True,1.0,49.0,24.0,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,14.8,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
325,Orleans Darkwa,4.285714285714286,15.857142857142858,1.4142857142857144,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.7142857142857142,0.0,3.757142857142857,0.0,0.7142857142857143,3.5714285714285716,1.2428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,2.0714285714285716,9.0,13.914285714285713,24.25714285714286,4.785714285714286,27.8,29.042857142857144,26.2125,True,1.0,49.0,24.0,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,14.8,19.7,64.875,350.75,5.4,20.4375,13.5625,39.6,3.0625,51.0,113.25,4.4,16.7,0.75
