,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
824,Wayne Gallman,11.0,42.0,3.8,0.0,2.0,2.0,8.0,1.0,13.0,13.2,6.0,13.0,2.2,0.0,1.0,1.0,4.0,1.0,8.7,31.0,38.8,35.5,6.5,41.9,41.9,26.075,True,-3.0,45.5,24.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
825,Shane Vereen,3.0,11.75,3.125,0.0,4.25,3.75,26.75,0.0,7.6000000000000005,8.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,22.25,35.2,15.825,17.375,31.25,33.199999999999996,26.075,True,-3.0,45.5,24.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
826,Bilal Powell,11.23076923076923,44.69230769230769,3.776923076923077,0.3076923076923077,2.3076923076923075,1.6923076923076923,12.307692307692308,0.0,9.392307692307693,23.5,1.5384615384615385,2.0,0.8384615384615385,0.23076923076923078,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.0,1.923076923076923,26.46153846153846,41.01538461538462,42.12307692307692,8.76153846153846,48.39230769230768,50.88461538461539,26.2,True,7.0,42.5,17.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
827,Matt Forte,8.636363636363637,32.90909090909091,3.5818181818181825,0.18181818181818182,4.0,3.272727272727273,26.0,0.09090909090909091,10.799999999999999,2.6,0.8181818181818182,3.727272727272727,2.227272727272727,0.18181818181818182,0.45454545454545453,0.2727272727272727,1.0909090909090908,0.09090909090909091,2.390909090909091,30.545454545454547,47.08181818181818,28.527272727272727,12.681818181818185,38.71818181818182,41.18181818181818,26.2,True,7.0,42.5,17.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
828,Lawrence Thomas,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.5,0.5,3.5833333333333335,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.25,11.25,16.508333333333336,1.5250000000000001,4.65,6.175000000000001,6.175000000000001,26.2,True,7.0,42.5,17.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
829,Elijah McGuire,6.0,22.928571428571427,3.1142857142857143,0.07142857142857142,1.3571428571428572,1.0,11.5,0.07142857142857142,5.371428571428573,-1.0,0.5,1.3571428571428572,1.1071428571428572,0.0,0.14285714285714285,0.14285714285714285,0.9285714285714286,0.07142857142857142,0.942857142857143,16.285714285714285,24.5,40.892857142857146,5.807142857142857,45.25714285714286,46.707142857142856,26.2,True,7.0,42.5,17.75,18.6,61.5,305.25,5.0,16.8125,14.25,35.5,2.0625,54.5,25.3,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
830,Marshawn Lynch,11.4,38.8,3.1800000000000006,0.4,1.6,0.8,7.6,0.0,7.840000000000002,6.3,1.8,2.8,0.9400000000000001,0.4,0.0,0.0,0.0,0.0,2.6800000000000006,24.2,42.22,45.88,6.56,49.38,52.52,28.04,True,-3.0,48.0,25.5,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
831,Jalen Richard,4.8,25.6,4.74,0.2,1.4,1.0,16.2,0.0,6.38,5.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,23.699999999999996,34.720000000000006,12.059999999999999,45.2,46.8,28.04,True,-3.0,48.0,25.5,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
832,Deandre Washington,2.75,7.0,2.15,0.0,3.0,2.5,14.25,0.0,4.625,1.2,0.0,0.0,0.0,0.0,0.5,0.5,3.5,0.0,0.85,12.75,22.375,21.975,22.45,38.65,44.375,28.04,True,-3.0,48.0,25.5,18.8,59.5,324.0625,5.4,17.9375,12.75,40.2,2.125,58.8,19.7,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
833,LeGarrette Blount,8.666666666666666,37.666666666666664,2.9666666666666663,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,8.466666666666667,19.6,1.6666666666666667,4.333333333333333,1.9000000000000001,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,5.133333333333334,17.0,23.666666666666668,38.46666666666667,7.0,45.46666666666667,45.46666666666667,21.266666666666666,False,2.0,48.0,23.0,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
834,Wendell Smallwood,6.333333333333333,26.333333333333332,2.733333333333334,0.0,1.6666666666666667,1.0,3.6666666666666665,0.0,4.0,17.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,24.0,32.699999999999996,25.333333333333332,8.566666666666668,30.7,33.86666666666667,21.266666666666666,False,2.0,48.0,23.0,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
835,Corey Clement,2.0,7.333333333333333,1.2333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,2.733333333333333,3.0,0.3333333333333333,5.0,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.5,2.6666666666666665,3.533333333333333,28.566666666666666,0.0,28.566666666666666,28.566666666666666,21.266666666666666,False,2.0,48.0,23.0,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
836,Samaje Perine,10.416666666666666,38.75,2.8166666666666664,0.08333333333333333,1.25,1.0833333333333333,10.416666666666666,0.08333333333333333,7.416666666666668,9.2,1.5833333333333333,3.5,1.2166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,1.458333333333333,20.916666666666668,30.950000000000003,36.63333333333333,3.758333333333333,40.05833333333334,40.4,26.099999999999998,False,6.0,46.5,20.25,21.4,61.375,324.9375,5.3,17.375,12.75,32.4,2.875,54.3,23.9,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
837,Leshun Daniels Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.099999999999998,False,6.0,46.5,20.25,21.4,61.375,324.9375,5.3,17.375,12.75,32.4,2.875,54.3,23.9,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
838,Byron Marshall,3.0,10.666666666666666,3.1666666666666665,0.0,2.6666666666666665,2.0,12.0,0.0,4.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,25.733333333333334,22.566666666666663,10.866666666666667,30.566666666666666,33.46666666666666,26.099999999999998,False,6.0,46.5,20.25,21.4,61.375,324.9375,5.3,17.375,12.75,32.4,2.875,54.3,23.9,17.0,62.3125,328.375,5.3,17.625,13.8125,38.9,2.25,36.1,131.125,4.9,22.1,0.6875
839,Kerwynn Williams,3.6666666666666665,7.666666666666667,1.7333333333333336,0.16666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.0,2.3000000000000003,4.7,1.1666666666666667,1.6666666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.1666666666666665,6.5,9.549999999999999,65.10000000000001,10.183333333333334,75.28333333333333,75.28333333333333,32.63333333333333,False,3.0,45.5,21.25,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
840,Adrian Peterson,26.0,134.0,5.2,2.0,0.0,0.0,0.0,0.0,28.4,4.3,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,48.0,73.8,54.2,0.0,54.2,54.2,32.63333333333333,False,3.0,45.5,21.25,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
841,Elijhaa Penny,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.2833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,3.5,5.05,4.166666666666667,5.55,9.716666666666667,9.716666666666667,32.63333333333333,False,3.0,45.5,21.25,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
842,Kerwynn Williams,2.5454545454545454,6.2727272727272725,2.2818181818181817,0.09090909090909091,0.8181818181818182,0.5454545454545454,5.2727272727272725,0.0,2.2454545454545456,9.7,0.7272727272727273,1.1818181818181819,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,0.0,0.6636363636363636,6.545454545454546,10.418181818181818,46.51818181818182,11.990909090909092,56.2,58.50909090909091,28.472727272727273,True,7.0,43.0,18.0,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
843,Elijhaa Penny,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.15454545454545457,6.4,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.009090909090909092,2.6363636363636362,3.8272727272727276,2.272727272727273,3.027272727272727,5.3,5.3,28.472727272727273,True,7.0,43.0,18.0,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
844,DJ Foster,0.5,2.0,2.0,0.0,3.0,2.5,22.0,0.0,4.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,20.1,2.8,22.2,22.2,25.0,28.472727272727273,True,7.0,43.0,18.0,18.4,66.1875,314.125,4.7,19.375,14.5625,35.2,3.0,41.7,24.2,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
845,Ezekiel Elliott,18.333333333333332,64.0,2.9333333333333336,0.3333333333333333,4.666666666666667,4.0,21.333333333333332,0.0,15.533333333333333,29.9,1.6666666666666667,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,2.6999999999999997,55.333333333333336,87.10000000000001,35.166666666666664,8.5,42.333333333333336,43.666666666666664,31.633333333333336,True,-5.5,50.5,28.0,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
846,Alfred Morris,2.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.05,7.6,1.0,-0.5,-0.25,0.0,0.0,0.0,0.0,0.0,-0.05,4.5,6.1000000000000005,25.0,0.0,25.0,25.0,31.633333333333336,True,-5.5,50.5,28.0,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
847,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.366666666666667,0.0,0.0,0.0,0.0,31.633333333333336,True,-5.5,50.5,28.0,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
848,Rod Smith,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.9,16.666666666666668,0.0,16.666666666666668,16.666666666666668,31.633333333333336,True,-5.5,50.5,28.0,22.1,62.8125,331.9375,5.3,19.625,12.6875,42.9,3.25,59.6,15.6,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
849,Lamar Miller,16.125,60.375,3.875,0.25,3.125,2.625,28.5,0.25,14.5125,8.4,1.625,4.875,1.4500000000000002,0.25,0.25,0.25,1.25,0.25,3.8625,54.25,76.02499999999999,29.825,5.875000000000001,34.75,35.7,27.775,False,12.5,44.5,16.0,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,21.4,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
850,D'Onta Foreman,7.625,30.5,3.8375,0.0,0.625,0.375,8.5,0.0,4.1499999999999995,1.8,1.25,4.25,1.775,0.0,0.0,0.0,0.0,0.0,0.42499999999999993,14.125,19.912499999999998,46.6875,4.2125,49.55,50.9125,27.775,False,12.5,44.5,16.0,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,21.4,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
851,Alfred Blue,1.8,6.6,1.44,0.0,0.0,0.0,0.0,0.0,0.6599999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0600000000000005,29.1,0.0,29.1,29.1,27.775,False,12.5,44.5,16.0,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,21.4,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
852,Jordan Todman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.775,False,12.5,44.5,16.0,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,21.4,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
853,Jay Prosch,0.0,0.0,0.0,0.0,0.25,0.25,2.375,0.0,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.950000000000001,0.0,4.5875,4.5875,4.5875,27.775,False,12.5,44.5,16.0,21.1,64.1875,320.0,5.0,19.5625,13.0625,36.4,2.625,52.4,21.4,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
854,Leonard Fournette,21.8,93.2,4.06,1.0,3.6,2.6,25.6,0.2,22.88,24.8,3.2,6.8,1.6,0.8,0.2,0.2,2.0,0.2,7.08,38.8,58.7,56.17999999999999,9.280000000000001,62.94,65.5,29.660000000000004,True,1.0,42.0,20.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
855,Chris Ivory,7.6,31.8,4.0200000000000005,0.0,2.2,1.4,13.8,0.0,5.960000000000001,22.7,0.8,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.24,25.2,37.0,32.4,7.92,37.6,40.32000000000001,29.660000000000004,True,1.0,42.0,20.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
856,Tommy Bohanon,0.2,0.0,0.0,0.0,1.2,0.8,4.6,0.2,2.46,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,1.42,20.2,29.72,0.76,4.64,4.32,5.42,29.660000000000004,True,1.0,42.0,20.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
857,Corey Grant,1.8,19.4,6.0,0.0,0.6,0.4,2.6,0.0,2.6000000000000005,0.0,0.2,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.08,4.2,5.839999999999999,24.66,25.660000000000004,30.32,50.32,29.660000000000004,True,1.0,42.0,20.5,26.1,67.375,365.9375,5.4,20.75,14.1875,37.4,3.125,64.0,13.5,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
858,Latavius Murray,10.555555555555555,35.22222222222222,3.0444444444444443,0.2222222222222222,0.6666666666666666,0.6666666666666666,4.222222222222222,0.0,6.277777777777778,22.6,1.8888888888888888,4.777777777777778,1.8111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,1.1444444444444446,20.333333333333332,29.488888888888887,50.51111111111111,2.8666666666666667,53.388888888888886,53.388888888888886,25.93333333333333,True,1.5,46.0,22.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
859,Jerick McKinnon,8.777777777777779,35.44444444444444,3.3555555555555556,0.3333333333333333,4.333333333333333,3.3333333333333335,24.22222222222222,0.1111111111111111,11.966666666666667,11.0,1.2222222222222223,2.888888888888889,1.1444444444444446,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.1111111111111112,0.0,2.0666666666666664,29.88888888888889,42.22222222222222,26.76666666666667,15.922222222222224,38.42222222222223,42.67777777777778,25.93333333333333,True,1.5,46.0,22.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
860,CJ Ham,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,3.888888888888889,0.0,1.4333333333333333,0.8,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.6777777777777777,10.666666666666666,15.32222222222222,5.0,5.122222222222222,8.266666666666666,10.122222222222222,25.93333333333333,True,1.5,46.0,22.25,23.9,65.9375,356.875,5.4,20.875,13.5,43.5,3.5625,57.9,17.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
861,Alvin Kamara,7.2,45.9,6.719999999999999,0.4,6.2,4.8,44.7,0.3,18.459999999999997,39.8,1.5,7.6,4.4799999999999995,0.3,1.2,0.9,6.0,0.2,5.46,28.9,42.660000000000004,24.17,23.190000000000005,41.57000000000001,47.35,26.78,False,2.5,54.0,25.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
862,Mark Ingram,15.5,80.6,5.33,0.8,4.3,3.4,21.3,0.0,19.29,5.6,1.9,5.0,1.9,0.7,0.8,0.7,1.0,0.0,5.5,35.7,52.77,42.89,12.37,52.8,55.239999999999995,26.78,False,2.5,54.0,25.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
863,Zach Line,0.6666666666666666,2.5,2.1666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,14.0,20.099999999999998,4.633333333333334,2.216666666666667,4.633333333333334,6.8500000000000005,26.78,False,2.5,54.0,25.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
864,Trey Edmunds,0.9,4.8,0.53,0.1,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.69,6.92,0.0,6.92,6.92,26.78,False,2.5,54.0,25.75,28.0,62.5,391.1875,6.3,20.75,12.125,37.6,3.4375,58.2,14.9,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
865,Orleans Darkwa,8.5,45.666666666666664,5.266666666666667,0.16666666666666666,1.8333333333333333,1.3333333333333333,7.0,0.0,8.1,9.9,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,17.166666666666668,28.549999999999997,44.88333333333333,10.966666666666669,53.333333333333336,55.833333333333336,29.25714285714286,True,6.0,42.5,18.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
866,Shane Vereen,2.857142857142857,10.428571428571429,3.1571428571428575,0.0,3.7142857142857144,3.142857142857143,19.428571428571427,0.0,6.128571428571428,4.4,0.2857142857142857,1.1428571428571428,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,20.0,31.857142857142854,15.114285714285714,16.599999999999998,29.08571428571429,31.72857142857143,29.25714285714286,True,6.0,42.5,18.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
867,Wayne Gallman,9.0,35.25,3.75,0.0,3.25,2.75,13.0,0.25,9.075,3.1,1.75,5.25,2.55,0.0,0.25,0.25,1.0,0.25,2.375,23.75,35.625,39.724999999999994,14.65,51.575,54.4,29.25714285714286,True,6.0,42.5,18.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
868,Paul Perkins,8.0,15.25,1.875,0.0,2.25,1.75,8.75,0.0,4.1499999999999995,0.0,1.25,1.75,0.875,0.0,0.0,0.0,0.0,0.0,0.175,26.5,40.875,31.5,9.5,38.6,41.0,29.25714285714286,True,6.0,42.5,18.25,15.4,64.75,314.25,4.9,16.9375,14.1875,32.6,2.4375,48.7,20.8,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
869,Jay Ajayi,7.25,57.25,7.925,0.25,1.75,1.25,7.0,0.0,9.174999999999999,9.0,1.0,-1.25,-1.5,0.0,0.25,0.25,0.75,0.0,0.19999999999999998,20.75,28.6,38.150000000000006,7.425000000000001,43.650000000000006,45.575,27.816666666666666,False,-1.0,47.5,24.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
870,Corey Clement,5.083333333333333,22.166666666666668,3.5916666666666663,0.3333333333333333,0.6666666666666666,0.5833333333333334,7.333333333333333,0.16666666666666666,6.700000000000002,6.2,0.75,3.8333333333333335,2.7083333333333335,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.0,0.16666666666666666,3.9166666666666665,15.083333333333334,21.45833333333333,30.125,3.2416666666666667,32.925,33.36666666666667,27.816666666666666,False,-1.0,47.5,24.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
871,LeGarrette Blount,12.083333333333334,57.0,4.233333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,2.0833333333333335,0.08333333333333333,8.075000000000001,4.3,2.25,4.25,2.3249999999999997,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,2.266666666666667,24.166666666666668,34.65,48.01666666666667,2.308333333333333,50.33333333333334,50.33333333333334,27.816666666666666,False,-1.0,47.5,24.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
872,Kenjon Barner,1.4444444444444444,4.222222222222222,1.3333333333333333,0.1111111111111111,0.7777777777777778,0.4444444444444444,4.666666666666667,0.0,1.9999999999999996,0.0,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.7555555555555556,6.333333333333333,9.622222222222224,16.9,20.455555555555556,28.522222222222222,37.355555555555554,27.816666666666666,False,-1.0,47.5,24.25,28.6,67.0625,365.75,5.5,21.125,14.375,41.7,3.4375,65.5,21.1,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
873,JD McKissic,4.0,38.0,9.5,1.0,1.0,1.0,27.0,1.0,19.5,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.7,40.0,10.0,50.0,50.0,33.099999999999994,False,2.0,46.5,22.25,22.9,62.9375,330.375,5.2,18.6875,13.25,37.3,2.8125,55.6,23.7,20.6,63.75,339.625,5.3,18.75,14.1875,37.9,2.875,58.7,122.4375,4.7,19.7,0.9375
