,Name,RushesGame,RushYardGame,YardAttempt,RushTdGame,TargetsGame,RecGame,RecYardsGame,RecTdGame,PointsGame,Score,RZattemptsGame,RZyardsGame,RZYardAtt,RZTDGame,RZTarGame,RZRecGame,RZRecYarGame,RZRecTDGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,OpponentTacklesForLossPercentage,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentRushingYards,OpponentRushingYardsPerAttempt,TacklesForLossPercentage,OpponentRushingTouchdowns
140,Jacquizz Rodgers,3.0,4.333333333333333,0.8666666666666667,0.0,2.3333333333333335,2.0,14.333333333333334,0.0,3.866666666666667,0.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,4.333333333333333,0.0,1.3333333333333333,19.666666666666668,29.599999999999998,16.266666666666666,11.633333333333333,26.599999999999998,27.866666666666664,13.533333333333333,False,2.5,45.5,21.5,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,19.4,63.96457142857143,318.82514285714285,5.0,18.18057142857143,13.857142857142858,34.4,2.1062857142857143,68.4,83.808,3.6,25.7,0.22171428571428572
141,Alan Cross,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,9.666666666666666,15.266666666666666,0.0,2.2333333333333334,0.0,2.2333333333333334,13.533333333333333,False,2.5,45.5,21.5,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,19.4,63.96457142857143,318.82514285714285,5.0,18.18057142857143,13.857142857142858,34.4,2.1062857142857143,68.4,83.808,3.6,25.7,0.22171428571428572
142,Ito Smith,3.6666666666666665,13.333333333333334,0.6999999999999998,0.0,1.6666666666666667,1.3333333333333333,16.333333333333332,0.0,4.3,13.8,2.0,2.6666666666666665,-0.5333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.8666666666666667,9.333333333333334,14.433333333333332,23.333333333333332,15.200000000000001,35.199999999999996,38.53333333333333,28.133333333333336,True,-3.5,52.5,28.0,27.1,64.86229508196722,408.7213114754099,6.3,23.1016393442623,13.216803278688527,51.3,3.220901639344263,69.0,31.5,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
143,Tevin Coleman,13.333333333333334,53.0,3.6666666666666665,0.3333333333333333,3.0,2.3333333333333335,19.333333333333332,0.3333333333333333,14.566666666666668,10.7,1.6666666666666667,4.666666666666667,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.666666666666667,0.3333333333333333,5.6000000000000005,43.333333333333336,64.8,30.766666666666666,7.033333333333334,36.23333333333333,37.800000000000004,28.133333333333336,True,-3.5,52.5,28.0,27.1,64.86229508196722,408.7213114754099,6.3,23.1016393442623,13.216803278688527,51.3,3.220901639344263,69.0,31.5,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
144,Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.133333333333336,True,-3.5,52.5,28.0,27.1,64.86229508196722,408.7213114754099,6.3,23.1016393442623,13.216803278688527,51.3,3.220901639344263,69.0,31.5,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
145,Javorius Allen,4.0,17.0,4.2,1.0,6.0,5.0,15.0,0.0,14.2,15.4,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,8.2,30.0,37.5,13.3,20.0,30.0,33.3,22.2,False,-1.0,43.0,22.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
146,Alex Collins,7.0,13.0,1.9,1.0,1.0,1.0,6.0,0.0,7.9,12.0,3.0,10.0,3.3,1.0,0.0,0.0,0.0,0.0,7.0,27.0,33.8,25.9,3.7,29.6,29.6,22.2,False,-1.0,43.0,22.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
147,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.5,0.0,0.0,0.0,0.0,22.2,False,-1.0,43.0,22.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
148,Christian McCaffrey,9.0,43.5,4.8,0.0,12.0,10.0,73.5,0.0,22.7,24.4,2.0,3.5,1.75,0.0,0.5,0.5,1.5,0.0,0.5,60.0,89.55,15.1,19.8,31.5,34.9,24.799999999999997,True,-3.0,44.0,23.5,26.8,61.60663900414938,357.5186721991701,5.8,21.57344398340249,11.342738589211619,40.2,3.336099585062241,73.3,16.4,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
149,CJ Anderson,5.0,33.0,7.65,0.0,1.0,0.0,0.0,0.0,3.3,10.3,1.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,10.0,14.899999999999999,47.9,12.5,47.9,60.4,24.799999999999997,True,-3.0,44.0,23.5,26.8,61.60663900414938,357.5186721991701,5.8,21.57344398340249,11.342738589211619,40.2,3.336099585062241,73.3,16.4,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
150,Alex Armah,1.0,2.5,2.5,0.5,0.0,0.0,0.0,0.0,3.25,0.1,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,3.05,11.0,16.45,27.5,0.0,27.5,27.5,24.799999999999997,True,-3.0,44.0,23.5,26.8,61.60663900414938,357.5186721991701,5.8,21.57344398340249,11.342738589211619,40.2,3.336099585062241,73.3,16.4,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
151,Cameron Artis-Payne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.799999999999997,True,-3.0,44.0,23.5,26.8,61.60663900414938,357.5186721991701,5.8,21.57344398340249,11.342738589211619,40.2,3.336099585062241,73.3,16.4,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
152,Kareem Hunt,17.166666666666668,76.0,4.683333333333334,0.6666666666666666,2.5,1.6666666666666667,28.5,0.3333333333333333,19.11666666666667,37.1,2.5,6.166666666666667,2.216666666666667,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,5.866666666666667,42.5,65.26666666666667,40.01666666666667,6.533333333333332,44.550000000000004,46.550000000000004,28.666666666666668,True,-6.0,57.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
153,Spencer Ware,1.6666666666666667,7.833333333333333,3.3666666666666667,0.0,1.3333333333333333,1.0,9.833333333333334,0.0,2.766666666666667,11.9,0.5,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,13.5,20.316666666666666,14.816666666666665,9.85,22.683333333333334,24.633333333333336,28.666666666666668,True,-6.0,57.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
154,Anthony Sherman,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,10.833333333333334,0.16666666666666666,2.75,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.5666666666666668,8.333333333333334,13.416666666666666,0.0,14.5,14.5,14.5,28.666666666666668,True,-6.0,57.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
155,Damien Williams,0.5,0.16666666666666666,0.16666666666666666,0.0,0.5,0.5,3.0,0.0,0.8166666666666665,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.0,0.2833333333333333,4.833333333333333,7.649999999999999,17.216666666666665,6.616666666666667,23.833333333333332,23.833333333333332,28.666666666666668,True,-6.0,57.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
156,Kenyan Drake,8.25,26.75,2.4499999999999997,0.25,3.5,2.5,13.75,0.0,8.05,24.5,1.25,3.25,1.75,0.25,0.25,0.0,0.0,0.0,1.825,33.25,61.25,22.95,10.675,30.25,33.625,27.225,False,6.5,48.0,20.75,19.9,57.5,313.6,5.5,16.3,12.6,33.3,2.0,40.0,22.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
157,Frank Gore,8.75,34.75,3.825,0.0,1.0,0.75,8.75,0.25,6.599999999999999,6.3,1.0,3.25,1.625,0.0,0.25,0.25,1.5,0.25,2.225,20.75,39.1,42.25,4.05,45.3,46.3,27.225,False,6.5,48.0,20.75,19.9,57.5,313.6,5.5,16.3,12.6,33.3,2.0,40.0,22.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
158,Kalen Ballage,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,0.0,100.0,100.0,27.225,False,6.5,48.0,20.75,19.9,57.5,313.6,5.5,16.3,12.6,33.3,2.0,40.0,22.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
159,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.225,False,6.5,48.0,20.75,19.9,57.5,313.6,5.5,16.3,12.6,33.3,2.0,40.0,22.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
160,James Conner,16.8,68.4,3.5800000000000005,1.0,5.6,4.4,47.8,0.0,23.82,31.9,2.2,5.4,1.92,0.6,0.6,0.4,1.6,0.0,5.499999999999999,60.2,83.74000000000001,28.560000000000002,9.64,35.980000000000004,38.2,27.98,False,2.0,49.5,23.75,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,19.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
161,Stevan Ridley,2.25,7.0,2.4,0.0,0.25,0.25,1.25,0.0,1.075,0.2,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,7.75,33.75,8.325,42.1,42.1,27.98,False,2.0,49.5,23.75,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,19.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
162,Roosevelt Nix,0.0,0.0,0.0,0.0,0.2,0.2,3.8,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.780000000000001,0.0,5.0,5.0,5.0,27.98,False,2.0,49.5,23.75,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,19.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
163,Jaylen Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0999999999999999,0.0,0.0,0.0,0.0,27.98,False,2.0,49.5,23.75,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,19.6,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
164,Peyton Barber,12.333333333333334,43.333333333333336,3.5833333333333335,0.0,2.0,1.0,6.166666666666667,0.16666666666666666,6.949999999999999,14.5,1.6666666666666667,0.8333333333333334,0.7999999999999999,0.0,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.3333333333333333,39.166666666666664,57.06666666666667,31.316666666666666,5.3500000000000005,33.949999999999996,36.65,31.571428571428573,False,4.0,54.5,25.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
165,Jacquizz Rodgers,2.0,3.5,0.8833333333333334,0.0,1.3333333333333333,1.1666666666666667,9.0,0.0,2.416666666666667,6.9,0.16666666666666666,1.1666666666666667,1.1666666666666667,0.0,0.3333333333333333,0.3333333333333333,2.1666666666666665,0.0,0.6666666666666666,18.333333333333332,25.516666666666666,9.799999999999999,6.366666666666667,15.516666666666666,16.15,31.571428571428573,False,4.0,54.5,25.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
166,Ronald Jones II,5.666666666666667,15.0,2.6999999999999997,0.3333333333333333,2.0,1.6666666666666667,10.0,0.0,6.166666666666667,1.1,1.6666666666666667,4.333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,2.9333333333333336,20.333333333333332,26.8,26.333333333333332,12.799999999999999,37.46666666666667,39.13333333333333,31.571428571428573,False,4.0,54.5,25.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
167,Alan Cross,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,6.833333333333333,10.166666666666666,0.0,5.883333333333334,2.3833333333333333,5.883333333333334,31.571428571428573,False,4.0,54.5,25.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,21.9,32.0,71.55555555555556,454.55555555555554,6.4,26.444444444444443,14.444444444444445,56.2,3.888888888888889,68.6,141.22222222222223,5.0,14.5,1.2222222222222223
168,Javorius Allen,6.5,15.5,2.425,0.75,4.75,3.75,21.75,0.25,13.475000000000001,12.8,2.0,2.5,1.125,0.75,0.5,0.5,5.75,0.25,7.325000000000001,36.25,46.325,18.1,13.225,28.65,31.3,28.75,False,-3.0,44.5,23.75,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
169,Alex Collins,11.25,39.5,3.35,0.5,2.5,2.0,17.5,0.25,11.7,7.6,2.0,5.25,2.2,0.5,0.75,0.5,2.75,0.25,5.550000000000001,35.25,44.975,32.1,6.825,37.65,38.975,28.75,False,-3.0,44.5,23.75,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
170,De'Lance Turner,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,0.7999999999999999,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,11.1,11.1,22.233333333333334,22.233333333333334,28.75,False,-3.0,44.5,23.75,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
171,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,13.950000000000001,0.0,0.0,0.0,0.0,28.75,False,-3.0,44.5,23.75,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,16.9,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
172,Kareem Hunt,16.75,74.0,4.612500000000001,0.625,3.375,2.5,32.75,0.625,21.425,33.1,2.5,6.75,2.5375,0.625,1.0,0.625,4.75,0.375,7.775,43.75,67.72500000000001,38.175000000000004,8.049999999999999,44.2125,46.2375,30.725000000000005,False,-8.0,51.0,29.5,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
173,Spencer Ware,2.25,13.25,3.45,0.0,1.375,1.125,11.125,0.0,3.5625,12.1,0.875,1.75,1.0,0.0,0.25,0.125,0.5,0.0,0.35000000000000003,14.0,21.1,15.662499999999998,9.0875,23.262500000000003,24.725,30.725000000000005,False,-8.0,51.0,29.5,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
174,Anthony Sherman,0.0,0.0,0.0,0.0,0.625,0.625,9.375,0.125,2.3125,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.75,0.0,0.42500000000000004,8.125,12.887500000000001,0.0,14.0,14.0,14.0,30.725000000000005,False,-8.0,51.0,29.5,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
175,Damien Williams,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,2.5714285714285716,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.24285714285714285,4.428571428571429,6.97142857142857,14.757142857142856,5.671428571428572,20.428571428571427,20.428571428571427,30.725000000000005,False,-8.0,51.0,29.5,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,16.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
176,Melvin Gordon,14.6,66.8,4.540000000000001,0.6,7.6,5.6,52.2,0.6,26.7,38.0,2.2,13.8,4.86,0.6,1.8,1.2,6.6,0.6,11.24,46.4,71.62,31.9,15.939999999999998,43.779999999999994,47.839999999999996,27.419999999999998,False,-1.0,47.0,24.0,26.7,56.959999999999994,392.60125,6.9,20.2475,10.79125,34.0,3.22625,55.2,18.1,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
177,Austin Ekeler,6.8,40.6,6.44,0.0,3.4,2.8,41.4,0.6,14.4,6.0,1.6,3.6,1.56,0.0,0.6,0.6,4.8,0.2,2.64,22.0,34.64,30.319999999999993,15.580000000000002,43.32,45.92,27.419999999999998,False,-1.0,47.0,24.0,26.7,56.959999999999994,392.60125,6.9,20.2475,10.79125,34.0,3.22625,55.2,18.1,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
178,Derek Watt,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,14.86,2.8600000000000003,0.0,2.8600000000000003,2.8600000000000003,27.419999999999998,False,-1.0,47.0,24.0,26.7,56.959999999999994,392.60125,6.9,20.2475,10.79125,34.0,3.22625,55.2,18.1,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
179,Alvin Kamara,8.0,29.0,3.6,2.0,12.0,9.0,112.0,1.0,46.1,17.9,4.0,9.0,2.2,2.0,5.0,3.0,22.0,1.0,26.1,52.0,81.2,15.4,23.1,32.7,38.5,38.2,True,-9.5,51.0,30.25,36.7,66.06,414.2651515151515,6.3,26.134848484848487,11.566060606060606,46.2,4.8933333333333335,72.7,11.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
180,Mike Gillislee,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.9,42.9,0.0,42.9,42.9,38.2,True,-9.5,51.0,30.25,36.7,66.06,414.2651515151515,6.3,26.134848484848487,11.566060606060606,46.2,4.8933333333333335,72.7,11.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
181,Zach Line,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.2,0.0,9.1,0.0,9.1,38.2,True,-9.5,51.0,30.25,36.7,66.06,414.2651515151515,6.3,26.134848484848487,11.566060606060606,46.2,4.8933333333333335,72.7,11.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
182,Jonathan Williams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,33.3,0.0,33.3,33.3,38.2,True,-9.5,51.0,30.25,36.7,66.06,414.2651515151515,6.3,26.134848484848487,11.566060606060606,46.2,4.8933333333333335,72.7,11.6,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
183,Isaiah Crowell,11.0,68.5,6.55,1.0,1.5,1.0,2.0,0.0,15.55,19.1,2.0,5.0,1.25,0.5,0.0,0.0,0.0,0.0,3.5,27.5,43.85,40.2,4.85,43.45,45.05,29.6,False,3.0,41.0,19.0,20.8,60.7,299.4,4.9,15.4,13.2,28.8,2.5,40.0,23.8,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
184,Bilal Powell,8.5,33.0,3.1,0.0,4.0,3.0,39.5,0.5,13.25,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,46.15,32.35,12.950000000000001,41.8,45.349999999999994,29.6,False,3.0,41.0,19.0,20.8,60.7,299.4,4.9,15.4,13.2,28.8,2.5,40.0,23.8,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
185,Trenton Cannon,3.0,7.5,1.25,0.0,0.5,0.5,3.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,25.0,4.15,29.15,29.15,29.6,False,3.0,41.0,19.0,20.8,60.7,299.4,4.9,15.4,13.2,28.8,2.5,40.0,23.8,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
186,Marshawn Lynch,16.0,56.666666666666664,3.5666666666666664,1.0,2.6666666666666665,2.3333333333333335,11.0,0.0,15.100000000000001,21.7,3.3333333333333335,5.0,1.5,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,8.0,36.666666666666664,51.63333333333333,43.26666666666667,7.266666666666666,49.76666666666667,50.56666666666666,28.53333333333333,True,-2.5,44.5,23.5,16.3,61.8734693877551,348.9530612244898,5.6,18.961224489795917,11.975510204081631,37.0,2.8829931972789113,42.3,26.1,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
187,Jalen Richard,2.3333333333333335,9.0,2.1,0.0,6.0,5.0,38.0,0.0,9.7,6.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4.0,0.0,0.7333333333333334,21.666666666666668,29.53333333333333,12.833333333333334,21.566666666666666,30.933333333333334,34.4,28.53333333333333,True,-2.5,44.5,23.5,16.3,61.8734693877551,348.9530612244898,5.6,18.961224489795917,11.975510204081631,37.0,2.8829931972789113,42.3,26.1,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,132.1,4.7,22.2,1.4
