Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
262,Orleans Darkwa,NYG,RB,5,LAC,8,69,8.6,1,4,1,3,0,0,0,14.2,14.2
262,Tarik Cohen,CHI,RB,3,PIT,12,78,6.5,0,4,4,24,0,1,0,14.2,14.2
264,Leonard Fournette,JAX,RB,2,TEN,14,40,2.9,1,5,2,21,0,0,0,14.1,14.1
264,Mike Davis,SEA,RB,13,PHI,16,64,4,0,4,4,37,0,0,0,14.1,14.1
264,Frank Gore,IND,RB,8,CIN,16,82,5.1,0,4,4,19,0,0,0,14.1,14.1
264,Shane Vereen,NYG,RB,1,DAL,0,0,0,0,10,9,51,0,0,0,14.1,14.1
268,Terrance West,BAL,RB,1,CIN,19,80,4.2,1,1,0,0,0,0,0,14,14
268,Melvin Gordon,LAC,RB,11,BUF,20,80,4,1,2,0,0,0,0,0,14,14
268,Jonathan Stewart,CAR,RB,10,MIA,17,110,6.5,0,0,0,0,0,0,0,14,14
268,David Johnson,ARI,RB,1,DET,11,23,2.1,0,9,6,67,0,2,1,14,14
272,Melvin Gordon,LAC,RB,3,KC,17,79,4.6,1,2,0,0,0,0,0,13.9,13.9
272,Adrian Peterson,ARI,RB,12,JAX,20,79,4,0,5,4,20,0,0,0,13.9,13.9
272,Wayne Gallman,NYG,RB,15,PHI,8,39,4.9,0,7,6,40,0,0,0,13.9,13.9
272,LeSean McCoy,BUF,RB,3,DEN,14,21,1.5,0,7,7,48,0,0,0,13.9,13.9
276,Rob Kelley,WAS,RB,9,SEA,14,18,1.3,2,0,0,0,0,0,0,13.8,13.8
276,Carlos Hyde,SF,RB,14,HOU,14,78,5.6,1,1,0,0,0,0,0,13.8,13.8
276,Austin Ekeler,LAC,RB,4,PHI,1,35,35,1,2,2,23,0,0,0,13.8,13.8
276,Austin Ekeler,LAC,RB,11,BUF,6,40,6.7,1,2,2,18,0,0,0,13.8,13.8
276,Alfred Blue,HOU,RB,16,PIT,16,108,6.8,0,0,0,0,0,0,0,13.8,13.8
276,LeSean McCoy,BUF,RB,4,ATL,20,76,3.8,0,3,3,32,0,0,0,13.8,13.8
276,Carlos Hyde,SF,RB,12,SEA,16,47,2.9,0,13,7,21,0,0,0,13.8,13.8
276,Tarik Cohen,CHI,RB,2,TB,7,13,1.9,0,9,8,55,0,1,1,13.8,13.8
284,Jay Ajayi,PHI,RB,9,DEN,8,77,9.6,1,0,0,0,0,0,0,13.7,13.7
284,Alex Collins,BAL,RB,12,HOU,16,60,3.8,1,2,2,-3,0,0,0,13.7,13.7
284,Theo Riddick,DET,RB,10,CLE,4,35,8.8,0,3,3,12,1,0,0,13.7,13.7
284,Samaje Perine,WAS,RB,6,SF,9,23,2.6,0,3,3,24,1,0,0,13.7,13.7
284,James White,NE,RB,8,LAC,1,2,2,0,6,5,85,0,0,0,13.7,13.7
284,Carlos Hyde,SF,RB,1,CAR,9,45,5,0,6,6,32,0,0,0,13.7,13.7
290,Joe Mixon,CIN,RB,9,JAX,13,31,2.4,1,4,3,15,0,0,0,13.6,13.6
291,Jamaal Williams,GB,RB,11,BAL,18,57,3.2,0,6,4,38,0,0,0,13.5,13.5
292,Marshawn Lynch,OAK,RB,14,KC,7,61,8.7,1,2,1,3,0,0,0,13.4,13.4
292,Dalvin Cook,MIN,RB,4,DET,13,66,5.1,1,3,1,8,0,1,1,13.4,13.4
292,Rex Burkhead,NE,RB,2,NO,2,3,1.5,0,4,3,41,1,0,0,13.4,13.4
292,Chris Ivory,JAX,RB,9,CIN,20,70,3.5,0,4,3,34,0,0,0,13.4,13.4
292,Lamar Miller,HOU,RB,13,TEN,15,56,3.7,0,4,4,38,0,0,0,13.4,13.4
297,Giovani Bernard,CIN,RB,15,MIN,14,30,2.1,1,5,3,13,0,0,0,13.3,13.3
297,Benjamin Cunningham,CHI,RB,15,DET,0,0,0,0,5,4,33,1,0,0,13.3,13.3
299,Chris Carson,SEA,RB,3,TEN,11,34,3.1,0,2,2,18,1,0,0,13.2,13.2
299,Alvin Kamara,NO,RB,3,CAR,2,37,18.5,1,5,3,5,0,0,0,13.2,13.2
299,DeMarco Murray,TEN,RB,12,IND,12,9,0.8,1,4,3,33,0,0,0,13.2,13.2
299,Mark Ingram,NO,RB,14,ATL,12,49,4.1,0,5,4,43,0,0,0,13.2,13.2
299,Matt Forte,NYJ,RB,7,MIA,7,41,5.9,0,5,5,41,0,0,0,13.2,13.2
299,Wayne Gallman,NYG,RB,5,LAC,11,57,5.2,0,5,5,25,0,0,0,13.2,13.2
305,Joe Mixon,CIN,RB,3,GB,18,62,3.4,0,3,3,39,0,0,0,13.1,13.1
305,Le'Veon Bell,PIT,RB,2,MIN,27,87,3.2,0,4,4,4,0,0,0,13.1,13.1
305,Andre Ellington,ARI,RB,3,DAL,5,22,4.4,0,8,5,59,0,0,0,13.1,13.1
305,Duke Johnson,CLE,RB,7,TEN,7,26,3.7,0,7,6,45,0,0,0,13.1,13.1
309,Corey Clement,PHI,RB,11,DAL,6,50,8.3,1,0,0,0,0,0,0,13,13
309,Wayne Gallman,NYG,RB,4,TB,11,42,3.8,0,2,2,8,1,1,0,13,13
309,Bilal Powell,NYJ,RB,13,KC,18,48,2.7,1,3,2,2,0,0,0,13,13
309,Deandre Washington,OAK,RB,7,KC,9,33,3.7,1,4,3,7,0,0,0,13,13
309,James White,NE,RB,5,TB,2,3,1.5,0,9,7,57,0,0,0,13,13
309,Ty Montgomery,GB,RB,3,CIN,12,35,2.9,0,12,8,15,0,0,0,13,13
315,Corey Grant,JAX,RB,15,HOU,10,69,6.9,1,0,0,0,0,0,0,12.9,12.9
315,Mike Gillislee,NE,RB,2,NO,18,69,3.8,1,0,0,0,0,0,0,12.9,12.9
315,Joe Mixon,CIN,RB,8,IND,11,18,1.6,0,3,3,91,0,1,1,12.9,12.9
315,Javorius Allen,BAL,RB,7,MIN,6,20,3.3,0,11,8,29,0,0,0,12.9,12.9
319,Latavius Murray,MIN,RB,10,WAS,17,68,4,1,0,0,0,0,0,0,12.8,12.8
319,Cameron Artis-Payne,CAR,RB,10,MIA,7,68,9.7,1,0,0,0,0,0,0,12.8,12.8
319,Matt Breida,SF,RB,10,NYG,9,55,6.1,1,2,1,3,0,0,0,12.8,12.8
319,Tevin Coleman,ATL,RB,11,SEA,20,43,2.2,1,2,1,15,0,0,0,12.8,12.8
319,Lamar Miller,HOU,RB,12,BAL,17,51,3,1,3,1,7,0,0,0,12.8,12.8
319,Orleans Darkwa,NYG,RB,10,SF,14,70,5,0,2,2,18,0,0,0,12.8,12.8
319,Jacquizz Rodgers,TB,RB,4,NYG,16,83,5.2,0,3,2,25,0,0,0,12.8,12.8
319,Rod Smith,DAL,RB,12,LAC,9,41,4.6,1,2,2,7,0,0,0,12.8,12.8
319,Carlos Hyde,SF,RB,7,DAL,14,68,4.9,0,8,4,20,0,0,0,12.8,12.8
328,LeGarrette Blount,PHI,RB,3,NYG,12,67,5.6,1,0,0,0,0,0,0,12.7,12.7
328,Jacquizz Rodgers,TB,RB,2,CHI,19,67,3.5,1,0,0,0,0,0,0,12.7,12.7
328,Peyton Barber,TB,RB,12,ATL,5,7,1.4,2,0,0,0,0,0,0,12.7,12.7
328,Jamaal Charles,DEN,RB,3,BUF,9,56,6.2,1,1,1,1,0,0,0,12.7,12.7
328,Frank Gore,IND,RB,3,CLE,25,57,2.3,1,1,1,0,0,0,0,12.7,12.7
328,Benjamin Cunningham,CHI,RB,5,MIN,1,4,4,0,4,2,43,1,0,0,12.7,12.7
328,Latavius Murray,MIN,RB,13,ATL,16,76,4.8,0,3,3,21,0,0,0,12.7,12.7
328,Kenyan Drake,MIA,RB,12,NE,9,20,2.2,0,4,3,27,1,1,1,12.7,12.7
336,CJ Anderson,DEN,RB,11,CIN,13,37,2.8,1,3,2,19,0,1,1,12.6,12.6
336,Kyle Juszczyk,SF,FB,16,JAX,0,0,0,0,5,5,76,0,0,0,12.6,12.6
338,Ameer Abdullah,DET,RB,10,CLE,11,52,4.7,1,2,1,3,0,0,0,12.5,12.5
338,Terrance West,BAL,RB,2,CLE,8,22,2.8,1,2,2,23,0,0,0,12.5,12.5
338,Tevin Coleman,ATL,RB,2,GB,6,42,7,0,2,2,3,1,0,0,12.5,12.5
338,Christian McCaffrey,CAR,RB,1,SF,13,47,3.6,0,7,5,38,0,1,1,12.5,12.5
342,Mike Tolbert,BUF,FB,1,NYJ,12,42,3.5,1,1,1,12,0,0,0,12.4,12.4
342,Carlos Hyde,SF,RB,10,NYG,17,98,5.8,0,3,2,6,0,0,0,12.4,12.4
342,Rod Smith,DAL,RB,15,OAK,7,13,1.9,1,3,3,21,0,0,0,12.4,12.4
342,Fozzy Whittaker,CAR,RB,4,NE,0,0,0,0,3,3,34,1,0,0,12.4,12.4
346,Marshawn Lynch,OAK,RB,5,BAL,12,43,3.6,1,2,1,10,0,0,0,12.3,12.3
347,Tommy Bohanon,JAX,FB,15,HOU,2,2,1,2,0,0,0,0,0,0,12.2,12.2
347,LeGarrette Blount,PHI,RB,8,SF,16,48,3,1,1,1,4,0,0,0,12.2,12.2
347,LeSean McCoy,BUF,RB,13,NE,15,93,6.2,0,5,2,9,0,0,0,12.2,12.2
347,Marshawn Lynch,OAK,RB,15,DAL,16,76,4.8,0,4,3,16,0,0,0,12.2,12.2
347,Wayne Gallman,NYG,RB,16,ARI,10,18,1.8,0,8,6,44,0,0,0,12.2,12.2
352,Matt Forte,NYJ,RB,2,OAK,9,53,5.9,0,3,3,38,0,0,0,12.1,12.1
352,Lamar Miller,HOU,RB,9,IND,10,57,5.7,0,4,3,34,0,0,0,12.1,12.1
352,Mark Ingram,NO,RB,1,MIN,6,17,2.8,0,5,5,54,0,0,0,12.1,12.1
355,Andre Ellington,ARI,RB,10,SEA,2,4,2,1,6,3,26,0,0,0,12,12
355,Charles Sims,TB,RB,10,NYJ,3,20,6.7,0,4,3,10,1,0,0,12,12
355,Devonta Freeman,ATL,RB,7,NE,12,72,6,0,3,3,18,0,0,0,12,12
355,Doug Martin,TB,RB,14,DET,10,26,2.6,1,3,2,24,0,1,1,12,12
355,Devontae Booker,DEN,RB,6,NYG,1,2,2,0,6,4,78,0,0,0,12,12
360,Marshawn Lynch,OAK,RB,2,NYJ,12,45,3.8,1,2,1,4,0,0,0,11.9,11.9
360,Devonta Freeman,ATL,RB,1,CHI,12,37,3.1,1,2,2,2,0,0,0,11.9,11.9
360,Giovani Bernard,CIN,RB,3,GB,3,27,9,0,2,2,12,1,0,0,11.9,11.9
360,Tevin Coleman,ATL,RB,3,DET,6,46,7.7,0,5,3,43,0,0,0,11.9,11.9
360,LeSean McCoy,BUF,RB,12,KC,22,49,2.2,0,4,4,30,0,0,0,11.9,11.9
365,Melvin Gordon,LAC,RB,12,DAL,21,65,3.1,0,3,3,23,0,0,0,11.8,11.8
366,LeGarrette Blount,PHI,RB,1,WAS,14,46,3.3,0,1,1,1,1,0,0,11.7,11.7
366,Ameer Abdullah,DET,RB,9,GB,21,48,2.3,1,1,1,9,0,2,1,11.7,11.7
366,Christian McCaffrey,CAR,RB,12,NYJ,7,62,8.9,0,5,2,35,0,0,0,11.7,11.7
366,Lamar Miller,HOU,RB,2,CIN,18,61,3.4,0,3,3,26,0,0,0,11.7,11.7
366,Alvin Kamara,NO,RB,6,DET,10,75,7.5,0,3,3,12,0,0,0,11.7,11.7
366,Dion Lewis,NE,RB,14,MIA,5,17,3.4,0,6,5,50,0,0,0,11.7,11.7
372,Corey Grant,JAX,RB,10,LAC,1,56,56,1,0,0,0,0,0,0,11.6,11.6
372,Lamar Miller,HOU,RB,1,JAX,17,65,3.8,0,2,2,31,0,0,0,11.6,11.6
372,Giovani Bernard,CIN,RB,13,PIT,13,77,5.9,0,3,2,19,0,0,0,11.6,11.6
372,Derrick Henry,TEN,RB,9,BAL,8,26,3.2,1,2,2,10,0,0,0,11.6,11.6
372,Ameer Abdullah,DET,RB,3,ATL,14,47,3.4,0,3,3,39,0,0,0,11.6,11.6
372,Frank Gore,IND,RB,5,SF,14,48,3.4,0,4,3,38,0,2,0,11.6,11.6
372,Jalen Richard,OAK,RB,7,KC,9,31,3.4,0,4,4,45,0,0,0,11.6,11.6
372,Mark Ingram,NO,RB,2,NE,8,52,6.5,0,5,4,24,0,0,0,11.6,11.6
372,Travaris Cadet,BUF,RB,11,LAC,3,17,5.7,0,6,6,39,0,0,0,11.6,11.6
372,Christian McCaffrey,CAR,RB,7,CHI,7,10,1.4,0,9,7,36,0,0,0,11.6,11.6
382,Marlon Mack,IND,RB,1,LAR,10,24,2.4,1,1,1,21,0,1,0,11.5,11.5
382,Isaiah Crowell,CLE,RB,12,CIN,16,95,5.9,0,2,1,10,0,0,0,11.5,11.5
382,Ameer Abdullah,DET,RB,11,CHI,11,22,2,0,2,2,13,1,0,0,11.5,11.5
382,Alfred Morris,DAL,RB,14,NYG,19,62,3.3,0,3,3,23,0,0,0,11.5,11.5
386,Tevin Coleman,ATL,RB,8,NYJ,14,82,5.9,0,1,1,22,0,0,0,11.4,11.4
387,Mike Gillislee,NE,RB,16,BUF,6,28,4.7,1,1,1,15,0,0,0,11.3,11.3
387,Theo Riddick,DET,RB,9,GB,5,11,2.2,0,4,4,62,0,0,0,11.3,11.3
389,Dion Lewis,NE,RB,6,NYJ,11,52,4.7,1,0,0,0,0,0,0,11.2,11.2
389,Damien Williams,MIA,RB,11,TB,10,78,7.8,0,1,1,24,0,0,0,11.2,11.2
389,Jamaal Williams,GB,RB,9,DET,1,1,1,1,2,2,31,0,0,0,11.2,11.2
389,Matt Forte,NYJ,RB,8,ATL,4,7,1.8,0,7,6,45,0,0,0,11.2,11.2
393,Joe Mixon,CIN,RB,5,BUF,15,51,3.4,1,0,0,0,0,0,0,11.1,11.1
393,Tion Green,DET,RB,13,BAL,11,51,4.6,1,0,0,0,0,0,0,11.1,11.1
393,Jay Ajayi,PHI,RB,11,DAL,7,91,13,0,1,1,10,0,0,0,11.1,11.1
393,Lamar Miller,HOU,RB,6,CLE,15,41,2.7,0,4,3,40,0,0,0,11.1,11.1
393,Isaiah Crowell,CLE,RB,7,TEN,17,35,2.1,0,6,4,36,0,0,0,11.1,11.1
393,Devontae Booker,DEN,RB,16,WAS,8,47,5.9,0,8,5,24,0,1,1,11.1,11.1
399,Joe Mixon,CIN,RB,10,TEN,9,37,4.1,1,3,1,3,0,0,0,11,11
399,Chris Carson,SEA,RB,2,SF,20,93,4.6,0,2,1,7,0,0,0,11,11
399,D'Onta Foreman,HOU,RB,3,NE,8,25,3.1,0,3,2,65,0,0,0,11,11
399,Jalen Richard,OAK,RB,12,DEN,2,17,8.5,0,2,2,13,1,0,0,11,11
399,Duke Johnson,CLE,RB,2,BAL,4,21,5.2,0,6,3,59,0,0,0,11,11
399,Frank Gore,IND,RB,4,SEA,12,46,3.8,0,3,3,34,0,0,0,11,11
399,Jerick McKinnon,MIN,RB,11,LAR,14,48,3.4,0,7,5,12,0,0,0,11,11
399,TJ Yeldon,JAX,RB,10,LAC,3,11,3.7,0,8,6,39,0,0,0,11,11
407,Aaron Jones,GB,RB,4,CHI,13,49,3.8,1,0,0,0,0,0,0,10.9,10.9
407,Jay Ajayi,PHI,RB,15,NYG,12,49,4.1,0,2,2,40,0,0,0,10.9,10.9
407,Lamar Miller,HOU,RB,5,KC,15,74,4.9,0,3,2,15,0,0,0,10.9,10.9
410,Trey Edmunds,NO,RB,10,BUF,9,48,5.3,1,0,0,0,0,0,0,10.8,10.8
410,James White,NE,RB,10,DEN,2,7,3.5,0,3,3,11,1,0,0,10.8,10.8
412,Jay Ajayi,MIA,RB,7,NYJ,23,51,2.2,0,4,3,26,0,0,0,10.7,10.7
412,Frank Gore,IND,RB,9,HOU,17,51,3,0,4,3,26,0,0,0,10.7,10.7
412,Kareem Hunt,KC,RB,11,NYG,18,73,4.1,0,4,3,4,0,0,0,10.7,10.7
412,Duke Johnson,CLE,RB,12,CIN,6,35,5.8,0,5,4,32,0,0,0,10.7,10.7
416,Frank Gore,IND,RB,2,ARI,14,46,3.3,1,2,0,0,0,0,0,10.6,10.6
416,Tevin Coleman,ATL,RB,6,MIA,9,32,3.6,1,1,1,4,0,0,0,10.6,10.6
416,Isaiah Crowell,CLE,RB,1,PIT,17,33,1.9,0,2,2,33,0,0,0,10.6,10.6
416,Mark Ingram,NO,RB,3,CAR,14,56,4,0,4,2,30,0,0,0,10.6,10.6
416,DeMarco Murray,TEN,RB,7,CLE,18,59,3.3,0,4,3,17,0,0,0,10.6,10.6
416,Marlon Mack,IND,RB,7,JAX,5,26,5.2,0,6,4,40,0,0,0,10.6,10.6
422,Jonathan Stewart,CAR,RB,13,NO,11,45,4.1,1,1,0,0,0,0,0,10.5,10.5
422,Tarik Cohen,CHI,RB,14,CIN,12,80,6.7,0,2,2,5,0,0,0,10.5,10.5
422,Isaiah Crowell,CLE,RB,15,BAL,5,72,14.4,0,5,4,-7,0,0,0,10.5,10.5
425,Bilal Powell,NYJ,RB,15,NO,13,44,3.4,1,1,0,0,0,0,0,10.4,10.4
425,CJ Prosise,SEA,RB,3,TEN,4,9,2.2,0,5,3,65,0,0,0,10.4,10.4
425,Devonta Freeman,ATL,RB,9,CAR,11,46,4.2,0,5,4,18,0,0,0,10.4,10.4
425,Javorius Allen,BAL,RB,4,PIT,2,7,3.5,0,6,6,37,0,0,0,10.4,10.4
429,Tion Green,DET,RB,16,CIN,7,43,6.1,1,0,0,0,0,0,0,10.3,10.3
429,Corey Grant,JAX,RB,3,BAL,6,75,12.5,0,1,1,18,0,0,0,10.3,10.3
429,Chris Thompson,WAS,RB,11,NO,4,17,4.2,0,1,1,16,1,0,0,10.3,10.3
429,Bilal Powell,NYJ,RB,7,MIA,9,43,4.8,0,2,2,40,0,0,0,10.3,10.3
429,Jordan Howard,CHI,RB,15,DET,10,37,3.7,0,4,4,26,0,0,0,10.3,10.3
429,JD McKissic,SEA,RB,11,ATL,7,30,4.3,0,6,5,23,0,0,0,10.3,10.3
429,Theo Riddick,DET,RB,6,NO,2,8,4,0,7,5,45,0,0,0,10.3,10.3
429,LeSean McCoy,BUF,RB,2,CAR,12,9,0.8,0,7,6,34,0,0,0,10.3,10.3
437,Marshawn Lynch,OAK,RB,1,TEN,18,76,4.2,0,2,1,16,0,0,0,10.2,10.2
437,Marshawn Lynch,OAK,RB,16,PHI,25,95,3.8,0,3,2,-3,0,1,1,10.2,10.2
437,Mark Ingram,NO,RB,4,MIA,14,45,3.2,0,8,4,17,0,0,0,10.2,10.2
437,Alex Collins,BAL,RB,15,CLE,12,19,1.6,0,8,5,33,0,0,0,10.2,10.2
437,Andre Ellington,HOU,RB,13,TEN,2,-4,-2,0,6,5,56,0,0,0,10.2,10.2
437,TJ Yeldon,JAX,RB,12,ARI,3,10,3.3,0,6,5,42,0,0,0,10.2,10.2
437,Christian McCaffrey,CAR,RB,8,TB,4,3,0.8,0,7,5,49,0,0,0,10.2,10.2
444,Orleans Darkwa,NYG,RB,13,OAK,14,32,2.3,1,1,1,-1,0,0,0,10.1,10.1
444,Matt Breida,SF,RB,5,IND,10,49,4.9,0,5,3,22,0,0,0,10.1,10.1
444,James White,NE,RB,14,MIA,0,0,0,0,4,3,11,1,0,0,10.1,10.1
444,Kareem Hunt,KC,RB,9,DAL,9,37,4.1,0,5,4,24,0,0,0,10.1,10.1
444,Jamaal Charles,DEN,RB,13,MIA,3,12,4,0,5,5,39,0,0,0,10.1,10.1
449,Doug Martin,TB,RB,7,BUF,20,49,2.4,0,3,2,31,0,0,0,10,10
449,Austin Ekeler,LAC,RB,12,DAL,6,15,2.5,0,3,3,55,0,0,0,10,10
451,Derrick Henry,TEN,RB,12,IND,13,79,6.1,0,2,1,10,0,0,0,9.9,9.9
451,DeMarco Murray,TEN,RB,13,HOU,11,66,6,0,2,2,13,0,0,0,9.9,9.9
451,Orleans Darkwa,NYG,RB,9,LAR,16,71,4.4,0,2,2,8,0,0,0,9.9,9.9
451,Devonta Freeman,ATL,RB,6,MIA,9,68,7.6,0,4,2,11,0,0,0,9.9,9.9
451,Samaje Perine,WAS,RB,13,DAL,12,38,3.2,0,3,3,31,0,0,0,9.9,9.9
451,DeMarco Murray,TEN,RB,5,MIA,14,58,4.1,0,5,4,11,0,1,1,9.9,9.9
457,CJ Anderson,DEN,RB,1,LAC,20,81,4,0,3,1,7,0,0,0,9.8,9.8
457,Kerwynn Williams,ARI,RB,14,TEN,20,73,3.6,0,1,1,15,0,0,0,9.8,9.8
457,Joe Mixon,CIN,RB,7,PIT,7,48,6.9,0,3,3,20,0,1,0,9.8,9.8
457,Frank Gore,IND,RB,15,DEN,10,31,3.1,0,4,3,37,0,0,0,9.8,9.8
457,James White,NE,RB,1,KC,10,38,3.8,0,5,3,30,0,0,0,9.8,9.8
457,Kareem Hunt,KC,RB,8,DEN,22,46,2.1,0,5,3,22,0,0,0,9.8,9.8
457,Elijah McGuire,NYJ,RB,10,TB,8,22,2.8,0,7,4,36,0,0,0,9.8,9.8
457,Tevin Coleman,ATL,RB,1,CHI,8,16,2,0,6,4,42,0,0,0,9.8,9.8
457,Giovani Bernard,CIN,RB,10,TEN,2,10,5,0,5,5,38,0,0,0,9.8,9.8
466,Bilal Powell,NYJ,RB,3,MIA,15,37,2.5,1,0,0,0,0,0,0,9.7,9.7
466,Kerwynn Williams,ARI,RB,13,LAR,16,97,6.1,0,0,0,0,0,0,0,9.7,9.7
466,Chris Ivory,JAX,RB,7,IND,17,47,2.8,1,0,0,0,0,1,1,9.7,9.7
466,Dion Lewis,NE,RB,4,CAR,4,18,4.5,1,1,1,9,0,0,0,9.7,9.7
466,Kyle Juszczyk,SF,FB,5,IND,1,3,3,0,4,2,14,1,0,0,9.7,9.7
466,Chris Thompson,WAS,RB,10,MIN,9,26,2.9,0,7,3,41,0,0,0,9.7,9.7
466,DeMarco Murray,TEN,RB,11,PIT,8,10,1.2,0,6,5,37,0,0,0,9.7,9.7
473,Kenjon Barner,PHI,RB,11,DAL,1,4,4,1,1,1,22,0,0,0,9.6,9.6
473,Alex Collins,BAL,RB,16,IND,18,51,2.8,0,4,3,15,0,1,0,9.6,9.6
473,Chris Carson,SEA,RB,4,IND,12,42,3.5,0,3,3,24,0,0,0,9.6,9.6
473,Carlos Hyde,SF,RB,13,CHI,17,54,3.2,0,5,3,12,0,0,0,9.6,9.6
473,Javorius Allen,BAL,RB,6,CHI,10,49,4.9,0,4,3,17,0,0,0,9.6,9.6
473,Jalen Richard,OAK,RB,8,BUF,5,21,4.2,0,7,5,35,0,1,1,9.6,9.6
479,Charcandrick West,KC,RB,1,NE,1,21,21,1,1,1,4,0,0,0,9.5,9.5
479,CJ Anderson,DEN,RB,8,KC,15,78,5.2,0,1,1,7,0,0,0,9.5,9.5
479,Darren Sproles,PHI,RB,1,WAS,2,2,1,0,8,5,43,0,0,0,9.5,9.5
482,Tarik Cohen,CHI,RB,6,BAL,14,32,2.3,0,3,1,14,0,1,1,9.4,9.44
483,Jonathan Stewart,CAR,RB,8,TB,11,34,3.1,1,0,0,0,0,0,0,9.4,9.4
483,Tevin Coleman,ATL,RB,9,CAR,5,5,1,0,2,1,19,1,0,0,9.4,9.4
483,Kyle Juszczyk,SF,FB,14,HOU,0,0,0,0,4,3,64,0,0,0,9.4,9.4
483,Samaje Perine,WAS,RB,16,DEN,17,53,3.1,0,3,3,21,0,1,1,9.4,9.4
487,Isaiah Crowell,CLE,RB,6,HOU,12,58,4.8,0,2,2,15,0,0,0,9.3,9.3
487,CJ Anderson,DEN,RB,14,NYJ,22,48,2.2,0,2,2,25,0,0,0,9.3,9.3
487,Chris Johnson,ARI,RB,4,SF,13,32,2.5,0,3,3,31,0,0,0,9.3,9.3
487,Kareem Hunt,KC,RB,13,NYJ,9,40,4.4,0,5,3,23,0,0,0,9.3,9.3
487,Theo Riddick,DET,RB,5,CAR,2,8,4,0,5,4,45,0,0,0,9.3,9.3
492,Dion Lewis,NE,RB,13,BUF,15,92,6.1,0,0,0,0,0,0,0,9.2,9.2
492,Dion Lewis,NE,RB,7,ATL,13,76,5.8,0,1,1,6,0,0,0,9.2,9.2
492,TJ Yeldon,JAX,RB,15,HOU,7,27,3.9,0,5,4,25,0,0,0,9.2,9.2
492,Samaje Perine,WAS,RB,14,LAC,17,45,2.6,0,4,4,7,0,0,0,9.2,9.2
492,Melvin Gordon,LAC,RB,10,JAX,16,27,1.7,0,8,5,15,0,0,0,9.2,9.2
492,Danny Woodhead,BAL,RB,15,CLE,1,1,1,0,7,6,31,0,0,0,9.2,9.2
498,Alfred Morris,DAL,RB,11,PHI,17,91,5.4,0,0,0,0,0,0,0,9.1,9.1
498,Devonta Freeman,ATL,RB,13,MIN,12,74,6.2,0,2,1,7,0,0,0,9.1,9.1
498,Eddie Lacy,SEA,RB,12,SF,17,46,2.7,0,3,3,15,0,0,0,9.1,9.1
498,Bilal Powell,NYJ,RB,8,ATL,14,33,2.4,0,3,3,28,0,0,0,9.1,9.1
498,Danny Woodhead,BAL,RB,16,IND,1,8,8,0,6,5,33,0,0,0,9.1,9.1
498,Bobby Rainey,BAL,RB,6,CHI,0,0,0,0,2,2,11,0,0,0,9.1,9.1
504,Wendell Smallwood,PHI,RB,3,NYG,12,71,5.9,0,2,1,9,0,0,0,9,9
504,Jay Ajayi,PHI,RB,14,LAR,15,78,5.2,0,2,1,2,0,0,0,9,9
504,Thomas Rawls,SEA,RB,9,WAS,9,39,4.3,0,2,2,31,0,0,0,9,9
504,LeSean McCoy,BUF,RB,10,NO,8,49,6.1,0,5,3,11,0,1,0,9,9
504,James White,NE,RB,13,BUF,5,18,3.6,0,6,4,32,0,0,0,9,9
509,Giovani Bernard,CIN,RB,1,BAL,7,40,5.7,0,2,1,39,0,0,0,8.9,8.9
509,Mark Ingram,NO,RB,9,TB,16,77,4.8,0,1,1,2,0,0,0,8.9,8.9
509,Jay Ajayi,MIA,RB,5,TEN,25,77,3.1,0,3,2,2,0,1,1,8.9,8.9
509,Christian McCaffrey,CAR,RB,4,NE,6,16,2.7,0,6,4,33,0,0,0,8.9,8.9
509,Bilal Powell,NYJ,RB,1,BUF,7,22,3.1,0,6,5,17,0,0,0,8.9,8.9
514,JD McKissic,SEA,RB,15,LAR,6,20,3.3,0,4,3,38,0,0,0,8.8,8.8
514,Darren Sproles,PHI,RB,2,KC,10,48,4.8,0,4,2,30,0,1,1,8.8,8.8
514,Peyton Barber,TB,RB,15,ATL,13,53,4.1,0,3,3,15,0,1,1,8.8,8.8
514,Tarik Cohen,CHI,RB,4,GB,6,24,4,0,4,4,24,0,0,0,8.8,8.8
514,Joe Mixon,CIN,RB,4,CLE,17,29,1.7,0,4,4,19,0,0,0,8.8,8.8
519,Rod Smith,DAL,RB,13,WAS,10,27,2.7,1,1,0,0,0,0,0,8.7,8.7
519,LeGarrette Blount,PHI,RB,6,CAR,14,67,4.8,0,0,0,0,0,0,0,8.7,8.7
519,Rex Burkhead,NE,RB,15,PIT,4,12,3,1,1,1,5,0,0,0,8.7,8.7
519,Marshawn Lynch,OAK,RB,11,NE,11,67,6.1,0,1,1,10,0,0,0,8.7,8.7
519,LeGarrette Blount,PHI,RB,12,CHI,15,97,6.5,0,0,0,0,0,1,1,8.7,8.7
519,Javorius Allen,BAL,RB,12,HOU,5,15,3,1,1,1,2,0,0,0,8.7,8.7
519,Isaiah Crowell,CLE,RB,5,NYJ,16,60,3.8,0,3,2,7,0,0,0,8.7,8.7
519,Frank Gore,IND,RB,6,TEN,10,49,4.9,0,3,2,18,0,0,0,8.7,8.7
