Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
1287,Shane Smith,NYG,FB,10,SF,6,9.1,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,10,CAR,0,0,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,10,MIA,18,23.4,0,0,0,0,0,0
1287,Justin Davis,LAR,RB,3,SF,0,0,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,3,JAX,6,10.3,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,3,DEN,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,3,DEN,15,23.1,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,3,NO,0,0,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,3,CAR,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,3,CHI,4,6.2,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,3,PIT,14,21.5,0,7.1,0,7.1,0,0
1287,James Conner,PIT,RB,3,CHI,0,0,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,3,DET,19,27.9,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,3,IND,10,13,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,3,IND,0,0,0,0,0,0,0,0
1287,Peyton Barber,TB,RB,3,MIN,0,0,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,3,NE,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,3,HOU,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,3,HOU,15,23.1,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,3,NE,7,9.9,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,3,NYJ,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,3,PHI,0,0,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,3,SEA,0,0,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,3,SEA,19,26,0,0,0,0,0,0
1287,Thomas Rawls,SEA,RB,3,TEN,1,1.4,0,0,0,0,0,0
1287,Tre Madden,SEA,RB,3,TEN,1,1.4,0,0,0,0,0,0
1287,Aaron Ripkowski,GB,FB,3,CIN,3,4.3,0,0,0,0,0,0
1287,Aaron Jones,GB,RB,3,CIN,0,0,0,0,0,0,0,0
1287,Devante Mays,GB,RB,3,CIN,0,0,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,3,LAC,1,1.9,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,3,KC,12,16.4,0,0,0,0,0,0
1287,Jamize Olawale,OAK,FB,3,WAS,7,13.7,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,3,ARI,5,10.6,0,0,0,0,0,0
1287,Rod Smith,DAL,RB,3,ARI,3,6.4,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,3,DAL,2,2.5,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,2,CIN,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,2,CIN,28,42.4,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,2,BAL,6,8.5,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,2,BAL,4,5.6,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,2,CLE,5,7.4,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,2,CAR,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,2,CAR,13,24.1,0,7.7,0,7.7,0,0
1287,Fozzy Whittaker,CAR,RB,2,BUF,1,1.5,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,2,IND,7,10.6,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,2,TEN,9,13.4,0,0,0,0,0,0
1287,LeGarrette Blount,PHI,RB,2,KC,6,8.3,0,16.7,16.7,16.7,1,16.7
1287,Anthony Sherman,KC,FB,2,PHI,1,1.9,0,0,0,0,0,0
1287,Charcandrick West,KC,RB,2,PHI,11,20.8,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,2,PHI,0,0,0,0,0,0,0,0
1287,Corey Clement,PHI,RB,2,KC,1,1.4,0,0,0,0,0,0
1287,John Kuhn,NO,FB,2,NE,4,6.2,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,2,NO,0,0,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,2,NE,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,2,MIN,11,14.9,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,2,TB,6,9.4,0,0,0,0,0,0
1287,Damien Williams,MIA,RB,2,LAC,3,4.4,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,2,LAC,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,2,MIA,8,13.8,12.5,0,12.5,12.5,0,0
1287,Austin Ekeler,LAC,RB,2,MIA,0,0,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,2,OAK,0,0,0,0,0,0,0,0
1287,Alfred Morris,DAL,RB,2,DEN,1,1.4,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,2,DEN,2,2.8,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,2,DAL,7,9.1,0,0,0,0,0,0
1287,De'Angelo Henderson,DEN,RB,2,DAL,0,0,0,0,0,0,0,0
1287,Kyle Juszczyk,SF,FB,2,SEA,17,34.7,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,2,SEA,0,0,0,0,0,0,0,0
1287,Tre Madden,SEA,RB,2,SF,13,15.9,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,2,GB,14,24.1,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,2,GB,0,0,0,0,0,0,0,0
1287,Aaron Jones,GB,RB,2,ATL,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,2,DET,4,7.1,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,6,PHI,1,1.2,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,6,PHI,2,2.4,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,6,MIA,5,8.8,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,6,ATL,0,0,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,6,MIA,0,0,0,0,0,0,0,0
1287,Kenyan Drake,MIA,RB,6,ATL,1,1.5,0,0,0,0,0,0
1287,Taniela Tupou,ATL,FB,6,MIA,0,0,0,0,0,0,0,0
1287,Benjamin Cunningham,CHI,RB,6,BAL,1,1.2,0,0,0,0,0,0
1287,Alfred Blue,HOU,RB,6,CLE,0,0,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,6,HOU,5,7.5,0,0,0,0,0,0
1287,Aaron Ripkowski,GB,FB,6,MIN,13,19.7,0,7.7,7.7,7.7,1,7.7
1287,CJ Ham,MIN,RB,6,GB,6,7.8,0,0,0,0,0,0
1287,Jamaal Williams,GB,RB,6,MIN,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,6,NO,1,1.2,0,0,0,0,0,0
1287,Zach Line,NO,FB,6,DET,13,18.3,0,7.7,0,7.7,0,0
1287,Zach Zenner,DET,RB,6,NO,9,11.1,11.1,11.1,11.1,22.2,0,0
1287,Trey Edmunds,NO,RB,6,DET,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,6,NYJ,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,6,NYJ,25,36.8,0,0,0,0,0,0
1287,Andre Ellington,ARI,RB,6,TB,13,20,0,7.7,0,7.7,0,0
1287,Peyton Barber,TB,RB,6,ARI,0,0,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,6,TB,4,6.2,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,6,LAR,22,31.9,0,9.1,0,9.1,0,0
1287,Corey Grant,JAX,RB,6,LAR,2,2.9,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,6,PIT,9,16.7,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,6,KC,17,26.6,0,0,0,0,0,0
1287,Andre Williams,LAC,RB,6,OAK,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,6,OAK,12,18.5,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,6,NYG,7,8.6,0,14.3,0,14.3,0,0
1287,David Fluellen,TEN,RB,6,IND,0,0,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,6,IND,14,20,0,0,0,0,0,0
1287,Bobby Rainey,BAL,RB,8,MIA,5,7.7,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,8,BAL,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,8,MIN,7,11.9,0,0,0,0,0,0
1287,CJ Ham,MIN,RB,8,CLE,17,20,0,0,0,0,0,0
1287,Taiwan Jones,BUF,RB,8,OAK,0,0,0,0,0,0,0,0
1287,Joe Banyard,BUF,RB,8,OAK,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,8,OAK,28,40.6,0,0,0,0,0,0
1287,Elijah Hood,OAK,RB,8,BUF,0,0,0,0,0,0,0,0
1287,Matt Jones,IND,RB,8,CIN,0,0,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,8,CIN,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,8,LAC,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,8,LAC,29,33.7,0,3.4,0,3.4,0,0
1287,Derek Watt,LAC,FB,8,NE,5,8.9,0,0,0,0,0,0
1287,Benjamin Cunningham,CHI,RB,8,NO,3,4.5,33.3,33.3,66.7,66.7,1,33.3
1287,Zach Line,NO,FB,8,CHI,8,13.1,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,8,NO,19,28.4,0,0,0,0,0,0
1287,Taquan Mizzell,CHI,RB,8,NO,1,1.5,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,8,CHI,0,0,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,8,NYJ,14,21.2,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,8,NYJ,0,0,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,8,PHI,0,0,0,0,0,0,0,0
1287,Charles Sims,TB,RB,8,CAR,19,28.4,0,0,0,0,0,0
1287,Peyton Barber,TB,RB,8,CAR,3,4.5,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,8,SEA,0,0,0,0,0,0,0,0
1287,Eddie Lacy,SEA,RB,8,HOU,12,17.4,50,0,50,50,0,0
1287,Jay Prosch,HOU,FB,8,SEA,8,11.3,0,0,0,0,0,0
1287,D'Onta Foreman,HOU,RB,8,SEA,1,1.4,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,8,WAS,11,16.2,0,0,0,0,0,0
1287,Rod Smith,DAL,RB,8,WAS,3,4.4,0,0,0,0,0,0
1287,Samaje Perine,WAS,RB,8,DAL,0,0,0,0,0,0,0,0
1287,Nick Bellore,DET,RB,8,PIT,1,1.4,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,8,DET,18,28.1,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,8,DET,0,0,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,8,DEN,8,12.9,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,8,DEN,1,1.6,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,8,KC,7,9.6,0,14.3,0,14.3,0,0
1287,CJ Spiller,KC,RB,7,OAK,12,19.4,16.7,16.7,16.7,33.3,0,0
1287,Anthony Sherman,KC,FB,7,OAK,9,14.5,0,0,0,0,0,0
1287,Jamize Olawale,OAK,FB,7,KC,11,13.4,0,9.1,0,9.1,0,0
1287,Patrick DiMarco,BUF,FB,7,TB,16,23.5,0,0,0,0,0,0
1287,Peyton Barber,TB,RB,7,BUF,3,4.2,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,7,CAR,11,28.9,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,7,CHI,0,0,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,7,CHI,3,4.2,0,0,0,0,0,0
1287,Taquan Mizzell,CHI,RB,7,CAR,1,2.6,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,7,CLE,0,0,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,7,CLE,11,15.3,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,7,TEN,0,0,0,0,0,0,0,0
1287,Zach Line,NO,FB,7,GB,18,23.7,0,5.6,0,5.6,0,0
1287,Aaron Ripkowski,GB,FB,7,NO,14,25.5,0,0,0,0,0,0
1287,Daniel Lasco,NO,RB,7,GB,0,0,0,0,0,0,0,0
1287,Jamaal Williams,GB,RB,7,NO,0,0,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,7,GB,0,0,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,7,LAR,0,0,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,7,NYJ,0,0,0,0,0,0,0,0
1287,Kenyan Drake,MIA,RB,7,NYJ,0,0,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,7,MIA,5,8.9,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,7,MIN,3,4.6,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,7,CIN,22,31.9,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,7,CIN,2,2.9,50,0,50,50,0,0
1287,Keith Smith,DAL,FB,7,SF,13,17.3,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,7,DAL,0,0,0,0,0,0,0,0
1287,Andre Williams,LAC,RB,7,DEN,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,7,DEN,13,22.4,0,0,0,0,0,0
1287,CJ Prosise,SEA,RB,7,NYG,2,2.6,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,7,ATL,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,7,ATL,24,32.4,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,7,NE,5,8.8,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,7,NE,0,0,0,0,0,0,0,0
1287,Mack Brown,WAS,RB,7,PHI,0,0,0,0,0,0,0,0
1287,Samaje Perine,WAS,RB,7,PHI,0,0,0,0,0,0,0,0
1287,Zach Line,NO,FB,14,ATL,11,21.2,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,14,NO,24,32.4,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,14,NO,0,0,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,14,ATL,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,14,IND,16,23.9,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,14,BUF,0,0,0,0,0,0,0,0
1287,Fozzy Whittaker,CAR,RB,14,MIN,8,12.5,0,12.5,0,12.5,0,0
1287,Cameron Artis-Payne,CAR,RB,14,MIN,0,0,0,0,0,0,0,0
1287,Mack Brown,MIN,RB,14,CAR,0,0,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,14,CIN,19,25,5.3,0,5.3,5.3,0,0
1287,Aaron Ripkowski,GB,FB,14,CLE,11,14.5,0,9.1,0,9.1,0,0
1287,Joe Kerridge,GB,FB,14,CLE,0,0,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,14,GB,0,0,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,14,SF,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,14,SF,11,16.4,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,14,SEA,18,27.3,0,0,0,0,0,0
1287,Thomas Rawls,SEA,RB,14,JAX,1,1.6,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,14,OAK,8,10.7,0,0,0,0,0,0
1287,Jamize Olawale,OAK,FB,14,KC,0,0,0,0,0,0,0,0
1287,Akeem Hunt,KC,RB,14,OAK,2,2.7,0,0,0,0,0,0
1287,Jalen Richard,OAK,RB,14,KC,15,24.6,0,0,0,0,0,0
1287,Jacquizz Rodgers,TB,RB,14,DET,0,0,0,0,0,0,0,0
1287,Zach Zenner,DET,RB,14,TB,7,10.3,28.6,0,28.6,28.6,0,0
1287,Alan Cross,TB,FB,14,DET,17,23.9,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,14,ARI,1,1.7,0,0,0,0,0,0
1287,Byron Marshall,WAS,RB,14,LAC,0,0,0,0,0,0,0,0
1287,Kenjon Barner,PHI,RB,14,LAR,6,6.6,0,0,0,0,0,0
1287,Paul Perkins,NYG,RB,14,DAL,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,14,DAL,3,3.8,0,0,0,0,0,0
1287,Fitzgerald Toussaint,PIT,RB,14,BAL,2,2.2,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,14,MIA,0,0,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,14,NE,1,1.4,0,0,0,0,0,0
1287,De'Veon Smith,MIA,RB,14,NE,0,0,0,0,0,0,0,0
1287,Jamaal Charles,DEN,RB,15,IND,2,2.5,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,15,DEN,1,1.9,0,100,0,100,0,0
1287,Nick Bellore,DET,RB,15,CHI,0,0,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,15,LAC,3,4.5,0,0,0,0,0,0
1287,Branden Oliver,LAC,RB,15,KC,2,3.1,0,50,0,50,0,0
1287,Akeem Hunt,KC,RB,15,LAC,4,6.1,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,15,KC,3,4.7,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,15,BUF,0,0,0,0,0,0,0,0
1287,De'Veon Smith,MIA,RB,15,BUF,0,0,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,15,GB,0,0,0,0,0,0,0,0
1287,Aaron Ripkowski,GB,FB,15,CAR,9,12.9,0,0,0,0,0,0
1287,Devante Mays,GB,RB,15,CAR,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,15,BAL,8,12.5,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,15,BAL,0,0,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,15,CLE,21,26.9,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,15,JAX,0,0,0,0,0,0,0,0
1287,Jarveon Williams,CIN,RB,15,MIN,1,1.8,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,15,NYJ,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,15,PHI,1,1.1,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,15,PIT,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,15,PIT,18,30,0,5.6,0,5.6,0,0
1287,Roosevelt Nix,PIT,RB,15,NE,7,10.4,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,15,SF,0,0,0,0,0,0,0,0
1287,Jeremy McNichols,SF,RB,15,TEN,0,0,0,0,0,0,0,0
1287,Jamize Olawale,OAK,FB,15,DAL,1,1.4,0,0,0,0,0,0
1287,Jacquizz Rodgers,TB,RB,15,ATL,2,3.3,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,15,TB,16,22.5,0,6.2,0,6.2,0,0
1287,CJ Ham,MIN,RB,12,DET,15,20.5,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,12,LAC,3,5.5,0,0,0,0,0,0
1287,Andre Williams,LAC,RB,12,DAL,0,0,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,12,DAL,7,10.3,0,0,0,0,0,0
1287,Paul Perkins,NYG,RB,12,WAS,1,1.8,0,0,0,0,0,0
1287,Leshun Daniels Jr.,WAS,RB,12,NYG,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,12,WAS,6,10.5,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,12,TB,14,21.9,0,7.1,0,7.1,0,0
1287,Terrence Magee,ATL,RB,12,TB,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,12,CIN,11,15.7,0,9.1,0,9.1,0,0
1287,Matt Dayes,CLE,RB,12,CIN,0,0,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,12,IND,5,8.6,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,12,TEN,0,0,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,12,KC,17,24.3,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,12,MIA,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,12,MIA,19,27.1,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,12,NE,0,0,0,0,0,0,0,0
1287,Fozzy Whittaker,CAR,RB,12,NYJ,2,2.8,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,12,NYJ,1,1.4,100,0,100,100,0,0
1287,Kenjon Barner,PHI,RB,12,CHI,4,5.1,0,25,0,25,0,0
1287,Michael Burton,CHI,FB,12,PHI,2,3.6,0,0,0,0,0,0
1287,Zach Line,NO,FB,12,LAR,7,12.3,0,0,0,0,0,0
1287,Justin Davis,LAR,RB,12,NO,1,1.3,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,12,LAR,0,0,0,0,0,0,0,0
1287,Thomas Rawls,SEA,RB,12,SF,1,1.5,0,0,0,0,0,0
1287,Raheem Mostert,SF,RB,12,SEA,0,0,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,12,ARI,7,10.9,0,0,0,0,0,0
1287,Corey Grant,JAX,RB,12,ARI,0,0,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,12,JAX,2,2.7,0,0,0,0,0,0
1287,Jamize Olawale,OAK,FB,12,DEN,5,7.4,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,12,GB,5,6.8,0,0,0,0,0,0
1287,Fitzgerald Toussaint,PIT,RB,12,GB,1,1.4,0,0,0,0,0,0
1287,Joe Kerridge,GB,FB,12,PIT,0,0,0,0,0,0,0,0
1287,James Conner,PIT,RB,12,GB,1,1.4,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,12,BAL,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,12,BAL,6,8.7,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,12,HOU,13,19.4,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,11,PIT,0,0,0,0,0,0,0,0
1287,Roosevelt Nix,PIT,RB,11,TEN,5,6.6,0,0,0,0,0,0
1287,Jalston Fowler,TEN,RB,11,PIT,5,7.7,0,0,0,0,0,0
1287,Terrell Watson,PIT,RB,11,TEN,0,0,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,11,DET,12,19,0,0,0,0,0,0
1287,Zach Zenner,DET,RB,11,CHI,4,6.3,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,11,GB,7,11.9,0,0,0,0,0,0
1287,Corey Grant,JAX,RB,11,CLE,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,11,JAX,7,12.7,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,11,ARI,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,11,ARI,3,4.3,0,0,0,0,0,0
1287,Elijhaa Penny,ARI,RB,11,HOU,3,5.2,0,0,0,0,0,0
1287,Lance Dunbar,LAR,RB,11,MIN,5,8.5,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,11,WAS,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,11,KC,14,20.3,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,11,LAC,8,12.3,0,12.5,0,12.5,0,0
1287,Andy Janovich,DEN,FB,11,CIN,9,11.1,0,0,0,0,0,0
1287,Brian Hill,CIN,RB,11,DEN,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,11,OAK,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,11,OAK,21,35,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,11,PHI,1,1.6,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,11,SEA,17,27.4,0,0,0,0,0,0
1287,Terrence Magee,ATL,RB,11,SEA,0,0,0,0,0,0,0,0
1287,Senorise Perry,MIA,RB,11,TB,0,0,0,0,0,0,0,0
1287,Keith Smith,DAL,FB,13,WAS,7,10.3,0,0,0,0,0,0
1287,Leshun Daniels Jr.,WAS,RB,13,DAL,0,0,0,0,0,0,0,0
1287,Derrick Coleman,ATL,FB,13,MIN,13,24.5,0,0,0,0,0,0
1287,Terron Ward,ATL,RB,13,MIN,0,0,0,0,0,0,0,0
1287,Brandon Bolden,NE,RB,13,BUF,0,0,0,0,0,0,0,0
1287,James Develin,NE,RB,13,BUF,17,24.3,0,0,0,0,0,0
1287,Patrick DiMarco,BUF,FB,13,NE,5,7.5,0,0,0,0,0,0
1287,Benjamin Cunningham,CHI,RB,13,SF,7,18.9,0,0,0,0,0,0
1287,Michael Burton,CHI,FB,13,SF,9,24.3,0,0,0,0,0,0
1287,Aaron Ripkowski,GB,FB,13,TB,12,21.8,0,8.3,0,8.3,0,0
1287,Joe Kerridge,GB,FB,13,TB,0,0,0,0,0,0,0,0
1287,Devante Mays,GB,RB,13,TB,0,0,0,0,0,0,0,0
1287,Tommy Bohanon,JAX,FB,13,IND,8,12.1,0,0,0,0,0,0
1287,Corey Grant,JAX,RB,13,IND,7,10.6,0,0,0,0,0,0
1287,Andy Janovich,DEN,FB,13,MIA,12,16.7,0,0,0,0,0,0
1287,De'Veon Smith,MIA,RB,13,DEN,0,0,0,0,0,0,0,0
1287,Zach Line,NO,FB,13,CAR,17,26.6,0,0,0,0,0,0
1287,Fozzy Whittaker,CAR,RB,13,NO,1,1.8,0,0,0,0,0,0
1287,Cameron Artis-Payne,CAR,RB,13,NO,0,0,0,0,0,0,0,0
1287,Alex Armah,CAR,RB,13,NO,6,10.5,0,0,0,0,0,0
1287,Trey Edmunds,NO,RB,13,CAR,0,0,0,0,0,0,0,0
1287,Anthony Sherman,KC,FB,13,NYJ,2,4.3,0,0,0,0,0,0
1287,Lawrence Thomas,NYJ,RB,13,KC,19,20.9,0,0,0,0,0,0
1287,Jordan Todman,HOU,RB,13,TEN,0,0,0,0,0,0,0,0
1287,David Fluellen,TEN,RB,13,HOU,0,0,0,0,0,0,0,0
1287,Jay Prosch,HOU,FB,13,TEN,12,14.8,0,0,0,0,0,0
1287,Andre Williams,LAC,RB,13,CLE,0,0,0,0,0,0,0,0
1287,Dan Vitale,CLE,FB,13,LAC,4,6.3,0,0,0,0,0,0
1287,Derek Watt,LAC,FB,13,CLE,7,10,0,0,0,0,0,0
1287,Matt Dayes,CLE,RB,13,LAC,0,0,0,0,0,0,0,0
1287,Lance Dunbar,LAR,RB,13,ARI,0,0,0,0,0,0,0,0
1287,Shane Smith,NYG,FB,13,OAK,6,9.7,0,0,0,0,0,0
1287,Kenjon Barner,PHI,RB,13,SEA,2,2.7,0,50,0,50,0,0
1287,Roosevelt Nix,PIT,RB,13,CIN,5,7.6,0,20,0,20,0,0
1287,Fitzgerald Toussaint,PIT,RB,13,CIN,0,0,0,0,0,0,0,0
1287,Brian Hill,CIN,RB,13,PIT,0,0,0,0,0,0,0,0
1287,Matt Jones,IND,RB,16,BAL,0,0,0,0,0,0,0,0
1287,Josh Ferguson,IND,RB,16,BAL,0,0,0,0,0,0,0,0
1287,Patrick Ricard,BAL,FB,16,IND,3,4.1,0,0,0,0,0,0
1287,CJ Ham,MIN,RB,16,GB,14,21.5,0,0,0,0,0,0
