Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
52,Jonnu Smith,TEN,TE,8,15,7,46.7,77,1,26,5.1,11,0,0,0,0,0,0,2.6,20.7
53,Lance Kendricks,GB,TE,8,12,7,58.3,67,1,22,5.6,9.6,0,0,0,0,0,0,2.5,19.7
53,Ian Thomas,CAR,TE,8,17,11,64.7,87,0,27,5.1,7.9,0,0,0,0,0,0,2.5,19.7
55,Niles Paul,JAX,TE,6,13,10,76.9,98,0,22,7.5,9.8,1,-3,-3,0,0,0,3.2,19.5
56,Nick O'Leary,MIA,TE,3,7,6,85.7,72,1,19,10.3,12,0,0,0,0,0,0,6.4,19.2
57,James O'Shaughnessy,JAX,TE,6,17,9,52.9,101,0,17,5.9,11.2,0,0,0,0,0,0,3.2,19.1
58,Luke Willson,DET,TE,8,15,11,73.3,75,0,13,5,6.8,0,0,0,0,0,0,2.3,18.5
59,Mo Alie-Cox,IND,TE,4,6,4,66.7,84,1,34,14,21,0,0,0,0,0,0,4.6,18.4
60,Jordan Akins,HOU,TE,9,14,9,64.3,89,0,18,6.4,9.9,0,0,0,0,0,0,2,17.9
61,Logan Thomas,BUF,TE,7,12,10,83.3,71,0,24,5.9,7.1,0,0,0,0,0,0,2.4,17.1
62,Jake Butt,DEN,TE,3,12,8,66.7,85,0,22,7.1,10.6,0,0,0,0,0,0,5.5,16.5
63,Hayden Hurst,BAL,TE,5,10,4,40,57,1,26,5.7,14.2,1,0,0,0,0,0,3.1,15.7
64,Seth DeValve,CLE,TE,6,4,3,75,54,1,26,13.5,18,0,0,0,0,0,0,2.4,14.4
65,Jordan Leggett,NYJ,TE,8,10,5,50,29,1,10,2.9,5.8,0,0,0,0,0,0,1.7,13.9
66,Ed Dickson,SEA,TE,2,3,2,66.7,54,1,42,18,27,0,0,0,0,0,0,6.7,13.4
67,Eric Tomlinson,NYJ,TE,9,12,7,58.3,61,0,24,5.1,8.7,0,0,0,0,0,0,1.5,13.1
68,Logan Paulsen,ATL,TE,8,3,3,100,38,1,17,12.7,12.7,0,0,0,0,0,0,1.6,12.8
69,David Grinnage,JAX,TE,3,8,6,75,61,0,24,7.6,10.2,0,0,0,0,0,0,4,12.1
70,Garrett Celek,SF,TE,9,5,3,60,29,1,11,5.8,9.7,0,0,0,0,0,0,1.3,11.9
71,Jermaine Gresham,ARI,TE,6,7,6,85.7,68,0,26,9.7,11.3,0,0,0,0,1,1,2,11.8
72,Joshua Perkins,PHI,TE,8,11,5,45.5,67,0,30,6.1,13.4,0,0,0,0,0,0,1.5,11.7
73,AJ Derby,MIA,TE,3,3,2,66.7,35,1,19,11.7,17.5,0,0,0,0,0,0,3.8,11.5
74,Delanie Walker,TEN,TE,1,7,4,57.1,52,0,16,7.4,13,0,0,0,0,0,0,9.2,9.2
75,David Morgan,MIN,TE,8,6,5,83.3,36,0,13,6,7.2,0,0,0,0,0,0,1.1,8.6
76,Blake Jarwin,DAL,TE,8,8,4,50,42,0,16,5.2,10.5,0,0,0,0,0,0,1,8.2
77,Antony Auclair,TB,TE,8,5,5,100,28,0,8,5.6,5.6,0,0,0,0,0,0,1,7.8
78,Tyler Kroft,CIN,TE,5,6,4,66.7,36,0,16,6,9,0,0,0,0,0,0,1.5,7.6
79,Xavier Grimble,PIT,TE,8,4,3,75,44,0,22,11,14.7,0,0,0,0,0,0,0.9,7.4
80,Derek Carrier,OAK,TE,8,7,4,57.1,33,0,12,4.7,8.2,0,0,0,0,0,0,0.9,7.3
81,Levine Toilolo,DET,TE,8,5,4,80,31,0,12,6.2,7.8,0,0,0,0,0,0,0.9,7.1
82,Rico Gathers,DAL,TE,7,6,2,33.3,46,0,32,7.7,23,0,0,0,0,0,0,0.9,6.6
83,Jacob Hollister,NE,TE,3,3,3,100,35,0,23,11.7,11.7,0,0,0,0,0,0,2.2,6.5
84,Lee Smith,OAK,TE,8,4,3,75,23,0,10,5.8,7.7,0,0,0,0,0,0,0.7,5.3
85,Scott Simonson,NYG,TE,8,6,2,33.3,31,0,24,5.2,15.5,0,0,0,0,0,0,0.6,5.1
86,Anthony Firkser,TEN,TE,2,2,2,100,25,0,18,12.5,12.5,0,0,0,0,0,0,2.2,4.5
87,Jordan Franks,CIN,TE,1,1,1,100,32,0,32,32,32,0,0,0,0,0,0,4.2,4.2
88,Dwayne Allen,NE,TE,9,3,2,66.7,17,0,21,5.7,8.5,0,0,0,0,0,0,0.4,3.7
89,Eric Saubert,ATL,TE,8,4,2,50,16,0,8,4,8,0,0,0,0,0,0,0.4,3.6
90,Tyrone Swoopes,SEA,TE,1,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
90,Tyler Conklin,MIN,TE,9,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,0.4,3.3
92,Hakeem Valles,DET,TE,3,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,1,3.1
93,Dion Sims,CHI,TE,8,4,2,50,9,0,9,2.2,4.5,0,0,0,0,0,0,0.4,2.9
94,Blake Bell,JAX,TE,2,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,1.2,2.3
95,Dalton Schultz,DAL,TE,3,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,0.7,2.2
96,Orson Charles,CLE,TE,9,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,0.2,1.8
96,Ross Dwelley,SF,TE,3,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.6,1.8
98,Marcedes Lewis,GB,TE,8,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.2,1.5
98,Khari Lee,BUF,TE,2,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.8,1.5
100,Matt Lengel,CIN,TE,2,2,1,50,4,0,4,2,4,0,0,0,0,0,0,0.7,1.4
101,Chris Manhertz,CAR,TE,8,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.2,1.2
102,James Hurst,BAL,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Gabe Holmes,ARI,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Alex Ellis,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Jeremy Sprinkle,WAS,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Mason Schreck,CIN,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Darrell Daniels,SEA,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Sean Culkin,LAC,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Durham Smythe,MIA,TE,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Ben Braunecker,CHI,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Johnny Mundt,LAR,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,MyCole Pruitt,TEN,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Ryan Hewitt,IND,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Brian Parker,DEN,TE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Nick Deluca,JAX,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Deon Yelder,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
