Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
279,Brandon Marshall,NYJ,WR,14,TEN,70,95.9,0,14.3,8.6,14.3,27.5,39.3
280,Josh Bellamy,CHI,WR,2,ARI,41,56.9,0,4.9,2.4,4.9,11.8,28.8
281,Michael Crabtree,OAK,WR,7,LAC,47,75.8,0,17,12.8,17,18.3,38.9
282,Allen Robinson,JAX,WR,6,HOU,56,69.1,0,21.4,10.7,21.4,20.6,36.8
282,Jamison Crowder,WAS,WR,10,NO,46,74.2,0,10.9,8.7,10.9,16,34.8
282,Jordan Matthews,PHI,WR,12,DET,46,78,0,10.9,6.5,10.9,15,32.6
285,Dez Bryant,DAL,WR,9,PHI,63,80.8,0,12.7,7.9,12.7,24.4,38.7
285,Cole Beasley,DAL,WR,12,CAR,40,69,0,17.5,15,17.5,16.4,41
287,Demaryius Thomas,DEN,WR,15,PIT,70,90.9,0,17.1,7.1,17.1,23.1,33
287,Michael Crabtree,OAK,WR,2,BAL,66,89.2,0,24.2,13.6,24.2,29.1,44.1
287,Pierre Garcon,WAS,WR,16,PHI,54,72,0,22.2,13,22.2,21,38.9
290,Jermaine Kearse,SEA,WR,5,CIN,38,63.3,0,7.9,5.3,7.9,11.8,31.1
290,Keshawn Martin,NE,WR,3,JAX,36,44.4,0,8.3,8.3,8.3,12.3,34.2
292,Brenton Bersin,CAR,WR,4,TB,21,36.2,0,19,19,19,9.4,44.8
293,Julio Jones,ATL,WR,5,WAS,73,91.2,0,13.7,6.8,13.7,23.7,32.5
293,Danny Amendola,NE,WR,7,NYJ,57,85.1,0,15.8,14,15.8,22.6,39.6
293,Danny Amendola,NE,WR,6,IND,41,59.4,0,22,17.1,22,20.5,50
296,Mike Wallace,MIN,WR,4,DEN,56,75.7,0,17.9,14.3,17.9,22.3,39.8
296,Rueben Randle,NYG,WR,16,MIN,55,90.2,0,9.1,3.6,9.1,16,29.1
296,Tyler Lockett,SEA,WR,13,MIN,38,56.7,2.6,18.4,21.1,21.1,16.7,43.9
296,Mohamed Sanu,CIN,WR,4,KC,33,61.1,0,18.2,12.1,18.2,12.4,37.6
300,Eric Decker,NYJ,WR,10,BUF,57,96.6,0,19.3,10.5,19.3,20.5,36
301,Nate Washington,HOU,WR,8,TEN,53,82.8,0,11.3,7.5,11.3,17.4,32.8
301,Bryan Walters,JAX,WR,9,NYJ,45,68.2,0,15.6,11.1,15.6,16.4,36.4
303,Brandon Marshall,NYJ,WR,13,NYG,76,97.4,0,17.1,15.8,17.1,34.1,44.9
304,DeSean Jackson,WAS,WR,13,DAL,48,73.8,0,14.6,12.5,14.6,19,39.6
304,Chris Givens,BAL,WR,7,ARI,10,15.6,10,20,20,30,3.5,35
304,Andrew Turzilli,TEN,WR,14,NYJ,10,16.4,0,20,20,20,4.5,45
304,Geremy Davis,NYG,WR,2,ATL,2,2.8,0,50,50,50,1.5,75
308,Michael Floyd,ARI,WR,8,CLE,67,82.7,0,11.9,6,11.9,23.6,35.2
309,Bryan Walters,JAX,WR,5,TB,26,44.1,0,15.4,15.4,15.4,10.4,40
309,Bradley Marquez,LAR,WR,14,DET,13,23.6,0,23.1,23.1,23.1,6.2,47.7
311,Emmanuel Sanders,DEN,WR,6,CLE,69,82.1,0,17.4,5.8,17.4,23.9,34.6
311,Keenan Allen,LAC,WR,6,GB,64,69.6,0,23.4,21.9,23.4,32.7,51.1
311,John Brown,ARI,WR,7,BAL,51,82.3,0,11.8,7.8,11.8,16.5,32.4
314,Allen Hurns,JAX,WR,4,IND,72,87.8,0,20.8,15.3,20.8,31.6,43.9
315,Anquan Boldin,SF,WR,6,BAL,42,71.2,0,21.4,11.9,21.4,18.2,43.3
316,Cody Latimer,DEN,WR,11,CHI,36,52.2,2.8,8.3,8.3,11.1,10.7,29.7
317,Alshon Jeffery,CHI,WR,9,LAC,63,87.5,0,25.4,15.9,25.4,28.1,44.6
317,James Jones,GB,WR,5,LAR,57,91.9,0,5.3,3.5,5.3,15.7,27.5
319,Brandin Cooks,NO,WR,9,TEN,55,72.4,0,10.9,7.3,10.9,17.1,31.1
319,Keenan Allen,LAC,WR,8,BAL,40,59.7,0,12.5,12.5,12.5,14.5,36.2
319,Nick Williams,ATL,WR,12,MIN,32,50,0,12.5,9.4,12.5,10.6,33.1
322,James Jones,GB,WR,15,OAK,60,78.9,0,15,10,15,20.2,33.7
322,Devante Parker,MIA,WR,12,NYJ,59,81.9,0,16.9,6.8,16.9,18,30.5
322,Kenny Stills,MIA,WR,14,NYG,46,68.7,0,6.5,4.3,6.5,12.9,28
325,Amari Cooper,OAK,WR,9,PIT,63,90,0,20.6,11.1,20.6,21.8,34.6
325,Emmanuel Sanders,DEN,WR,16,CIN,54,83.1,0,9.3,7.4,9.3,16.7,30.9
325,Pierre Garcon,WAS,WR,15,BUF,40,70.2,0,10,7.5,10,12.4,31
328,Dez Bryant,DAL,WR,15,NYJ,47,82.5,0,19.1,8.5,19.1,15,31.9
328,Steve Smith,BAL,WR,8,LAC,35,51.5,0,20,14.3,20,13.2,37.7
328,Louis Murphy,TB,WR,2,NO,35,53,0,11.4,8.6,11.4,11.2,32
331,Brandon Marshall,NYJ,WR,2,IND,69,100,0,14.5,10.1,14.5,26.1,37.8
331,Brian Hartline,CLE,WR,14,SF,46,59,0,21.7,17.4,21.7,21.7,47.2
331,Alshon Jeffery,CHI,WR,15,MIN,30,46.9,0,16.7,3.3,16.7,8,26.7
331,Charles Johnson,MIN,WR,7,DET,9,12,0,22.2,11.1,22.2,3.1,34.4
331,Brian Hartline,CLE,WR,4,LAC,3,4.2,0,33.3,33.3,33.3,1.7,56.7
336,Antonio Brown,PIT,WR,7,KC,56,98.2,1.8,14.3,12.5,16.1,22,39.3
336,Ted Ginn,CAR,WR,7,PHI,44,72.1,2.3,18.2,13.6,20.5,15.2,34.5
336,Ted Ginn,CAR,WR,3,NO,40,60.6,0,15,10,15,13.3,33.2
339,Dorial Green-Beckham,TEN,WR,15,NE,49,79,0,18.4,12.2,18.4,20.3,41.4
340,Marvin Jones,CIN,WR,3,BAL,67,87,0,11.9,7.5,11.9,20.4,30.4
340,Julio Jones,ATL,WR,7,TEN,66,88,0,25.8,13.6,25.8,24.2,36.7
340,Markus Wheaton,PIT,WR,15,DEN,53,66.2,0,20.8,11.3,20.8,18.2,34.3
343,Julio Jones,ATL,WR,11,IND,70,93.3,0,21.4,12.9,21.4,28,40
343,Julio Jones,ATL,WR,2,NYG,59,81.9,0,25.4,22,25.4,29.5,50
343,Jeremy Maclin,KC,WR,15,BAL,48,85.7,0,20.8,14.6,20.8,18,37.5
343,Jermaine Kearse,SEA,WR,15,CLE,48,67.6,0,16.7,14.6,16.7,21,43.8
343,Tyler Murphy,PIT,WR,1,NE,7,9.6,0,14.3,14.3,14.3,2.6,37.1
348,Jordan Matthews,PHI,WR,16,WAS,72,88.9,0,11.1,8.3,11.1,25.4,35.3
348,Mike Evans,TB,WR,9,NYG,57,90.5,0,33.3,14,33.3,25,43.9
348,Demaryius Thomas,DEN,WR,13,LAC,53,76.8,0,11.3,11.3,11.3,18.1,34.2
348,Lance Moore,DET,WR,10,GB,39,60,0,15.4,7.7,15.4,11.9,30.5
348,Adam Humphries,TB,WR,14,NO,29,52.7,0,10.3,3.4,10.3,7.6,26.2
353,Ted Ginn,CAR,WR,11,WAS,48,62.3,4.2,16.7,14.6,20.8,15.9,33.1
354,Stefon Diggs,MIN,WR,6,KC,57,81.4,0,15.8,12.3,15.8,22.9,40.2
354,Robert Woods,BUF,WR,2,NE,53,73.6,0,5.7,5.7,5.7,15,28.3
354,Cameron Meredith,CHI,WR,5,KC,23,29.5,0,17.4,17.4,17.4,9.2,40
357,Julio Jones,ATL,WR,9,SF,61,95.3,0,27.9,16.4,27.9,26.7,43.8
357,Jarvis Landry,MIA,WR,14,NYG,44,65.7,2.3,40.9,27.3,43.2,20.9,47.5
359,Chris Conley,KC,WR,7,PIT,55,87.3,0,12.7,10.9,12.7,18.3,33.3
359,Jaron Brown,ARI,WR,10,SEA,17,19.1,0,29.4,17.6,29.4,6.8,40
361,Eric Decker,NYJ,WR,14,TEN,60,82.2,0,16.7,11.7,16.7,20.4,34
361,Leonard Hankerson,ATL,WR,11,IND,43,57.3,0,16.3,9.3,16.3,13.6,31.6
361,Jarius Wright,MIN,WR,6,KC,31,44.3,0,9.7,6.5,9.7,8.9,28.7
364,DeAndre Hopkins,HOU,WR,5,IND,76,100,0,18.4,14.5,18.4,30.9,40.7
364,Odell Beckham Jr,NYG,WR,10,NE,74,98.7,0,16.2,5.4,16.2,23.4,31.6
364,Jeremy Maclin,KC,WR,16,CLE,49,90.7,0,14.3,10.2,14.3,15.9,32.4
364,Martavis Bryant,PIT,WR,9,OAK,41,48.2,0,17.1,7.3,17.1,12.1,29.5
364,Nick Williams,ATL,WR,14,CAR,18,28.1,0,22.2,22.2,22.2,8,44.4
369,Randall Cobb,GB,WR,9,CAR,72,93.5,0,16.7,5.6,16.7,19.9,27.6
369,Steve Smith,BAL,WR,2,OAK,68,82.9,0,23.5,14.7,23.5,28,41.2
369,Julian Edelman,NE,WR,1,PIT,48,78.7,2.1,25,25,27.1,21.6,45
369,Quinton Patton,SF,WR,4,GB,24,48,0,8.3,8.3,8.3,7.3,30.4
369,Phillip Dorsett,IND,WR,16,MIA,14,23.7,7.1,21.4,21.4,28.6,5.1,36.4
374,Marquess Wilson,CHI,WR,5,KC,66,84.6,0,12.1,9.1,12.1,20.5,31.1
374,Eric Weems,ATL,WR,8,TB,5,6.2,0,20,20,20,2.1,42
376,Donte Moncrief,IND,WR,6,NE,59,73.8,0,18.6,10.2,18.6,18.9,32
376,Bryan Walters,JAX,WR,11,TEN,16,26.7,0,18.8,18.8,25,5.5,34.4
378,Dwayne Harris,NYG,WR,4,BUF,51,72.9,0,11.8,9.8,11.8,16.1,31.6
379,Steve Johnson,LAC,WR,12,JAX,70,92.1,0,14.3,10,14.3,22.2,31.7
379,Kamar Aiken,BAL,WR,4,PIT,63,79.7,0,11.1,7.9,11.1,18.7,29.7
379,Calvin Johnson,DET,WR,16,SF,63,88.7,0,15.9,9.5,15.9,19.7,31.3
379,Rishard Matthews,MIA,WR,2,JAX,53,77.9,0,13.2,11.3,13.2,20.5,38.7
379,Kenny Britt,LAR,WR,2,WAS,48,92.3,0,8.3,4.2,8.3,12.4,25.8
379,Josh Huff,PHI,WR,15,ARI,24,37.5,0,16.7,16.7,16.7,9.2,38.3
385,Keenan Allen,LAC,WR,4,CLE,61,93.8,0,11.5,6.6,11.5,17.2,28.2
385,T.Y. Hilton,IND,WR,14,JAX,61,84.7,0,11.5,6.6,11.5,20.2,33.1
385,Eric Decker,NYJ,WR,4,MIA,49,63.6,0,10.2,8.2,10.2,14.6,29.8
385,Anquan Boldin,SF,WR,11,SEA,43,81.1,0,16.3,11.6,16.3,14.3,33.3
389,Mike Evans,TB,WR,15,LAR,73,91.2,0,23.3,12.3,23.3,27.7,37.9
389,Terrance Williams,DAL,WR,2,PHI,67,78.8,0,10.4,6,10.4,18.4,27.5
389,Willie Snead,NO,WR,2,TB,39,50,0,15.4,10.3,15.4,13.4,34.4
392,Taylor Gabriel,CLE,WR,5,BAL,35,39.8,0,14.3,11.4,14.3,11.5,32.9
393,Cecil Shorts,HOU,WR,12,NO,46,65.7,6.5,8.7,13,15.2,12.8,27.8
394,DeAndre Hopkins,HOU,WR,4,ATL,74,96.1,0,29.7,12.2,29.7,27.7,37.4
394,Martavis Bryant,PIT,WR,12,SEA,66,82.5,1.5,19.7,9.1,21.2,19,28.8
394,Stefon Diggs,MIN,WR,4,DEN,41,55.4,0,24.4,14.6,24.4,14.7,35.9
394,Kenny Britt,LAR,WR,9,MIN,41,55.4,0,12.2,7.3,12.2,11.7,28.5
398,Odell Beckham Jr,NYG,WR,3,WAS,66,97.1,0,13.6,10.6,13.6,20.9,31.7
398,John Brown,ARI,WR,11,CIN,53,88.3,3.8,5.7,9.4,9.4,14.2,26.8
398,Chris Hogan,BUF,WR,11,NE,45,63.4,0,15.6,13.3,15.6,15.5,34.4
398,Demaryius Thomas,DEN,WR,4,MIN,44,77.2,0,27.3,20.5,27.3,18.3,41.6
398,Jarius Wright,MIN,WR,16,NYG,27,38.6,0,11.1,11.1,11.1,8.7,32.2
403,Keenan Allen,LAC,WR,1,DET,79,100,0,21.5,19,21.5,34.6,43.8
403,Andre Johnson,IND,WR,8,CAR,67,77.9,0,11.9,6,11.9,18.1,27
403,Demaryius Thomas,DEN,WR,3,DET,63,96.9,0,20.6,14.3,20.6,23.2,36.8
403,Dez Bryant,DAL,WR,11,MIA,50,70.4,0,18,8,18,14.5,29
407,Travis Benjamin,CLE,WR,6,DEN,56,70.9,0,23.2,16.1,23.2,23.7,42.3
407,Tyler Lockett,SEA,WR,15,CLE,55,77.5,0,12.7,9.1,12.7,16.5,30
407,Marvin Jones,CIN,WR,2,LAC,53,80.3,1.9,9.4,5.7,11.3,13.1,24.7
407,Brian Hartline,CLE,WR,3,OAK,46,61.3,0,15.2,10.9,15.2,14.6,31.7
407,Jordan Matthews,PHI,WR,13,NE,46,75.4,0,13,6.5,13,12.6,27.4
407,Rishard Matthews,MIA,WR,1,WAS,45,78.9,0,13.3,8.9,13.3,13.4,29.8
413,Nelson Agholor,PHI,WR,14,BUF,59,76.6,0,10.2,5.1,10.2,15.2,25.8
413,Vincent Jackson,TB,WR,2,NO,55,83.3,0,9.1,5.5,9.1,14.4,26.2
413,Dwayne Bowe,CLE,WR,9,CIN,15,28.3,0,33.3,20,33.3,6.1,40.7
416,Terrance Williams,DAL,WR,4,NO,53,86.9,0,18.9,5.7,18.9,13.9,26.2
416,Ted Ginn,CAR,WR,2,HOU,49,62.8,0,18.4,8.2,18.4,14.1,28.8
416,Chris Givens,BAL,WR,10,JAX,47,69.1,0,14.9,8.5,14.9,13.7,29.1
419,Demaryius Thomas,DEN,WR,11,CHI,58,84.1,0,13.8,5.2,13.8,14.9,25.7
419,Rashad Greene,JAX,WR,1,CAR,43,64.2,0,30.2,16.3,30.2,15.8,36.7
421,Michael Floyd,ARI,WR,6,PIT,54,75,0,14.8,9.3,14.8,16,29.6
421,Jerricho Cotchery,CAR,WR,11,WAS,28,36.4,0,21.4,14.3,21.4,9.7,34.6
423,Devin Funchess,CAR,WR,11,WAS,61,79.2,0,13.1,6.6,13.1,16.4,26.9
423,Brandon Marshall,NYJ,WR,1,CLE,60,98.4,0,15,10,15,18.2,30.3
423,Willie Snead,NO,WR,14,TB,60,73.2,0,13.3,11.7,13.3,22.2,37
423,Rueben Randle,NYG,WR,14,MIA,58,87.9,0,10.3,8.6,10.3,16.8,29
427,Emmanuel Sanders,DEN,WR,5,OAK,55,94.8,0,21.8,16.4,21.8,23.1,42
427,Larry Fitzgerald,ARI,WR,16,GB,44,75.9,0,11.4,9.1,11.4,12.9,29.3
429,Jeremy Maclin,KC,WR,4,CIN,74,98.7,0,17.6,14.9,17.6,28.8,38.9
429,Robert Woods,BUF,WR,7,JAX,72,92.3,0,18.1,12.5,18.1,23.4,32.5
429,Mike Evans,TB,WR,10,DAL,63,88.7,0,20.6,12.7,20.6,23.6,37.5
429,Jarvis Landry,MIA,WR,6,TEN,63,94,3.2,6.3,7.9,9.5,15.6,24.8
429,Michael Floyd,ARI,WR,13,LAR,52,61.9,0,23.1,13.5,23.1,20.4,39.2
429,James Jones,GB,WR,6,LAC,45,84.9,0,11.1,4.4,11.1,11,24.4
429,Marqise Lee,JAX,WR,15,ATL,23,37.1,0,8.7,8.7,8.7,6.6,28.7
429,Cameron Meredith,CHI,WR,2,ARI,18,25,0,22.2,16.7,22.2,6.6,36.7
429,M White,NYG,WR,10,NE,14,18.7,0,21.4,7.1,21.4,3.8,27.1
429,TJ Jones,DET,WR,15,NO,11,20.8,0,18.2,18.2,18.2,4.2,38.2
429,Michael Floyd,ARI,WR,1,NO,9,14.5,0,11.1,11.1,11.1,2.8,31.1
429,Kendall Wright,TEN,WR,16,HOU,9,13.6,0,33.3,33.3,33.3,4.8,53.3
429,Damaris Johnson,NE,WR,13,PHI,3,3.4,33.3,0,33.3,33.3,0.6,20
429,Eric Weems,ATL,WR,15,JAX,2,2.7,50,0,50,50,0.4,20
429,Devin Smith,NYJ,WR,10,BUF,1,1.7,0,100,100,100,2.2,220
444,Mike Evans,TB,WR,3,HOU,51,83.6,0,33.3,13.7,33.3,20.1,39.4
444,Josh Huff,PHI,WR,10,MIA,42,43.8,0,9.5,7.1,9.5,11.3,26.9
444,Jeff Janis,GB,WR,6,LAC,40,75.5,0,10,5,10,9.9,24.8
447,Steve Johnson,LAC,WR,1,DET,72,91.1,0,8.3,8.3,8.3,20.2,28.1
447,Jerricho Cotchery,CAR,WR,12,DAL,37,53.6,0,16.2,13.5,16.2,12.3,33.2
447,Dorial Green-Beckham,TEN,WR,6,MIA,29,42,0,20.7,10.3,20.7,8.7,30
450,Doug Baldwin,SEA,WR,4,DET,49,75.4,0,8.2,6.1,8.2,12.6,25.7
450,Cecil Shorts,HOU,WR,13,BUF,47,61.8,2.1,21.3,14.9,23.4,15.2,32.3
452,DeAndre Hopkins,HOU,WR,13,BUF,76,100,0,11.8,6.6,11.8,19.8,26.1
452,Sammy Watkins,BUF,WR,14,PHI,73,98.6,1.4,16.4,8.2,17.8,19.2,26.3
452,Mike Evans,TB,WR,13,ATL,62,87.3,0,11.3,8.1,11.3,17.1,27.6
452,Corey Brown,CAR,WR,2,HOU,60,76.9,0,6.7,5,6.7,14.7,24.5
452,Allen Robinson,JAX,WR,15,ATL,60,96.8,0,8.3,5,8.3,14.7,24.5
457,Devante Parker,MIA,WR,7,HOU,18,28.6,0,5.6,5.6,5.6,4.5,25
458,Demaryius Thomas,DEN,WR,2,KC,60,82.2,0,23.3,13.3,23.3,22.6,37.7
458,Jarvis Landry,MIA,WR,2,JAX,60,88.2,1.7,16.7,15,18.3,22.6,37.7
458,Donte Moncrief,IND,WR,12,TB,59,79.7,0,15.3,13.6,15.3,22.4,38
458,Travis Benjamin,CLE,WR,10,PIT,55,79.7,1.8,20,14.5,21.8,20.6,37.5
462,Mike Evans,TB,WR,11,PHI,64,82.1,0,10.9,6.2,10.9,16.3,25.5
462,Malcom Floyd,LAC,WR,2,CIN,60,95.2,0,6.7,3.3,6.7,13.5,22.5
462,Allen Hurns,JAX,WR,7,BUF,59,88.1,0,13.6,3.4,13.6,13.3,22.5
462,Allen Robinson,JAX,WR,11,TEN,59,98.3,0,11.9,8.5,11.9,19.3,32.7
462,Justin Hunter,TEN,WR,9,NO,40,56.3,0,10,7.5,10,10.7,26.8
462,Keith Mumphery,HOU,WR,1,KC,12,15.6,0,25,16.7,25,4.3,35.8
468,Brandon Marshall,NYJ,WR,3,PHI,78,98.7,0,17.9,12.8,17.9,28.9,37.1
468,Brandon Marshall,NYJ,WR,4,MIA,67,87,0,16.4,10.4,16.4,22.8,34
468,Amari Cooper,OAK,WR,4,CHI,57,98.3,0,15.8,7,15.8,14.9,26.1
471,Cecil Shorts,HOU,WR,4,ATL,67,87,0,14.9,9,14.9,19.7,29.4
471,Eric Decker,NYJ,WR,8,OAK,63,86.3,0,11.1,9.5,11.1,18,28.6
471,Vincent Jackson,TB,WR,11,PHI,61,78.2,0,9.8,6.6,9.8,15.6,25.6
471,Golden Tate,DET,WR,12,PHI,58,80.6,0,13.8,12.1,13.8,18,31
471,Michael Crabtree,OAK,WR,16,LAC,52,74.3,0,15.4,11.5,15.4,15.9,30.6
476,Robert Woods,BUF,WR,14,PHI,56,75.7,0,12.5,8.9,12.5,18.6,33.2
476,Lance Moore,DET,WR,8,KC,47,78.3,0,6.4,6.4,6.4,11.9,25.3
476,Jaelen Strong,HOU,WR,15,IND,44,57.9,0,4.5,4.5,4.5,10.3,23.4
479,Eric Decker,NYJ,WR,12,MIA,65,86.7,0,13.8,7.7,13.8,17.2,26.5
479,Jarvis Landry,MIA,WR,16,IND,59,81.9,0,18.6,11.9,18.6,21.1,35.8
479,Tavon Austin,LAR,WR,7,CLE,34,64.2,2.9,20.6,14.7,23.5,10.4,30.6
479,Chandler Worthy,HOU,WR,2,CAR,8,9.1,0,25,25,25,3.5,43.8
483,Dontrelle Inman,LAC,WR,16,OAK,76,97.4,0,17.1,10.5,17.1,22.2,29.2
483,Amari Cooper,OAK,WR,3,CLE,61,85.9,0,18,13.1,18,23.4,38.4
483,Rashad Ross,WAS,WR,4,PHI,23,27.4,0,13,4.3,13,5.3,23
486,Allen Robinson,JAX,WR,9,NYJ,65,98.5,0,16.9,9.2,16.9,21.1,32.5
486,DeAndre Hopkins,HOU,WR,10,CIN,63,100,0,17.5,7.9,17.5,16.7,26.5
486,Antonio Brown,PIT,WR,3,LAR,58,92.1,0,22.4,19,22.4,24.8,42.8
486,Donte Moncrief,IND,WR,1,BUF,57,74,0,19.3,10.5,19.3,16.6,29.1
486,AJ Green,CIN,WR,4,KC,44,81.5,0,22.7,15.9,22.7,15.2,34.5
486,Devin Funchess,CAR,WR,10,TEN,22,32.4,0,9.1,9.1,9.1,6.1,27.7
492,Allen Hurns,JAX,WR,10,BAL,66,89.2,0,13.6,7.6,13.6,17.2,26.1
492,Marquess Wilson,CHI,WR,11,DEN,55,87.3,0,12.7,7.3,12.7,17.2,31.3
492,Jermaine Kearse,SEA,WR,16,LAR,53,73.6,0,9.4,5.7,9.4,12.8,24.2
492,Willie Snead,NO,WR,4,DAL,48,65.8,0,12.5,12.5,12.5,14.9,31
492,Calvin Johnson,DET,WR,8,KC,46,76.7,0,21.7,10.9,21.7,13.5,29.3
492,Chris Givens,LAR,WR,3,PIT,13,25,7.7,0,7.7,7.7,2.4,18.5
492,Brandon Coleman,NO,WR,7,IND,13,14.8,0,7.7,7.7,7.7,3.4,26.2
499,T.Y. Hilton,IND,WR,6,NE,73,91.2,0,12.3,8.2,12.3,19.4,26.6
499,Doug Baldwin,SEA,WR,5,CIN,38,63.3,0,7.9,7.9,7.9,10,26.3
499,Quinton Patton,SF,WR,9,ATL,38,57.6,0,13.2,7.9,13.2,10,26.3
502,Calvin Johnson,DET,WR,2,MIN,78,100,0,21.8,12.8,21.8,24.3,31.2
502,Odell Beckham Jr,NYG,WR,6,PHI,66,97.1,0,12.1,10.6,12.1,19.1,28.9
502,Eric Decker,NYJ,WR,15,DAL,63,88.7,0,15.9,9.5,15.9,17.5,27.8
502,Danny Amendola,NE,WR,3,JAX,54,66.7,0,9.3,9.3,9.3,14.9,27.6
502,Jeremy Maclin,KC,WR,8,DET,52,80,0,9.6,5.8,9.6,12.5,24
502,Dwayne Bowe,CLE,WR,15,SEA,12,21.8,0,25,16.7,25,4.2,35
502,Dwayne Harris,NYG,WR,1,DAL,6,9.7,16.7,0,16.7,16.7,1.1,18.3
509,Danny Amendola,NE,WR,13,PHI,75,84.3,0,17.3,10.7,18.7,20.64,27.5
509,Jarvis Landry,MIA,WR,10,PHI,65,97,1.5,18.5,12.3,20,18.8,28.9
509,Nate Washington,HOU,WR,16,TEN,56,77.8,0,8.9,5.4,8.9,13.2,23.6
509,Cole Beasley,DAL,WR,4,NO,34,55.7,0,17.6,17.6,17.6,12.2,35.9
513,DeAndre Hopkins,HOU,WR,3,TB,89,95.7,0,15.7,9,15.7,27.1,30.4
513,Odell Beckham Jr,NYG,WR,15,CAR,75,100,0,12,8,12,19.6,26.1
513,Steve Johnson,LAC,WR,2,CIN,58,92.1,0,10.3,8.6,10.3,15.5,26.7
513,Randall Cobb,GB,WR,1,CHI,54,90,0,9.3,9.3,9.3,14.8,27.4
513,Corey Brown,CAR,WR,9,GB,54,80.6,1.9,7.4,5.6,9.3,11.8,21.9
518,Pierre Garcon,WAS,WR,4,PHI,64,76.2,0,12.5,10.9,12.5,18.5,28.9
518,Marques Colston,NO,WR,15,DET,55,71.4,0,7.3,3.6,7.3,11.9,21.6
520,Emmanuel Sanders,DEN,WR,12,NE,63,79.7,0,14.3,9.5,14.3,20.3,32.2
520,Phillip Dorsett,IND,WR,2,NYJ,14,21.9,0,42.9,7.1,42.9,3.5,25
522,Darrius Heyward-Bey,PIT,WR,4,BAL,51,81,0,9.8,7.8,9.8,13.1,25.7
522,Jamison Crowder,WAS,WR,5,ATL,49,80.3,2,16.3,18.4,18.4,16.7,34.1
524,John Brown,ARI,WR,1,NO,60,96.8,0,11.7,6.7,11.7,14.6,24.3
524,Eric Decker,NYJ,WR,6,WAS,56,83.6,0,12.5,7.1,12.5,14.9,26.6
524,John Brown,ARI,WR,16,GB,48,82.8,0,8.3,6.2,8.3,11.5,24
524,Jermaine Kearse,SEA,WR,3,CHI,43,64.2,0,14,14,14,13.6,31.6
528,Mike Wallace,MIN,WR,14,ARI,58,85.3,0,8.6,5.2,8.6,13.2,22.8
528,Eric Decker,NYJ,WR,1,CLE,55,90.2,0,5.5,3.6,5.5,11.7,21.3
528,Dontrelle Inman,LAC,WR,4,CLE,50,76.9,0,10,6,10,11.8,23.6
528,T.Y. Hilton,IND,WR,5,HOU,50,76.9,0,18,10,18,13.8,27.6
532,AJ Green,CIN,WR,16,DEN,67,93.1,0,13.4,7.5,13.4,16.7,24.9
532,Brian Hartline,CLE,WR,10,PIT,44,63.8,0,20.5,13.6,20.5,13.7,31.1
532,Corey Fuller,DET,WR,5,ARI,32,33.7,0,12.5,6.2,12.5,7.6,23.8
532,Darrius Heyward-Bey,PIT,WR,13,IND,12,16.2,0,16.7,8.3,16.7,3.1,25.8
536,Lance Moore,DET,WR,5,ARI,66,69.5,0,12.1,9.1,12.1,17.5,26.5
536,Amari Cooper,OAK,WR,12,TEN,66,93,0,18.2,10.6,18.2,21.5,32.6
536,John Brown,ARI,WR,13,LAR,65,77.4,0,12.3,9.2,12.3,20.3,31.2
536,Brandon Coleman,NO,WR,1,ARI,58,78.4,0,12.1,6.9,12.1,14.1,24.3
536,Seth Roberts,OAK,WR,11,DET,31,60.8,0,6.5,6.5,6.5,7.4,23.9
541,Brandon Marshall,NYJ,WR,9,JAX,60,92.3,0,13.3,6.7,13.3,14.4,24
541,Kamar Aiken,BAL,WR,14,SEA,52,89.7,0,13.5,9.6,13.5,14,26.9
541,Chris Givens,BAL,WR,8,LAC,33,48.5,0,12.1,9.1,12.1,8.7,26.4
544,AJ Green,CIN,WR,2,LAC,61,92.4,0,6.6,4.9,6.6,13.5,22.1
544,Anquan Boldin,SF,WR,12,ARI,54,96.4,0,20.4,14.8,20.4,17.3,32
544,Robert Woods,BUF,WR,13,HOU,46,74.2,0,10.9,4.3,10.9,9.9,21.5
544,Marques Colston,NO,WR,2,TB,40,51.3,0,12.5,10,12.5,10.9,27.2
548,Sammy Watkins,BUF,WR,2,NE,70,97.2,0,11.4,8.6,11.4,18,25.7
548,T.Y. Hilton,IND,WR,3,TEN,55,90.2,0,12.7,7.3,12.7,13.4,24.4
548,Percy Harvin,BUF,WR,3,MIA,48,73.8,4.2,16.7,18.8,20.8,15.2,31.7
548,T.Y. Hilton,IND,WR,9,DEN,48,60.8,0,12.5,10.4,12.5,13.2,27.5
548,Ryan Grant,WAS,WR,16,PHI,14,18.7,0,21.4,7.1,21.4,3.4,24.3
553,Eddie Royal,CHI,WR,4,OAK,67,87,0,14.9,10.4,14.9,18.4,27.5
553,Julian Edelman,NE,WR,6,IND,66,95.7,1.5,15.2,10.6,16.7,17.2,26.1
553,Brandon LaFell,NE,WR,9,WAS,60,75,0,15,8.3,15,18.2,30.3
553,Terrance Williams,DAL,WR,13,WAS,37,66.1,0,8.1,5.4,8.1,8.3,22.4
553,Chris Conley,KC,WR,11,LAC,10,15.9,0,10,10,10,2.7,27
