,Name,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,Score,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating
84,Virgil Green,1.8,1.8,100.0,20.8,0.2,10.459999999999999,10.459999999999999,0.0,0.0,0.0,0.0,5.08,0.0,0.6,0.6,40.0,4.4,0.2,3.5,3.5,0.0,0.0,0.0,0.0,2.24,43.0,67.26,0.0,4.16,4.16,4.16,13.62,False,-1.0,47.0,24.0,26.7,56.959999999999994,392.60125,6.9,20.2475,10.79125,34.0,3.22625,55.2,30.371249999999996,67.4,265.33124999999995,8.7,13.0,2.3362499999999997,114,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
85,Benjamin Watson,4.0,4.0,100.0,44.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,8.4,4.9,1.0,1.0,100.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.6,51.0,79.7,0.0,7.8,7.8,7.8,9.0,True,-9.5,51.0,30.25,36.7,66.06,414.2651515151515,6.3,26.134848484848487,11.566060606060606,46.2,4.8933333333333335,72.7,34.36454545454546,76.7,287.3721212121212,8.4,10.9,2.3354545454545454,122,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
86,Chris Herndon IV,4.0,2.0,50.0,30.0,0.0,7.5,15.0,0.0,0.0,0.0,0.0,5.0,1.9,1.0,1.0,100.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,2.3,44.0,67.7,0.0,9.1,4.5,9.1,7.7,False,3.0,41.0,19.0,20.8,60.7,299.4,4.9,15.4,13.2,28.8,2.5,40.0,32.3,54.5,192.1,5.9,10.9,1.1,63,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
87,Jared Cook,7.333333333333333,6.0,86.10000000000001,86.66666666666667,0.0,10.799999999999999,12.800000000000002,0.0,0.0,0.0,0.0,15.666666666666666,34.0,2.0,1.6666666666666667,60.0,10.666666666666666,0.0,3.1999999999999997,3.6666666666666665,0.0,0.0,0.0,0.0,2.733333333333333,60.0,83.53333333333333,0.0,11.799999999999999,9.766666666666666,11.799999999999999,6.566666666666666,True,-2.5,44.5,23.5,16.3,61.8734693877551,348.9530612244898,5.6,18.961224489795917,11.975510204081631,37.0,2.8829931972789113,42.3,35.7047619047619,71.1,252.04013605442177,7.1,9.9,1.1088435374149659,91,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
88,Vance McDonald,5.0,4.0,75.5,54.8,0.2,10.3,12.959999999999999,0.0,0.0,0.0,0.0,11.080000000000002,7.7,0.4,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,39.2,57.220000000000006,0.0,12.599999999999998,9.96,12.599999999999998,12.87142857142857,True,-8.0,51.0,29.5,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,41.333333333333336,66.1,314.22222222222223,7.6,11.5,2.3333333333333335,100,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
89,Jesse James,3.5,2.8333333333333335,88.56666666666666,45.666666666666664,0.16666666666666666,13.883333333333335,15.466666666666669,0.0,0.0,0.0,0.0,8.9,2.9,0.3333333333333333,0.16666666666666666,8.333333333333334,1.1666666666666667,0.0,0.5833333333333334,1.1666666666666667,0.0,0.0,0.0,0.0,0.2833333333333333,43.666666666666664,60.050000000000004,0.0,7.366666666666667,6.233333333333334,7.366666666666667,12.87142857142857,True,-8.0,51.0,29.5,31.0,67.0,419.8888888888889,6.3,24.333333333333332,12.777777777777779,48.7,3.111111111111111,78.6,41.333333333333336,66.1,314.22222222222223,7.6,11.5,2.3333333333333335,100,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
90,OJ Howard,4.2,3.0,70.0,56.8,0.4,15.1,17.3,0.0,0.0,0.0,0.0,11.08,11.7,0.6,0.4,20.0,5.0,0.2,2.5,2.5,0.0,0.0,0.0,0.0,2.1,37.4,57.2,0.0,12.3,7.040000000000001,12.3,11.6,True,-3.0,49.5,26.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,41.59137931034483,66.0,361.53362068965515,8.7,13.2,2.557758620689655,93,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
91,Antony Auclair,0.4,0.4,40.0,2.6,0.0,2.6,2.6,0.0,0.0,0.0,0.0,0.6599999999999999,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,26.5,0.0,1.92,1.92,1.92,11.6,True,-3.0,49.5,26.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,41.59137931034483,66.0,361.53362068965515,8.7,13.2,2.557758620689655,93,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
92,Cameron Brate,2.2,1.4,50.0,15.6,0.6,6.14,7.2,0.0,0.0,0.0,0.0,6.56,4.3,0.8,0.6,60.0,7.0,0.6,7.0,7.0,0.0,0.0,0.0,0.0,4.9,25.6,38.879999999999995,0.0,7.3,4.459999999999999,7.3,11.6,True,-3.0,49.5,26.25,25.8,68.39224137931035,453.1681034482759,6.6,25.911206896551725,11.676724137931034,47.6,3.8922413793103448,54.3,41.59137931034483,66.0,361.53362068965515,8.7,13.2,2.557758620689655,93,26.3,72.3,419.7,5.8,24.4,13.3,36.8,3.6,66.7,5.5,13.7,415,62.4,287.6,6.9,11.1,1.6,83
93,Ryan Griffin,2.75,1.0,62.5,18.75,0.0,10.5,13.25,0.0,0.0,0.0,0.0,2.875,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,76.94999999999999,0.0,4.8,1.8499999999999999,4.8,11.1,True,-3.0,45.5,24.25,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
94,Jordan Thomas,1.75,0.75,37.5,20.0,0.0,10.0,13.375,0.0,0.0,0.0,0.0,2.75,2.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.049999999999997,0.0,10.025,5.1,10.025,11.1,True,-3.0,45.5,24.25,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
95,Jordan Akins,2.0,1.75,91.675,18.5,0.0,10.5,11.5,0.0,0.0,0.0,0.0,3.5999999999999996,1.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,38.05,0.0,7.699999999999999,7.025,7.699999999999999,11.1,True,-3.0,45.5,24.25,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
96,James O'Shaughnessy,2.6,1.2,43.339999999999996,14.4,0.0,6.16,8.0,0.0,0.0,0.0,0.0,2.6399999999999997,5.9,0.2,0.2,20.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,24.2,33.66,0.0,9.84,4.380000000000001,9.84,12.18,False,-3.0,40.0,21.5,17.8,66.08250000000001,359.89375000000007,5.4,19.246250000000003,14.796250000000002,45.1,2.225,45.0,39.938750000000006,62.1,265.22,6.6,10.7,1.4462500000000003,83,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
97,Niles Paul,2.6,2.0,55.56,19.6,0.0,6.94,7.359999999999999,0.0,0.0,0.0,0.0,3.96,-0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.520000000000003,0.0,9.959999999999999,7.640000000000001,9.959999999999999,12.18,False,-3.0,40.0,21.5,17.8,66.08250000000001,359.89375000000007,5.4,19.246250000000003,14.796250000000002,45.1,2.225,45.0,39.938750000000006,62.1,265.22,6.6,10.7,1.4462500000000003,83,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
98,Will Dissly,5.0,3.0,60.0,73.5,1.0,14.7,24.5,0.0,0.0,0.0,0.0,17.85,1.4,1.0,1.0,100.0,8.5,1.0,8.5,8.5,0.0,0.0,0.0,0.0,7.85,40.0,64.55,0.0,12.899999999999999,7.75,12.899999999999999,14.95,True,1.5,40.0,19.25,24.3,62.58082191780822,347.6342465753425,5.6,19.972602739726028,12.427397260273974,37.5,2.8849315068493153,73.1,27.406849315068495,66.0,195.6205479452055,7.1,10.8,2.33013698630137,107,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
99,Jonnu Smith,1.8571428571428572,0.7142857142857143,35.714285714285715,6.285714285714286,0.0,3.457142857142857,5.5,0.0,0.0,0.0,0.0,1.342857142857143,11.3,0.2857142857142857,0.14285714285714285,7.142857142857143,0.42857142857142855,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.0,0.18571428571428572,49.714285714285715,80.08571428571429,0.0,4.014285714285714,1.7,4.014285714285714,10.642857142857142,False,5.5,40.5,17.5,18.7,60.441071428571426,299.53392857142853,5.0,18.14345238095238,13.691071428571428,43.1,3.0053571428571426,55.6,27.938690476190477,65.3,184.88511904761904,6.6,10.1,1.0017857142857143,86,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
100,Luke Stocker,1.2857142857142858,1.0,50.0,10.571428571428571,0.14285714285714285,5.285714285714286,6.071428571428571,0.0,0.0,0.0,0.0,2.9142857142857146,1.5,0.2857142857142857,0.14285714285714285,14.285714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1.0142857142857142,28.571428571428573,47.300000000000004,0.0,4.228571428571429,3.3428571428571425,4.228571428571429,10.642857142857142,False,5.5,40.5,17.5,18.7,60.441071428571426,299.53392857142853,5.0,18.14345238095238,13.691071428571428,43.1,3.0053571428571426,55.6,27.938690476190477,65.3,184.88511904761904,6.6,10.1,1.0017857142857143,86,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
101,Jordan Reed,6.2,4.0,63.54,45.0,0.2,8.059999999999999,13.12,0.0,0.0,0.0,0.0,9.5,6.3,0.4,0.2,10.0,0.8,0.2,0.4,0.8,0.0,0.0,0.0,0.0,1.48,41.4,60.519999999999996,0.0,14.780000000000001,9.6,14.780000000000001,11.366666666666665,True,-1.5,42.0,21.75,19.6,63.477272727272734,338.21136363636367,5.3,19.6,13.475000000000001,38.0,2.784090909090909,52.0,33.52045454545455,64.1,216.71363636363637,6.5,10.1,1.1136363636363638,89,19.0,62.22222222222222,328.55555555555554,5.3,18.88888888888889,13.11111111111111,44.1,3.0,48.1,7.8,17.6,294,69.7,231.88888888888889,7.1,10.2,1.3333333333333333,99
102,Ricky Seals-Jones,5.166666666666667,2.5,47.21666666666667,32.0,0.16666666666666666,7.033333333333334,14.216666666666667,0.0,0.0,0.0,0.0,6.699999999999999,3.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.166666666666664,78.86666666666666,0.0,12.700000000000001,5.916666666666667,12.700000000000001,14.033333333333333,True,1.0,42.0,20.5,13.8,55.756451612903234,236.60322580645163,4.2,14.579032258064517,11.796774193548389,29.2,1.7806451612903227,68.8,32.05161290322581,57.6,166.0451612903226,5.2,9.0,0.8903225806451613,64,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
103,Jermaine Gresham,1.0,0.75,62.5,11.5,0.0,10.375,11.5,0.0,0.0,0.0,0.0,1.9,0.0,0.25,0.25,25.0,2.75,0.0,2.75,2.75,0.0,0.0,0.0,0.0,0.525,27.0,48.9,0.0,4.675000000000001,3.1999999999999997,4.675000000000001,14.033333333333333,True,1.0,42.0,20.5,13.8,55.756451612903234,236.60322580645163,4.2,14.579032258064517,11.796774193548389,29.2,1.7806451612903227,68.8,32.05161290322581,57.6,166.0451612903226,5.2,9.0,0.8903225806451613,64,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
104,Mark Andrews,4.0,3.0,75.0,24.0,0.5,6.0,8.0,0.0,0.0,0.0,0.0,8.399999999999999,7.9,1.0,1.0,100.0,4.5,0.5,4.5,4.5,0.0,0.0,0.0,0.0,4.45,28.5,34.35,0.0,14.8,11.1,14.8,17.5,True,-5.5,46.5,26.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,43.5056338028169,61.1,274.27464788732397,6.3,10.3,1.4464788732394367,84,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
105,Maxx Williams,3.0,3.0,100.0,31.5,0.0,10.5,10.5,0.5,3.5,3.5,0.0,6.5,1.5,0.5,0.5,50.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.55,36.5,44.55,1.7,8.55,10.3,10.3,17.5,True,-5.5,46.5,26.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,43.5056338028169,61.1,274.27464788732397,6.3,10.3,1.4464788732394367,84,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
106,Nick Boyle,5.0,2.5,50.0,33.0,0.0,6.6,13.15,0.0,0.0,0.0,0.0,5.8,1.2,1.0,0.5,25.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7,48.5,59.05,0.0,10.2,5.15,10.2,17.5,True,-5.5,46.5,26.0,23.7,71.1,367.0718309859155,5.2,23.25492957746479,14.687323943661973,45.5,3.671830985915493,66.7,43.5056338028169,61.1,274.27464788732397,6.3,10.3,1.4464788732394367,84,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
107,Jordan Thomas,1.625,1.0,43.75,15.0,0.25,7.275,8.9625,0.0,0.0,0.0,0.0,4.0,7.7,0.5,0.375,12.5,2.875,0.25,0.9625,0.9625,0.0,0.0,0.0,0.0,2.1625,29.875,44.150000000000006,0.0,6.5874999999999995,3.9000000000000004,6.5874999999999995,13.412500000000001,False,1.0,46.0,22.5,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
108,Ryan Griffin,4.166666666666667,1.6666666666666667,52.78333333333333,23.333333333333332,0.0,8.200000000000001,10.633333333333333,0.0,0.0,0.0,0.0,3.9999999999999996,2.3,1.5,0.16666666666666666,4.166666666666667,2.1666666666666665,0.0,0.5333333333333333,2.1666666666666665,0.0,0.0,0.0,0.0,0.3833333333333333,55.666666666666664,77.10000000000001,0.0,7.466666666666666,2.983333333333333,7.466666666666666,13.412500000000001,False,1.0,46.0,22.5,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
109,Jordan Akins,1.375,1.125,64.5875,11.125,0.0,6.5625,7.625,0.0,0.0,0.0,0.0,2.2375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,36.300000000000004,0.0,6.8,5.775,6.8,13.412500000000001,False,1.0,46.0,22.5,24.0,65.55555555555556,369.1111111111111,5.6,20.22222222222222,13.222222222222221,38.7,4.111111111111111,45.9,31.77777777777778,64.7,248.88888888888889,7.8,12.1,1.8888888888888888,98,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
110,Travis Kelce,8.666666666666666,5.333333333333333,55.56666666666666,76.33333333333333,0.6666666666666666,7.766666666666667,11.933333333333332,0.0,0.0,0.0,0.0,18.966666666666665,20.8,1.3333333333333333,0.6666666666666666,22.233333333333334,9.333333333333334,0.3333333333333333,3.1,4.666666666666667,0.0,0.0,0.0,0.0,3.6,61.333333333333336,97.23333333333333,0.0,14.1,8.466666666666667,14.1,15.200000000000001,False,-3.5,53.0,28.25,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,34.5,67.0,305.5,8.9,13.2,3.1,116,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
111,Demetrius Harris,1.5,0.5,16.65,6.5,0.5,2.15,6.5,0.0,0.0,0.0,0.0,4.15,7.9,0.5,0.5,50.0,6.5,0.5,6.5,6.5,0.0,0.0,0.0,0.0,4.15,21.5,31.75,0.0,5.75,1.9,5.75,15.200000000000001,False,-3.5,53.0,28.25,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,34.5,67.0,305.5,8.9,13.2,3.1,116,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
112,Travis Kelce,8.571428571428571,5.428571428571429,63.300000000000004,80.42857142857143,0.42857142857142855,9.728571428571428,14.014285714285716,0.0,0.0,0.0,0.0,17.328571428571426,19.9,1.4285714285714286,0.7142857142857143,38.1,6.428571428571429,0.2857142857142857,2.9714285714285715,3.642857142857143,0.0,0.0,0.0,0.0,3.0714285714285716,62.0,94.24285714285713,0.0,13.814285714285715,8.671428571428573,13.814285714285715,12.485714285714286,True,-10.0,53.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,34.5,67.0,305.5,8.9,13.2,3.1,116,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
113,Demetrius Harris,1.6666666666666667,0.8333333333333334,33.333333333333336,15.666666666666666,0.3333333333333333,5.833333333333333,10.75,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,0.3333333333333333,0.3333333333333333,33.333333333333336,5.0,0.3333333333333333,5.0,5.0,0.0,0.0,0.0,0.0,2.8333333333333335,25.666666666666668,37.36666666666667,0.0,5.633333333333333,2.766666666666666,5.633333333333333,12.485714285714286,True,-10.0,53.5,31.75,35.3,60.9,423.1,6.9,24.0,10.6,47.2,4.5,71.1,34.5,67.0,305.5,8.9,13.2,3.1,116,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
114,Gerald Everett,1.6,1.2,60.0,11.4,0.0,6.2,8.2,0.0,0.0,0.0,0.0,2.3400000000000007,4.4,0.6,0.4,20.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.7,14.6,22.46,0.0,11.52,8.08,11.52,15.959999999999999,False,-7.0,50.0,28.5,33.5,64.8,448.0,6.9,25.0,11.7,45.3,5.3,56.6,33.4,68.3,303.2,9.1,13.3,2.2,111,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
115,Tyler Higbee,1.8,1.0,40.0,12.8,0.2,5.1,6.7,0.0,0.0,0.0,0.0,3.4799999999999995,0.0,0.4,0.2,20.0,0.6,0.2,0.6,0.6,0.0,0.0,0.0,0.0,1.46,53.8,80.3,0.0,3.38,1.7600000000000002,3.38,15.959999999999999,False,-7.0,50.0,28.5,33.5,64.8,448.0,6.9,25.0,11.7,45.3,5.3,56.6,33.4,68.3,303.2,9.1,13.3,2.2,111,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
116,Jordan Leggett,1.6666666666666667,1.0,25.0,4.333333333333333,0.3333333333333333,1.0666666666666667,1.4333333333333333,0.0,0.0,0.0,0.0,3.4333333333333336,2.0,0.6666666666666666,0.6666666666666666,33.333333333333336,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2.8000000000000003,20.0,34.166666666666664,0.0,6.8999999999999995,3.8333333333333335,6.8999999999999995,18.575,True,1.0,42.0,20.5,20.8,60.7,299.4,4.9,15.4,13.2,28.8,2.5,40.0,32.3,54.5,192.1,5.9,10.9,1.1,63,23.7,63.53380281690141,364.512676056338,5.7,18.804225352112677,13.352112676056338,37.5,3.2267605633802816,58.6,8.6,17.5,297,63.0,232.7718309859155,7.0,11.2,1.7802816901408451,91
117,Rico Gathers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.8,0.0,20.0,0.0,20.0,8.4,True,-2.5,44.0,23.25,20.1,60.74419889502762,327.2635359116022,5.4,18.989502762430938,13.103867403314917,35.6,2.998342541436464,51.9,30.427624309392264,63.9,193.89281767955802,6.4,10.0,1.2215469613259669,88,27.1,57.865163934426235,361.96270491803284,6.3,20.547131147540988,10.773360655737706,39.2,3.220901639344263,55.2,9.0,14.8,252,69.0,229.3504098360656,8.2,11.9,2.1102459016393444,114
118,Blake Jarwin,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.833333333333332,0.0,4.266666666666667,0.0,4.266666666666667,8.4,True,-2.5,44.0,23.25,20.1,60.74419889502762,327.2635359116022,5.4,18.989502762430938,13.103867403314917,35.6,2.998342541436464,51.9,30.427624309392264,63.9,193.89281767955802,6.4,10.0,1.2215469613259669,88,27.1,57.865163934426235,361.96270491803284,6.3,20.547131147540988,10.773360655737706,39.2,3.220901639344263,55.2,9.0,14.8,252,69.0,229.3504098360656,8.2,11.9,2.1102459016393444,114
119,Jimmy Graham,6.25,4.0,61.6,42.25,0.25,5.95,8.95,0.0,0.0,0.0,0.0,9.725,13.6,0.75,0.5,37.5,4.0,0.25,3.625,4.0,0.0,0.0,0.0,0.0,2.4,58.75,84.375,0.0,10.649999999999999,6.7749999999999995,10.649999999999999,9.525,False,-1.0,50.0,25.5,24.8,65.7255605381166,403.58385650224216,6.1,21.79730941704036,12.678026905829595,39.5,3.336322869955157,60.0,40.369506726457395,60.9,287.92466367713,7.1,11.7,1.8905829596412556,96,27.1,57.865163934426235,361.96270491803284,6.3,20.547131147540988,10.773360655737706,39.2,3.220901639344263,55.2,9.0,14.8,252,69.0,229.3504098360656,8.2,11.9,2.1102459016393444,114
120,Lance Kendricks,1.25,0.75,62.5,5.5,0.0,4.875,5.5,0.0,0.0,0.0,0.0,1.2999999999999998,8.8,0.25,0.25,25.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,22.75,31.85,0.0,6.175,2.975,6.175,9.525,False,-1.0,50.0,25.5,24.8,65.7255605381166,403.58385650224216,6.1,21.79730941704036,12.678026905829595,39.5,3.336322869955157,60.0,40.369506726457395,60.9,287.92466367713,7.1,11.7,1.8905829596412556,96,27.1,57.865163934426235,361.96270491803284,6.3,20.547131147540988,10.773360655737706,39.2,3.220901639344263,55.2,9.0,14.8,252,69.0,229.3504098360656,8.2,11.9,2.1102459016393444,114
