,Name,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,Score,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,DPointsAllowed,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating
274,Marvin Jones,7.0,3.8181818181818183,54.7,66.36363636363636,0.36363636363636365,9.218181818181819,15.2,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,13.209090909090913,10.7,0.9090909090909091,0.36363636363636365,27.272727272727273,1.8181818181818181,0.18181818181818182,1.0,1.8181818181818181,0.0,0.0,0.0,0.0,1.6363636363636367,59.09090909090909,93.34545454545454,0.16363636363636364,11.627272727272727,6.499999999999999,11.790909090909093,40.55,True,-7.5,42.0,24.75,21.6,61.3125,338.8125,5.5,20.5625,12.1875,42.6,3.0,54.2,37.125,65.3,256.9375,6.9,10.6,1.5,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
275,Andre Roberts,1.75,1.0833333333333333,54.75833333333333,14.5,0.08333333333333333,9.441666666666666,10.983333333333334,0.0,0.0,0.0,0.0,3.9499999999999997,0.0,0.25,0.16666666666666666,12.5,0.25,0.08333333333333333,0.20833333333333334,0.25,0.0,0.0,0.0,0.0,0.6916666666666668,16.916666666666668,26.549999999999997,0.0,12.366666666666665,9.133333333333335,12.366666666666665,40.55,True,-7.5,42.0,24.75,21.6,61.3125,338.8125,5.5,20.5625,12.1875,42.6,3.0,54.2,37.125,65.3,256.9375,6.9,10.6,1.5,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
276,Davante Adams,5.4,3.0,63.0,43.6,0.6,8.84,14.180000000000001,0.0,0.0,0.0,0.0,10.76,41.2,0.8,0.2,20.0,2.8,0.2,2.8,2.8,0.0,0.0,0.0,0.0,1.6800000000000002,45.8,66.78,0.0,11.180000000000001,6.7,11.180000000000001,42.1,True,-7.5,46.5,27.0,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
277,Randall Cobb,8.0,5.6,65.02000000000001,58.6,0.2,7.74,14.1,1.0,2.4,0.9400000000000001,0.0,13.5,28.6,1.0,0.4,20.0,1.2,0.2,0.6,1.2,0.2,0.8,0.8,0.0,1.8,56.4,83.55999999999999,1.6,14.16,11.379999999999999,15.76,42.1,True,-7.5,46.5,27.0,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
278,Jeff Janis,0.4,0.4,20.0,2.8,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.6799999999999999,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.5,0.0,1.24,1.24,1.24,42.1,True,-7.5,46.5,27.0,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
279,Jordy Nelson,9.4,5.2,60.02,62.4,1.0,7.44,11.959999999999999,0.0,0.0,0.0,0.0,17.84,1.9,2.0,1.4,53.339999999999996,8.2,1.0,2.8200000000000003,3.96,0.0,0.0,0.0,0.0,8.22,61.4,90.46,0.0,15.240000000000004,8.82,15.240000000000004,42.1,True,-7.5,46.5,27.0,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
280,Jordy Nelson,9.615384615384615,5.769230769230769,60.184615384615384,70.23076923076923,0.9230769230769231,7.300000000000001,12.192307692307692,0.0,0.0,0.0,0.0,18.946153846153848,22.4,2.076923076923077,1.3846153846153846,61.54615384615385,8.923076923076923,0.7692307692307693,4.061538461538462,5.4692307692307685,0.0,0.0,0.0,0.0,6.892307692307692,63.76923076923077,92.76153846153846,0.0,15.261538461538464,9.369230769230768,15.261538461538464,40.223076923076924,False,-4.5,40.0,22.25,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
281,Davante Adams,7.615384615384615,4.846153846153846,62.53076923076923,69.0,0.6923076923076923,9.66153846153846,15.623076923076923,0.0,0.0,0.0,0.0,16.746153846153845,4.5,1.3076923076923077,0.8461538461538461,47.43846153846154,5.230769230769231,0.46153846153846156,2.8230769230769233,3.4615384615384617,0.0,0.0,0.0,0.0,4.138461538461539,56.15384615384615,81.43076923076924,0.0,13.169230769230769,8.36923076923077,13.169230769230769,40.223076923076924,False,-4.5,40.0,22.25,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
282,Geronimo Allison,1.1428571428571428,0.42857142857142855,14.285714285714286,5.428571428571429,0.14285714285714285,1.957142857142857,3.9285714285714284,0.0,0.0,0.0,0.0,1.8285714285714287,1.7,0.42857142857142855,0.14285714285714285,14.285714285714286,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,1.0571428571428572,11.142857142857142,16.72857142857143,0.0,7.942857142857144,2.3000000000000003,7.942857142857144,40.223076923076924,False,-4.5,40.0,22.25,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
283,Randall Cobb,6.916666666666667,5.0,74.50833333333333,50.833333333333336,0.3333333333333333,7.991666666666667,12.166666666666666,0.8333333333333334,2.75,0.7416666666666667,0.0,12.608333333333336,0.0,1.1666666666666667,0.8333333333333334,39.583333333333336,4.083333333333333,0.3333333333333333,2.2916666666666665,2.5833333333333335,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,3.275,52.5,75.53333333333333,1.2,12.516666666666666,10.424999999999999,13.716666666666667,40.223076923076924,False,-4.5,40.0,22.25,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
284,Jeff Janis,1.3846153846153846,0.7692307692307693,30.0,6.538461538461538,0.07692307692307693,2.753846153846154,3.923076923076923,0.15384615384615385,2.923076923076923,2.923076923076923,0.07692307692307693,2.6384615384615384,0.0,0.15384615384615385,0.15384615384615385,15.384615384615385,0.6923076923076923,0.07692307692307693,0.6923076923076923,0.6923076923076923,0.07692307692307693,1.4615384615384615,1.4615384615384615,0.07692307692307693,1.2923076923076924,16.46153846153846,23.430769230769233,6.407692307692307,9.73076923076923,9.253846153846155,16.138461538461538,40.223076923076924,False,-4.5,40.0,22.25,27.0,64.3125,368.75,5.7,21.8125,13.125,46.7,4.125,60.6,38.75,65.0,262.4375,6.8,10.4,2.5,101,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
285,T.Y. Hilton,11.0,6.25,57.275,84.0,0.5,7.575,12.8,0.0,0.0,0.0,0.0,18.4,36.1,2.0,1.5,75.0,7.25,0.25,3.625,6.0,0.0,0.0,0.0,0.0,3.725,67.0,91.725,0.0,16.525,9.350000000000001,16.525,39.1,True,-3.5,47.5,25.5,25.7,64.8125,364.4375,5.6,21.9375,12.625,43.1,3.3125,66.0,36.5,63.4,262.625,7.2,11.4,2.0,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
286,Phillip Dorsett,4.5,2.25,48.75,53.75,0.25,12.45,31.625,0.25,0.75,0.75,0.0,9.200000000000001,4.6,0.5,0.25,12.5,1.25,0.0,0.625,1.25,0.0,0.0,0.0,0.0,0.375,61.25,83.7,0.35,7.675,4.25,8.024999999999999,39.1,True,-3.5,47.5,25.5,25.7,64.8125,364.4375,5.6,21.9375,12.625,43.1,3.3125,66.0,36.5,63.4,262.625,7.2,11.4,2.0,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
287,Allen Hurns,6.75,3.75,57.5,56.5,0.25,9.55,16.275,0.0,0.0,0.0,0.0,10.9,12.4,1.5,0.5,33.325,1.0,0.0,0.175,1.0,0.0,0.0,0.0,0.0,0.6,60.5,87.69999999999999,0.0,11.325,6.275,11.325,41.620000000000005,False,2.5,46.5,22.0,19.9,65.75,334.9375,5.1,20.0625,13.8125,35.3,2.5,60.0,39.125,58.9,233.0,6.0,10.1,1.5,78,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
288,Marqise Lee,6.0,4.0,64.875,42.25,0.0,6.8,10.45,0.0,0.0,0.0,0.0,8.225,12.1,0.75,0.75,50.0,3.0,0.0,1.875,1.875,0.0,0.0,0.0,0.0,1.05,42.75,62.0,0.0,14.075,9.299999999999999,14.075,41.620000000000005,False,2.5,46.5,22.0,19.9,65.75,334.9375,5.1,20.0625,13.8125,35.3,2.5,60.0,39.125,58.9,233.0,6.0,10.1,1.5,78,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
289,Allen Robinson,10.25,5.25,53.4,59.5,0.75,6.575,12.275,0.0,0.0,0.0,0.0,15.700000000000001,7.9,1.5,1.0,37.5,5.75,0.75,2.05,2.425,0.0,0.0,0.0,0.0,6.075,64.75,93.75,0.0,15.600000000000001,8.025,15.600000000000001,41.620000000000005,False,2.5,46.5,22.0,19.9,65.75,334.9375,5.1,20.0625,13.8125,35.3,2.5,60.0,39.125,58.9,233.0,6.0,10.1,1.5,78,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
290,Stefon Diggs,7.8,5.4,65.62,78.0,0.2,8.780000000000001,12.66,0.4,-0.4,-0.4,0.0,15.559999999999999,21.6,0.6,0.4,20.0,2.6,0.0,1.3,1.3,0.2,-0.2,-0.2,0.0,0.6399999999999999,57.0,87.84,0.64,14.120000000000001,10.440000000000001,14.780000000000001,49.971428571428575,False,-5.0,39.5,22.25,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,36.75,70.4,239.75,6.5,9.3,1.25,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
291,Adam Thielen,5.0,3.6666666666666665,71.53333333333333,54.0,0.16666666666666666,9.916666666666668,14.666666666666666,0.0,0.0,0.0,0.0,10.566666666666668,7.0,0.5,0.3333333333333333,33.333333333333336,1.1666666666666667,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0.45,46.5,68.86666666666666,0.0,11.166666666666666,8.283333333333333,11.166666666666666,49.971428571428575,False,-5.0,39.5,22.25,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,36.75,70.4,239.75,6.5,9.3,1.25,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
292,Cordarrelle Patterson,3.5,3.0,75.0,26.333333333333332,0.3333333333333333,6.066666666666667,6.833333333333333,0.6666666666666666,2.5,2.5,0.0,7.883333333333332,6.6,0.5,0.5,33.333333333333336,6.333333333333333,0.3333333333333333,4.333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,3.1333333333333333,24.166666666666668,33.15,9.716666666666667,13.950000000000001,22.46666666666667,23.666666666666668,49.971428571428575,False,-5.0,39.5,22.25,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,36.75,70.4,239.75,6.5,9.3,1.25,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
293,Charles Johnson,2.6666666666666665,1.0,44.449999999999996,15.333333333333334,0.0,4.633333333333334,8.25,0.0,0.0,0.0,0.0,2.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.833333333333332,47.800000000000004,0.0,9.1,4.066666666666666,9.1,49.971428571428575,False,-5.0,39.5,22.25,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,36.75,70.4,239.75,6.5,9.3,1.25,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
294,Laquon Treadwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.633333333333333,0.0,0.0,0.0,0.0,49.971428571428575,False,-5.0,39.5,22.25,20.4,62.875,315.0625,5.0,18.9375,13.3125,38.0,3.125,46.0,36.75,70.4,239.75,6.5,9.3,1.25,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
295,Sterling Shepard,6.777777777777778,4.333333333333333,63.87777777777779,47.333333333333336,0.4444444444444444,7.122222222222222,10.633333333333333,0.0,0.0,0.0,0.0,12.066666666666668,16.0,0.4444444444444444,0.3333333333333333,33.333333333333336,2.6666666666666665,0.2222222222222222,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,1.9333333333333331,62.111111111111114,95.43333333333334,0.0,10.933333333333332,6.866666666666666,10.933333333333332,46.944444444444436,True,-7.0,41.5,24.25,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,37.375,63.0,242.4375,6.5,10.3,1.625,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
296,Odell Beckham Jr,10.11111111111111,6.0,58.64444444444444,85.88888888888889,0.6666666666666666,8.466666666666667,13.777777777777779,0.0,0.0,0.0,0.0,19.144444444444446,9.6,1.2222222222222223,0.5555555555555556,48.144444444444446,3.3333333333333335,0.3333333333333333,2.7444444444444445,3.3333333333333335,0.0,0.0,0.0,0.0,2.888888888888889,63.22222222222222,97.12222222222222,0.0,16.166666666666668,9.422222222222222,16.166666666666668,46.944444444444436,True,-7.0,41.5,24.25,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,37.375,63.0,242.4375,6.5,10.3,1.625,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
297,Victor Cruz,5.25,3.125,63.875,47.125,0.125,13.2625,16.487499999999997,0.0,0.0,0.0,0.0,8.4625,5.8,0.625,0.375,25.0,2.875,0.125,2.5,2.5,0.0,0.0,0.0,0.0,1.4125,54.375,84.76249999999999,0.0,9.6375,6.1125,9.6375,46.944444444444436,True,-7.0,41.5,24.25,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,37.375,63.0,242.4375,6.5,10.3,1.625,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
298,Roger Lewis,1.6666666666666667,0.6666666666666666,34.71666666666667,10.5,0.3333333333333333,5.083333333333333,10.5,0.0,0.0,0.0,0.0,3.7166666666666663,1.8,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,24.03333333333333,0.0,7.883333333333333,3.3166666666666664,7.883333333333333,46.944444444444436,True,-7.0,41.5,24.25,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,37.375,63.0,242.4375,6.5,10.3,1.625,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
299,Dwayne Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2222222222222223,4.966666666666667,0.0,0.0,0.0,0.0,46.944444444444436,True,-7.0,41.5,24.25,19.4,63.625,330.6875,5.2,18.0625,13.6875,35.6,2.6875,53.5,37.375,63.0,242.4375,6.5,10.3,1.625,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
300,Jordan Matthews,14.0,7.0,50.0,114.0,1.0,8.1,16.3,1.0,1.0,1.0,0.0,27.5,13.1,3.0,1.0,33.3,19.0,1.0,6.3,19.0,0.0,0.0,0.0,0.0,8.9,71.0,92.2,1.4,19.7,11.3,21.1,42.7,False,3.0,43.0,20.0,22.9,67.5,337.375,5.0,20.8125,14.0,37.9,3.4375,49.1,38.0625,62.4,224.0625,5.9,9.4,1.0,78,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
301,Jeremy Kerley,7.2727272727272725,3.8181818181818183,49.42727272727273,40.72727272727273,0.2727272727272727,5.127272727272728,9.163636363636364,0.0,0.0,0.0,0.0,9.70909090909091,2.8,0.5454545454545454,0.2727272727272727,15.154545454545454,3.0,0.18181818181818182,2.0272727272727273,2.272727272727273,0.0,0.0,0.0,0.0,1.6636363636363634,50.27272727272727,76.35454545454546,0.0,14.3,7.290909090909091,14.3,43.83636363636363,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,30.75,58.3,181.9375,5.9,10.1,1.3125,81,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
302,Torrey Smith,4.6,2.0,44.08,26.7,0.3,5.33,11.18,0.0,0.0,0.0,0.0,6.470000000000001,0.0,0.5,0.1,5.0,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.71,57.5,85.98,0.0,8.21,3.7199999999999998,8.21,43.83636363636363,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,30.75,58.3,181.9375,5.9,10.1,1.3125,81,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
303,Quinton Patton,5.0,2.8181818181818183,61.854545454545445,34.0,0.0,6.736363636363635,11.1,0.0,0.0,0.0,0.0,6.49090909090909,0.0,0.36363636363636365,0.09090909090909091,9.090909090909092,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.17272727272727273,54.81818181818182,83.82727272727273,0.0,9.109090909090908,5.036363636363636,9.109090909090908,43.83636363636363,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,30.75,58.3,181.9375,5.9,10.1,1.3125,81,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
304,Aaron Burbridge,0.7272727272727273,0.18181818181818182,9.090909090909092,1.8181818181818181,0.0,0.9090909090909091,1.8181818181818181,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.090909090909092,17.545454545454547,0.0,5.745454545454546,1.6545454545454545,5.745454545454546,43.83636363636363,False,-1.0,44.0,22.5,19.3,62.3125,308.125,4.9,17.9375,13.875,35.1,2.75,68.2,30.75,58.3,181.9375,5.9,10.1,1.3125,81,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
305,Mike Evans,12.875,6.875,54.275,93.125,1.0,7.6125,13.674999999999999,0.0,0.0,0.0,0.0,23.187500000000004,10.6,1.25,0.75,43.75,6.5,0.625,3.4375,4.625,0.0,0.0,0.0,0.0,5.3999999999999995,62.125,82.75,0.0,20.9625,11.325000000000001,20.9625,48.125,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,36.125,61.4,245.1875,6.8,11.1,1.8125,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
306,Adam Humphries,5.625,3.75,62.262499999999996,42.125,0.125,7.1,10.7,0.25,1.625,1.625,0.0,9.499999999999998,9.8,0.25,0.125,12.5,0.875,0.125,0.875,0.875,0.0,0.0,0.0,0.0,1.2125,49.25,65.28750000000001,0.575,10.9125,7.5875,11.487499999999999,48.125,True,2.5,45.0,21.25,22.1,66.625,346.375,5.2,21.25,13.375,43.9,3.375,51.9,36.125,61.4,245.1875,6.8,11.1,1.8125,85,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
307,Rishard Matthews,6.0,4.090909090909091,75.04545454545456,55.0,0.5454545454545454,12.054545454545455,15.045454545454543,0.0,0.0,0.0,0.0,13.136363636363633,15.4,0.6363636363636364,0.6363636363636364,54.54545454545455,6.090909090909091,0.45454545454545453,5.045454545454546,5.045454545454546,0.0,0.0,0.0,0.0,3.972727272727272,44.09090909090909,65.48181818181818,0.0,13.163636363636364,9.236363636363636,13.163636363636364,45.56999999999999,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,31.5,60.9,221.3125,7.0,11.5,1.8125,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
308,Harry Douglas,2.0,1.1666666666666667,48.333333333333336,15.333333333333334,0.0,6.033333333333334,7.916666666666667,0.0,0.0,0.0,0.0,2.6999999999999997,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.833333333333332,28.166666666666668,0.0,9.799999999999999,7.216666666666666,9.799999999999999,45.56999999999999,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,31.5,60.9,221.3125,7.0,11.5,1.8125,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
309,Tajae Sharpe,5.909090909090909,3.090909090909091,53.72727272727273,41.18181818181818,0.18181818181818182,7.2272727272727275,11.91818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,8.309090909090909,3.1,0.45454545454545453,0.18181818181818182,18.181818181818183,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.24545454545454548,54.09090909090909,80.15454545454546,0.19090909090909092,10.590909090909092,5.754545454545455,10.781818181818181,45.56999999999999,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,31.5,60.9,221.3125,7.0,11.5,1.8125,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
310,Marc Mariani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,2.1999999999999997,0.0,0.0,0.0,0.0,45.56999999999999,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,31.5,60.9,221.3125,7.0,11.5,1.8125,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
311,Kendall Wright,4.5,3.125,69.875,47.0,0.375,9.0625,13.575,0.125,1.875,1.875,0.0,10.637500000000003,0.0,0.375,0.125,12.5,0.75,0.125,0.75,0.75,0.0,0.0,0.0,0.0,0.95,29.875,44.474999999999994,0.475,15.799999999999999,12.0625,16.2875,45.56999999999999,False,-6.5,42.0,24.25,23.8,63.0,358.0,5.7,20.125,13.5625,46.1,3.125,72.0,31.5,60.9,221.3125,7.0,11.5,1.8125,92,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
312,DeSean Jackson,6.769230769230769,3.769230769230769,54.76153846153846,65.92307692307692,0.3076923076923077,9.984615384615385,19.553846153846155,0.0,0.0,0.0,0.0,13.130769230769232,19.4,0.6153846153846154,0.15384615384615385,11.538461538461538,1.6153846153846154,0.07692307692307693,1.4615384615384615,1.6153846153846154,0.0,0.0,0.0,0.0,0.7769230769230769,48.84615384615385,73.9,0.0,13.923076923076923,7.661538461538462,13.923076923076923,41.771428571428565,False,-3.0,49.0,26.0,24.8,63.0625,403.375,6.4,21.5625,12.4375,45.2,3.8125,45.9,37.9375,67.1,297.375,7.8,11.7,1.5625,96,24.9,63.25,346.75,5.5,20.125,13.125,40.5,3.6875,52.5,6.5,12.5,33.125,64.5,224.875,6.8,10.5,1.375,92
