Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
697,Robert Turbin,IND,RB,5,NE,0,0,0,0,1,0,0,0,0,0,0,0
697,James Develin,NE,RB,5,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,5,TEN,0,0,0,0,1,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,David Fluellen,TEN,RB,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Thomas Rawls,CIN,RB,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
697,Ameer Abdullah,DET,RB,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,5,KC,0,0,0,0,1,0,0,0,0,0,0,0
697,Damien Williams,KC,RB,5,JAX,1,0,0,0,0,0,0,0,0,0,0,0
697,Andy Janovich,DEN,FB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Trenton Cannon,NYJ,RB,5,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,5,PIT,0,0,0,0,1,0,0,0,0,0,0,0
697,Jaylen Samuels,PIT,FB,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Elijhaa Penny,NYG,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Wayne Gallman,NYG,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Keith Smith,OAK,FB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,5,OAK,0,0,0,0,0,0,0,0,0,0,0,0
697,Derrick Coleman,ARI,FB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,Malcolm Brown,LAR,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Tre Madden,SEA,RB,5,LAR,0,0,0,0,1,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Rashaad Penny,SEA,RB,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,5,DAL,0,0,0,0,1,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Zach Line,NO,FB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0
697,Tommy Bohanon,JAX,FB,8,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,8,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,8,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Prosise,SEA,RB,8,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Rashaad Penny,SEA,RB,8,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Spencer Ware,KC,RB,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Andy Janovich,DEN,FB,8,KC,0,0,0,0,0,0,0,0,0,0,0,0
697,Kapri Bibbs,WAS,RB,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Elijhaa Penny,NYG,RB,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Alex Armah,CAR,RB,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Derrick Coleman,ARI,FB,8,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,TJ Logan,ARI,RB,8,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,Zach Line,NO,FB,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Marcus Murphy,BUF,RB,8,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,Derrick Coleman,ARI,FB,7,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Andy Janovich,DEN,FB,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Detrez Newsome,LAC,RB,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,James Develin,NE,RB,7,CHI,0,0,0,0,1,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,7,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,7,IND,0,0,0,0,0,0,0,0,0,0,0,0
697,Anthony Sherman,KC,FB,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Damien Williams,KC,RB,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,7,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,7,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Kalen Ballage,MIA,RB,7,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Ham,MIN,RB,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Anderson,CAR,RB,7,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Alex Armah,CAR,RB,7,PHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Dontrell Hilliard,CLE,RB,7,TB,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,7,JAX,0,0,0,0,0,0,0,0,0,0,0,0
697,Zach Line,NO,FB,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,7,NO,0,0,0,0,0,0,0,0,0,0,0,0
697,Gus Edwards,BAL,RB,7,NO,2,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Rod Smith,DAL,RB,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Wayne Gallman,NYG,RB,7,ATL,0,0,0,0,0,0,0,0,0,0,0,0
697,Trenton Cannon,NYJ,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Brian Hill,ATL,RB,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
697,Taiwan Jones,BUF,RB,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Cameron Artis-Payne,CAR,RB,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0
697,Mark Walton,CIN,RB,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,De'Lance Turner,BAL,RB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Detrez Newsome,LAC,RB,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Michael Burton,CHI,FB,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Rod Smith,DAL,RB,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,James Develin,NE,RB,3,DET,0,0,0,0,1,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
697,Jaylen Samuels,PIT,FB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
697,Keith Smith,OAK,FB,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick DiMarco,BUF,FB,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
697,Benjamin Cunningham,CHI,RB,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Michael Burton,CHI,FB,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
697,Dontrell Hilliard,CLE,RB,9,KC,0,0,0,0,1,0,0,0,0,0,0,0
697,Anthony Sherman,KC,FB,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Damien Williams,KC,RB,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
697,Brandon Bolden,MIA,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Senorise Perry,MIA,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
697,Nick Bellore,DET,RB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
697,CJ Ham,MIN,RB,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Mike Boone,MIN,RB,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
697,Ricky Ortiz,ATL,RB,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
697,Alan Cross,TB,FB,9,CAR,0,0,0,0,1,0,0,0,0,0,0,0
697,Roosevelt Nix,PIT,RB,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0
697,Patrick Ricard,BAL,FB,9,PIT,0,0,0,0,0,0,0,0,0,0,0,0
697,Tyler Ervin,HOU,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Gregory Howell Jr.,HOU,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
697,Derek Watt,LAC,FB,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0
697,Tre Madden,SEA,RB,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0
697,Justin Davis,LAR,RB,9,NO,0,0,0,0,0,0,0,0,0,0,0,0
697,Dwayne Washington,NO,RB,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0
697,Tra Carson,GB,RB,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
697,Jamize Olawale,DAL,FB,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
697,David Fluellen,TEN,RB,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
934,Jonathan Williams,NO,RB,2,CLE,1,-1,-1,0,0,0,0,0,0,0,-0.1,-0.1
934,Josh Adams,PHI,RB,5,MIN,1,-1,-1,0,0,0,0,0,0,0,-0.1,-0.1
934,Chase Edmonds,ARI,RB,5,SF,1,-1,-1,0,1,0,0,0,0,0,-0.1,-0.1
934,Wayne Gallman,NYG,RB,8,WAS,1,-1,-1,0,0,0,0,0,0,0,-0.1,-0.1
934,Mike Gillislee,NO,RB,1,TB,3,9,3,0,0,0,0,0,1,1,-0.1,-0.1
939,Mark Walton,CIN,RB,6,PIT,2,-2,-1,0,0,0,0,0,0,0,-0.2,-0.2
940,LeGarrette Blount,DET,RB,1,NYJ,4,-3,-0.8,0,0,0,0,0,0,0,-0.3,-0.3
941,Roc Thomas,MIN,RB,6,ARI,1,-4,-4,0,0,0,0,0,0,0,-0.4,-0.4
