Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
266,Tevin Coleman,ATL,RB,4,CIN,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
266,Jeremy McNichols,IND,RB,4,HOU,1,7,7,0,0,0,0,0,0,0,0.7,0.7
270,Tevin Coleman,ATL,RB,2,CAR,1,6,6,0,0,0,0,0,0,0,0.6,0.6
270,Dion Lewis,TEN,RB,5,BUF,3,6,2,0,0,0,0,0,0,0,0.6,0.6
270,Latavius Murray,MIN,RB,1,SF,3,6,2,0,0,0,0,0,0,0,0.6,0.6
270,Nick Chubb,CLE,RB,3,NYJ,1,6,6,0,0,0,0,0,0,0,0.6,0.6
270,Matt Breida,SF,RB,4,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
270,Javorius Allen,BAL,RB,4,PIT,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
270,Malcolm Brown,LAR,RB,6,DEN,2,6,3,0,0,0,0,0,0,0,0.6,0.6
270,Kareem Hunt,KC,RB,6,NE,3,6,2,0,0,0,0,0,0,0,0.6,0.6
270,Dion Lewis,TEN,RB,7,LAC,3,6,2,0,0,0,0,0,0,0,0.6,0.6
270,Mike Davis,SEA,RB,8,DET,2,6,3,0,0,0,0,0,0,0,0.6,0.6
270,Kyle Juszczyk,SF,FB,8,ARI,1,6,6,0,1,0,0,0,0,0,0.6,0.6
281,Lamar Miller,HOU,RB,2,TEN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
281,LeSean McCoy,BUF,RB,5,TEN,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
281,Alfred Morris,SF,RB,5,ARI,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
281,Frank Gore,MIA,RB,1,TEN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
281,LeSean McCoy,BUF,RB,1,BAL,1,5,5,0,0,0,0,0,0,0,0.5,0.5
281,Ronald Jones II,TB,RB,4,CHI,1,5,5,0,1,0,0,0,0,0,0.5,0.5
281,Ezekiel Elliott,DAL,RB,4,DET,3,5,1.7,0,0,0,0,0,1,0,0.5,0.5
281,Phillip Lindsay,DEN,RB,6,LAR,1,5,5,0,0,0,0,0,0,0,0.5,0.5
281,Nick Bellore,DET,RB,3,NE,0,0,0,0,1,1,-5,0,0,0,0.5,0.5
290,Derrick Henry,TEN,RB,2,HOU,2,4,2,0,0,0,0,0,0,0,0.4,0.4
290,Nyheim Hines,IND,RB,5,NE,2,4,2,0,0,0,0,0,0,0,0.4,0.4
290,Brandon Wilds,JAX,RB,5,KC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
290,Bilal Powell,NYJ,RB,5,DEN,4,4,1,0,0,0,0,0,0,0,0.4,0.4
290,Alfred Blue,HOU,RB,5,DAL,4,4,1,0,0,0,0,0,0,0,0.4,0.4
290,Devonta Freeman,ATL,RB,1,PHI,3,4,1.3,0,1,0,0,0,0,0,0.4,0.4
290,Corey Clement,PHI,RB,1,ATL,2,4,2,0,0,0,0,0,0,0,0.4,0.4
290,Mike Gillislee,NO,RB,3,ATL,1,4,4,0,0,0,0,0,0,0,0.4,0.4
290,Roc Thomas,MIN,RB,4,LAR,1,4,4,0,1,0,0,0,0,0,0.4,0.4
290,Mark Walton,CIN,RB,4,ATL,1,4,4,0,0,0,0,0,0,0,0.4,0.4
290,Ty Montgomery,GB,RB,4,BUF,1,4,4,0,1,0,0,0,0,0,0.4,0.4
290,Mike Gillislee,NO,RB,4,NYG,1,4,4,0,0,0,0,0,0,0,0.4,0.4
290,Carlos Hyde,CLE,RB,6,LAC,2,4,2,0,0,0,0,0,0,0,0.4,0.4
290,Chris Carson,SEA,RB,6,OAK,4,4,1,0,0,0,0,0,0,0,0.4,0.4
290,LeSean McCoy,BUF,RB,6,HOU,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
290,TJ Yeldon,JAX,RB,8,PHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
306,Adrian Peterson,WAS,RB,2,IND,1,3,3,0,0,0,0,0,0,0,0.3,0.3
306,Doug Martin,OAK,RB,2,DEN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
306,Sony Michel,NE,RB,2,JAX,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
306,Lamar Miller,HOU,RB,9,DEN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
306,Dalvin Cook,MIN,RB,1,SF,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
306,LeGarrette Blount,DET,RB,3,NE,4,3,0.8,0,0,0,0,0,1,0,0.3,0.3
306,Sony Michel,NE,RB,3,DET,3,3,1,0,0,0,0,0,0,0,0.3,0.3
306,Marshawn Lynch,OAK,RB,4,CLE,2,3,1.5,0,1,0,0,0,0,0,0.3,0.3
306,Wayne Gallman,NYG,RB,6,PHI,1,3,3,0,2,0,0,0,0,0,0.3,0.3
306,Robert Turbin,IND,RB,6,NYJ,1,3,3,0,0,0,0,0,0,0,0.3,0.3
306,Jamaal Williams,GB,RB,6,SF,1,3,3,0,1,0,0,0,0,0,0.3,0.3
306,David Johnson,ARI,RB,7,DEN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
306,Alfred Blue,HOU,RB,8,MIA,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
306,Devontae Booker,DEN,RB,8,KC,1,3,3,0,0,0,0,0,0,0,0.3,0.3
320,Christian McCaffrey,CAR,RB,2,ATL,2,2,1,0,0,0,0,0,0,0,0.2,0.2
320,Dalvin Cook,MIN,RB,2,GB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Peyton Barber,TB,RB,2,PHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Wayne Gallman,NYG,RB,2,DAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Stevan Ridley,PIT,RB,5,ATL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Alfred Morris,SF,RB,9,OAK,6,2,0.3,0,0,0,0,0,0,0,0.2,0.2
320,Matt Breida,SF,RB,9,OAK,2,2,1,0,0,0,0,0,0,0,0.2,0.2
320,Melvin Gordon,LAC,RB,9,SEA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Chris Carson,SEA,RB,9,LAC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Derrick Henry,TEN,RB,1,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Kapri Bibbs,WAS,RB,3,GB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Peyton Barber,TB,RB,3,PIT,1,2,2,0,1,0,0,0,0,0,0.2,0.2
320,Bilal Powell,NYJ,RB,4,JAX,2,2,1,0,1,0,0,0,0,0,0.2,0.2
320,Spencer Ware,KC,RB,4,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Latavius Murray,MIN,RB,6,ARI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Lamar Miller,HOU,RB,6,BUF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Joe Mixon,CIN,RB,7,KC,1,2,2,0,1,0,0,0,0,0,0.2,0.2
320,Mark Ingram,NO,RB,7,BAL,2,2,1,0,0,0,0,0,0,0,0.2,0.2
320,Alex Collins,BAL,RB,7,NO,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Josh Adams,PHI,RB,8,JAX,1,2,2,0,0,0,0,0,0,0,0.2,0.2
320,Isaiah Crowell,NYJ,RB,8,CHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
341,Giovani Bernard,CIN,RB,2,BAL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Ty Montgomery,GB,RB,5,DET,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Isaiah Crowell,NYJ,RB,5,DEN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,CJ Anderson,CAR,RB,5,NYG,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Kyle Juszczyk,SF,FB,9,OAK,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Chris Ivory,BUF,RB,9,CHI,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
341,Kerryon Johnson,DET,RB,9,MIN,2,1,0.5,0,2,0,0,0,0,0,0.1,0.1
341,Leonard Fournette,JAX,RB,1,NYG,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Saquon Barkley,NYG,RB,1,JAX,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
341,Kenyan Drake,MIA,RB,3,OAK,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Marcus Murphy,BUF,RB,3,MIN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Chris Thompson,WAS,RB,3,GB,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Peyton Barber,TB,RB,4,CHI,1,1,1,0,1,0,0,0,0,0,0.1,0.1
341,Alfred Blue,HOU,RB,4,IND,1,1,1,0,1,0,0,0,0,0,0.1,0.1
341,Austin Ekeler,LAC,RB,4,SF,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
341,Austin Ekeler,LAC,RB,6,CLE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Isaiah Crowell,NYJ,RB,6,IND,4,1,0.2,0,0,0,0,0,0,0,0.1,0.1
341,Royce Freeman,DEN,RB,6,LAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,James White,NE,RB,6,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
341,Corey Clement,PHI,RB,7,CAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
361,Alex Collins,BAL,RB,2,CIN,1,0,0,0,1,0,0,0,0,0,0,0
361,Tra Carson,CIN,RB,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Patrick Ricard,BAL,FB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,De'Lance Turner,BAL,RB,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,CJ Anderson,CAR,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Cameron Artis-Payne,CAR,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Alex Armah,CAR,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Ricky Ortiz,ATL,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,LeSean McCoy,BUF,RB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Taiwan Jones,BUF,RB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Patrick DiMarco,BUF,FB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Marcus Murphy,BUF,RB,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Derek Watt,LAC,FB,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Detrez Newsome,LAC,RB,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Latavius Murray,MIN,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Ty Montgomery,GB,RB,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Darius Jackson,GB,RB,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0
361,CJ Ham,MIN,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Dion Lewis,TEN,RB,2,HOU,1,0,0,0,0,0,0,0,0,0,0,0
361,David Fluellen,TEN,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
361,Alfred Blue,HOU,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Tyler Ervin,HOU,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Gregory Howell Jr.,HOU,RB,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Mike Gillislee,NO,RB,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Duke Johnson,CLE,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
361,Nick Chubb,CLE,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
361,Frank Gore,MIA,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Bilal Powell,NYJ,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Brandon Bolden,MIA,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Isaiah Crowell,NYJ,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Senorise Perry,MIA,RB,2,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Trenton Cannon,NYJ,RB,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Stevan Ridley,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
361,Anthony Sherman,KC,FB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Spencer Ware,KC,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Damien Williams,KC,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Roosevelt Nix,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
361,Wendell Smallwood,PHI,RB,2,TB,0,0,0,0,0,0,0,0,0,0,0,0
361,Alan Cross,TB,FB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Shaun Wilson,TB,RB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Rob Kelley,WAS,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
361,Derrick Coleman,ARI,FB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,David Johnson,ARI,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,TJ Logan,ARI,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Justin Davis,LAR,RB,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0
361,Chase Edmonds,ARI,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,LeGarrette Blount,DET,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Nick Bellore,DET,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Kyle Juszczyk,SF,FB,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Raheem Mostert,SF,RB,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Kerryon Johnson,DET,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Keith Smith,OAK,FB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Devontae Booker,DEN,RB,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0
361,Andy Janovich,DEN,FB,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0
361,Jalen Richard,OAK,RB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
361,James Develin,NE,RB,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0
361,Tommy Bohanon,JAX,FB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,Rex Burkhead,NE,RB,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0
361,James White,NE,RB,2,JAX,0,0,0,0,0,0,0,0,0,0,0,0
361,Brandon Wilds,JAX,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,Jonathan Stewart,NYG,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Jamize Olawale,DAL,FB,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
361,Rod Smith,DAL,RB,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
361,Shane Smith,NYG,FB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Saquon Barkley,NYG,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Benjamin Cunningham,CHI,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Mike Davis,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,CJ Prosise,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Tre Madden,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Tarik Cohen,CHI,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Chris Carson,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Rashaad Penny,SEA,RB,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Robert Turbin,IND,RB,5,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,James Develin,NE,RB,5,IND,0,0,0,0,0,0,0,0,0,0,0,0
361,Jordan Wilkins,IND,RB,5,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,Chris Ivory,BUF,RB,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Taiwan Jones,BUF,RB,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Patrick DiMarco,BUF,FB,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,David Fluellen,TEN,RB,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Derrick Henry,TEN,RB,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Frank Gore,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Brandon Bolden,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Senorise Perry,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Thomas Rawls,CIN,RB,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Kenyan Drake,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Kalen Ballage,MIA,RB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Mark Walton,CIN,RB,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Carlos Hyde,CLE,RB,5,BAL,1,0,0,0,0,0,0,0,0,0,0,0
361,Duke Johnson,CLE,RB,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Alex Collins,BAL,RB,5,CLE,0,0,0,0,1,0,0,0,0,0,0,0
361,Patrick Ricard,BAL,FB,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Nick Chubb,CLE,RB,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0
361,De'Lance Turner,BAL,RB,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Nick Bellore,DET,RB,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Ameer Abdullah,DET,RB,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Aaron Jones,GB,RB,5,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Kerryon Johnson,DET,RB,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Anthony Sherman,KC,FB,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
361,Tommy Bohanon,JAX,FB,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
361,Spencer Ware,KC,RB,5,JAX,1,0,0,0,0,0,0,0,0,0,0,0
361,Damien Williams,KC,RB,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
361,Corey Grant,JAX,RB,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
361,Devontae Booker,DEN,RB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Andy Janovich,DEN,FB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Royce Freeman,DEN,RB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Trenton Cannon,NYJ,RB,5,DEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Devonta Freeman,ATL,RB,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Roosevelt Nix,PIT,RB,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Tevin Coleman,ATL,RB,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Ricky Ortiz,ATL,RB,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Jaylen Samuels,PIT,FB,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Elijhaa Penny,NYG,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Wayne Gallman,NYG,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Alex Armah,CAR,RB,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0
361,Doug Martin,OAK,RB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Keith Smith,OAK,FB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Derek Watt,LAC,FB,5,OAK,0,0,0,0,0,0,0,0,0,0,0,0
361,Latavius Murray,MIN,RB,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,CJ Ham,MIN,RB,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Mike Boone,MIN,RB,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Josh Adams,PHI,RB,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Derrick Coleman,ARI,FB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Raheem Mostert,SF,RB,5,ARI,0,0,0,0,0,0,0,0,0,0,0,0
361,Chase Edmonds,ARI,RB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Malcolm Brown,LAR,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Tre Madden,SEA,RB,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Justin Davis,LAR,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Rashaad Penny,SEA,RB,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Jamize Olawale,DAL,FB,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0
361,Rod Smith,DAL,RB,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0
361,Tyler Ervin,HOU,RB,5,DAL,0,0,0,0,1,0,0,0,0,0,0,0
361,Gregory Howell Jr.,HOU,RB,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Zach Line,NO,FB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
361,Doug Martin,OAK,RB,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Keith Smith,OAK,FB,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Raheem Mostert,SF,RB,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0
361,Deandre Washington,OAK,RB,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,Jalen Richard,OAK,RB,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
361,LeSean McCoy,BUF,RB,9,CHI,1,0,0,0,0,0,0,0,0,0,0,0
361,Patrick DiMarco,BUF,FB,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Benjamin Cunningham,CHI,RB,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Michael Burton,CHI,FB,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
361,Marcus Murphy,BUF,RB,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Taquan Mizzell,CHI,RB,9,BUF,0,0,0,0,1,0,0,0,0,0,0,0
361,Anthony Sherman,KC,FB,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Spencer Ware,KC,RB,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Damien Williams,KC,RB,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Dontrell Hilliard,CLE,RB,9,KC,0,0,0,0,0,0,0,0,0,0,0,0
361,Brandon Bolden,MIA,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Isaiah Crowell,NYJ,RB,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Senorise Perry,MIA,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Kenyan Drake,MIA,RB,9,NYJ,0,0,0,0,1,0,0,0,0,0,0,0
361,Kalen Ballage,MIA,RB,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
361,Trenton Cannon,NYJ,RB,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,Elijah McGuire,NYJ,RB,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
361,LeGarrette Blount,DET,RB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Nick Bellore,DET,RB,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
361,Theo Riddick,DET,RB,9,MIN,0,0,0,0,1,0,0,0,0,0,0,0
361,CJ Ham,MIN,RB,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Dalvin Cook,MIN,RB,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Mike Boone,MIN,RB,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
361,Ricky Ortiz,ATL,RB,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
361,Jacquizz Rodgers,TB,RB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,CJ Anderson,CAR,RB,9,TB,0,0,0,0,0,0,0,0,0,0,0,0
361,Peyton Barber,TB,RB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Alan Cross,TB,FB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Shaun Wilson,TB,RB,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
361,Roosevelt Nix,PIT,RB,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Patrick Ricard,BAL,FB,9,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Jaylen Samuels,PIT,FB,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Gus Edwards,BAL,RB,9,PIT,0,0,0,0,0,0,0,0,0,0,0,0
361,Tyler Ervin,HOU,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Andy Janovich,DEN,FB,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
361,Gregory Howell Jr.,HOU,RB,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Mike Davis,SEA,RB,9,LAC,1,0,0,0,0,0,0,0,0,0,0,0
361,Derek Watt,LAC,FB,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Tre Madden,SEA,RB,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0
361,Austin Ekeler,LAC,RB,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0
361,Justin Davis,LAR,RB,9,NO,0,0,0,0,0,0,0,0,0,0,0,0
361,Dwayne Washington,NO,RB,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0
361,James Develin,NE,RB,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Kenjon Barner,NE,RB,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
361,Tra Carson,GB,RB,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,Jamaal Williams,GB,RB,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
361,Jamize Olawale,DAL,FB,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,David Fluellen,TEN,RB,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
361,Rod Smith,DAL,RB,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
361,Wendell Smallwood,PHI,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
361,Ricky Ortiz,ATL,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Ito Smith,ATL,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
361,Stevan Ridley,PIT,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
361,Roosevelt Nix,PIT,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
