Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
276,Wayne Gallman,NYG,RB,2,DAL,5,7.4,20,20,40,40,2.3,46
277,Alfred Morris,SF,RB,2,DET,31,48.4,45.2,6.5,51.6,51.6,10,32.3
277,Jeremy Hill,NE,RB,1,HOU,12,16,33.3,8.3,41.7,41.7,4.1,34.2
279,Todd Gurley,LAR,RB,9,NO,54,90,24.1,13,35.2,37,19.9,36.9
280,Giovani Bernard,CIN,RB,3,CAR,57,87.7,21.1,15.8,29.8,36.8,19.6,34.4
281,Alfred Morris,SF,RB,8,ARI,11,16.7,54.5,0,54.5,54.5,2.8,25.5
282,Latavius Murray,MIN,RB,8,NO,61,83.6,21.3,9.8,29.5,31.1,20.5,33.6
283,James White,NE,RB,8,BUF,61,80.3,13.1,21.3,29.5,34.4,25.4,41.6
284,LeGarrette Blount,DET,RB,3,NE,26,35.1,61.5,7.7,69.2,69.2,8.5,32.7
284,Sony Michel,NE,RB,7,CHI,6,9.4,66.7,16.7,83.3,83.3,3.5,58.3
284,Mike Gillislee,NO,RB,3,ATL,4,5.1,75,0,75,75,1,25
284,Anthony Sherman,KC,FB,8,DEN,4,6.9,0,25,25,25,2,50
288,Javorius Allen,BAL,RB,2,CIN,42,49.4,14.3,16.7,26.2,31,15.4,36.7
289,Ezekiel Elliott,DAL,RB,1,CAR,59,92.2,25.4,6.8,30.5,32.2,17.6,29.8
289,James White,NE,RB,2,JAX,34,55.7,11.8,23.5,32.4,35.3,15.4,45.3
289,Wayne Gallman,NYG,RB,6,PHI,17,26.2,23.5,29.4,35.3,52.9,6.2,36.5
289,Nyheim Hines,IND,RB,7,BUF,17,25.8,29.4,11.8,35.3,41.2,5.2,30.6
293,Doug Martin,OAK,RB,8,IND,28,56,46.4,7.1,53.6,53.6,9.9,35.4
293,Devontae Booker,DEN,RB,9,HOU,26,39.4,11.5,15.4,19.2,26.9,9.4,36.2
295,Royce Freeman,DEN,RB,1,SEA,29,39.2,51.7,0,51.7,51.7,7.1,24.5
296,Alex Collins,BAL,RB,5,CLE,27,31,44.4,14.8,48.1,59.3,7.6,28.1
297,TJ Yeldon,JAX,RB,8,PHI,37,57.8,5.4,24.3,24.3,29.7,16,43.2
297,Corey Grant,JAX,RB,4,NYJ,7,9.1,14.3,42.9,42.9,57.1,3.7,52.9
297,Jaylen Samuels,PIT,FB,8,CLE,7,9.9,57.1,0,57.1,57.1,1.7,24.3
300,Nick Chubb,CLE,RB,8,PIT,31,48.4,58.1,9.7,64.5,67.7,9.5,30.6
300,Frank Gore,MIA,RB,5,CIN,26,40.6,46.2,0,46.2,46.2,6.3,24.2
302,Derrick Coleman,ARI,FB,3,CHI,5,10,0,20,20,20,2.2,44
303,Chris Ivory,BUF,RB,5,TEN,18,27.7,77.8,0,77.8,77.8,4.3,23.9
304,Gus Edwards,BAL,RB,8,CAR,8,11.8,25,12.5,37.5,37.5,2.9,36.2
305,TJ Yeldon,JAX,RB,3,TEN,38,66.7,18.4,18.4,34.2,36.8,15,39.5
305,Chris Ivory,BUF,RB,8,NE,19,29.7,31.6,10.5,36.8,42.1,5.5,28.9
307,TJ Yeldon,JAX,RB,5,KC,77,92.8,13,13,23.4,26,26.2,34
307,Chris Carson,SEA,RB,1,DEN,25,43.9,28,20,40,48,9.9,39.6
309,Jordan Howard,CHI,RB,7,NE,46,56.1,26.1,2.2,28.3,28.3,11.8,25.7
310,Chris Ivory,BUF,RB,3,MIN,54,80.6,37,7.4,42.6,44.4,15.6,28.9
310,Alvin Kamara,NO,RB,2,CLE,51,77.3,25.5,11.8,37.3,37.3,17.9,35.1
310,Stevan Ridley,PIT,RB,2,KC,3,3.7,33.3,33.3,66.7,66.7,1.7,56.7
313,Bilal Powell,NYJ,RB,5,DEN,34,54.8,58.8,0,58.8,58.8,8.9,26.2
314,Kerryon Johnson,DET,RB,1,NYJ,16,22.9,31.2,18.8,50,50,6.7,41.9
315,LeSean McCoy,BUF,RB,5,TEN,47,72.3,51.1,6.4,55.3,57.4,12.8,27.2
315,Alex Collins,BAL,RB,4,PIT,37,48.1,29.7,2.7,32.4,32.4,10.5,28.4
315,Corey Grant,JAX,RB,2,NE,30,42.3,13.3,23.3,33.3,36.7,12.9,43
318,TJ Yeldon,JAX,RB,7,HOU,56,82.4,21.4,12.5,30.4,33.9,17.8,31.8
318,Damien Williams,KC,RB,3,SF,7,9.2,0,28.6,28.6,28.6,3.6,51.4
320,Derrick Henry,TEN,RB,2,HOU,26,44.1,69.2,0,73.1,73.1,5.92,22.8
321,Tarik Cohen,CHI,RB,3,ARI,30,40.5,16.7,10,26.7,26.7,9.8,32.7
321,LeSean McCoy,BUF,RB,2,LAC,30,48.4,30,13.3,43.3,43.3,10.8,36
323,TJ Yeldon,JAX,RB,6,DAL,31,64.6,25.8,16.1,35.5,41.9,10,32.3
324,Joe Mixon,CIN,RB,2,BAL,39,51.3,53.8,2.6,56.4,56.4,9.7,24.9
324,Jalen Richard,OAK,RB,9,SF,22,38.6,9.1,18.2,27.3,27.3,8.9,40.5
326,Christian McCaffrey,CAR,RB,5,NYG,69,97.2,24.6,8.7,31.9,33.3,20.3,29.4
327,Christian McCaffrey,CAR,RB,2,ATL,63,94,12.7,23.8,34.9,36.5,30.9,49
327,Phillip Lindsay,DEN,RB,9,HOU,38,57.6,44.7,7.9,50,52.6,10.4,27.4
329,Chris Carson,SEA,RB,6,OAK,27,42.2,51.9,0,51.9,51.9,5.9,21.9
329,Alex Collins,BAL,RB,1,BUF,27,33.8,25.9,3.7,29.6,29.6,7.9,29.3
329,Jalen Richard,OAK,RB,5,LAC,26,50,3.8,23.1,26.9,26.9,11.7,45
332,Jamaal Williams,GB,RB,5,DET,33,40.7,18.2,12.1,24.2,30.3,9.2,27.9
333,Derrick Henry,TEN,RB,6,BAL,12,27.3,58.3,8.3,66.7,66.7,3.6,30
334,Aaron Jones,GB,RB,6,SF,19,26.8,42.1,5.3,42.1,47.4,4.1,21.6
335,Ezekiel Elliott,DAL,RB,9,TEN,52,88.1,32.7,9.6,40.4,42.3,15.2,29.2
335,Bilal Powell,NYJ,RB,3,CLE,34,54,41.2,2.9,41.2,44.1,7.3,21.5
335,Kyle Juszczyk,SF,FB,1,MIN,26,39.4,0,7.7,3.8,7.7,6.6,25.4
338,Jordan Howard,CHI,RB,1,GB,50,71.4,30,10,40,40,15.7,31.4
338,Alex Collins,BAL,RB,2,CIN,42,49.4,21.4,9.5,28.6,31,12,28.6
338,Jalen Richard,OAK,RB,1,LAR,37,50,13.5,29.7,37.8,43.2,16.9,45.7
338,Trenton Cannon,NYJ,RB,9,MIA,7,10.6,0,14.3,14.3,14.3,2.5,35.7
342,Sony Michel,NE,RB,3,DET,23,47.9,60.9,13,65.2,73.9,5.9,25.7
343,Jalen Richard,OAK,RB,6,SEA,24,40,8.3,33.3,37.5,41.7,12.1,50.4
343,Kenjon Barner,NE,RB,7,CHI,17,26.6,58.8,0,58.8,58.8,3.6,21.2
343,Alfred Blue,HOU,RB,2,TEN,17,25.4,41.2,0,41.2,41.2,3.6,21.2
343,Marcus Murphy,BUF,RB,3,MIN,16,23.9,50,6.2,56.2,56.2,4.4,27.5
343,Josh Adams,PHI,RB,7,CAR,8,11.9,50,0,50,50,1.7,21.2
348,LeSean McCoy,BUF,RB,8,NE,46,71.9,26.1,17.4,39.1,43.5,15.5,33.7
348,Alfred Morris,SF,RB,5,ARI,44,44.9,40.9,11.4,47.7,52.3,12.1,27.5
350,LeGarrette Blount,DET,RB,2,SF,17,22.1,47.1,5.9,52.9,52.9,4.5,26.5
351,Ezekiel Elliott,DAL,RB,3,SEA,58,95.1,27.6,13.8,32.8,41.4,18.8,32.4
351,Frank Gore,MIA,RB,9,NYJ,29,50.9,69,3.4,72.4,72.4,6.9,23.8
353,Tevin Coleman,ATL,RB,3,NO,53,77.9,28.3,5.7,32.1,34,12.7,24
354,LeSean McCoy,BUF,RB,6,HOU,47,75.8,34,10.6,40.4,44.7,12.4,26.4
354,Frank Gore,MIA,RB,8,HOU,29,43.9,41.4,6.9,44.8,48.3,6.8,23.4
354,Adrian Peterson,WAS,RB,2,IND,25,33.8,44,12,56,56,8,32
354,Jacquizz Rodgers,TB,RB,2,PHI,18,31,27.8,16.7,44.4,44.4,6.6,36.7
354,Marlon Mack,IND,RB,2,WAS,18,29.5,55.6,11.1,61.1,66.7,4.6,25.6
354,Corey Clement,PHI,RB,1,ATL,13,18.1,38.5,0,38.5,38.5,2.6,20
354,Rashaad Penny,SEA,RB,9,LAC,12,14.8,33.3,25,58.3,58.3,5.4,45
354,Chase Edmonds,ARI,RB,2,LAR,10,22.2,10,50,60,60,7,70
354,Mike Gillislee,NO,RB,2,CLE,9,13.6,88.9,0,88.9,88.9,1.8,20
354,Brandon Wilds,JAX,RB,5,KC,3,3.6,66.7,0,66.7,66.7,0.6,20
354,Jeremy McNichols,IND,RB,4,HOU,2,2.2,100,0,100,100,0.4,20
354,Alex Armah,CAR,RB,2,ATL,2,3,50,0,50,50,0.4,20
354,Deandre Washington,OAK,RB,8,IND,2,4,50,0,50,50,0.4,20
367,James Conner,PIT,RB,2,KC,73,89,11,6.8,17.8,17.8,19.5,26.7
368,David Johnson,ARI,RB,6,MIN,55,94.8,32.7,9.1,36.4,41.8,13.9,25.3
368,Jay Ajayi,PHI,RB,4,TEN,41,52.6,36.6,9.8,43.9,46.3,11.1,27.1
370,Marshawn Lynch,OAK,RB,6,SEA,30,50,43.3,16.7,53.3,60,8.9,29.7
371,Marshawn Lynch,OAK,RB,5,LAC,21,40.4,42.9,9.5,52.4,52.4,6.1,29
372,Tevin Coleman,ATL,RB,4,CIN,40,57.1,35,7.5,42.5,42.5,10.7,26.8
373,Lamar Miller,HOU,RB,1,NE,57,77,35.1,3.5,36.8,38.6,11.9,20.9
374,Kerryon Johnson,DET,RB,8,SEA,48,81.4,16.7,16.7,29.2,33.3,15.1,31.5
375,David Johnson,ARI,RB,8,SF,53,80.3,30.2,7.5,37.7,37.7,14,26.4
376,Andy Janovich,DEN,FB,4,KC,17,28.3,0,5.9,5.9,5.9,4.2,24.7
377,Matt Breida,SF,RB,4,LAC,38,63.3,23.7,7.9,31.6,31.6,10.1,26.6
377,Samaje Perine,WAS,RB,9,ATL,15,21.7,13.3,20,26.7,33.3,4.8,32
379,Saquon Barkley,NYG,RB,2,DAL,58,85.3,19,27.6,43.1,46.6,24.8,42.8
379,Chris Thompson,WAS,RB,2,IND,50,67.6,8,28,34,36,22.3,44.6
379,Rex Burkhead,NE,RB,1,HOU,37,49.3,48.6,8.1,51.4,56.8,7.9,21.4
379,Elijah McGuire,NYJ,RB,9,MIA,36,54.5,19.4,13.9,27.8,33.3,9.7,26.9
379,Ameer Abdullah,DET,RB,7,MIA,7,10.9,14.3,14.3,28.6,28.6,2.3,32.9
384,Kyle Juszczyk,SF,FB,3,KC,53,77.9,0,7.5,3.8,7.5,11.8,22.3
385,Bilal Powell,NYJ,RB,6,IND,32,45.1,50,3.1,50,53.1,5.9,18.4
386,Kerryon Johnson,DET,RB,2,SF,36,46.8,22.2,16.7,36.1,38.9,11.6,32.2
386,Chris Ivory,BUF,RB,9,CHI,30,33,23.3,13.3,33.3,36.7,8.5,28.3
386,Frank Gore,MIA,RB,2,NYJ,24,40,37.5,4.2,41.7,41.7,5.4,22.5
386,Doug Martin,OAK,RB,4,CLE,6,6.5,83.3,0,83.3,83.3,1.1,18.3
390,Phillip Lindsay,DEN,RB,3,BAL,11,16.2,36.4,18.2,36.4,54.5,2,18.2
391,Mike Davis,SEA,RB,9,LAC,59,72.8,25.4,13.6,37.3,39,17.7,30
392,Dalvin Cook,MIN,RB,2,GB,50,68.5,20,10,26,30,12,24
393,Isaiah Crowell,NYJ,RB,6,IND,29,40.8,44.8,6.9,51.7,51.7,7.2,24.8
393,Bilal Powell,NYJ,RB,7,MIN,14,19.7,35.7,7.1,42.9,42.9,3.5,25
395,Derrick Henry,TEN,RB,3,JAX,32,51.6,56.2,3.1,56.2,59.4,5.7,17.8
395,Anthony Sherman,KC,FB,3,SF,9,11.8,0,11.1,11.1,11.1,2.6,28.9
397,Alfred Blue,HOU,RB,9,DEN,22,35.5,68.2,0,68.2,68.2,3.9,17.7
398,Lamar Miller,HOU,RB,3,NYG,52,76.5,19.2,11.5,28.8,30.8,15.1,29
398,Mike Davis,SEA,RB,8,DET,20,31.7,50,5,55,55,4.5,22.5
398,Trenton Cannon,NYJ,RB,1,DET,12,20,50,8.3,58.3,58.3,3.1,25.8
398,Shaun Wilson,TB,RB,9,CAR,4,6,50,0,50,50,0.7,17.5
402,Jamaal Williams,GB,RB,9,NE,31,41.9,22.6,6.5,29,29,7.4,23.9
402,Matt Breida,SF,RB,9,OAK,27,49.1,44.4,3.7,48.1,48.1,5.7,21.1
404,Lamar Miller,HOU,RB,6,BUF,41,67.2,36.6,7.3,41.5,43.9,9.1,22.2
404,TJ Yeldon,JAX,RB,2,NE,41,57.7,24.4,12.2,29.3,36.6,9.1,22.2
406,Alfred Blue,HOU,RB,6,BUF,25,41,28,12,36,40,6.3,25.2
406,Rashaad Penny,SEA,RB,1,DEN,25,43.9,28,20,44,48,8.3,33.2
408,Alex Collins,BAL,RB,7,NO,28,41.2,39.3,14.3,50,53.6,7.8,27.9
408,Theo Riddick,DET,RB,3,NE,21,28.4,0,14.3,14.3,14.3,6.6,31.4
408,Justin Jackson,LAC,RB,6,CLE,7,11.7,42.9,14.3,57.1,57.1,2.2,31.4
408,Tyler Ervin,HOU,RB,1,NE,7,9.5,0,14.3,14.3,14.3,2.2,31.4
412,James Conner,PIT,RB,3,TB,56,84.8,26.8,10.7,35.7,37.5,14.5,25.9
412,Matt Breida,SF,RB,1,MIN,30,45.5,36.7,6.7,40,43.3,6.1,20.3
412,Doug Martin,OAK,RB,1,LAR,10,13.5,40,20,60,60,3.7,37
412,Mark Walton,CIN,RB,8,TB,10,15.4,20,10,30,30,2.7,27
416,Devontae Booker,DEN,RB,3,BAL,26,38.2,19.2,26.9,38.5,46.2,9.4,36.2
416,Rod Smith,DAL,RB,4,DET,13,18.8,46.2,7.7,53.8,53.8,3.2,24.6
418,Ezekiel Elliott,DAL,RB,5,HOU,50,80.6,40,14,54,54,15.4,30.8
418,Theo Riddick,DET,RB,2,SF,28,36.4,0,42.9,32.1,42.9,13.7,48.9
420,Corey Clement,PHI,RB,3,IND,45,54.9,35.6,8.9,42.2,44.4,10.5,23.3
420,Spencer Ware,KC,RB,3,SF,18,23.7,5.6,16.7,16.7,22.2,5,27.8
420,CJ Anderson,CAR,RB,8,BAL,12,18.5,41.7,0,41.7,41.7,2,16.7
423,Saquon Barkley,NYG,RB,8,WAS,68,97.1,19.1,14.7,32.4,33.8,20.1,29.6
424,Austin Ekeler,LAC,RB,7,TEN,42,95.5,28.6,16.7,40.5,45.2,11.8,28.1
424,Chase Edmonds,ARI,RB,8,SF,13,19.7,15.4,15.4,23.1,30.8,3.1,23.8
424,Spencer Ware,KC,RB,5,JAX,8,11.4,12.5,12.5,25,25,2.3,28.8
427,Nyheim Hines,IND,RB,5,NE,56,67.5,26.8,16.1,39.3,42.9,16,28.6
427,Ito Smith,ATL,RB,7,NYG,28,43.1,25,7.1,32.1,32.1,6.5,23.2
429,Dontrell Hilliard,CLE,RB,8,PIT,15,23.4,0,6.7,6.7,6.7,3.4,22.7
429,Benjamin Cunningham,CHI,RB,6,MIA,5,7.1,60,0,60,60,0.8,16
431,Ronald Jones II,TB,RB,6,ATL,12,18.2,8.3,25,33.3,33.3,4.9,40.8
432,Royce Freeman,DEN,RB,5,NYJ,30,39,16.7,13.3,26.7,30,7.7,25.7
432,Mike Boone,MIN,RB,8,NO,7,9.6,42.9,0,42.9,42.9,1.1,15.7
434,Jordan Wilkins,IND,RB,5,NE,18,21.7,33.3,11.1,44.4,44.4,5.8,32.2
434,Wayne Gallman,NYG,RB,3,HOU,16,25.8,37.5,6.2,37.5,43.8,2.5,15.6
436,Chris Thompson,WAS,RB,5,NO,40,65.6,20,20,35,40,12.2,30.5
436,Derrick Henry,TEN,RB,1,MIA,20,29,50,5,55,55,4.1,20.5
438,Ty Montgomery,GB,RB,2,MIN,26,33.8,19.2,7.7,23.1,26.9,5,19.2
439,Isaiah Crowell,NYJ,RB,7,MIN,33,46.5,33.3,9.1,36.4,42.4,6,18.2
439,Isaiah Crowell,NYJ,RB,8,CHI,25,46.3,52,4,56,56,4.8,19.2
441,Alfred Blue,HOU,RB,5,DAL,79,98.8,25.3,10.1,35.4,35.4,19.9,25.2
441,Jamaal Williams,GB,RB,2,MIN,47,61,34,8.5,40.4,42.6,10.1,21.5
441,Aaron Jones,GB,RB,9,NE,43,58.1,32.6,9.3,37.2,41.9,9.5,22.1
444,Wendell Smallwood,PHI,RB,4,TEN,36,46.2,13.9,13.9,22.2,27.8,8.4,23.3
444,Jamaal Williams,GB,RB,3,WAS,30,43.5,16.7,10,23.3,26.7,6.5,21.7
444,Rashaad Penny,SEA,RB,2,CHI,20,30.3,50,10,50,60,3,15
444,Malcolm Brown,LAR,RB,6,DEN,16,21.6,31.2,0,31.2,31.2,2.4,15
444,Raheem Mostert,SF,RB,8,ARI,12,18.2,16.7,8.3,16.7,25,1.8,15
444,Benjamin Cunningham,CHI,RB,3,ARI,6,8.1,0,33.3,16.7,33.3,1.9,31.7
450,Bilal Powell,NYJ,RB,4,JAX,35,63.6,22.9,20,34.3,42.9,9.2,26.3
451,Rex Burkhead,NE,RB,2,JAX,15,24.6,40,0,40,40,2.2,14.7
452,David Johnson,ARI,RB,7,DEN,48,72.7,29.2,6.2,35.4,35.4,10,20.8
452,David Johnson,ARI,RB,2,LAR,35,77.8,37.1,5.7,40,42.9,6.1,17.4
452,Devonta Freeman,ATL,RB,5,PIT,28,38.9,28.6,7.1,35.7,35.7,6.1,21.8
452,Tarik Cohen,CHI,RB,1,GB,28,40,17.9,14.3,28.6,32.1,7.1,25.4
452,Leonard Fournette,JAX,RB,4,NYJ,24,31.2,45.8,4.2,50,50,4.5,18.8
457,Alfred Blue,HOU,RB,8,MIA,29,47.5,51.7,0,51.7,51.7,4.2,14.5
458,Peyton Barber,TB,RB,1,NO,48,72.7,39.6,0,39.6,39.6,6.9,14.4
458,Jamaal Williams,GB,RB,6,SF,27,38,22.2,11.1,25.9,33.3,4.9,18.1
460,Kenyan Drake,MIA,RB,1,TEN,46,74.2,30.4,8.7,37,39.1,9.6,20.9
461,Jordan Howard,CHI,RB,2,SEA,48,72.7,29.2,8.3,35.4,37.5,9.8,20.4
462,Nyheim Hines,IND,RB,1,CIN,37,45.1,13.5,24.3,32.4,37.8,12.2,33
462,Doug Martin,OAK,RB,2,DEN,17,26.2,41.2,5.9,47.1,47.1,3.4,20
464,Ronald Jones II,TB,RB,4,CHI,20,31.7,50,10,55,60,3.8,19
464,De'Lance Turner,BAL,RB,5,CLE,5,5.7,0,20,20,20,1.7,34
466,Dion Lewis,TEN,RB,4,PHI,48,67.6,8.3,18.8,27.1,27.1,15.6,32.5
466,Javorius Allen,BAL,RB,4,PIT,34,44.2,29.4,5.9,35.3,35.3,6.7,19.7
468,Lamar Miller,HOU,RB,2,TEN,51,76.1,27.5,3.9,31.4,31.4,9,17.6
469,Christian McCaffrey,CAR,RB,7,PHI,59,100,11.9,10.2,22,22,14,23.7
469,Jordan Howard,CHI,RB,6,MIA,36,51.4,38.9,2.8,38.9,41.7,5.9,16.4
471,Matt Breida,SF,RB,8,ARI,31,47,51.6,0,51.6,51.6,4.2,13.5
471,Marcus Murphy,BUF,RB,1,BAL,23,35.9,26.1,8.7,26.1,34.8,3.1,13.5
473,Jordan Wilkins,IND,RB,1,CIN,46,56.1,30.4,6.5,37,37,9.1,19.8
473,Dion Lewis,TEN,RB,3,JAX,30,48.4,30,10,40,40,7,23.3
473,Keith Smith,OAK,FB,2,DEN,9,13.8,0,33.3,22.2,33.3,3.2,35.6
473,Wayne Gallman,NYG,RB,1,JAX,6,8.5,16.7,33.3,50,50,2.8,46.7
473,Jamaal Charles,JAX,RB,7,HOU,3,4.4,33.3,33.3,66.7,66.7,1.4,46.7
473,Kenjon Barner,NE,RB,9,GB,3,4.2,33.3,0,33.3,33.3,0.4,13.3
479,Dalvin Cook,MIN,RB,1,SF,57,80.3,28.1,12.3,38.6,40.4,14.5,25.4
479,Christian McCaffrey,CAR,RB,1,DAL,57,85.1,17.5,15.8,28.1,33.3,14.5,25.4
479,Mark Walton,CIN,RB,4,ATL,28,38.4,17.9,14.3,25,32.1,5.7,20.4
479,Frank Gore,MIA,RB,7,DET,25,44.6,40,4,44,44,4.3,17.2
479,Devontae Booker,DEN,RB,6,LAR,22,33.3,9.1,13.6,18.2,22.7,4.9,22.3
484,Ty Montgomery,GB,RB,5,DET,29,35.8,13.8,10.3,17.2,24.1,4.8,16.6
485,Dion Lewis,TEN,RB,2,HOU,33,55.9,42.4,3,45.5,45.5,5.3,16.1
485,Alfred Morris,SF,RB,9,OAK,10,18.2,70,0,70,70,1.3,13
487,Alfred Morris,SF,RB,4,LAC,14,23.3,28.6,21.4,35.7,50,2.8,20
488,Kyle Juszczyk,SF,FB,5,ARI,68,69.4,1.5,10.3,10.3,11.8,14.7,21.6
488,James Conner,PIT,RB,4,BAL,50,79.4,18,14,24,32,9.4,18.8
488,Devonta Freeman,ATL,RB,1,PHI,39,55.7,15.4,12.8,23.1,28.2,8,20.5
491,Jamaal Williams,GB,RB,1,CHI,37,61.7,40.5,5.4,40.5,45.9,4.7,12.7
492,Alvin Kamara,NO,RB,5,WAS,31,47,19.4,12.9,29,32.3,6.9,22.3
492,Isaiah Crowell,NYJ,RB,2,MIA,31,47.7,38.7,9.7,45.2,48.4,5.9,19
492,Chris Carson,SEA,RB,2,CHI,19,28.8,31.6,5.3,31.6,36.8,2.4,12.6
495,Kenyan Drake,MIA,RB,9,NYJ,28,49.1,10.7,21.4,25,32.1,7.5,26.8
495,Alfred Morris,SF,RB,7,LAR,20,34.5,45,5,45,50,2.5,12.5
495,Chase Edmonds,ARI,RB,3,CHI,8,16,62.5,0,62.5,62.5,1,12.5
495,Derrick Coleman,ARI,FB,4,SEA,4,6.7,0,25,25,25,1.5,37.5
495,Rod Smith,DAL,RB,1,CAR,4,6.2,25,25,25,50,0.5,12.5
500,Latavius Murray,MIN,RB,5,PHI,46,74.2,23.9,4.3,28.3,28.3,7.6,16.5
500,Kareem Hunt,KC,RB,1,LAC,40,71.4,40,2.5,40,42.5,4.9,12.2
500,Ty Montgomery,GB,RB,1,CHI,23,38.3,8.7,13,17.4,21.7,4.8,20.9
500,CJ Prosise,SEA,RB,2,CHI,18,27.3,0,16.7,16.7,16.7,5.2,28.9
504,Theo Riddick,DET,RB,5,GB,19,30.6,15.8,15.8,26.3,31.6,4.3,22.6
505,Lamar Miller,HOU,RB,9,DEN,40,64.5,30,5,35,35,6.8,17
505,Mark Ingram,NO,RB,7,BAL,35,49.3,34.3,5.7,40,40,6.2,17.7
505,Nick Chubb,CLE,RB,3,NYJ,5,6.5,40,0,40,40,0.6,12
508,Tarik Cohen,CHI,RB,2,SEA,21,31.8,19,4.8,23.8,23.8,3.5,16.7
509,Kenyan Drake,MIA,RB,6,CHI,49,62.8,26.5,12.2,34.7,38.8,10.8,22
509,Jordan Wilkins,IND,RB,3,PHI,17,28.8,35.3,11.8,47.1,47.1,4,23.5
511,Nyheim Hines,IND,RB,6,NYJ,30,43.5,10,10,16.7,20,5.5,18.3
511,Tre Madden,SEA,RB,1,DEN,6,10.5,0,16.7,16.7,16.7,1.7,28.3
513,Javorius Allen,BAL,RB,5,CLE,50,57.5,16,16,28,32,12.8,25.6
513,Wendell Smallwood,PHI,RB,6,NYG,44,62,40.9,4.5,43.2,45.5,6.1,13.9
515,Peyton Barber,TB,RB,9,CAR,35,52.2,31.4,8.6,37.1,40,6,17.1
515,Duke Johnson,CLE,RB,3,NYJ,29,37.7,6.9,6.9,13.8,13.8,5.3,18.3
515,Doug Martin,OAK,RB,6,SEA,7,11.7,0,14.3,14.3,14.3,1.8,25.7
515,Rod Smith,DAL,RB,9,TEN,7,11.9,0,28.6,14.3,28.6,1.8,25.7
519,Joe Mixon,CIN,RB,7,KC,45,76.3,28.9,11.1,35.6,40,8.1,18
519,Kerryon Johnson,DET,RB,9,MIN,39,55.7,30.8,12.8,38.5,43.6,7.4,19
519,Mike Davis,SEA,RB,6,OAK,23,35.9,26.1,13,30.4,39.1,3.6,15.7
522,CJ Anderson,CAR,RB,5,NYG,8,11.3,50,0,50,50,0.9,11.2
523,Derrick Henry,TEN,RB,4,PHI,28,39.4,28.6,7.1,35.7,35.7,5.1,18.2
523,Tevin Coleman,ATL,RB,5,PIT,27,37.5,25.9,7.4,33.3,33.3,5,18.5
523,Dalvin Cook,MIN,RB,4,LAR,18,24.3,55.6,0,55.6,55.6,2,11.1
526,Christian McCaffrey,CAR,RB,6,WAS,60,100,13.3,13.3,25,26.7,13.6,22.7
526,Darren Sproles,PHI,RB,1,ATL,29,40.3,17.2,24.1,31,41.4,7.2,24.8
526,Kenjon Barner,NE,RB,4,MIA,10,12.3,30,0,30,30,1.1,11
529,Giovani Bernard,CIN,RB,2,BAL,39,51.3,15.4,17.9,25.6,33.3,8.2,21
529,Theo Riddick,DET,RB,4,DAL,25,46.3,4,20,20,24,6.7,26.8
531,Lamar Miller,HOU,RB,4,IND,46,53.5,30.4,0,30.4,30.4,4.9,10.7
532,LeSean McCoy,BUF,RB,4,GB,35,60.3,14.3,17.1,22.9,31.4,6.7,19.1
532,Wendell Smallwood,PHI,RB,7,CAR,35,52.2,25.7,5.7,31.4,31.4,5.7,16.3
532,Jalen Richard,OAK,RB,4,CLE,34,37,2.9,14.7,11.8,17.6,6.6,19.4
532,Carlos Hyde,CLE,RB,6,LAC,32,43.2,43.8,0,43.8,43.8,3.4,10.6
532,Alfred Blue,HOU,RB,3,NYG,16,23.5,25,6.2,31.2,31.2,2.7,16.9
537,Alfred Blue,HOU,RB,7,JAX,27,42.2,29.6,0,29.6,29.6,2.8,10.4
538,Adrian Peterson,WAS,RB,9,ATL,32,46.4,28.1,9.4,37.5,37.5,6.3,19.7
539,Duke Johnson,CLE,RB,5,BAL,41,51.2,12.2,2.4,14.6,14.6,5.2,12.7
540,Nyheim Hines,IND,RB,3,PHI,43,72.9,11.6,11.6,23.3,23.3,9.3,21.6
540,Roc Thomas,MIN,RB,5,PHI,14,22.6,28.6,14.3,35.7,42.9,2.4,17.1
540,Andy Janovich,DEN,FB,2,OAK,11,16.7,0,9.1,9.1,9.1,2.1,19.1
540,Tommy Bohanon,JAX,FB,3,TEN,5,8.8,0,40,20,40,1.5,30
540,Chase Edmonds,ARI,RB,6,MIN,4,6.9,25,0,25,25,0.4,10
540,Roc Thomas,MIN,RB,4,LAR,4,5.4,25,25,25,50,0.4,10
540,Kalen Ballage,MIA,RB,5,CIN,2,3.1,50,0,50,50,0.2,10
540,Dwayne Washington,NO,RB,4,NYG,2,2.9,100,0,100,100,0.2,10
540,Samaje Perine,WAS,RB,7,DAL,2,3.3,100,0,100,100,0.2,10
540,Mike Boone,MIN,RB,5,PHI,1,1.6,100,0,100,100,0.1,10
540,Rob Kelley,WAS,RB,2,IND,1,1.4,100,0,100,100,0.1,10
551,Peyton Barber,TB,RB,4,CHI,31,49.2,22.6,6.5,25.8,29,4,12.9
552,Jamaal Williams,GB,RB,4,BUF,28,36.8,39.3,0,39.3,39.3,2.7,9.6
553,Chase Edmonds,ARI,RB,7,DEN,22,33.3,22.7,13.6,36.4,36.4,5.1,23.2
