Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
103,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
105,Marcell Ateman,OAK,WR,3,1,1,100,9,1,9,9,9,0,0,0,0,0,0,2.6,7.9
106,Courtland Sutton,DEN,WR,12,4,1,25,8,1,8,2,8,0,0,0,0,0,0,0.6,7.8
107,Chris Hogan,NE,WR,12,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,0.6,7.7
107,Dontrelle Inman,IND,WR,6,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,1.3,7.7
107,Isaiah McKenzie,BUF,WR,4,1,1,100,1,0,1,1,1,1,6,6,1,0,0,1.9,7.7
110,Keith Kirkwood,NO,WR,4,1,1,100,5,1,5,5,5,0,0,0,0,0,0,1.9,7.5
111,Jordan Matthews,PHI,WR,10,3,1,33.3,4,1,4,1.3,4,0,0,0,0,0,0,0.7,7.4
112,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
113,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
114,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
115,Keelan Cole,JAX,WR,12,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.4,5.3
116,Quincy Enunwa,NYJ,WR,10,8,3,37.5,13,0,8,1.6,4.3,0,0,0,0,0,0,0.4,4.3
117,Maurice Harris,WAS,WR,10,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.4,4
118,Michael Gallup,DAL,WR,12,6,2,33.3,10,0,6,1.7,5,0,0,0,0,0,0,0.2,3
119,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
120,Martavis Bryant,OAK,WR,8,2,2,100,3,0,6,1.5,1.5,1,2,2,0,0,0,0.3,2.5
121,Bennie Fowler,NYG,WR,6,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,0.4,2.3
122,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
123,Michael Floyd,WAS,WR,9,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
124,Damion Ratley,CLE,WR,9,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.2,1.8
