Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
277,Mychal Rivera,OAK,TE,12,TEN,24,33.8,0,8.3,8.3,8.3,4.8,20
277,Cooper Helfet,SEA,TE,11,SF,6,7.7,0,16.7,16.7,16.7,1.7,28.3
280,Charles Clay,BUF,TE,2,NE,68,94.4,0,7.4,4.4,7.4,10.9,16
280,Maxx Williams,BAL,TE,3,CIN,38,50.7,0,18.4,7.9,18.4,7.4,19.5
280,Larry Donnell,NYG,TE,8,NO,19,26,0,5.3,5.3,5.3,3.2,16.8
283,Heath Miller,PIT,TE,1,NE,73,100,0,15.1,11,15.1,16.4,22.5
283,Brent Celek,PHI,TE,15,ARI,27,42.2,0,7.4,7.4,7.4,5.1,18.9
285,Will Tye,NYG,TE,10,NE,49,65.3,0,14.3,10.2,14.3,10.6,21.6
285,Marcedes Lewis,JAX,TE,12,LAC,21,29.6,0,9.5,4.8,9.5,3.4,16.2
285,John Phillips,LAC,TE,13,DEN,7,10.6,0,14.3,14.3,14.3,1.8,25.7
288,Nick Boyle,BAL,TE,10,JAX,31,45.6,0,9.7,9.7,9.7,6.5,21
288,Garrett Celek,SF,TE,11,SEA,31,58.5,0,9.7,6.5,9.7,5.5,17.7
290,Garrett Graham,HOU,TE,2,CAR,60,68.2,0,8.3,1.7,8.3,7.7,12.8
290,Nick Boyle,BAL,TE,3,CIN,17,22.7,0,11.8,11.8,11.8,3.9,22.9
292,Chase Coffman,TEN,TE,2,CLE,38,47.5,0,15.8,10.5,15.8,8.2,21.6
293,Antonio Gates,LAC,TE,9,CHI,63,90,0,17.5,9.5,17.5,12.9,20.5
293,Crockett Gillmore,BAL,TE,8,LAC,62,91.2,0,6.5,3.2,6.5,8.8,14.2
295,Coby Fleener,IND,TE,7,NO,43,68.3,0,11.6,7,11.6,7.7,17.9
296,Demetrius Harris,KC,TE,11,LAC,24,38.1,0,8.3,8.3,8.3,4.6,19.2
297,Greg Olsen,CAR,TE,7,PHI,61,100,0,8.2,4.9,8.2,9.5,15.6
297,Zach Ertz,PHI,TE,5,NO,56,66.7,0,12.5,8.9,12.5,11,19.6
299,Greg Olsen,CAR,TE,12,DAL,66,95.7,0,13.6,7.6,13.6,12,18.2
300,Zach Miller,CHI,TE,16,TB,66,93,0,12.1,10.6,12.1,13.9,21.1
300,Coby Fleener,IND,TE,11,ATL,43,67.2,0,11.6,7,11.6,7.5,17.4
302,Zach Miller,CHI,TE,12,GB,67,100,0,10.4,3,10.4,9,13.4
302,Ladarius Green,LAC,TE,5,PIT,48,64,0,10.4,10.4,10.4,10,20.8
304,Benjamin Watson,NO,TE,14,TB,68,82.9,0,16.2,10.3,16.2,14,20.6
304,Richard Rodgers,GB,TE,1,CHI,37,61.7,2.7,8.1,10.8,10.8,6.8,18.4
304,Josh Hill,NO,TE,6,ATL,37,51.4,0,13.5,8.1,13.5,6.8,18.4
304,Daniel Fells,NYG,TE,1,DAL,32,51.6,0,12.5,9.4,12.5,6.3,19.7
304,CJ Fiedorowicz,HOU,TE,10,CIN,29,46,0,6.9,6.9,6.9,5,17.2
309,Kyle Rudolph,MIN,TE,1,SF,52,92.9,0,13.5,9.6,13.5,10.3,19.8
309,Crockett Gillmore,BAL,TE,7,ARI,52,81.2,0,13.5,9.6,13.5,10.3,19.8
309,Benjamin Watson,NO,TE,12,HOU,52,89.7,0,17.3,7.7,17.3,9.3,17.9
312,Jason Witten,DAL,TE,7,NYG,72,98.6,0,11.1,8.3,11.1,13.3,18.5
313,Jacob Tamme,ATL,TE,9,SF,61,95.3,0,16.4,9.8,16.4,12.1,19.8
313,Delanie Walker,TEN,TE,16,HOU,59,89.4,0,25.4,15.3,25.4,14.9,25.3
313,Eric Ebron,DET,TE,16,SF,49,69,0,10.2,8.2,10.2,8.9,18.2
313,Ryan Griffin,HOU,TE,10,CIN,36,57.1,0,16.7,8.3,16.7,6.6,18.3
313,Gavin Escobar,DAL,TE,11,MIA,20,28.2,0,15,10,15,4,20
313,Vance McDonald,SF,TE,13,CHI,18,29.5,0,16.7,11.1,16.7,3.8,21.1
313,Mychal Rivera,OAK,TE,9,PIT,16,22.9,0,18.8,12.5,18.8,3.6,22.5
313,Andrew Quarless,GB,TE,3,KC,14,18.4,0,14.3,14.3,14.3,3.4,24.3
313,Zach Miller,CHI,TE,2,ARI,14,19.4,0,14.3,14.3,14.3,3.4,24.3
313,MyCole Pruitt,MIN,TE,7,DET,13,17.3,0,7.7,7.7,7.7,2.3,17.7
313,Justin Perillo,GB,TE,8,DEN,6,11.3,0,16.7,16.7,16.7,1.6,26.7
324,Heath Miller,PIT,TE,14,CIN,69,97.2,1.4,14.5,15.9,15.9,16.8,24.3
325,Coby Fleener,IND,TE,3,TEN,52,85.2,0,11.5,7.7,11.5,9.1,17.5
326,Travis Kelce,KC,TE,2,DEN,60,93.8,0,8.3,6.7,8.3,9.8,16.3
327,Vernon Davis,DEN,TE,13,LAC,26,37.7,0,11.5,7.7,11.5,4.5,17.3
328,Anthony Fasano,TEN,TE,7,ATL,22,40.7,0,18.2,13.6,18.2,5.1,23.2
328,Clay Harbor,JAX,TE,14,IND,22,33.8,0,9.1,9.1,9.1,4.1,18.6
328,Levine Toilolo,ATL,TE,6,NO,19,26,0,15.8,10.5,15.8,3.8,20
331,Maxx Williams,BAL,TE,1,DEN,16,27.6,0,12.5,6.2,12.5,2.5,15.6
332,Jason Witten,DAL,TE,4,NO,61,100,0,9.8,6.6,9.8,9.7,15.9
332,Marcedes Lewis,JAX,TE,9,NYJ,29,43.9,0,3.4,3.4,3.4,3.7,12.8
332,Jordan Reed,WAS,TE,11,CAR,28,58.3,0,28.6,21.4,28.6,9.6,34.3
335,Will Tye,NYG,TE,6,PHI,24,35.3,0,12.5,8.3,12.5,4.2,17.5
336,Greg Olsen,CAR,TE,2,HOU,78,100,0,17.9,7.7,17.9,13,16.7
336,Kyle Rudolph,MIN,TE,12,ATL,59,84.3,0,16.9,11.9,16.9,12.3,20.8
336,Owen Daniels,DEN,TE,8,GB,49,73.1,0,6.1,6.1,6.1,7.4,15.1
336,Rhett Ellison,MIN,TE,11,GB,21,32.8,0,14.3,9.5,14.3,3.9,18.6
336,Ryan Hewitt,CIN,TE,14,PIT,10,17.2,0,10,10,10,1.9,19
341,Zach Ertz,PHI,TE,10,MIA,76,79.2,0,13.2,9.2,13.2,13.8,18.2
341,Charles Clay,BUF,TE,6,CIN,70,100,0,18.6,12.9,18.6,15.2,21.7
341,Zach Miller,CHI,TE,15,MIN,64,100,0,9.4,9.4,9.4,11.7,18.3
341,Zach Miller,CHI,TE,11,DEN,53,84.1,0,11.3,5.7,11.3,7.7,14.5
345,Blake Bell,SF,TE,14,CLE,56,100,0,5.4,5.4,5.4,7.9,14.1
345,Zach Ertz,PHI,TE,1,ATL,52,70.3,0,15.4,5.8,15.4,7.6,14.6
345,Travis Kelce,KC,TE,13,OAK,48,94.1,0,6.2,4.2,6.2,7.2,15
345,Eric Ebron,DET,TE,10,GB,32,49.2,0,25,12.5,25,6.8,21.2
345,Ryan Hewitt,CIN,TE,8,PIT,25,37.3,0,4,4,4,3.2,12.8
345,Demetrius Harris,KC,TE,6,MIN,17,27.4,0,11.8,11.8,11.8,3.5,20.6
351,Benjamin Watson,NO,TE,9,TEN,69,90.8,0,7.2,7.2,7.2,11,15.9
351,Owen Daniels,DEN,TE,12,NE,55,69.6,0,10.9,9.1,10.9,9.8,17.8
353,Jason Witten,DAL,TE,15,NYJ,57,100,0,8.8,8.8,8.8,9.9,17.4
353,Ryan Griffin,HOU,TE,15,IND,35,46.1,0,5.7,5.7,5.7,5,14.3
353,Demetrius Harris,KC,TE,14,LAC,21,38.9,0,9.5,9.5,9.5,3.8,18.1
353,Zach Ertz,PHI,TE,11,TB,14,19.7,0,28.6,14.3,28.6,3.2,22.9
357,Garrett Celek,SF,TE,3,ARI,34,66.7,0,8.8,8.8,8.8,5.9,17.4
358,Zach Ertz,PHI,TE,7,CAR,75,90.4,0,10.7,6.7,10.7,11.3,15.1
358,Charles Clay,BUF,TE,10,NYJ,62,95.4,0,9.7,8.1,9.7,10.2,16.5
358,Brandon Myers,TB,TE,8,ATL,38,54.3,0,7.9,7.9,7.9,6.2,16.3
358,Clay Harbor,JAX,TE,4,IND,37,45.1,0,16.2,10.8,16.2,7.1,19.2
362,Cooper Helfet,SEA,TE,16,LAR,52,72.2,0,11.5,7.7,11.5,8.3,16
362,Owen Daniels,DEN,TE,14,OAK,52,65,0,7.7,5.8,7.7,7.3,14
362,Clive Walford,OAK,TE,11,DET,30,58.8,0,10,6.7,10,4.5,15
365,Heath Miller,PIT,TE,16,BAL,60,98.4,0,10,8.3,10,9.9,16.5
365,Heath Miller,PIT,TE,5,LAC,56,98.2,0,5.4,5.4,5.4,7.6,13.6
365,Jason Witten,DAL,TE,13,WAS,56,100,0,16.1,8.9,16.1,9.6,17.1
368,Eric Ebron,DET,TE,3,DEN,75,96.2,0,6.7,5.3,6.7,10.1,13.5
368,Benjamin Watson,NO,TE,7,IND,73,83,0,6.8,5.5,6.8,9.9,13.6
368,Ladarius Green,LAC,TE,2,CIN,58,92.1,0,10.3,8.6,10.3,9.7,16.7
368,Brandon Myers,TB,TE,5,JAX,42,62.7,0,4.8,4.8,4.8,5.4,12.9
368,Jacob Tamme,ATL,TE,16,CAR,36,58.1,0,11.1,11.1,11.1,6.9,19.2
368,Marcedes Lewis,JAX,TE,15,ATL,32,51.6,0,9.4,3.1,9.4,3.6,11.2
368,Cameron Brate,TB,TE,9,NYG,21,33.3,0,4.8,4.8,4.8,2.7,12.9
375,Jordan Cameron,MIA,TE,14,NYG,44,65.7,0,9.1,6.8,9.1,6.5,14.8
375,Will Tye,NYG,TE,16,MIN,35,57.4,0,11.4,8.6,11.4,5.8,16.6
375,Eric Ebron,DET,TE,12,PHI,35,48.6,0,8.6,5.7,8.6,4.8,13.7
375,Mychal Rivera,OAK,TE,15,GB,25,32.5,0,24,12,24,5,20
375,MyCole Pruitt,MIN,TE,11,GB,10,15.6,0,10,10,10,1.8,18
380,Zach Ertz,PHI,TE,3,NYJ,38,52.1,0,5.3,5.3,5.3,5,13.2
380,Anthony Fasano,TEN,TE,10,CAR,24,52.2,0,16.7,4.2,16.7,2.9,12.1
382,Darren Fells,ARI,TE,15,PHI,69,90.8,0,4.3,4.3,4.3,8.4,12.2
382,Gary Barnidge,CLE,TE,16,KC,60,88.2,0,13.3,5,13.3,7.7,12.8
382,Richard Rodgers,GB,TE,5,LAR,58,93.5,0,13.8,10.3,13.8,10.5,18.1
382,Jason Witten,DAL,TE,10,TB,54,100,0,9.3,9.3,9.3,9.2,17
382,Garrett Celek,SF,TE,1,MIN,51,69.9,0,7.8,5.9,7.8,7,13.7
382,Scott Chandler,NE,TE,3,JAX,32,39.5,0,6.2,6.2,6.2,4.5,14.1
388,Martellus Bennett,CHI,TE,6,DET,77,96.2,0,14.3,7.8,14.3,11.9,15.5
388,Charles Clay,BUF,TE,1,IND,56,94.9,0,7.1,7.1,7.1,8.3,14.8
388,Blake Bell,SF,TE,15,CIN,56,73.7,0,14.3,7.1,14.3,8.3,14.8
388,Greg Olsen,CAR,TE,16,ATL,52,100,0,11.5,7.7,11.5,8,15.4
388,Jason Witten,DAL,TE,14,GB,52,100,0,17.3,9.6,17.3,9,17.3
388,Jordan Cameron,MIA,TE,16,IND,44,61.1,0,6.8,6.8,6.8,6.4,14.5
388,Clay Harbor,JAX,TE,11,TEN,22,36.7,0,9.1,9.1,9.1,3.7,16.8
395,Gary Barnidge,CLE,TE,9,CIN,46,86.8,0,15.2,4.3,15.2,5.5,12
395,Richard Rodgers,GB,TE,6,LAC,45,84.9,0,11.1,4.4,11.1,5.4,12
395,CJ Fiedorowicz,HOU,TE,2,CAR,25,28.4,0,4,4,4,2.9,11.6
395,Cameron Brate,TB,TE,14,NO,21,38.2,0,14.3,9.5,14.3,3.6,17.1
395,Vance McDonald,SF,TE,8,LAR,17,25.4,0,11.8,5.9,11.8,2.3,13.5
395,Jim Dray,CLE,TE,9,CIN,17,32.1,0,5.9,5.9,5.9,2.3,13.5
401,Zach Ertz,PHI,TE,9,DAL,59,80.8,0,10.2,8.5,10.2,9.4,15.9
401,Daniel Fells,NYG,TE,3,WAS,36,52.9,0,8.3,8.3,8.3,5.7,15.8
403,Vernon Davis,SF,TE,2,PIT,84,93.3,0,8.3,6,8.3,11.2,13.3
403,Darren Fells,ARI,TE,14,MIN,58,86.6,0,6.9,5.2,6.9,7.3,12.6
403,Jared Cook,LAR,TE,10,CHI,47,74.6,0,6.4,4.3,6.4,5.5,11.7
403,Ryan Hewitt,CIN,TE,12,LAR,39,66.1,0,5.1,5.1,5.1,4.9,12.6
407,Travis Kelce,KC,TE,11,LAC,63,100,0,11.1,7.9,11.1,9.6,15.2
407,Jimmy Graham,SEA,TE,10,ARI,56,91.8,0,14.3,5.4,14.3,7.1,12.7
407,Delanie Walker,TEN,TE,5,BUF,49,71,0,12.2,8.2,12.2,7.6,15.5
407,Jeff Cumberland,NYJ,TE,7,NE,22,30.6,0,13.6,4.5,13.6,2.6,11.8
411,Tyler Kroft,CIN,TE,14,PIT,43,74.1,0,7,4.7,7,5.1,11.9
411,Austin Seferian-Jenkins,TB,TE,2,NO,40,60.6,0,7.5,5,7.5,4.9,12.2
411,Zach Miller,CHI,TE,3,SEA,29,58,0,3.4,3.4,3.4,3.1,10.7
414,Anthony Fasano,TEN,TE,12,OAK,31,50,0,6.5,6.5,6.5,4.2,13.5
414,Michael Williams,NE,TE,2,BUF,21,24.4,0,4.8,4.8,4.8,2.5,11.9
416,Jimmy Graham,SEA,TE,11,SF,56,71.8,0,5.4,5.4,5.4,6.9,12.3
416,Larry Donnell,NYG,TE,3,WAS,46,67.6,0,13,6.5,13,6.2,13.5
416,Jared Cook,LAR,TE,11,BAL,44,72.1,0,13.6,9.1,13.6,7.1,16.1
416,Jesse James,PIT,TE,12,SEA,40,50,0,5,2.5,5,3.8,9.5
416,Tim Wright,DET,TE,4,SEA,37,66.1,0,5.4,2.7,5.4,3.6,9.7
416,Derek Carrier,WAS,TE,14,CHI,10,14.3,0,10,10,10,1.7,17
416,EJ Bibbs,CLE,TE,13,CIN,10,15.9,0,10,10,10,1.7,17
423,Craig Stevens,TEN,TE,3,IND,42,51.2,0,4.8,4.8,4.8,4.9,11.7
423,Cooper Helfet,SEA,TE,14,BAL,29,41.4,0,6.9,6.9,6.9,4,13.8
423,Cameron Brate,TB,TE,15,LAR,29,36.2,0,17.2,10.3,17.2,5,17.2
423,Brent Celek,PHI,TE,16,WAS,26,32.1,0,3.8,3.8,3.8,2.8,10.8
423,Tony Moeaki,ATL,TE,7,TEN,16,21.3,0,6.2,6.2,6.2,2.1,13.1
423,Charles Clay,BUF,TE,14,PHI,13,17.6,0,15.4,7.7,15.4,1.9,14.6
429,Jason Witten,DAL,TE,2,PHI,82,96.5,0,9.8,8.5,9.8,12.6,15.4
429,Jordan Cameron,MIA,TE,8,NE,50,79.4,0,10,4,10,5.4,10.8
429,Jimmy Graham,SEA,TE,5,CIN,44,73.3,0,11.4,6.8,11.4,6,13.6
429,Coby Fleener,IND,TE,1,BUF,37,48.1,0,2.7,2.7,2.7,3.5,9.5
429,Andrew Quarless,GB,TE,16,ARI,25,34.7,0,8,8,8,3.7,14.8
434,Martellus Bennett,CHI,TE,2,ARI,72,100,0,8.3,5.6,8.3,8.8,12.2
434,Derek Carrier,WAS,TE,6,NYJ,58,92.1,0,6.9,6.9,6.9,7.9,13.6
434,Luke Willson,SEA,TE,13,MIN,54,80.6,0,5.6,3.7,5.6,5.6,10.4
434,Jermaine Gresham,ARI,TE,3,SF,51,67.1,0,5.9,3.9,5.9,5.4,10.6
434,Luke Stocker,TB,TE,7,WAS,33,52.4,0,12.1,9.1,12.1,5.2,15.8
434,Julius Thomas,JAX,TE,5,TB,30,50.8,0,6.7,6.7,6.7,4,13.3
434,Ryan Hewitt,CIN,TE,6,BUF,24,39.3,0,8.3,4.2,8.3,2.6,10.8
434,Scott Simonson,CAR,TE,14,ATL,15,23.1,0,6.7,6.7,6.7,2,13.3
434,Jacob Tamme,ATL,TE,3,DAL,12,16.2,0,8.3,8.3,8.3,1.8,15
434,Brian Parker,KC,TE,10,DEN,9,13,0,11.1,11.1,11.1,1.6,17.8
444,Tyler Kroft,CIN,TE,16,DEN,70,97.2,0,8.6,5.7,8.6,8.6,12.3
444,Dwayne Allen,IND,TE,6,NE,35,43.8,0,8.6,8.6,8.6,5.3,15.1
446,Vernon Davis,SF,TE,1,MIN,72,98.6,0,8.3,4.2,8.3,7.7,10.7
446,Travis Kelce,KC,TE,5,CHI,54,93.1,0,11.1,5.6,11.1,6.5,12
446,Richard Rodgers,GB,TE,12,CHI,46,59,0,15.2,8.7,15.2,7,15.2
446,Garrett Celek,SF,TE,4,GB,40,80,0,12.5,7.5,12.5,5.6,14
446,Lance Kendricks,LAR,TE,2,WAS,23,44.2,0,8.7,4.3,8.7,2.5,10.9
446,Nick Boyle,BAL,TE,8,LAC,23,33.8,0,8.7,4.3,8.7,2.5,10.9
452,Zach Ertz,PHI,TE,6,NYG,67,85.9,0,10.4,6,10.4,8.3,12.4
452,James Hanna,DAL,TE,4,NO,11,18,0,9.1,9.1,9.1,1.7,15.5
452,Jack Doyle,IND,TE,6,NE,11,13.8,0,18.2,18.2,18.2,2.7,24.5
455,Lance Kendricks,LAR,TE,15,TB,43,82.7,0,7,7,7,5.7,13.3
455,Coby Fleener,IND,TE,12,TB,43,58.1,0,7,7,7,5.7,13.3
455,Ed Dickson,CAR,TE,6,SEA,38,52.1,0,10.5,7.9,10.5,5.4,14.2
455,Luke Willson,SEA,TE,5,CIN,27,45,0,11.1,7.4,11.1,3.7,13.7
459,Gary Barnidge,CLE,TE,1,NYJ,61,85.9,0,8.2,4.9,8.2,6.8,11.1
459,Jason Witten,DAL,TE,12,CAR,58,100,0,10.3,6.9,10.3,7.6,13.1
459,Jimmy Graham,SEA,TE,7,SF,50,69.4,0,10,4,10,5.1,10.2
459,Maxx Williams,BAL,TE,15,KC,50,73.5,0,12,10,12,8.1,16.2
459,Craig Stevens,TEN,TE,9,NO,40,56.3,0,7.5,5,7.5,4.5,11.2
459,Anthony Fasano,TEN,TE,15,NE,34,54.8,0,11.8,8.8,11.8,5.1,15
459,Vance McDonald,SF,TE,6,BAL,16,27.1,0,6.2,6.2,6.2,2,12.5
466,Heath Miller,PIT,TE,10,CLE,66,100,0,10.6,6.1,10.6,8,12.1
466,Rhett Ellison,MIN,TE,12,ATL,38,54.3,0,5.3,2.6,5.3,3.3,8.7
466,Virgil Green,DEN,TE,13,LAC,36,52.2,0,2.8,2.8,2.8,3.2,8.9
466,Blake Bell,SF,TE,2,PIT,18,20,0,16.7,5.6,16.7,2.1,11.7
470,Rob Gronkowski,NE,TE,9,WAS,78,97.5,0,6.4,5.1,6.4,8.7,11.2
470,Jacob Tamme,ATL,TE,7,TEN,60,80,0,10,5,10,6.6,11
470,John Phillips,LAC,TE,3,MIN,58,78.4,0,6.9,6.9,6.9,7.5,12.9
470,Jacob Tamme,ATL,TE,6,NO,53,72.6,0,9.4,5.7,9.4,6.2,11.7
470,Anthony Fasano,TEN,TE,1,TB,30,50.8,0,3.3,3.3,3.3,2.8,9.3
470,Clay Harbor,JAX,TE,12,LAC,20,28.2,0,10,5,10,2.2,11
476,Chris Gragg,BUF,TE,7,JAX,59,75.6,0,11.9,3.4,11.9,5.5,9.3
476,Jimmy Graham,SEA,TE,4,DET,49,75.4,0,10.2,8.2,10.2,6.9,14.1
476,Luke Willson,SEA,TE,6,CAR,27,44.3,0,3.7,3.7,3.7,2.6,9.6
479,Tyler Eifert,CIN,TE,8,PIT,67,100,0,11.9,6,11.9,7.9,11.8
479,Larry Donnell,NYG,TE,4,BUF,65,92.9,0,10.8,7.7,10.8,8.8,13.5
479,Luke Willson,SEA,TE,4,DET,26,40,0,11.5,7.7,11.5,3.5,13.5
479,Jerome Cunningham,NYG,TE,15,CAR,12,16,0,25,8.3,25,1.7,14.2
483,Anthony Fasano,TEN,TE,3,IND,46,56.1,0,4.3,2.2,4.3,3.6,7.8
483,Ryan Griffin,HOU,TE,14,NE,35,64.8,0,17.1,2.9,17.1,3,8.6
483,Craig Stevens,TEN,TE,16,HOU,14,21.2,0,7.1,7.1,7.1,1.8,12.9
486,Ed Dickson,CAR,TE,13,NO,48,59.3,0,6.2,6.2,6.2,5.7,11.9
486,Jim Dray,CLE,TE,16,KC,32,47.1,0,9.4,3.1,9.4,2.8,8.8
488,Jason Witten,DAL,TE,9,PHI,78,100,0,10.3,7.7,10.3,10.3,13.2
488,Rob Gronkowski,NE,TE,11,BUF,67,100,0,10.4,3,10.4,5.7,8.5
488,Travis Kelce,KC,TE,10,DEN,65,94.2,0,13.8,7.7,13.8,8.6,13.2
488,Martellus Bennett,CHI,TE,8,MIN,58,95.1,0,8.6,5.2,8.6,6.2,10.7
488,Jared Cook,LAR,TE,4,ARI,40,75.5,0,15,7.5,15,5.2,13
488,Jared Cook,LAR,TE,13,ARI,40,80,0,22.5,7.5,22.5,5.2,13
488,Mychal Rivera,OAK,TE,7,LAC,20,32.3,0,15,10,15,3.1,15.5
488,Josh Hill,NO,TE,13,CAR,20,32.8,0,15,10,15,3.1,15.5
488,James Hanna,DAL,TE,13,WAS,20,35.7,0,5,5,5,2.1,10.5
497,Ladarius Green,LAC,TE,16,OAK,50,64.1,0,14,4,14,4.7,9.4
497,Vernon Davis,DEN,TE,10,KC,35,48.6,0,11.4,5.7,11.4,3.9,11.1
497,MyCole Pruitt,MIN,TE,8,CHI,28,48.3,0,10.7,7.1,10.7,3.5,12.5
497,Anthony Fasano,TEN,TE,11,JAX,26,37.1,0,7.7,7.7,7.7,3.4,13.1
497,Jake Stoneburner,MIA,TE,3,BUF,24,30.8,0,4.2,4.2,4.2,2.3,9.6
497,Mychal Rivera,OAK,TE,13,KC,24,30.4,0,12.5,8.3,12.5,3.3,13.8
497,Brandon Pettigrew,DET,TE,14,LAR,13,18.3,0,7.7,7.7,7.7,1.7,13.1
504,Jordan Reed,WAS,TE,13,DAL,62,95.4,0,12.9,4.8,12.9,6.3,10.2
504,Brandon Pettigrew,DET,TE,5,ARI,55,57.9,0,9.1,5.5,9.1,5.9,10.7
504,Scott Chandler,NE,TE,2,BUF,43,50,0,11.6,7,11.6,5.3,12.3
504,Gary Barnidge,CLE,TE,2,TEN,32,65.3,0,3.1,3.1,3.1,2.7,8.4
508,Larry Donnell,NYG,TE,6,PHI,56,82.4,0,8.9,5.4,8.9,5.9,10.5
508,Eric Ebron,DET,TE,8,KC,46,76.7,0,10.9,6.5,10.9,5.4,11.7
508,Virgil Green,DEN,TE,9,IND,25,48.1,0,4,4,4,2.3,9.2
508,Mychal Rivera,OAK,TE,4,CHI,23,39.7,0,13,8.7,13,3.2,13.9
512,Marcedes Lewis,JAX,TE,4,IND,78,95.1,0,10.3,6.4,10.3,9,11.5
512,Charles Clay,BUF,TE,12,KC,61,84.7,0,13.1,8.2,13.1,8.1,13.3
512,Nick Boyle,BAL,TE,5,CLE,53,75.7,0,5.7,5.7,5.7,5.7,10.8
512,Eric Ebron,DET,TE,14,LAR,53,74.6,0,9.4,5.7,9.4,5.7,10.8
512,Ed Dickson,CAR,TE,3,NO,37,56.1,0,8.1,5.4,8.1,3.9,10.5
517,Jacob Tamme,ATL,TE,13,TB,52,77.6,0,7.7,5.8,7.7,5.6,10.8
517,Clive Walford,OAK,TE,16,LAC,44,62.9,0,6.8,2.3,6.8,3.2,7.3
517,Maxx Williams,BAL,TE,11,LAR,40,51.9,0,10,7.5,10,5,12.5
517,Ryan Griffin,HOU,TE,1,KC,36,46.8,0,11.1,2.8,11.1,2.8,7.8
517,Jim Dray,CLE,TE,1,NYJ,26,36.6,0,11.5,3.8,11.5,2.3,8.8
517,Khari Lee,CHI,TE,12,GB,14,20.9,0,7.1,7.1,7.1,1.7,12.1
517,Blake Bell,SF,TE,5,NYG,12,17.6,0,8.3,8.3,8.3,1.6,13.3
524,Kyle Rudolph,MIN,TE,9,LAR,61,84.7,0,3.3,3.3,3.3,5,8.2
524,Lee Smith,OAK,TE,16,LAC,35,50,0,2.9,2.9,2.9,2.7,7.7
526,Greg Olsen,CAR,TE,4,TB,58,100,0,10.3,3.4,10.3,4.8,8.3
526,Ladarius Green,LAC,TE,14,KC,54,80.6,0,11.1,3.7,11.1,4.6,8.5
526,Jacob Tamme,ATL,TE,14,CAR,54,84.4,0,9.3,7.4,9.3,6.6,12.2
526,Jordan Cameron,MIA,TE,7,HOU,48,76.2,0,4.2,4.2,4.2,4.3,9
526,Larry Donnell,NYG,TE,1,DAL,44,71,0,9.1,6.8,9.1,5.1,11.6
526,Jerome Cunningham,NYG,TE,10,NE,33,44,0,6.1,3,6.1,2.6,7.9
526,Clive Walford,OAK,TE,8,NYJ,27,42.9,0,11.1,7.4,11.1,3.3,12.2
526,Jerome Cunningham,NYG,TE,9,TB,21,28,0,9.5,9.5,9.5,3,14.3
526,Nick Boyle,BAL,TE,12,CLE,21,35.6,0,14.3,4.8,14.3,2,9.5
535,Benjamin Watson,NO,TE,4,DAL,64,87.7,0,4.7,4.7,4.7,6,9.4
535,Crockett Gillmore,BAL,TE,6,SF,64,83.1,0,9.4,4.7,9.4,6,9.4
535,CJ Fiedorowicz,HOU,TE,12,NO,43,61.4,0,4.7,4.7,4.7,4,9.3
535,Coby Fleener,IND,TE,13,PIT,43,74.1,0,18.6,9.3,18.6,6,14
535,James O'Shaughnessy,KC,TE,4,CIN,17,22.7,0,5.9,5.9,5.9,1.8,10.6
540,Lance Kendricks,LAR,TE,9,MIN,54,73,0,3.7,3.7,3.7,4.5,8.3
540,Lance Kendricks,LAR,TE,12,CIN,37,50.7,0,10.8,8.1,10.8,4.7,12.7
540,Coby Fleener,IND,TE,15,HOU,26,48.1,0,11.5,3.8,11.5,2.2,8.5
540,Luke Willson,SEA,TE,12,PIT,26,41.9,0,3.8,3.8,3.8,2.2,8.5
544,Jesse James,PIT,TE,13,IND,67,90.5,0,7.5,4.5,7.5,6,9
544,Julius Thomas,JAX,TE,10,BAL,51,68.9,0,9.8,3.9,9.8,4.3,8.4
544,Anthony Fasano,TEN,TE,16,HOU,47,71.2,0,14.9,4.3,14.9,4.1,8.7
544,Marcedes Lewis,JAX,TE,16,NO,29,50.9,0,3.4,3.4,3.4,2.3,7.9
544,John Phillips,LAC,TE,7,OAK,11,12.2,0,9.1,9.1,9.1,1.5,13.6
549,Owen Daniels,DEN,TE,6,CLE,54,64.3,0,5.6,3.7,5.6,4.4,8.1
549,Brandon Myers,TB,TE,3,HOU,41,67.2,0,9.8,7.3,9.8,4.8,11.7
549,CJ Fiedorowicz,HOU,TE,1,KC,34,44.2,0,2.9,2.9,2.9,2.5,7.4
552,Martellus Bennett,CHI,TE,5,KC,74,94.9,0,14.9,5.4,14.9,7.2,9.7
552,Kyle Rudolph,MIN,TE,8,CHI,51,87.9,0,3.9,3.9,3.9,4.2,8.2
552,Larry Donnell,NYG,TE,7,DAL,42,79.2,0,11.9,9.5,11.9,5.8,13.8
552,Brent Celek,PHI,TE,13,NE,37,60.7,0,2.7,2.7,2.7,2.6,7
552,Craig Stevens,TEN,TE,2,CLE,30,37.5,0,3.3,3.3,3.3,2.3,7.7
552,Coby Fleener,IND,TE,16,MIA,30,50.8,0,13.3,6.7,13.3,3.3,11
552,Rob Housler,CLE,TE,5,BAL,14,15.9,0,7.1,7.1,7.1,1.6,11.4
