Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
278,Amari Cooper,OAK,WR,12,DEN,28,41.2,0,3.6,3.6,3.6,7.9,28.2
280,Brandon Coleman,NO,WR,2,NE,58,89.2,0,10.3,6.9,10.3,18.2,31.4
280,Demaryius Thomas,DEN,WR,9,PHI,53,82.8,0,22.6,15.1,22.6,21,39.6
280,Cooper Kupp,LAR,WR,4,DAL,49,71,0,14.3,10.2,14.3,17,34.7
283,Antonio Brown,PIT,WR,13,CIN,66,100,0,24.2,12.1,24.2,27.1,41.1
283,Alex Erickson,CIN,WR,7,PIT,9,17.6,0,11.1,11.1,11.1,3.2,35.6
285,Michael Thomas,NO,WR,15,NYJ,63,92.6,0,17.5,14.3,17.5,24.3,38.6
285,Josh Gordon,CLE,WR,14,GB,53,91.4,0,11.3,5.7,11.3,15.9,30
285,Nelson Agholor,PHI,WR,15,NYG,49,72.1,0,18.4,14.3,18.4,18.9,38.6
288,Adam Thielen,MIN,WR,1,NO,65,100,0,15.4,13.8,15.4,27.7,42.6
288,Mike Evans,TB,WR,6,ARI,64,91.4,0,12.5,4.7,12.5,18.5,28.9
288,Jeremy Maclin,BAL,WR,1,CIN,48,72.7,0,8.3,4.2,8.3,13.6,28.3
291,Allen Hurns,JAX,WR,2,TEN,59,88.1,0,11.9,10.2,11.9,20.2,34.2
291,Jamison Crowder,WAS,WR,8,DAL,56,94.9,3.6,23.2,19.6,26.8,25.5,45.5
293,Doug Baldwin,SEA,WR,9,WAS,70,84.3,0,17.1,10,17.1,26.8,38.3
293,Nelson Agholor,PHI,WR,6,CAR,48,77.4,0,14.6,8.3,14.6,15.5,32.3
295,Adam Thielen,MIN,WR,14,CAR,69,93.2,0,18.8,8.7,18.8,25.5,37
295,Mohamed Sanu,ATL,WR,12,TB,52,81.2,0,17.3,17.3,19.2,20.44,39.3
295,Kelvin Benjamin,BUF,WR,14,IND,41,61.2,0,19.5,7.3,19.5,12.8,31.2
298,Will Fuller,HOU,WR,4,TEN,67,79.8,1.5,9,7.5,10.4,19.9,29.7
298,Rishard Matthews,TEN,WR,3,SEA,62,84.9,0,16.1,9.7,16.1,20.7,33.4
298,Ryan Grant,WAS,WR,2,LAR,30,42.3,0,6.7,3.3,6.7,8.1,27
298,Braxton Miller,HOU,WR,13,TEN,30,37,0,13.3,13.3,13.3,11.1,37
302,Kelvin Benjamin,CAR,WR,5,DET,50,75.8,0,12,8,12,15.8,31.6
302,Trent Taylor,SF,WR,3,LAR,39,47.6,0,10.3,7.7,10.3,12.2,31.3
302,Chad Williams,ARI,WR,14,TEN,14,21.5,7.1,0,7.1,7.1,3.3,23.6
305,Mike Evans,TB,WR,7,BUF,63,87.5,0,15.9,11.1,15.9,21.8,34.6
305,Tyreek Hill,KC,WR,15,LAC,63,95.5,0,9.5,7.9,9.5,19.8,31.4
305,Donte Moncrief,IND,WR,10,PIT,51,86.4,0,2,2,2,13,25.5
305,Bruce Ellington,HOU,WR,10,LAR,43,61.4,0,20.9,9.3,20.9,14.1,32.8
309,Sterling Shepard,NYG,WR,15,PHI,85,96.6,0,18.8,12.9,18.8,33.9,39.9
309,Nelson Agholor,PHI,WR,12,CHI,65,83.3,0,9.2,4.6,9.2,18.2,28
309,Marvin Jones,DET,WR,11,CHI,62,98.4,0,11.3,6.5,11.3,18.5,29.8
309,Doug Baldwin,SEA,WR,14,JAX,59,95.2,0,10.2,5.1,10.2,16.8,28.5
309,Devante Parker,MIA,WR,3,NYJ,58,92.1,0,17.2,13.8,17.2,21.6,37.2
309,Phillip Dorsett,NE,WR,2,NO,32,42.1,3.1,9.4,12.5,12.5,10.5,32.8
315,Justin Hardy,ATL,WR,7,NE,9,15.8,0,22.2,22.2,22.2,4.1,45.6
315,Trevor Davis,GB,WR,9,DET,6,10.2,16.7,16.7,33.3,33.3,2.4,40
315,Taywan Taylor,TEN,WR,1,OAK,6,9.4,0,33.3,33.3,33.3,3.4,56.7
318,Stefon Diggs,MIN,WR,16,GB,53,81.5,1.9,15.1,11.3,17,17.3,32.6
319,Dontrelle Inman,CHI,WR,13,SF,35,94.6,0,5.7,5.7,5.7,10.1,28.9
319,JJ Nelson,ARI,WR,5,PHI,32,53.3,3.1,18.8,15.6,21.9,12.4,38.8
321,Michael Crabtree,OAK,WR,6,LAC,49,84.5,0,20.4,12.2,20.4,17.2,35.1
321,AJ Green,CIN,WR,11,DEN,48,87.3,0,18.8,8.3,18.8,15,31.2
323,Paul Richardson,SEA,WR,14,JAX,58,93.5,0,12.1,5.2,12.1,16.2,27.9
323,Dez Bryant,DAL,WR,7,SF,54,72,0,18.5,13,18.5,19.3,35.7
323,Kendall Wright,CHI,WR,14,CIN,47,61.8,0,23.4,21.3,23.4,23.7,50.4
323,Jaelen Strong,JAX,WR,16,SF,43,47.8,0,9.3,7,9.3,12.8,29.8
327,Keenan Allen,LAC,WR,14,WAS,49,68.1,0,16.3,12.2,16.3,20.1,41
327,Bryce Treggs,CLE,WR,7,TEN,11,15.1,9.1,18.2,18.2,27.3,3.5,31.8
329,Will Fuller,HOU,WR,6,CLE,54,81.8,0,9.3,3.7,9.3,14.2,26.3
330,Ryan Grant,WAS,WR,11,NO,53,76.8,0,5.7,5.7,5.7,14.9,28.1
330,Julio Jones,ATL,WR,2,GB,48,82.8,0,18.8,10.4,18.8,18.8,39.2
330,Bernard Reedy,TB,WR,3,MIN,4,7.5,25,25,50,50,1.9,47.5
333,Davante Adams,GB,WR,2,ATL,71,93.4,0,14.1,11.3,14.1,23.9,33.7
333,AJ Green,CIN,WR,4,CLE,55,85.9,0,12.7,9.1,12.7,17.3,31.5
333,Louis Murphy,SF,WR,12,SEA,33,46.5,0,12.1,6.1,12.1,9.4,28.5
333,Sammie Coates,CLE,WR,10,DET,17,21,0,11.8,11.8,11.8,5.8,34.1
337,Mohamed Sanu,ATL,WR,8,NYJ,60,90.9,0,11.7,10,11.7,19.4,32.3
337,DeAndre Hopkins,HOU,WR,16,PIT,56,100,0,10.7,7.1,10.7,16.5,29.5
337,Nelson Agholor,PHI,WR,7,WAS,47,72.3,0,10.6,8.5,10.6,14.5,30.9
340,Sammy Watkins,LAR,WR,12,NO,64,83.1,0,14.1,6.2,14.1,18.2,28.4
340,Keelan Cole,JAX,WR,13,IND,49,74.2,0,6.1,6.1,6.1,13.9,28.4
342,Mike Wallace,BAL,WR,4,PIT,52,75.4,0,19.2,11.5,19.2,17.5,33.7
342,Tavon Austin,LAR,WR,7,ARI,19,23.8,15.8,10.5,26.3,26.3,6.2,32.6
344,DeSean Jackson,TB,WR,11,MIA,40,60.6,0,7.5,5,7.5,10.8,27
345,Jarvis Landry,MIA,WR,7,NYJ,70,95.9,0,15.7,10,15.7,22.3,31.9
345,Kenny Britt,CLE,WR,3,IND,52,67.5,0,19.2,5.8,19.2,14.4,27.7
345,Tre McBride,CHI,WR,8,NO,42,62.7,0,11.9,7.1,11.9,12.2,29
345,Ifeanyi Momah,ARI,WR,2,IND,21,31.8,0,9.5,4.8,9.5,5.6,26.7
349,Michael Thomas,NO,WR,4,MIA,69,93.2,0,15.9,11.6,15.9,22.9,33.2
349,Robby Anderson,NYJ,WR,9,BUF,50,74.6,0,10,8,10,14.8,29.6
351,Sterling Shepard,NYG,WR,10,SF,66,100,0,19.7,16.7,19.7,28.2,42.7
351,Mike Evans,TB,WR,4,NYG,59,92.2,0,18.6,8.5,18.6,17.7,30
351,John Brown,ARI,WR,16,NYG,41,59.4,0,9.8,4.9,9.8,10.8,26.3
354,DeAndre Hopkins,HOU,WR,4,TEN,78,92.9,0,15.4,12.8,15.4,29.7,38.1
355,Corey Coleman,CLE,WR,1,PIT,53,80.3,0,11.3,9.4,11.3,16.3,30.8
355,DeSean Jackson,TB,WR,14,DET,30,42.3,3.3,23.3,16.7,26.7,10.4,34.7
355,Brian Quick,WAS,WR,9,SEA,23,36.5,0,13,13,13,7.9,34.3
358,Jermaine Kearse,NYJ,WR,13,KC,74,81.3,0,13.5,12.2,13.5,27.7,37.4
358,Randall Cobb,GB,WR,15,CAR,68,97.1,0,20.6,10.3,20.6,21.4,31.5
358,Chris Hogan,NE,WR,2,NO,65,85.5,0,9.2,7.7,9.2,18.8,28.9
358,Dez Bryant,DAL,WR,13,WAS,57,83.8,0,12.3,8.8,12.3,17.1,30
358,Jarvis Landry,MIA,WR,5,TEN,49,83.1,0,20.4,10.2,20.4,15.4,31.4
358,Jeremy Maclin,BAL,WR,2,CLE,43,63.2,0,11.6,9.3,11.6,13.1,30.5
358,Quan Bray,IND,WR,7,JAX,8,11.9,0,25,25,25,3.7,46.2
365,Brandin Cooks,NE,WR,15,PIT,57,95,0,12.3,7,12.3,16,28.1
365,Marquise Goodwin,SF,WR,5,IND,55,76.4,0,20,9.1,20,19.6,35.6
365,Kelvin Benjamin,CAR,WR,8,TB,47,72.3,0,14.9,6.4,14.9,12.9,27.4
365,Stefon Diggs,MIN,WR,15,CIN,46,68.7,2.2,13,13,15.2,14.7,32
365,Robby Anderson,NYJ,WR,7,MIA,45,80.4,0,11.1,6.7,11.1,12.5,27.8
370,Torrey Smith,PHI,WR,11,DAL,42,65.6,0,9.5,7.1,9.5,11.8,28.1
371,Antonio Brown,PIT,WR,5,JAX,75,94.9,0,25.3,13.3,25.3,28.7,38.3
371,DeAndre Hopkins,HOU,WR,11,ARI,65,92.9,0,13.8,6.2,13.8,17.6,27.1
371,Michael Thomas,NO,WR,10,BUF,56,72.7,0,17.9,16.1,17.9,23.7,42.3
371,Jermaine Kearse,NYJ,WR,5,CLE,47,88.7,0,8.5,8.5,8.5,13.8,29.4
371,Albert Wilson,KC,WR,12,BUF,46,79.3,0,15.2,6.5,15.2,12.6,27.4
371,Donte Moncrief,IND,WR,4,SEA,43,71.7,0,7,7,7,12,27.9
371,Jarius Wright,MIN,WR,11,LAR,11,14.1,0,9.1,9.1,9.1,3.3,30
378,Demaryius Thomas,DEN,WR,10,NE,50,79.4,0,16,10,16,15.4,30.8
379,Doug Baldwin,SEA,WR,16,DAL,46,80.7,0,13,8.7,13,13.5,29.3
380,DeAndre Hopkins,HOU,WR,9,IND,71,100,0,22.5,8.5,22.5,20.6,29
380,Pierre Garcon,SF,WR,3,LAR,69,84.1,0,14.5,10.1,14.5,24.2,35.1
380,Mohamed Sanu,ATL,WR,11,SEA,47,75.8,2.1,6.4,8.5,8.5,12.7,27
383,Marqise Lee,JAX,WR,9,CIN,66,82.5,0,18.2,12.1,18.2,21.5,32.6
383,Marquise Goodwin,SF,WR,7,DAL,39,59.1,0,20.5,10.3,20.5,12,30.8
385,Jaron Brown,ARI,WR,12,JAX,55,75.3,0,1.8,1.8,1.8,12.2,22.2
385,DeSean Jackson,TB,WR,5,NE,52,72.2,0,17.3,9.6,17.3,18.6,35.8
385,Marquise Goodwin,SF,WR,14,HOU,52,71.2,0,23.1,11.5,23.1,19.6,37.7
385,Keenan Allen,LAC,WR,2,MIA,49,84.5,0,20.4,18.4,20.4,22,44.9
385,Stefon Diggs,MIN,WR,4,DET,48,85.7,0,14.6,10.4,14.6,14.8,30.8
390,Adam Thielen,MIN,WR,8,CLE,78,91.8,0,12.8,6.4,12.8,20.8,26.7
390,Paul Richardson,SEA,WR,2,SF,39,47.6,0,12.8,5.1,12.8,9.9,25.4
390,Cole Beasley,DAL,WR,14,NYG,29,46,0,17.2,10.3,17.2,8.9,30.7
393,Mike Evans,TB,WR,16,CAR,53,79.1,0,15.1,11.3,15.1,19.7,37.2
393,Robert Woods,LAR,WR,15,SEA,52,73.2,0,13.5,11.5,13.5,16.5,31.7
393,Allen Hurns,JAX,WR,7,IND,50,73.5,0,16,10,16,18.1,36.2
393,Sammy Watkins,LAR,WR,10,HOU,50,75.8,0,6,4,6,12.1,24.2
397,Amari Cooper,OAK,WR,1,TEN,61,92.4,0,21.3,8.2,21.3,17.2,28.2
397,JuJu Smith-Schuster,PIT,WR,2,MIN,38,51.4,0,10.5,7.9,10.5,10.6,27.9
397,Ricardo Louis,CLE,WR,1,PIT,16,24.2,0,18.8,12.5,18.8,5.2,32.5
397,Julio Jones,ATL,WR,4,BUF,15,20,0,26.7,20,26.7,6,40
397,Brittan Golden,ARI,WR,7,LAR,10,20.4,0,30,30,30,5,50
397,Alex Erickson,CIN,WR,12,CLE,9,14.8,0,11.1,11.1,11.1,2.8,31.1
397,Marquise Goodwin,SF,WR,4,ARI,9,10.7,0,22.2,11.1,22.2,2.8,31.1
397,De'Anthony Thomas,KC,WR,3,LAC,7,13.2,0,14.3,14.3,14.3,2.4,34.3
397,Taywan Taylor,TEN,WR,15,SF,4,6.2,25,0,25,25,0.8,20
397,Devante Parker,MIA,WR,5,TEN,3,5.1,0,33.3,33.3,33.3,1.6,53.3
397,Tommylee Lewis,NO,WR,13,CAR,1,1.6,0,100,100,100,1.2,120
408,Demaryius Thomas,DEN,WR,6,NYG,57,70.4,0,24.6,17.5,24.6,25.3,44.4
408,JuJu Smith-Schuster,PIT,WR,4,BAL,54,71.1,0,7.4,5.6,7.4,13.7,25.4
408,Roger Lewis,NYG,WR,5,LAC,45,64.3,0,4.4,2.2,4.4,9.9,22
411,Davante Adams,GB,WR,11,BAL,64,95.5,0,15.6,12.5,15.6,23.6,36.9
411,Marquise Goodwin,SF,WR,15,TEN,63,90,1.6,20.6,17.5,22.2,25.4,40.3
411,Tyrell Williams,LAC,WR,12,DAL,60,88.2,0,5,3.3,5,13.8,23
414,Marvin Jones,DET,WR,6,NO,80,98.8,0,17.5,7.5,17.5,21.6,27
414,Antonio Brown,PIT,WR,7,CIN,64,92.8,0,15.6,6.2,15.6,16.5,25.8
414,Doug Baldwin,SEA,WR,13,PHI,43,69.4,0,16.3,11.6,16.3,13.4,31.2
414,Cordarrelle Patterson,OAK,WR,12,DEN,37,54.4,0,10.8,8.1,10.8,10.2,27.6
418,Doug Baldwin,SEA,WR,10,ARI,49,77.8,0,12.2,10.2,12.2,14.5,29.6
419,Ryan Grant,WAS,WR,16,DEN,44,63.8,0,13.6,9.1,13.6,12.5,28.4
419,Mohamed Sanu,ATL,WR,9,CAR,43,71.7,0,7,7,7,11.3,26.3
421,Cooper Kupp,LAR,WR,16,TEN,65,94.2,0,9.2,6.2,9.2,16.5,25.4
421,Jarvis Landry,MIA,WR,10,CAR,53,93,0,18.9,9.4,18.9,15.2,28.7
423,Brandon LaFell,CIN,WR,7,PIT,46,90.2,0,15.2,8.7,15.2,12.8,27.8
424,Marqise Lee,JAX,WR,10,LAC,71,84.5,0,15.5,8.5,15.5,19.5,27.5
424,Cooper Kupp,LAR,WR,12,NO,61,79.2,0,18,14.8,19.7,22.6,37
424,TJ Jones,DET,WR,11,CHI,29,46,0,17.2,13.8,17.2,9.5,32.8
427,Phillip Dorsett,NE,WR,4,CAR,9,12.9,0,11.1,11.1,11.1,2.7,30
428,Marvin Jones,DET,WR,8,PIT,68,95.8,0,16.2,8.8,16.2,21.8,32.1
428,Jarvis Landry,MIA,WR,6,ATL,65,97,0,21.5,12.3,21.5,20.2,31.1
428,Terrance Williams,DAL,WR,12,LAC,32,58.2,3.1,15.6,15.6,18.8,10,31.2
428,Mack Hollins,PHI,WR,2,KC,17,23.6,0,17.6,17.6,17.6,6.2,36.5
432,Golden Tate,DET,WR,3,ATL,63,90,0,17.5,11.1,17.5,18.8,29.8
432,Kaelin Clay,BUF,WR,3,DEN,15,23.1,0,13.3,6.7,13.3,3.8,25.3
434,DeSean Jackson,TB,WR,6,ARI,53,75.7,0,11.3,5.7,11.3,12.8,24.2
434,Jamison Crowder,WAS,WR,11,NO,41,59.4,2.4,19.5,19.5,22,14.6,35.6
436,Robby Anderson,NYJ,WR,13,KC,62,68.1,1.6,19.4,14.5,21,22.4,36.1
436,Ted Ginn,NO,WR,8,CHI,37,60.7,0,10.8,5.4,10.8,8.8,23.8
438,Jordy Nelson,GB,WR,1,SEA,76,92.7,0,10.5,9.2,10.5,20.9,27.5
438,Rashard Higgins,CLE,WR,2,BAL,54,76.1,1.9,20.4,14.8,22.2,16.9,31.3
438,Pharoh Cooper,LAR,WR,5,SEA,12,16.2,0,33.3,16.7,33.3,4.2,35
438,Brian Quick,WAS,WR,1,PHI,6,9.5,0,16.7,16.7,16.7,2.1,35
442,Kenny Stills,MIA,WR,6,ATL,60,89.6,0,6.7,6.7,6.7,14.9,24.8
442,Kelvin Benjamin,CAR,WR,4,NE,57,90.5,0,7,7,7,17.4,30.5
442,Marqise Lee,JAX,WR,6,LAR,55,79.7,1.8,18.2,10.9,20,15,27.3
442,Tyler Lockett,SEA,WR,4,IND,50,73.5,4,10,12,14,13.1,26.2
442,Mike Wallace,BAL,WR,15,CLE,49,62.8,0,20.4,12.2,20.4,14.9,30.4
442,Allen Hurns,JAX,WR,3,BAL,44,60.3,0,6.8,6.8,6.8,11,25
442,Davante Adams,GB,WR,4,CHI,40,72.7,0,12.5,5,12.5,9.3,23.2
449,Chris Hogan,NE,WR,5,TB,74,100,0,14.9,10.8,14.9,21.4,28.9
449,DeAndre Hopkins,HOU,WR,12,BAL,69,100,0,14.5,10.1,14.5,22.5,32.6
449,Golden Tate,DET,WR,1,ARI,63,88.7,3.2,19,19,22.2,24.4,38.7
449,Julio Jones,ATL,WR,14,NO,54,73,0,20.4,9.3,20.4,14.8,27.4
453,Dez Bryant,DAL,WR,2,DEN,66,93,0,24.2,10.6,24.2,18.9,28.6
453,Devin Funchess,CAR,WR,12,NYJ,60,83.3,0,20,11.7,20,20.8,34.7
453,Sammy Watkins,LAR,WR,14,PHI,45,93.8,0,15.6,6.7,15.6,11.1,24.7
453,Robert Woods,LAR,WR,11,MIN,45,76.3,0,24.4,17.8,24.4,16.1,35.8
453,Mike Wallace,BAL,WR,14,PIT,40,62.5,0,12.5,7.5,12.5,10.2,25.5
453,Cordarrelle Patterson,OAK,WR,11,NE,25,33.8,0,16,16,16,8.5,34
453,Brenton Bersin,CAR,WR,13,NO,10,17.5,0,20,10,20,2.8,28
453,Kamar Aiken,IND,WR,3,CLE,5,7.6,0,20,20,20,1.9,38
453,Mike Wallace,BAL,WR,7,MIN,5,7.7,0,20,20,20,1.9,38
462,Brandin Cooks,NE,WR,7,ATL,70,94.6,0,7.1,5.7,7.1,16.5,23.6
462,Alshon Jeffery,PHI,WR,15,NYG,61,89.7,0,16.4,6.6,16.4,14.9,24.4
462,Keenan Allen,LAC,WR,1,DEN,53,89.8,0,18.9,9.4,18.9,14.5,27.4
462,Devin Funchess,CAR,WR,9,ATL,48,73.8,0,14.6,10.4,14.6,13.6,28.3
462,John Brown,ARI,WR,5,PHI,48,80,0,14.6,4.2,14.6,10.6,22.1
462,Kelvin Benjamin,CAR,WR,2,BUF,43,63.2,0,18.6,14,18.6,13.7,31.9
462,Jordan Matthews,BUF,WR,4,ATL,39,65,0,5.1,5.1,5.1,9,23.1
462,Terrance Williams,DAL,WR,1,NYG,38,51.4,0,18.4,15.8,18.4,12.8,33.7
462,Travis Benjamin,LAC,WR,13,CLE,38,54.3,0,15.8,10.5,15.8,10.8,28.4
462,Hunter Sharp,NYG,WR,16,ARI,14,19.4,0,14.3,14.3,14.3,4.5,32.1
472,Kenny Britt,CLE,WR,10,DET,55,67.9,0,5.5,3.6,5.5,11.8,21.5
472,Louis Murphy,SF,WR,10,NYG,27,44.3,0,7.4,7.4,7.4,6.8,25.2
472,Kenny Britt,NE,WR,16,BUF,9,12.7,0,22.2,11.1,22.2,2.6,28.9
475,Mohamed Sanu,ATL,WR,2,GB,48,82.8,0,12.5,10.4,12.5,13.5,28.1
475,Josh Gordon,CLE,WR,13,LAC,48,76.2,0,22.9,8.3,22.9,12.5,26
477,Chris Hogan,NE,WR,4,CAR,68,97.1,0,13.2,7.4,13.2,17,25
477,Cooper Kupp,LAR,WR,7,ARI,63,78.8,0,15.9,6.3,15.9,15.1,24
477,Kendall Wright,CHI,WR,15,DET,46,66.7,0,28.3,15.2,28.3,15.1,32.8
477,Dez Bryant,DAL,WR,3,ARI,41,87.2,0,4.9,4.9,4.9,9.2,22.4
481,Demaryius Thomas,DEN,WR,11,CIN,71,87.7,0,12.7,7,12.7,17.4,24.5
481,Josh Doctson,WAS,WR,16,DEN,69,100,0,18.8,2.9,18.8,14.1,20.4
481,Davante Adams,GB,WR,6,MIN,65,98.5,0,15.4,7.7,15.4,16.4,25.2
481,Chris Godwin,TB,WR,16,CAR,56,83.6,0,10.7,5.4,10.7,12.8,22.9
481,Jermaine Kearse,NYJ,WR,7,MIA,51,91.1,0,7.8,2,7.8,9.9,19.4
486,Robert Woods,LAR,WR,3,SF,62,92.5,0,11.3,9.7,11.3,19.8,31.9
486,Martavis Bryant,PIT,WR,12,GB,58,78.4,1.7,10.3,8.6,12.1,14.1,24.3
486,Adam Humphries,TB,WR,3,MIN,39,73.6,0,25.6,15.4,25.6,12.8,32.8
486,Emmanuel Sanders,DEN,WR,15,IND,39,49.4,0,23.1,17.9,23.1,13.8,35.4
490,JuJu Smith-Schuster,PIT,WR,15,NE,66,98.5,0,9.1,9.1,9.1,20.4,30.9
490,Michael Crabtree,OAK,WR,1,TEN,48,72.7,0,14.6,12.5,14.6,14.3,29.8
490,Ted Ginn,NO,WR,12,LAR,41,71.9,0,26.8,17.1,26.8,14.1,34.4
490,Alex Erickson,CIN,WR,2,HOU,37,57.8,2.7,16.2,13.5,18.9,10.4,28.1
490,Chris Godwin,TB,WR,11,MIA,22,33.3,0,9.1,9.1,9.1,5.8,26.4
495,Roger Lewis,NYG,WR,10,SF,54,81.8,0,7.4,5.6,7.4,12.3,22.8
496,Marquise Goodwin,SF,WR,13,CHI,58,77.3,0,13.8,13.8,13.8,17.9,30.9
496,Jordy Nelson,GB,WR,5,DAL,49,81.7,0,8.2,4.1,8.2,10.4,21.2
496,Arrelious Benn,JAX,WR,1,HOU,7,10.9,0,14.3,14.3,14.3,2.2,31.4
499,Dez Bryant,DAL,WR,5,GB,66,89.2,0,12.1,7.6,12.1,16.2,24.5
499,Chris Godwin,TB,WR,14,DET,40,56.3,0,15,12.5,15,11.8,29.5
501,Bruce Ellington,HOU,WR,3,NE,70,98.6,1.4,10,7.1,11.4,15.8,22.6
501,Dez Bryant,DAL,WR,4,LAR,58,81.7,0,22.4,8.6,22.4,14.8,25.5
501,Sammy Watkins,LAR,WR,13,ARI,58,100,0,6.9,5.2,6.9,12.8,22.1
501,Brandon Coleman,NO,WR,7,GB,54,71.1,0,5.6,3.7,5.6,11.1,20.6
501,Corey Davis,TEN,WR,16,LAR,54,78.3,0,16.7,11.1,16.7,15.1,28
501,TJ Jones,DET,WR,8,PIT,52,73.2,0,15.4,7.7,15.4,12.8,24.6
507,Eric Decker,TEN,WR,11,PIT,22,33.8,0,13.6,18.2,18.2,6.7,30.5
507,TJ Jones,DET,WR,1,ARI,19,26.8,0,21.1,10.5,21.1,5.2,27.4
509,Alshon Jeffery,PHI,WR,12,CHI,67,85.9,0,13.4,7.5,13.4,16.2,24.2
509,Mike Evans,TB,WR,11,MIA,55,83.3,0,18.2,9.1,18.2,14.2,25.8
509,Mack Hollins,PHI,WR,8,SF,18,25.7,0,16.7,11.1,16.7,5,27.8
512,T.Y. Hilton,IND,WR,13,JAX,67,97.1,0,9,4.5,9,14.1,21
513,Michael Thomas,NO,WR,16,ATL,40,61.5,0,12.5,10,12.5,10.6,26.5
513,Ryan Grant,WAS,WR,1,PHI,37,58.7,0,16.2,10.8,16.2,10.1,27.3
515,AJ Green,CIN,WR,8,IND,53,94.6,0,15.1,5.7,15.1,11.7,22.1
515,Michael Thomas,NO,WR,8,CHI,47,77,0,17,14.9,17,14.7,31.3
515,Corey Davis,TEN,WR,1,OAK,42,65.6,0,23.8,14.3,23.8,12.9,30.7
518,Zay Jones,BUF,WR,12,KC,57,81.4,0,17.5,5.3,17.5,12.3,21.6
518,Adam Humphries,TB,WR,4,NYG,43,67.2,0,16.3,14,16.3,13,30.2
520,Kenny Stills,MIA,WR,2,LAC,60,88.2,0,8.3,3.3,8.3,11.7,19.5
520,Michael Thomas,NO,WR,11,WAS,56,78.9,0,19.6,10.7,19.6,15.1,27
520,Brandon LaFell,CIN,WR,14,CHI,52,96.3,0,11.5,5.8,11.5,11.4,21.9
520,Pierre Garcon,SF,WR,1,CAR,50,87.7,0,20,12,20,14.1,28.2
520,Randall Cobb,GB,WR,10,CHI,37,56.1,10.8,10.8,18.9,21.6,9,24.3
520,Noah Brown,DAL,WR,3,ARI,8,17,0,12.5,12.5,12.5,2.3,28.8
526,DeAndre Hopkins,HOU,WR,10,LAR,69,98.6,0,20.3,10.1,20.3,21.1,30.6
526,T.Y. Hilton,IND,WR,16,BAL,62,100,0,19.4,9.7,19.4,19,30.6
526,Doug Baldwin,SEA,WR,11,ATL,62,83.8,0,9.7,3.2,9.7,12,19.4
526,Demaryius Thomas,DEN,WR,3,BUF,61,87.1,0,14.8,9.8,14.8,15.8,25.9
526,Jeremy Maclin,BAL,WR,9,TEN,61,81.3,0,14.8,13.1,14.8,17.8,29.2
526,Chris Moore,BAL,WR,12,HOU,23,34.3,0,13,13,13,6.7,29.1
532,Julio Jones,ATL,WR,6,MIA,45,78.9,0,15.6,13.3,15.6,13.2,29.3
532,Albert Wilson,KC,WR,4,WAS,43,56.6,2.3,9.3,11.6,11.6,10.9,25.3
532,Michael Floyd,MIN,WR,12,DET,5,6.8,0,20,20,20,1.8,36
535,Josh Reynolds,LAR,WR,12,NO,61,79.2,0,9.8,6.6,9.8,13.7,22.5
535,Dez Bryant,DAL,WR,9,KC,46,68.7,0,23.9,13,23.9,13.3,28.9
535,Josh Doctson,WAS,WR,4,KC,17,34,0,17.6,11.8,17.6,4.7,27.6
535,Justin Hardy,ATL,WR,11,SEA,17,27.4,0,23.5,17.6,23.5,5.7,33.5
539,Jaron Brown,ARI,WR,9,SF,40,51.9,0,2.5,2.5,2.5,7.3,18.2
540,Julio Jones,ATL,WR,3,DET,58,85.3,0,20.7,12.1,20.7,16.1,27.8
540,Chris Moore,BAL,WR,7,MIN,58,89.2,1.7,13.8,5.2,15.5,11.1,19.1
540,Corey Coleman,CLE,WR,11,JAX,51,92.7,0,21.6,11.8,21.6,14,27.5
540,Cody Latimer,DEN,WR,2,DAL,14,18.2,0,14.3,14.3,14.3,4.2,30
540,Freddie Martino,TB,WR,15,ATL,7,11.5,0,14.3,14.3,14.3,2.1,30
545,Adam Thielen,MIN,WR,3,TB,63,85.1,0,12.7,7.9,12.7,14.8,23.5
545,Donte Moncrief,IND,WR,6,TEN,43,74.1,0,16.3,11.6,16.3,11.7,27.2
545,Keelan Cole,JAX,WR,7,IND,41,60.3,0,7.3,4.9,7.3,8.4,20.5
545,Andre Holmes,BUF,WR,1,NYJ,39,50.6,0,2.6,2.6,2.6,7.1,18.2
545,Michael Campanaro,BAL,WR,7,MIN,32,49.2,3.1,9.4,12.5,12.5,8,25
545,Jarius Wright,MIN,WR,12,DET,16,21.9,0,18.8,12.5,18.8,4.5,28.1
545,Noah Brown,DAL,WR,11,PHI,9,14.3,0,11.1,11.1,11.1,2.4,26.7
552,Marvin Jones,DET,WR,2,NYG,56,90.3,0,8.9,1.8,8.9,9.7,17.3
552,Johnny Holton,OAK,WR,13,NYG,51,78.5,0,13.7,5.9,13.7,11.9,23.3
552,Martavis Bryant,PIT,WR,16,HOU,44,72.1,2.3,9.1,9.1,11.4,9.8,22.3
552,Taylor Gabriel,ATL,WR,9,CAR,38,63.3,2.6,10.5,10.5,13.2,8.9,23.4
552,Damiere Byrd,CAR,WR,16,TB,20,30.3,0,10,5,10,10.1,50.5
