Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
115,D.J. Chark,JAX,WR,10,30,14,46.7,174,0,38,5.8,12.4,0,0,0,0,1,1,3,30.4
116,Chris Moore,BAL,WR,10,16,13,81.2,142,0,30,8.9,10.9,4,22,5.5,0,0,0,2.9,29.4
117,Marvin Hall,ATL,WR,10,11,9,81.8,139,1,47,12.6,15.4,1,3,3,0,0,0,2.9,29.2
118,Chad Williams,ARI,WR,8,31,11,35.5,113,1,22,3.6,10.3,0,0,0,0,0,0,3.5,28.3
119,Andre Holmes,BUF,WR,10,23,12,52.2,157,0,24,6.8,13.1,0,0,0,0,0,0,2.8,27.7
120,Demarcus Robinson,KC,WR,11,17,11,64.7,95,1,23,5.6,8.6,0,0,0,0,0,0,2.4,26.5
121,Deonte Thompson,DAL,WR,8,20,14,70,124,0,15,6.2,8.9,0,0,0,0,0,0,3.3,26.4
122,Equanimeous St. Brown,GB,WR,7,19,10,52.6,162,0,54,8.5,16.2,0,0,0,0,0,0,3.7,26.2
122,Damion Ratley,CLE,WR,7,19,12,63.2,142,0,27,7.5,11.8,0,0,0,0,0,0,3.7,26.2
124,Cameron Meredith,NO,WR,6,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,4.2,25.4
125,Josh Bellamy,CHI,WR,10,16,9,56.2,76,1,20,4.8,8.4,0,0,0,0,0,0,2.5,24.6
126,Dante Pettis,SF,WR,7,14,7,50,108,1,39,7.7,15.4,0,0,0,0,2,0,3.4,23.8
127,Austin Carr,NO,WR,10,12,8,66.7,85,1,25,7.1,10.6,0,0,0,0,0,0,2.2,22.5
128,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
129,James Washington,PIT,WR,9,22,8,36.4,77,1,14,3.5,9.6,0,0,0,0,0,0,2.4,21.7
130,Robert Foster,BUF,WR,7,13,5,38.5,135,0,47,10.4,27,0,0,0,0,0,0,3.1,21.5
131,Tim Patrick,DEN,WR,10,11,4,36.4,73,1,26,6.6,18.2,1,13,13,0,0,0,1.9,18.6
132,Darius Jennings,TEN,WR,10,6,5,83.3,55,0,36,9.2,11,0,0,0,0,0,0,1.7,17.34
133,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
134,Dan Arnold,NO,WR,6,9,6,66.7,85,0,25,9.4,14.2,0,0,0,0,0,0,2.4,14.5
135,Justin Hardy,ATL,WR,10,11,7,63.6,68,0,17,6.2,9.7,0,0,0,0,1,0,1.4,13.8
136,Breshad Perriman,CLE,WR,4,10,5,50,75,0,18,7.5,15,2,9,4.5,0,0,0,3.4,13.4
137,TJ Jones,DET,WR,9,11,7,63.6,63,0,26,5.7,9,0,0,0,0,0,0,1.5,13.3
138,Alex Erickson,CIN,WR,10,15,8,53.3,44,0,10,2.9,5.5,1,8,8,0,0,0,1.3,13.2
139,Bennie Fowler,NYG,WR,4,10,6,60,69,0,21,6.9,11.5,0,0,0,0,0,0,3.2,12.9
140,Keith Kirkwood,NO,WR,2,7,5,71.4,78,0,42,11.1,15.6,0,0,0,0,0,0,6.4,12.8
141,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
142,Robert Tonyan Jr.,GB,WR,10,2,1,50,54,1,54,27,54,0,0,0,0,0,0,1.2,12.4
143,Cameron Batson,TEN,WR,5,8,6,75,62,0,26,7.8,10.3,1,1,1,0,0,0,2.5,12.3
144,Deontay Burnett,NYJ,WR,3,8,5,62.5,70,0,29,8.8,14,0,0,0,0,0,0,4,12
145,Andre Roberts,NYJ,WR,10,9,3,33.3,25,0,20,2.8,8.3,1,2,2,0,2,0,1.2,11.7
146,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
147,Neal Sterling,NYJ,WR,5,8,6,75,47,0,12,5.9,7.8,0,0,0,0,0,0,2.1,10.7
148,Russell Shepard,NYG,WR,8,8,4,50,61,0,40,7.6,15.2,0,0,0,0,0,0,1.3,10.1
149,Kevin White,CHI,WR,7,5,3,60,70,0,54,14,23.3,0,0,0,0,0,0,1.4,10
150,Richie James,SF,WR,7,4,3,75,67,0,53,16.8,22.3,0,0,0,0,0,0,1.4,9.7
150,Cody Core,CIN,WR,8,10,5,50,47,0,18,4.7,9.4,0,0,0,0,0,0,1.2,9.7
152,Michael Floyd,WAS,WR,7,11,4,36.4,53,0,20,4.8,13.2,0,0,0,0,0,0,1.3,9.3
152,Dwayne Harris,OAK,WR,9,5,5,100,31,0,13,6.2,6.2,2,12,6,0,1,0,1,9.3
154,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
155,Marcell Ateman,OAK,WR,1,5,4,80,50,0,32,10,12.5,0,0,0,0,0,0,9,9
156,Trey Quinn,WAS,WR,2,4,4,100,49,0,15,12.2,12.2,1,0,0,0,0,0,4.4,8.9
157,Daesean Hamilton,DEN,WR,8,6,4,66.7,48,0,24,8,12,0,0,0,0,0,0,1.1,8.8
158,Chad Beebe,MIN,WR,2,4,4,100,39,0,18,9.8,9.8,0,0,0,0,0,0,4,7.9
159,JJ Nelson,ARI,WR,10,12,4,33.3,21,0,9,1.8,5.2,3,5,1.7,0,0,0,0.7,6.6
160,Travis Benjamin,LAC,WR,6,11,3,27.3,16,0,13,1.5,5.3,3,15,5,0,0,0,1,6.1
161,Shelton Gibson,PHI,WR,10,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.6,5.8
161,Ray-Ray McCloud,BUF,WR,7,5,4,80,31,0,16,6.2,7.8,1,-3,-3,0,2,1,0.8,5.8
163,Isaiah McKenzie,BUF,WR,2,1,1,100,14,0,14,14,14,3,32,10.7,0,0,0,2.8,5.6
164,Justin Hunter,PIT,WR,4,10,3,30,21,0,12,2.1,7,0,0,0,0,0,0,1.3,5.1
165,Brian Quick,WAS,WR,6,3,3,100,18,0,6,6,6,0,0,0,0,0,0,0.8,4.8
165,Rashad Greene,JAX,WR,3,4,3,75,28,0,11,7,9.3,0,0,0,0,1,1,1.6,4.8
167,Jawill Davis,NYG,WR,3,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,1.6,4.7
168,Charone Peake,NYJ,WR,7,3,2,66.7,25,0,14,8.3,12.5,0,0,0,0,0,0,0.6,4.5
169,Leonte Carroo,MIA,WR,3,1,1,100,20,0,20,20,20,1,14,14,0,0,0,1.5,4.4
170,Deandre Carter,HOU,WR,8,2,2,100,21,0,11,10.5,10.5,0,0,0,0,1,0,0.5,4.1
170,Rishard Matthews,NYJ,WR,6,7,3,42.9,11,0,4,1.6,3.7,0,0,0,0,0,0,0.7,4.1
172,Corey Coleman,NYG,WR,2,2,2,100,20,0,11,10,10,0,0,0,0,0,0,2,4
173,Vyncint Smith,HOU,WR,5,4,1,25,28,0,28,7,28,0,0,0,0,0,0,0.8,3.8
173,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
175,Khadarel Hodge,LAR,WR,8,2,2,100,17,0,14,8.5,8.5,0,0,0,0,0,0,0.5,3.7
175,Nick Williams,LAR,WR,4,4,2,50,17,0,11,4.2,8.5,0,0,0,0,0,0,0.9,3.7
177,Brandon Zylstra,MIN,WR,10,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.3,3.3
178,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
179,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
180,Sammie Coates,HOU,WR,8,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.3,2.2
180,Josh Malone,CIN,WR,7,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.3,2.2
182,Justin Hardee,NO,WR,10,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
182,J'mon Moore,GB,WR,6,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.3,2
182,Victor Bolden Jr.,SF,WR,4,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.5,2
185,Russell Gage,ATL,WR,9,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
185,Darrius Heyward-Bey,PIT,WR,8,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.2,1.9
185,Cam Phillips,BUF,WR,2,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1,1.9
188,Damiere Byrd,CAR,WR,7,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.3,1.8
189,Marcus Kemp,KC,WR,11,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.2,1.7
190,Trent Sherfield,ARI,WR,7,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.2,1.6
190,Brandon Powell,DET,WR,3,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.5,1.6
192,Justin Watson,TB,WR,7,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
192,Auden Tate,CIN,WR,2,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.8,1.5
194,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Matthew Slater,NE,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
194,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Pharoh Cooper,LAR,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Keon Hatcher,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Jehu Chesson,WAS,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Geremy Davis,LAC,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Jojo Natson,LAR,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Daniel Brown,CHI,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Javon Wims,CHI,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Brice Butler,DAL,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Quadree Henderson,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Andy Jones,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,River Cracraft,DEN,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Malik Turner,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Noah Brown,DAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Lance Lenoir,DAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Trevor Davis,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5,-1
226,Riley McCarron,NE,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
226,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,-0.3,-1
229,Rod Streater,CLE,WR,3,0,0,0,0,0,0,0,0,1,-11,-11,0,0,0,-0.4,-1.1
