Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
81,Tyler Kroft,CIN,TE,5,6,4,66.7,36,0,16,6,9,0,0,0,0,0,0,1.5,7.6
82,Xavier Grimble,PIT,TE,9,4,3,75,44,0,22,11,14.7,0,0,0,0,0,0,0.8,7.4
83,Blake Bell,JAX,TE,3,5,3,60,40,0,16,8,13.3,0,0,0,0,0,0,2.3,7
84,Rico Gathers,DAL,TE,8,6,2,33.3,46,0,32,7.7,23,0,0,0,0,0,0,0.8,6.6
84,Anthony Firkser,TEN,TE,3,3,3,100,36,0,18,12,12,0,0,0,0,0,0,2.2,6.6
86,Eric Saubert,ATL,TE,9,6,3,50,33,0,17,5.5,11,0,0,0,0,0,0,0.7,6.3
86,Dalton Schultz,DAL,TE,4,5,3,60,33,0,17,6.6,11,0,0,0,0,0,0,1.6,6.3
88,Dwayne Allen,NE,TE,10,4,3,75,27,0,21,6.8,9,0,0,0,0,0,0,0.6,5.7
89,Marcedes Lewis,GB,TE,9,3,2,66.7,35,0,30,11.7,17.5,0,0,0,0,0,0,0.6,5.5
90,Lee Smith,OAK,TE,9,4,3,75,23,0,10,5.8,7.7,0,0,0,0,0,0,0.6,5.3
91,Scott Simonson,NYG,TE,9,6,2,33.3,31,0,24,5.2,15.5,0,0,0,0,0,0,0.6,5.1
92,Jordan Franks,CIN,TE,1,1,1,100,32,0,32,32,32,0,0,0,0,0,0,4.2,4.2
93,Orson Charles,CLE,TE,10,4,2,50,14,0,8,3.5,7,0,0,0,0,0,0,0.3,3.4
94,Tyrone Swoopes,SEA,TE,1,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
94,Tyler Conklin,MIN,TE,9,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,0.4,3.3
96,Hakeem Valles,DET,TE,3,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,1,3.1
97,Ben Braunecker,CHI,TE,8,2,1,50,20,0,20,10,20,0,0,0,0,0,0,0.4,3
98,Dion Sims,CHI,TE,8,4,2,50,9,0,9,2.2,4.5,0,0,0,0,0,0,0.4,2.9
99,Ross Dwelley,SF,TE,4,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
100,Khari Lee,BUF,TE,2,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.8,1.5
101,Matt Lengel,CIN,TE,2,2,1,50,4,0,4,2,4,0,0,0,0,0,0,0.7,1.4
102,Chris Manhertz,CAR,TE,9,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.1,1.2
103,James Hurst,BAL,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Gabe Holmes,ARI,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Alex Ellis,KC,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Jeremy Sprinkle,WAS,TE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Mason Schreck,CIN,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Darrell Daniels,SEA,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Sean Culkin,LAC,TE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Durham Smythe,MIA,TE,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Johnny Mundt,LAR,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,MyCole Pruitt,TEN,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Ryan Hewitt,IND,TE,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Brian Parker,DEN,TE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Nick Deluca,JAX,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Deon Yelder,KC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,John Phillips,ARI,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
