Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
61,Eric Tomlinson,NYJ,TE,10,BUF,9,12,2500,1.43
62,Blake Jarwin,DAL,TE,10,PHI,10,4,2500,1.36
63,Derek Carrier,OAK,TE,10,LAC,13,16,2500,1.28
64,Jordan Leggett,NYJ,TE,10,BUF,9,12,2500,1.23
65,Dion Sims,CHI,TE,10,DET,22,18,2500,1
66,Tyrone Swoopes,SEA,TE,10,LAR,15,19,null,0.99
67,Eric Saubert,ATL,TE,10,CLE,26,23,2500,0.98
68,Anthony Firkser,TEN,TE,10,NE,23,27,2500,0.94
69,Ian Thomas,CAR,TE,10,PIT,21,28,2500,0.93
70,Erik Swoope,IND,TE,10,JAX,5,10,2500,0.84
71,Dalton Schultz,DAL,TE,10,PHI,10,4,2500,0.79
72,Matt Lengel,CIN,TE,10,NO,28,6,2500,0.78
73,Ross Dwelley,SF,TE,10,NYG,18,9,2500,0.67
74,Jacob Hollister,NE,TE,10,TEN,3,1,2500,0.63
75,Marcedes Lewis,GB,TE,10,MIA,24,22,2500,0.6
76,Xavier Grimble,PIT,TE,10,CAR,16,32,2500,0.51
77,Logan Paulsen,ATL,TE,10,CLE,26,23,2500,0.45
77,Antony Auclair,TB,TE,10,WAS,11,10,2500,0.45
79,MyCole Pruitt,TEN,TE,10,NE,23,27,2500,0.34
80,Joshua Perkins,PHI,TE,10,DAL,2,8,2500,0.33
81,Lee Smith,OAK,TE,10,LAC,13,16,2500,0.31
82,Durham Smythe,MIA,TE,10,GB,20,3,2500,0.29
83,Scott Simonson,NYG,TE,10,SF,25,13,2500,0.27
84,Chris Manhertz,CAR,TE,10,PIT,21,28,2500,0.24
85,Jeremy Sprinkle,WAS,TE,10,TB,32,31,2500,0.23
85,Darrell Daniels,SEA,TE,10,LAR,15,19,2500,0.23
87,Orson Charles,CLE,TE,10,ATL,29,17,2500,0.18
88,John Phillips,ARI,TE,10,KC,27,26,2500,0.11
89,Ben Braunecker,CHI,TE,10,DET,22,18,2500,0.06
90,Ryan Malleck,PIT,TE,10,CAR,16,32,null,0
90,Bucky Hodges,PIT,TE,10,CAR,16,32,null,0
90,Hakeem Valles,DET,TE,10,CHI,4,15,null,0
90,Michael Hoomanawanui,NO,TE,10,CIN,31,30,null,0
90,Tyler Eifert,CIN,TE,10,NO,28,6,2500,0
90,Garrett Griffin,NO,TE,10,CIN,31,30,null,0
90,Mason Schreck,CIN,TE,10,NO,28,6,null,0
90,Cethan Carter,CIN,TE,10,NO,28,6,null,0
90,MarQueis Gray,MIA,TE,10,GB,20,3,null,0
90,Stephen Anderson,NE,TE,10,TEN,3,1,null,0
90,Delanie Walker,TEN,TE,10,NE,23,27,2500,0
90,Ryan Izzo,NE,TE,10,TEN,3,1,null,0
90,Niles Paul,JAX,TE,10,IND,17,24,2500,0
90,Austin Seferian-Jenkins,JAX,TE,10,IND,17,24,2500,0
90,Ross Travis,IND,TE,10,JAX,5,10,null,0
90,Alex Ellis,KC,TE,10,ARI,12,7,null,0
90,Gabe Holmes,ARI,TE,10,KC,27,26,null,0
90,Sean Culkin,LAC,TE,10,OAK,30,29,2500,0
90,Will Dissly,SEA,TE,10,LAR,15,19,2500,0
90,Cole Wick,SF,TE,10,NYG,18,9,null,0
90,Garrett Dickerson,NYG,TE,10,SF,25,13,null,0
