Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
75,Seth Roberts,OAK,WR,10,LAC,13,16,3200,6.2
76,Jakeem Grant,MIA,WR,10,GB,20,29,3500,6
77,Terrelle Pryor,BUF,WR,10,NYJ,14,19,3000,5.98
78,Curtis Samuel,CAR,WR,10,PIT,21,25,3600,5.93
79,Martavis Bryant,OAK,WR,10,LAC,13,16,3500,5.84
80,Michael Gallup,DAL,WR,10,PHI,10,28,3700,5.52
81,TJ Jones,DET,WR,10,CHI,4,17,3000,5.51
82,Ryan Grant,IND,WR,10,JAX,5,1,3600,5.36
83,Dontrelle Inman,IND,WR,10,JAX,5,1,3000,4.99
84,Chad Williams,ARI,WR,10,KC,27,15,3000,4.93
85,Torrey Smith,CAR,WR,10,PIT,21,25,3600,4.72
86,Ryan Switzer,PIT,WR,10,CAR,16,12,3200,4.54
87,Kendrick Bourne,SF,WR,10,NYG,18,8,3500,4.42
88,Chris Conley,KC,WR,10,ARI,12,6,3200,4.35
89,Equanimeous St. Brown,GB,WR,10,MIA,24,11,3500,4.32
90,Allen Hurns,DAL,WR,10,PHI,10,28,3400,4.19
91,Travis Benjamin,LAC,WR,10,OAK,30,26,3100,4.18
91,Trent Taylor,SF,WR,10,NYG,18,8,3700,4.18
93,Cody Core,CIN,WR,10,NO,28,32,3000,4.07
94,Cameron Meredith,NO,WR,10,CIN,31,27,3100,4.04
95,Damion Ratley,CLE,WR,10,ATL,29,30,3200,3.98
96,D.J. Chark,JAX,WR,10,IND,17,9,3600,3.92
97,Jarius Wright,CAR,WR,10,PIT,21,25,3100,3.81
98,Jordan Matthews,PHI,WR,10,DAL,2,2,3100,3.72
99,Cameron Batson,TEN,WR,10,NE,23,13,3000,3.62
100,James Washington,PIT,WR,10,CAR,16,12,3300,3.37
101,Corey Coleman,NYG,WR,10,SF,25,20,3000,3.35
102,Brandon Powell,DET,WR,10,CHI,4,17,3000,3.12
103,Breshad Perriman,CLE,WR,10,ATL,29,30,3000,3.08
103,Richie James,SF,WR,10,NYG,18,8,3000,3.08
105,Josh Malone,CIN,WR,10,NO,28,32,3000,3.06
106,Rishard Matthews,NYJ,WR,10,BUF,9,4,3100,3.02
107,Dante Pettis,SF,WR,10,NYG,18,8,3300,2.98
108,Josh Reynolds,LAR,WR,10,SEA,6,18,3800,2.91
109,Andre Holmes,BUF,WR,10,NYJ,14,19,3100,2.82
110,Josh Bellamy,CHI,WR,10,DET,22,10,3000,2.68
111,JJ Nelson,ARI,WR,10,KC,27,15,3000,2.66
112,Marvin Hall,ATL,WR,10,CLE,26,22,3100,2.36
113,Demarcus Robinson,KC,WR,10,ARI,12,6,3000,2.3
114,Justin Hardy,ATL,WR,10,CLE,26,22,3000,2.2
115,Jaron Brown,SEA,WR,10,LAR,15,21,3100,2.05
116,Bennie Fowler,NYG,WR,10,SF,25,20,3200,1.96
117,Russell Shepard,NYG,WR,10,SF,25,20,3000,1.81
118,Deonte Thompson,DAL,WR,10,PHI,10,28,3100,1.8
119,Kevin White,CHI,WR,10,DET,22,10,3000,1.74
120,Phillip Dorsett,NE,WR,10,TEN,3,24,3400,1.64
121,Darius Jennings,TEN,WR,10,NE,23,13,3000,1.61
121,Michael Floyd,WAS,WR,10,TB,32,31,3100,1.61
123,Tavon Austin,DAL,WR,10,PHI,10,28,3000,1.44
124,Austin Carr,NO,WR,10,CIN,31,27,3000,1.4
125,Zach Pascal,IND,WR,10,JAX,5,1,3300,1.39
126,Dan Arnold,NO,WR,10,CIN,31,27,2500,1.36
127,Dwayne Harris,OAK,WR,10,LAC,13,16,3000,1.25
128,Eli Rogers,PIT,WR,10,CAR,16,12,3000,1.19
129,J'mon Moore,GB,WR,10,MIA,24,11,3000,0.9
130,Andre Roberts,NYJ,WR,10,BUF,9,4,3000,0.89
131,Javon Wims,CHI,WR,10,DET,22,10,3000,0.76
132,Auden Tate,CIN,WR,10,NO,28,32,null,0.74
133,Damiere Byrd,CAR,WR,10,PIT,21,25,3000,0.72
134,Marcus Johnson,IND,WR,10,JAX,5,1,null,0.71
135,Leonte Carroo,MIA,WR,10,GB,20,29,3000,0.68
135,Pharoh Cooper,LAR,WR,10,SEA,6,18,null,0.68
137,Ray-Ray McCloud,BUF,WR,10,NYJ,14,19,3000,0.64
138,Jojo Natson,LAR,WR,10,SEA,6,18,3000,0.63
139,Darrius Heyward-Bey,PIT,WR,10,CAR,16,12,3000,0.62
140,Geremy Davis,LAC,WR,10,OAK,30,26,3000,0.59
141,Shelton Gibson,PHI,WR,10,DAL,2,2,3000,0.56
142,Russell Gage,ATL,WR,10,CLE,26,22,3000,0.52
143,Tommylee Lewis,NO,WR,10,CIN,31,27,null,0.51
143,Justin Watson,TB,WR,10,WAS,11,23,3000,0.51
145,Deandre Carter,PHI,WR,10,DAL,2,2,3000,0.49
146,Charone Peake,NYJ,WR,10,BUF,9,4,3000,0.48
147,Rashad Greene,JAX,WR,10,IND,17,9,3000,0.43
148,Khadarel Hodge,LAR,WR,10,SEA,6,18,3000,0.42
149,Justin Hunter,PIT,WR,10,CAR,16,12,3000,0.3
149,Trent Sherfield,ARI,WR,10,KC,27,15,3000,0.3
151,Noah Brown,DAL,WR,10,PHI,10,28,3000,0.28
151,Jawill Davis,NYG,WR,10,SF,25,20,3000,0.28
153,Brian Quick,WAS,WR,10,TB,32,31,3000,0.27
153,Jehu Chesson,WAS,WR,10,TB,32,31,3000,0.27
155,Matthew Slater,NE,WR,10,TEN,3,24,3000,0.25
155,Marcus Kemp,KC,WR,10,ARI,12,6,3000,0.25
155,Kendall Wright,ARI,WR,10,KC,27,15,null,0.25
155,Malik Turner,SEA,WR,10,LAR,15,21,3000,0.25
159,Nick Williams,LAR,WR,10,SEA,6,18,3000,0.1
160,Cam Phillips,BUF,WR,10,NYJ,14,19,3000,0.05
160,Kamar Aiken,PHI,WR,10,DAL,2,2,null,0.05
162,Mose Frazier,CAR,WR,10,PIT,21,25,null,0
162,Daniel Brown,CHI,WR,10,DET,22,10,2500,0
162,Andy Jones,DET,WR,10,CHI,4,17,3000,0
162,Tanner Gentry,CHI,WR,10,DET,22,10,null,0
162,Ted Ginn,NO,WR,10,CIN,31,27,3000,0
162,AJ Green,CIN,WR,10,NO,28,32,7600,0
162,Justin Hardee,NO,WR,10,CIN,31,27,null,0
162,Tanner McEvoy,NO,WR,10,CIN,31,27,null,0
162,Da'mari Scott,CLE,WR,10,ATL,29,30,3000,0
162,Rod Streater,CLE,WR,10,ATL,29,30,null,0
162,Ricardo Louis,CLE,WR,10,ATL,29,30,null,0
162,Derrick Willies,CLE,WR,10,ATL,29,30,null,0
162,Albert Wilson,MIA,WR,10,GB,20,29,3000,0
162,Jake Kumerow,GB,WR,10,MIA,24,11,3000,0
162,Trevor Davis,GB,WR,10,MIA,24,11,null,0
162,Geronimo Allison,GB,WR,10,MIA,24,11,4400,0
162,Michael Campanaro,TEN,WR,10,NE,23,13,3000,0
162,Riley McCarron,NE,WR,10,TEN,3,24,null,0
162,Braxton Berrios,NE,WR,10,TEN,3,24,3000,0
162,KJ Brent,IND,WR,10,JAX,5,1,null,0
162,Krishawn Hogan,IND,WR,10,JAX,5,1,null,0
162,James Wright,IND,WR,10,JAX,5,1,null,0
162,Jaydon Mickens,JAX,WR,10,IND,17,9,null,0
162,Steve Ishmael,IND,WR,10,JAX,5,1,3000,0
162,De'Anthony Thomas,KC,WR,10,ARI,12,6,null,0
162,Deontay Burnett,NYJ,WR,10,BUF,9,4,3000,0
162,Isaiah McKenzie,BUF,WR,10,NYJ,14,19,null,0
162,Neal Sterling,NYJ,WR,10,BUF,9,4,2500,0
162,Ardarius Stewart,NYJ,WR,10,BUF,9,4,3000,0
162,Robert Foster,BUF,WR,10,NYJ,14,19,null,0
162,Paul Richardson,WAS,WR,10,TB,32,31,3800,0
162,Robert Davis,WAS,WR,10,TB,32,31,null,0
162,Trey Quinn,WAS,WR,10,TB,32,31,null,0
162,Johnny Holton,OAK,WR,10,LAC,13,16,null,0
162,Artavis Scott,LAC,WR,10,OAK,30,26,3000,0
162,Marcell Ateman,OAK,WR,10,LAC,13,16,3000,0
162,Dylan Cantrell,LAC,WR,10,OAK,30,26,null,0
162,Mike Thomas,LAR,WR,10,SEA,6,18,null,0
162,Amara Darboh,SEA,WR,10,LAR,15,21,null,0
162,Austin Proehl,LAR,WR,10,SEA,6,18,null,0
162,Keenan Reynolds,SEA,WR,10,LAR,15,21,null,0
162,Brice Butler,DAL,WR,10,PHI,10,28,null,0
162,Braxton Miller,PHI,WR,10,DAL,2,2,null,0
162,Reggie Davis,DAL,WR,10,PHI,10,28,null,0
162,Mike Wallace,PHI,WR,10,DAL,2,2,3000,0
162,Terrance Williams,DAL,WR,10,PHI,10,28,3000,0
162,Mack Hollins,PHI,WR,10,DAL,2,2,3000,0
162,Cody Latimer,NYG,WR,10,SF,25,20,3000,0
162,Victor Bolden Jr.,SF,WR,10,NYG,18,8,3000,0
162,Aaron Burbridge,SF,WR,10,NYG,18,8,null,0
162,Khalif Raymond,NYG,WR,10,SF,25,20,null,0
162,Quadree Henderson,NYG,WR,10,SF,25,20,3000,0
162,Kaelin Clay,NYG,WR,10,SF,25,20,null,0
