Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
62,Charles Clay,BUF,TE,9,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,0.2,1.5
62,Tyler Kroft,CIN,TE,5,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.3,1.5
62,James O'Shaughnessy,JAX,TE,7,1,1,100,5,0,5,5,5,0,0,0,0,0,0,0.2,1.5
65,Eric Saubert,ATL,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Delanie Walker,TEN,TE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Rob Gronkowski,NE,TE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Niles Paul,JAX,TE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Orson Charles,CLE,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Dwayne Allen,NE,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Darren Fells,CLE,TE,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,James Hurst,BAL,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Scott Simonson,NYG,TE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Xavier Grimble,PIT,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Logan Thomas,BUF,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Gabe Holmes,ARI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Matt LaCosse,DEN,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Chris Manhertz,CAR,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Seth DeValve,CLE,TE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Cole Wick,SF,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Alex Ellis,KC,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Jake Butt,DEN,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Jeremy Sprinkle,WAS,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Mason Schreck,CIN,TE,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Darrell Daniels,SEA,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Antony Auclair,TB,TE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Ricky Seals-Jones,ARI,TE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Blake Jarwin,DAL,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Sean Culkin,LAC,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Jordan Akins,HOU,TE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Dalton Schultz,DAL,TE,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Durham Smythe,MIA,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Tyler Conklin,MIN,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Marcedes Lewis,GB,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Dion Sims,CHI,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Ben Braunecker,CHI,TE,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Lee Smith,OAK,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Luke Willson,DET,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Levine Toilolo,DET,TE,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Derek Carrier,OAK,TE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Eric Tomlinson,NYJ,TE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Hakeem Valles,DET,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Johnny Mundt,LAR,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,MyCole Pruitt,TEN,TE,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Ryan Hewitt,IND,TE,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Jacob Hollister,NE,TE,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Rico Gathers,DAL,TE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Khari Lee,BUF,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Hayden Hurst,BAL,TE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Brian Parker,DEN,TE,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,David Grinnage,JAX,TE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Tyrone Swoopes,SEA,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Blake Bell,JAX,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Matt Lengel,CIN,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Nick Deluca,JAX,TE,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Deon Yelder,KC,TE,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,Jordan Franks,CIN,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
65,John Phillips,ARI,TE,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
