Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
32,Zay Jones,BUF,WR,10,10,5,50,46,2,16,4.6,9.2,0,0,0,0,1,0,2.2,21.6
33,Stefon Diggs,MIN,WR,8,8,6,75,14,2,6,1.8,2.3,0,0,0,0,0,0,2.7,21.4
34,Phillip Dorsett,NE,WR,10,6,5,83.3,34,2,14,5.7,6.8,0,0,0,0,0,0,2,20.4
35,John Brown,BAL,WR,9,9,4,44.4,37,2,14,4.1,9.2,0,0,0,0,0,0,2.2,19.7
36,Amari Cooper,DAL,WR,8,10,4,40,27,2,10,2.7,6.8,1,9,9,0,0,0,2.4,19.6
37,Terrelle Pryor,BUF,WR,8,5,3,60,44,2,20,8.8,14.7,0,0,0,0,0,0,2.4,19.4
38,Will Fuller,HOU,WR,7,5,4,80,28,2,15,5.6,7,0,0,0,0,0,0,2.7,18.8
39,Josh Reynolds,LAR,WR,10,3,3,100,39,2,19,13,13,1,-2,-2,0,0,0,1.9,18.7
40,Mike Williams,LAC,WR,9,6,3,50,33,2,20,5.5,11,1,3,3,0,0,0,2.1,18.6
41,Torrey Smith,CAR,WR,6,3,3,100,14,2,8,4.7,4.7,0,0,0,0,0,0,3.1,18.4
42,Anthony Miller,CHI,WR,8,7,4,57.1,21,2,10,3,5.2,0,0,0,0,0,0,2.3,18.1
43,Tyler Lockett,SEA,WR,9,4,3,75,29,2,19,7.2,9.7,0,0,0,0,0,0,2,17.9
43,John Ross,CIN,WR,6,5,4,80,22,2,9,4.4,5.5,1,-3,-3,0,0,0,3,17.9
45,Allen Robinson,CHI,WR,7,9,3,33.3,27,2,14,3,9,0,0,0,0,0,0,2.5,17.7
46,Kenny Stills,MIA,WR,9,2,2,100,15,2,10,7.5,7.5,0,0,0,0,0,0,1.9,17.5
47,Aldrick Robinson,MIN,WR,7,3,2,66.7,33,2,17,11,16.5,0,0,0,0,0,0,2.5,17.3
48,Robert Woods,LAR,WR,10,5,3,60,14,2,6,2.8,4.7,2,8,4,0,0,0,1.7,17.2
49,Tyrell Williams,LAC,WR,9,3,3,100,19,2,12,6.3,6.3,0,0,0,0,0,0,1.9,16.9
50,Michael Crabtree,BAL,WR,9,7,3,42.9,17,2,12,2.4,5.7,0,0,0,0,0,0,1.9,16.7
50,Taylor Gabriel,CHI,WR,9,5,4,80,7,2,6,1.4,1.8,1,0,0,0,0,0,1.9,16.7
52,Curtis Samuel,CAR,WR,6,1,1,100,19,1,19,19,19,1,14,14,1,0,0,2.7,16.3
53,Chris Conley,KC,WR,10,3,2,66.7,19,2,15,6.3,9.5,0,0,0,0,0,0,1.6,15.9
54,Cordarrelle Patterson,NE,WR,10,3,1,33.3,1,1,1,0.3,1,7,23,3.3,1,0,0,1.5,15.4
55,Josh Doctson,WAS,WR,8,6,2,33.3,8,2,6,1.3,4,0,0,0,0,0,0,1.8,14.8
56,Chester Rogers,IND,WR,9,6,2,33.3,27,1,17,4.5,13.5,0,0,0,0,0,0,1.6,14.7
57,Corey Davis,TEN,WR,9,13,5,38.5,36,1,15,2.8,7.2,0,0,0,0,0,0,1.6,14.6
58,Mohamed Sanu,ATL,WR,9,4,3,75,30,1,15,7.5,10,0,0,0,0,0,0,1.6,14
58,Adam Humphries,TB,WR,9,6,4,66.7,33,1,16,5.5,8.2,1,7,7,0,0,0,1.6,14
60,Taywan Taylor,TEN,WR,8,5,4,80,39,1,18,7.8,9.8,0,0,0,0,0,0,1.7,13.9
61,Jamison Crowder,WAS,WR,4,4,4,100,38,1,13,9.5,9.5,0,0,0,0,0,0,3.4,13.8
62,Nelson Agholor,PHI,WR,9,8,5,62.5,3,1,3,0.4,0.6,2,16,8,0,1,0,1.4,12.9
63,Ryan Grant,IND,WR,7,4,4,100,22,1,8,5.5,5.5,0,0,0,0,0,0,1.7,12.2
64,Dede Westbrook,JAX,WR,9,8,4,50,31,1,11,3.9,7.8,0,0,0,0,1,1,1.3,12.1
65,Josh Gordon,NE,WR,8,6,2,33.3,30,1,17,5,15,0,0,0,0,0,0,1.4,11
66,Trent Taylor,SF,WR,8,4,3,75,16,1,10,4,5.3,0,0,0,0,0,0,1.3,10.6
67,Kelvin Benjamin,BUF,WR,10,6,3,50,14,1,7,2.3,4.7,0,0,0,0,0,0,1,10.4
68,Allen Hurns,DAL,WR,9,5,2,40,20,1,17,4,10,0,0,0,0,0,0,1.1,10
69,Ted Ginn,NO,WR,4,4,1,25,4,1,4,1,4,1,5,5,0,0,0,2.5,9.9
69,Bruce Ellington,DET,WR,3,2,2,100,19,1,14,9.5,9.5,0,0,0,0,0,0,3.3,9.9
69,Laquon Treadwell,MIN,WR,9,3,2,66.7,19,1,14,6.3,9.5,0,0,0,0,0,0,1.1,9.9
72,Willie Snead,BAL,WR,9,3,2,66.7,18,1,13,6,9,0,0,0,0,0,0,1.1,9.8
73,Tajae Sharpe,TEN,WR,9,6,2,33.3,17,1,11,2.8,8.5,0,0,0,0,0,0,1.1,9.7
73,Christian Kirk,ARI,WR,9,3,2,66.7,12,1,9,4,6,1,5,5,0,0,0,1.1,9.7
75,Brandon LaFell,OAK,WR,5,4,2,50,16,1,10,4,8,0,0,0,0,0,0,1.9,9.6
76,Jarius Wright,CAR,WR,9,2,1,50,5,1,5,2.5,5,0,0,0,0,0,0,1.1,9.5
76,Antonio Callaway,CLE,WR,10,4,2,50,-5,1,1,-1.2,-2.5,0,0,0,0,0,0,1,9.5
76,Marquez Valdes-Scantling,GB,WR,9,5,2,40,15,1,12,3,7.5,0,0,0,0,0,0,1.1,9.5
79,Mike Evans,TB,WR,9,8,2,25,13,1,9,1.6,6.5,0,0,0,0,0,0,1,9.3
80,Demarcus Robinson,KC,WR,10,3,2,66.7,11,1,8,3.7,5.5,0,0,0,0,0,0,0.9,9.1
80,Keke Coutee,HOU,WR,4,3,3,100,1,1,1,0.3,0.3,0,0,0,0,0,0,2.3,9.1
82,Brandon Marshall,SEA,WR,7,3,1,33.3,20,1,20,6.7,20,0,0,0,0,0,0,1.3,9
82,Josh Bellamy,CHI,WR,9,1,1,100,20,1,20,20,20,0,0,0,0,0,0,1,9
82,Seth Roberts,OAK,WR,8,2,1,50,20,1,20,10,20,0,0,0,0,0,0,1.1,9
85,Rashard Higgins,CLE,WR,7,1,1,100,19,1,19,19,19,0,0,0,0,0,0,1.3,8.9
86,Jakeem Grant,MIA,WR,10,2,1,50,18,1,18,9,18,0,0,0,0,0,0,0.9,8.8
87,Donte Moncrief,JAX,WR,9,5,2,40,7,1,4,1.4,3.5,0,0,0,0,0,0,1,8.7
87,Zach Pascal,IND,WR,9,4,2,50,7,1,4,1.8,3.5,0,0,0,0,0,0,1,8.7
89,James Washington,PIT,WR,8,2,1,50,14,1,14,7,14,0,0,0,0,0,0,1,8.4
90,Marquise Goodwin,SF,WR,8,3,1,33.3,11,1,11,3.7,11,0,0,0,0,0,0,1,8.1
90,Cameron Meredith,NO,WR,6,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,1.4,8.1
92,Courtland Sutton,DEN,WR,9,4,1,25,8,1,8,2,8,0,0,0,0,0,0,0.9,7.8
93,Chris Hogan,NE,WR,10,3,1,33.3,7,1,7,2.3,7,0,0,0,0,0,0,0.8,7.7
94,DeSean Jackson,TB,WR,9,4,0,0,0,0,0,0,0,1,14,14,1,0,0,0.8,7.4
94,Tre'Quan Smith,NO,WR,9,4,1,25,4,1,4,1,4,0,0,0,0,0,0,0.8,7.4
94,Emmanuel Sanders,DEN,WR,9,6,4,66.7,34,0,13,5.7,8.5,0,0,0,0,0,0,0.8,7.4
97,Tavon Austin,DAL,WR,6,1,1,100,3,1,3,3,3,0,0,0,0,0,0,1.2,7.3
98,Paul Richardson,WAS,WR,7,2,1,50,2,1,2,1,2,0,0,0,0,0,0,1,7.2
99,De'Anthony Thomas,KC,WR,5,1,1,100,1,1,1,1,1,0,0,0,0,0,0,1.4,7.1
99,Ryan Switzer,PIT,WR,9,1,1,100,1,1,1,1,1,0,0,0,0,0,0,0.8,7.1
101,Julio Jones,ATL,WR,9,7,1,14.3,1,1,1,0.1,1,0,0,0,0,1,1,0.7,6.1
102,Jermaine Kearse,NYJ,WR,9,4,3,75,24,0,9,6,8,0,0,0,0,0,0,0.6,5.4
103,Keelan Cole,JAX,WR,9,6,3,50,23,0,9,3.8,7.7,0,0,0,0,0,0,0.6,5.3
104,Maurice Harris,WAS,WR,7,3,2,66.7,20,0,18,6.7,10,0,0,0,0,0,0,0.6,4
105,D.J. Moore,CAR,WR,9,0,0,0,0,0,0,0,0,3,39,13,0,0,0,0.4,3.9
106,Golden Tate,PHI,WR,8,7,2,28.6,11,0,6,1.6,5.5,0,0,0,0,0,0,0.4,3.1
106,Quincy Enunwa,NYJ,WR,8,7,2,28.6,11,0,8,1.6,5.5,0,0,0,0,0,0,0.4,3.1
108,Geronimo Allison,GB,WR,5,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,0.6,2.8
109,Martavis Bryant,OAK,WR,8,2,2,100,3,0,6,1.5,1.5,1,2,2,0,0,0,0.3,2.5
110,Bennie Fowler,NYG,WR,3,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,0.8,2.3
111,Victor Bolden Jr.,SF,WR,4,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.5,2
112,Michael Floyd,WAS,WR,6,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.3,1.9
113,Damion Ratley,CLE,WR,7,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.3,1.8
114,Marvin Hall,ATL,WR,9,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.2,1.7
114,Chad Williams,ARI,WR,8,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,0.2,1.7
116,Alex Erickson,CIN,WR,9,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.2,1.6
116,Michael Gallup,DAL,WR,9,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,0.2,1.6
116,Neal Sterling,NYJ,WR,5,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.3,1.6
119,Justin Hardy,ATL,WR,9,1,1,100,4,0,4,4,4,0,0,0,0,0,0,0.2,1.4
119,Pierre Garcon,SF,WR,8,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
121,Andre Holmes,BUF,WR,10,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.1,1.3
121,Doug Baldwin,SEA,WR,7,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,0.2,1.3
121,Randall Cobb,GB,WR,5,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,0.3,1.3
124,Dwayne Harris,OAK,WR,8,1,1,100,0,0,0,0,0,1,-1,-1,0,0,0,0.1,0.9
125,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
126,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Deandre Carter,PHI,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Shelton Gibson,PHI,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Russell Gage,ATL,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Matthew Slater,NE,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Darrius Heyward-Bey,PIT,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Danny Amendola,MIA,WR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Rishard Matthews,NYJ,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Deonte Thompson,DAL,WR,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Travis Benjamin,LAC,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Russell Shepard,NYG,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Justin Hunter,PIT,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Sammie Coates,HOU,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,JJ Nelson,ARI,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Darius Jennings,TEN,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Damiere Byrd,CAR,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Chris Moore,BAL,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Josh Malone,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Tim Patrick,DEN,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Austin Carr,NO,WR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Marcus Kemp,KC,WR,10,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Justin Hardee,NO,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Brandon Zylstra,MIN,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,D.J. Chark,JAX,WR,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Dante Pettis,SF,WR,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Daesean Hamilton,DEN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Trey Quinn,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Trent Sherfield,ARI,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Robert Foster,BUF,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Vyncint Smith,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Kevin White,CHI,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Robert Tonyan Jr.,GB,WR,9,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Equanimeous St. Brown,GB,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Andre Roberts,NYJ,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,TJ Jones,DET,WR,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Charone Peake,NYJ,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Robby Anderson,NYJ,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Keon Hatcher,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Brian Quick,WAS,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Jehu Chesson,WAS,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Geremy Davis,LAC,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Devante Parker,MIA,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Jojo Natson,LAR,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Richie James,SF,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Daniel Brown,CHI,WR,8,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Ray-Ray McCloud,BUF,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Cody Core,CIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Jordan Matthews,PHI,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Dan Arnold,NO,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Khadarel Hodge,LAR,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Brice Butler,DAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,J'mon Moore,GB,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Justin Watson,TB,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Jawill Davis,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Javon Wims,CHI,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Nick Williams,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Rashad Greene,JAX,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Cameron Batson,TEN,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Deontay Burnett,NYJ,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Dontrelle Inman,IND,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Cam Phillips,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Breshad Perriman,CLE,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Quadree Henderson,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Leonte Carroo,MIA,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Brandon Powell,DET,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Isaiah McKenzie,BUF,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Malik Turner,SEA,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Andy Jones,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Chad Beebe,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,River Cracraft,DEN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Noah Brown,DAL,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Lance Lenoir,DAL,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Auden Tate,CIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Keith Kirkwood,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
126,Corey Coleman,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
