Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
213,Tyler Kroft,CIN,TE,8,IND,6,5,83.3,46,0,19,7.7,9.2,0,0,0,0,0,0,9.6,9.6
219,Trey Burton,PHI,TE,15,NYG,2,2,100,15,1,13,7.5,7.5,0,0,0,0,0,0,9.5,9.5
219,Demetrius Harris,KC,TE,1,NE,2,2,100,15,1,8,7.5,7.5,0,0,0,0,0,0,9.5,9.5
219,Evan Engram,NYG,TE,3,PHI,7,5,71.4,45,0,14,6.4,9,0,0,0,0,0,0,9.5,9.5
222,Jonnu Smith,TEN,TE,3,SEA,2,1,50,24,1,24,12,24,0,0,0,0,0,0,9.4,9.4
222,Evan Engram,NYG,TE,14,DAL,7,4,57.1,54,0,35,7.7,13.5,0,0,0,0,0,0,9.4,9.4
222,Travis Kelce,KC,TE,1,NE,7,5,71.4,40,0,14,5.7,8,1,4,4,0,0,0,9.4,9.4
225,Luke Stocker,TB,TE,9,NO,2,2,100,13,1,8,6.5,6.5,0,0,0,0,0,0,9.3,9.3
225,Kyle Rudolph,MIN,TE,7,BAL,7,5,71.4,43,0,19,6.1,8.6,0,0,0,0,0,0,9.3,9.3
225,Benjamin Watson,BAL,TE,4,PIT,6,5,83.3,43,0,11,7.2,8.6,0,0,0,0,0,0,9.3,9.3
228,Logan Thomas,BUF,TE,7,TB,1,1,100,22,1,22,22,22,0,0,0,0,0,0,9.2,9.2
228,David Njoku,CLE,TE,3,IND,4,2,50,12,1,11,3,6,0,0,0,0,0,0,9.2,9.2
228,Tyler Kroft,CIN,TE,11,DEN,3,2,66.7,12,1,11,4,6,0,0,0,0,0,0,9.2,9.2
228,Ed Dickson,CAR,TE,4,NE,4,3,75,62,0,25,15.5,20.7,0,0,0,0,0,0,9.2,9.2
228,George Kittle,SF,TE,15,TEN,5,4,80,52,0,24,10.4,13,0,0,0,0,0,0,9.2,9.2
228,Vance McDonald,PIT,TE,16,HOU,5,4,80,52,0,20,10.4,13,0,0,0,0,0,0,9.2,9.2
228,Vance McDonald,PIT,TE,14,BAL,6,4,66.7,52,0,19,8.7,13,0,0,0,0,0,0,9.2,9.2
228,Delanie Walker,TEN,TE,14,ARI,9,5,55.6,42,0,11,4.7,8.4,0,0,0,0,0,0,9.2,9.2
236,Antonio Gates,LAC,TE,2,MIA,4,2,50,11,1,7,2.8,5.5,0,0,0,0,0,0,9.1,9.1
236,Virgil Green,DEN,TE,2,DAL,3,2,66.7,11,1,9,3.7,5.5,0,0,0,0,0,0,9.1,9.1
236,Rhett Ellison,NYG,TE,4,TB,2,2,100,11,1,9,5.5,5.5,0,0,0,0,0,0,9.1,9.1
236,Jack Doyle,IND,TE,16,BAL,10,5,50,41,0,13,4.1,8.2,0,0,0,0,0,0,9.1,9.1
240,Eric Tomlinson,NYJ,TE,8,ATL,1,1,100,20,1,20,20,20,0,0,0,0,0,0,9,9
240,Jason Witten,DAL,TE,14,NYG,2,1,50,20,1,20,10,20,0,0,0,0,0,0,9,9
240,Benjamin Watson,BAL,TE,16,IND,6,5,83.3,40,0,15,6.7,8,0,0,0,0,0,0,9,9
243,Seth DeValve,CLE,TE,6,HOU,3,2,66.7,9,1,6,3,4.5,0,0,0,0,0,0,8.9,8.9
243,Cameron Brate,TB,TE,15,ATL,5,4,80,49,0,13,9.8,12.2,0,0,0,0,0,0,8.9,8.9
243,Eric Ebron,DET,TE,11,CHI,7,4,57.1,49,0,26,7,12.2,0,0,0,0,0,0,8.9,8.9
243,Jason Witten,DAL,TE,16,SEA,9,5,55.6,39,0,11,4.3,7.8,0,0,0,0,0,0,8.9,8.9
247,Julius Thomas,MIA,TE,10,CAR,5,2,40,8,1,6,1.6,4,0,0,0,0,0,0,8.8,8.8
247,Julius Thomas,MIA,TE,7,NYJ,4,3,75,58,0,25,14.5,19.3,0,0,0,0,0,0,8.8,8.8
247,Benjamin Watson,BAL,TE,7,MIN,5,5,100,38,0,20,7.6,7.6,0,0,0,0,0,0,8.8,8.8
247,Benjamin Watson,BAL,TE,6,CHI,8,6,75,28,0,13,3.5,4.7,0,0,0,0,0,0,8.8,8.8
251,Gerald Everett,LAR,TE,13,ARI,4,2,50,7,1,6,1.8,3.5,0,0,0,0,0,0,8.7,8.7
251,David Njoku,CLE,TE,12,CIN,4,4,100,47,0,27,11.8,11.8,0,0,0,0,0,0,8.7,8.7
251,Jason Witten,DAL,TE,15,OAK,5,4,80,47,0,18,9.4,11.8,0,0,0,0,0,0,8.7,8.7
251,Kyle Rudolph,MIN,TE,10,WAS,7,5,71.4,37,0,12,5.3,7.4,0,0,0,0,0,0,8.7,8.7
255,Benjamin Watson,BAL,TE,8,MIA,4,2,50,6,1,4,1.5,3,0,0,0,0,0,0,8.6,8.6
255,Maxx Williams,BAL,TE,16,IND,3,2,66.7,6,1,4,2,3,0,0,0,0,0,0,8.6,8.6
255,CJ Fiedorowicz,HOU,TE,1,JAX,4,4,100,46,0,15,11.5,11.5,0,0,0,0,0,0,8.6,8.6
255,George Kittle,SF,TE,6,WAS,8,4,50,46,0,31,5.8,11.5,0,0,0,0,0,0,8.6,8.6
255,Austin Seferian-Jenkins,NYJ,TE,4,JAX,4,4,100,46,0,27,11.5,11.5,0,0,0,0,0,0,8.6,8.6
255,Jordan Reed,WAS,TE,1,PHI,8,5,62.5,36,0,9,4.5,7.2,0,0,0,0,0,0,8.6,8.6
255,Nick Boyle,BAL,TE,4,PIT,5,5,100,36,0,14,7.2,7.2,0,0,0,0,0,0,8.6,8.6
262,Kyle Rudolph,MIN,TE,2,PIT,6,4,66.7,45,0,27,7.5,11.2,0,0,0,0,0,0,8.5,8.5
262,Vernon Davis,WAS,TE,6,SF,4,3,75,65,0,51,16.2,21.7,0,0,0,0,1,1,8.5,8.5
264,Jack Doyle,IND,TE,14,BUF,3,2,66.7,4,1,3,1.3,2,0,0,0,0,0,0,8.4,8.4
264,Evan Engram,NYG,TE,1,DAL,5,4,80,44,0,31,8.8,11,0,0,0,0,0,0,8.4,8.4
264,Stephen Anderson,HOU,TE,9,IND,6,4,66.7,44,0,16,7.3,11,0,0,0,0,0,0,8.4,8.4
267,Stephen Anderson,HOU,TE,5,KC,2,2,100,63,0,42,31.5,31.5,0,0,0,0,0,0,8.3,8.3
267,Martellus Bennett,GB,TE,5,DAL,3,3,100,53,0,33,17.7,17.7,0,0,0,0,0,0,8.3,8.3
269,OJ Howard,TB,TE,12,ATL,4,3,75,52,0,29,13,17.3,0,0,0,0,0,0,8.2,8.2
269,Seth DeValve,CLE,TE,1,PIT,5,4,80,42,0,21,8.4,10.5,0,0,0,0,0,0,8.2,8.2
269,Trey Burton,PHI,TE,13,SEA,7,4,57.1,42,0,14,6,10.5,0,0,0,0,0,0,8.2,8.2
272,Dwayne Allen,NE,TE,10,DEN,2,1,50,11,1,11,5.5,11,0,0,0,0,0,0,8.1,8.1
272,Seth DeValve,CLE,TE,2,BAL,4,2,50,61,0,49,15.2,30.5,0,0,0,0,0,0,8.1,8.1
272,Rob Gronkowski,NE,TE,7,ATL,7,3,42.9,51,0,27,7.3,17,0,0,0,0,0,0,8.1,8.1
272,Delanie Walker,TEN,TE,4,HOU,7,3,42.9,51,0,21,7.3,17,0,0,0,0,0,0,8.1,8.1
272,Austin Seferian-Jenkins,NYJ,TE,3,MIA,6,5,83.3,31,0,13,5.2,6.2,0,0,0,0,0,0,8.1,8.1
272,Nick O'Leary,BUF,TE,9,NYJ,5,4,80,51,0,20,10.2,12.8,0,0,0,0,1,1,8.1,8.1
278,Antonio Gates,LAC,TE,15,KC,3,1,33.3,10,1,10,3.3,10,0,0,0,0,0,0,8,8
278,Luke Willson,SEA,TE,9,WAS,2,1,50,10,1,10,5,10,0,0,0,0,0,0,8,8
278,Darren Fells,DET,TE,4,MIN,5,4,80,40,0,10,8,10,0,0,0,0,0,0,8,8
281,Marcedes Lewis,JAX,TE,9,CIN,6,3,50,49,0,37,8.2,16.3,0,0,0,0,0,0,7.9,7.9
281,Zach Miller,CHI,TE,1,ATL,6,4,66.7,39,0,12,6.5,9.8,0,0,0,0,0,0,7.9,7.9
283,Jason Witten,DAL,TE,13,WAS,5,1,20,8,1,8,1.6,8,0,0,0,0,0,0,7.8,7.8
283,Tyler Higbee,LAR,TE,9,NYG,2,1,50,8,1,8,4,8,0,0,0,0,0,0,7.8,7.8
283,Nick O'Leary,BUF,TE,7,TB,2,2,100,58,0,32,29,29,0,0,0,0,0,0,7.8,7.8
283,David Njoku,CLE,TE,7,TEN,5,2,40,58,0,31,11.6,29,0,0,0,0,0,0,7.8,7.8
283,Eric Ebron,DET,TE,8,PIT,6,2,33.3,58,0,44,9.7,29,0,0,0,0,0,0,7.8,7.8
283,Tyler Higbee,LAR,TE,12,NO,3,3,100,48,0,38,16,16,0,0,0,0,0,0,7.8,7.8
283,Tyler Kroft,CIN,TE,5,BUF,5,4,80,38,0,15,7.6,9.5,0,0,0,0,0,0,7.8,7.8
283,Eric Ebron,DET,TE,13,BAL,4,4,100,38,0,13,9.5,9.5,0,0,0,0,0,0,7.8,7.8
283,Austin Seferian-Jenkins,NYJ,TE,8,ATL,5,5,100,28,0,11,5.6,5.6,0,0,0,0,0,0,7.8,7.8
292,Jeremy Sprinkle,WAS,TE,11,NO,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
292,Nick O'Leary,BUF,TE,10,NO,2,1,50,7,1,7,3.5,7,0,0,0,0,0,0,7.7,7.7
292,Tyler Higbee,LAR,TE,4,DAL,6,3,50,47,0,29,7.8,15.7,0,0,0,0,0,0,7.7,7.7
292,CJ Fiedorowicz,HOU,TE,12,BAL,8,4,50,37,0,10,4.6,9.2,0,0,0,0,0,0,7.7,7.7
292,Jordan Reed,WAS,TE,6,SF,5,4,80,37,0,14,7.4,9.2,0,0,0,0,0,0,7.7,7.7
292,Travis Kelce,KC,TE,6,PIT,7,4,57.1,37,0,23,5.3,9.2,0,0,0,0,0,0,7.7,7.7
292,Charles Clay,BUF,TE,16,NE,10,4,40,37,0,15,3.7,9.2,0,0,0,0,0,0,7.7,7.7
292,George Kittle,SF,TE,1,CAR,6,5,83.3,27,0,13,4.5,5.4,0,0,0,0,0,0,7.7,7.7
292,Jack Doyle,IND,TE,4,SEA,7,5,71.4,27,0,7,3.9,5.4,0,0,0,0,0,0,7.7,7.7
301,Luke Willson,SEA,TE,4,IND,1,1,100,6,1,6,6,6,0,0,0,0,0,0,7.6,7.6
301,Jared Cook,OAK,TE,4,DEN,8,3,37.5,46,0,28,5.8,15.3,0,0,0,0,0,0,7.6,7.6
301,Ed Dickson,CAR,TE,6,PHI,8,4,50,36,0,13,4.5,9,0,0,0,0,0,0,7.6,7.6
301,Austin Traylor,DEN,TE,11,CIN,5,4,80,36,0,13,7.2,9,0,0,0,0,0,0,7.6,7.6
301,Lance Kendricks,GB,TE,16,MIN,9,4,44.4,36,0,19,4,9,0,0,0,0,0,0,7.6,7.6
306,Brent Celek,PHI,TE,14,LAR,3,1,33.3,5,1,5,1.7,5,0,0,0,0,0,0,7.5,7.5
307,Gerald Everett,LAR,TE,6,JAX,3,1,33.3,4,1,4,1.3,4,0,0,0,0,0,0,7.4,7.4
307,Eric Ebron,DET,TE,12,MIN,4,4,100,34,0,14,8.5,8.5,0,0,0,0,0,0,7.4,7.4
307,Demetrius Harris,KC,TE,16,MIA,7,4,57.1,34,0,15,4.9,8.5,0,0,0,0,0,0,7.4,7.4
310,Jimmy Graham,SEA,TE,16,DAL,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
310,Martellus Bennett,GB,TE,1,SEA,6,3,50,43,0,26,7.2,14.3,0,0,0,0,0,0,7.3,7.3
312,Adam Shaheen,CHI,TE,3,PIT,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
312,Tyler Eifert,CIN,TE,2,HOU,4,3,75,42,0,22,10.5,14,0,0,0,0,0,0,7.2,7.2
314,Xavier Grimble,PIT,TE,12,GB,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
314,Garrett Celek,SF,TE,3,LAR,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
314,David Morgan,MIN,TE,10,WAS,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
314,CJ Uzomah,CIN,TE,16,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
314,Troy Niklas,ARI,TE,15,WAS,6,3,50,41,0,21,6.8,13.7,0,0,0,0,0,0,7.1,7.1
314,Delanie Walker,TEN,TE,3,SEA,6,4,66.7,31,0,11,5.2,7.8,0,0,0,0,0,0,7.1,7.1
314,Jerell Adams,NYG,TE,16,ARI,4,4,100,31,0,11,7.8,7.8,0,0,0,0,0,0,7.1,7.1
314,Jonnu Smith,TEN,TE,5,MIA,5,5,100,21,0,9,4.2,4.2,0,0,0,0,0,0,7.1,7.1
322,Nick Vannett,SEA,TE,13,PHI,3,3,100,40,0,21,13.3,13.3,0,0,0,0,0,0,7,7
322,Jesse James,PIT,TE,4,BAL,3,3,100,40,0,18,13.3,13.3,0,0,0,0,0,0,7,7
322,Julius Thomas,MIA,TE,11,TB,4,4,100,30,0,11,7.5,7.5,0,0,0,0,0,0,7,7
325,Travis Kelce,KC,TE,12,BUF,4,3,75,39,0,25,9.8,13,0,0,0,0,0,0,6.9,6.9
325,Brent Celek,PHI,TE,9,DEN,4,3,75,39,0,15,9.8,13,0,0,0,0,0,0,6.9,6.9
325,Nick Boyle,BAL,TE,8,MIA,4,4,100,29,0,12,7.2,7.2,0,0,0,0,0,0,6.9,6.9
328,Austin Hooper,ATL,TE,12,TB,5,3,60,38,0,20,7.6,12.7,0,0,0,0,0,0,6.8,6.8
328,Martellus Bennett,NE,TE,10,DEN,3,3,100,38,0,27,12.7,12.7,0,0,0,0,0,0,6.8,6.8
330,Gerald Everett,LAR,TE,9,NYG,2,1,50,44,0,44,22,44,1,13,13,0,0,0,6.7,6.7
330,Rob Gronkowski,NE,TE,11,OAK,3,3,100,37,0,14,12.3,12.3,0,0,0,0,0,0,6.7,6.7
330,Jesse James,PIT,TE,2,MIN,5,4,80,27,0,12,5.4,6.8,0,0,0,0,0,0,6.7,6.7
333,Coby Fleener,NO,TE,9,TB,2,2,100,46,0,33,23,23,0,0,0,0,0,0,6.6,6.6
333,Austin Hooper,ATL,TE,9,CAR,6,3,50,36,0,16,6,12,0,0,0,0,0,0,6.6,6.6
335,Josh Hill,NO,TE,11,WAS,1,1,100,3,1,3,3,3,1,-8,-8,0,0,0,6.5,6.5
335,Zach Miller,CHI,TE,4,GB,2,2,100,45,0,29,22.5,22.5,0,0,0,0,0,0,6.5,6.5
335,Eric Ebron,DET,TE,9,GB,4,3,75,35,0,19,8.8,11.7,0,0,0,0,0,0,6.5,6.5
335,Jared Cook,OAK,TE,2,NYJ,6,4,66.7,25,0,10,4.2,6.2,0,0,0,0,0,0,6.5,6.5
339,Ricky Seals-Jones,ARI,TE,13,LAR,5,2,40,44,0,27,8.8,22,0,0,0,0,0,0,6.4,6.4
339,Will Tye,NYJ,TE,1,BUF,3,3,100,34,0,21,11.3,11.3,0,0,0,0,0,0,6.4,6.4
339,AJ Derby,DEN,TE,1,LAC,3,3,100,34,0,13,11.3,11.3,0,0,0,0,0,0,6.4,6.4
339,CJ Uzomah,CIN,TE,15,MIN,4,4,100,24,0,9,6,6,0,0,0,0,0,0,6.4,6.4
339,Ed Dickson,CAR,TE,8,TB,5,4,80,24,0,14,4.8,6,0,0,0,0,0,0,6.4,6.4
344,Delanie Walker,TEN,TE,16,LAR,5,3,60,33,0,15,6.6,11,0,0,0,0,0,0,6.3,6.3
344,Maxx Williams,BAL,TE,2,CLE,4,4,100,21,0,13,5.2,5.2,1,2,2,0,0,0,6.3,6.3
346,Jesse James,PIT,TE,8,DET,3,2,66.7,42,0,32,14,21,0,0,0,0,0,0,6.2,6.2
346,Jesse James,PIT,TE,12,GB,4,3,75,32,0,17,8,10.7,0,0,0,0,0,0,6.2,6.2
346,Antonio Gates,LAC,TE,13,CLE,4,3,75,32,0,12,8,10.7,0,0,0,0,0,0,6.2,6.2
349,Jack Doyle,IND,TE,1,LAR,3,2,66.7,41,0,21,13.7,20.5,0,0,0,0,0,0,6.1,6.1
349,Jason Witten,DAL,TE,8,WAS,5,3,60,31,0,16,6.2,10.3,0,0,0,0,0,0,6.1,6.1
349,Austin Seferian-Jenkins,NYJ,TE,16,LAC,8,4,50,21,0,11,2.6,5.2,0,0,0,0,0,0,6.1,6.1
352,Levine Toilolo,ATL,TE,15,TB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6
353,Adam Shaheen,CHI,TE,10,GB,2,2,100,39,0,31,19.5,19.5,0,0,0,0,0,0,5.9,5.9
353,Benjamin Watson,BAL,TE,12,HOU,3,3,100,29,0,16,9.7,9.7,0,0,0,0,0,0,5.9,5.9
353,Josh Hill,NO,TE,2,NE,3,3,100,29,0,13,9.7,9.7,0,0,0,0,0,0,5.9,5.9
353,Josh Hill,NO,TE,8,CHI,4,3,75,29,0,19,7.2,9.7,0,0,0,0,0,0,5.9,5.9
353,Maxx Williams,BAL,TE,9,TEN,3,3,100,29,0,17,9.7,9.7,0,0,0,0,0,0,5.9,5.9
358,Hunter Henry,LAC,TE,15,KC,3,3,100,28,0,14,9.3,9.3,0,0,0,0,0,0,5.8,5.8
358,Tyler Kroft,CIN,TE,3,GB,4,3,75,28,0,14,7,9.3,0,0,0,0,0,0,5.8,5.8
358,David Morgan,MIN,TE,8,CLE,3,3,100,28,0,14,9.3,9.3,0,0,0,0,0,0,5.8,5.8
361,Vance McDonald,PIT,TE,7,CIN,3,2,66.7,37,0,28,12.3,18.5,0,0,0,0,0,0,5.7,5.7
361,Charles Clay,BUF,TE,11,LAC,4,3,75,27,0,16,6.8,9,0,0,0,0,0,0,5.7,5.7
361,George Kittle,SF,TE,9,ARI,5,3,60,27,0,14,5.4,9,0,0,0,0,0,0,5.7,5.7
361,Greg Olsen,CAR,TE,16,TB,6,3,50,27,0,11,4.5,9,0,0,0,0,0,0,5.7,5.7
365,Jared Cook,OAK,TE,11,NE,5,2,40,36,0,26,7.2,18,0,0,0,0,0,0,5.6,5.6
365,Julius Thomas,MIA,TE,2,LAC,3,3,100,26,0,11,8.7,8.7,0,0,0,0,0,0,5.6,5.6
367,Nick Boyle,BAL,TE,6,CHI,3,2,66.7,15,0,12,5,7.5,0,0,0,0,0,0,5.5,5.5
367,George Kittle,SF,TE,4,ARI,3,2,66.7,35,0,21,11.7,17.5,0,0,0,0,0,0,5.5,5.5
367,Delanie Walker,TEN,TE,5,MIA,5,3,60,25,0,12,5,8.3,0,0,0,0,0,0,5.5,5.5
367,Luke Willson,SEA,TE,2,SF,3,3,100,25,0,19,8.3,8.3,0,0,0,0,0,0,5.5,5.5
371,Virgil Green,DEN,TE,1,LAC,1,1,100,44,0,44,44,44,0,0,0,0,0,0,5.4,5.4
371,Kyle Rudolph,MIN,TE,4,DET,4,2,50,34,0,19,8.5,17,0,0,0,0,0,0,5.4,5.4
371,Seth DeValve,CLE,TE,5,NYJ,4,3,75,24,0,17,6,8,0,0,0,0,0,0,5.4,5.4
371,Jesse James,PIT,TE,5,JAX,5,3,60,24,0,15,4.8,8,0,0,0,0,0,0,5.4,5.4
371,Delanie Walker,TEN,TE,6,IND,8,4,50,17,0,10,2.1,4.2,1,-3,-3,0,0,0,5.4,5.4
376,Seth DeValve,CLE,TE,12,CIN,2,2,100,33,0,24,16.5,16.5,0,0,0,0,0,0,5.3,5.3
376,Demetrius Harris,KC,TE,12,BUF,2,2,100,33,0,28,16.5,16.5,0,0,0,0,0,0,5.3,5.3
376,Ross Travis,IND,TE,15,DEN,2,2,100,33,0,20,16.5,16.5,0,0,0,0,0,0,5.3,5.3
376,Nick O'Leary,BUF,TE,15,MIA,2,2,100,33,0,25,16.5,16.5,0,0,0,0,0,0,5.3,5.3
376,Rob Gronkowski,NE,TE,1,KC,6,2,33.3,33,0,17,5.5,16.5,0,0,0,0,0,0,5.3,5.3
376,Seth DeValve,CLE,TE,13,LAC,3,2,66.7,33,0,25,11,16.5,0,0,0,0,0,0,5.3,5.3
376,Charles Clay,BUF,TE,2,CAR,3,3,100,23,0,12,7.7,7.7,0,0,0,0,1,0,5.3,5.3
383,Seth DeValve,CLE,TE,15,BAL,4,2,50,32,0,23,8,16,0,0,0,0,0,0,5.2,5.2
383,Jermaine Gresham,ARI,TE,6,TB,2,2,100,32,0,18,16,16,0,0,0,0,0,0,5.2,5.2
383,Lance Kendricks,GB,TE,9,DET,3,2,66.7,32,0,21,10.7,16,0,0,0,0,0,0,5.2,5.2
383,Dion Sims,CHI,TE,14,CIN,3,2,66.7,32,0,19,10.7,16,0,0,0,0,0,0,5.2,5.2
383,Julius Thomas,MIA,TE,6,ATL,5,3,60,22,0,12,4.4,7.3,0,0,0,0,0,0,5.2,5.2
388,Charles Clay,BUF,TE,5,CIN,3,2,66.7,31,0,24,10.3,15.5,0,0,0,0,0,0,5.1,5.1
388,Dion Sims,CHI,TE,1,ATL,3,2,66.7,31,0,22,10.3,15.5,0,0,0,0,0,0,5.1,5.1
388,Demetrius Harris,KC,TE,5,HOU,3,3,100,21,0,11,7,7,0,0,0,0,0,0,5.1,5.1
388,Austin Hooper,ATL,TE,13,MIN,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,5.1,5.1
388,Levine Toilolo,ATL,TE,4,BUF,3,3,100,21,0,9,7,7,0,0,0,0,0,0,5.1,5.1
388,Jordan Reed,WAS,TE,4,KC,5,3,60,21,0,14,4.2,7,0,0,0,0,0,0,5.1,5.1
394,Antonio Gates,LAC,TE,3,KC,5,2,40,30,0,16,6,15,0,0,0,0,0,0,5,5
394,Stephen Anderson,HOU,TE,10,LAR,3,2,66.7,30,0,17,10,15,0,0,0,0,0,0,5,5
394,Garrett Celek,SF,TE,13,CHI,4,2,50,30,0,22,7.5,15,0,0,0,0,0,0,5,5
394,Tyler Kroft,CIN,TE,13,PIT,2,2,100,30,0,19,15,15,0,0,0,0,0,0,5,5
394,Ben Koyack,JAX,TE,16,SF,2,2,100,10,0,9,5,5,0,0,0,0,0,0,5,5
394,Charles Clay,BUF,TE,13,NE,3,3,100,20,0,10,6.7,6.7,0,0,0,0,0,0,5,5
400,Gerald Everett,LAR,TE,1,IND,1,1,100,39,0,39,39,39,0,0,0,0,0,0,4.9,4.9
400,Zach Miller,CHI,TE,7,CAR,3,2,66.7,29,0,24,9.7,14.5,0,0,0,0,0,0,4.9,4.9
400,Seth DeValve,CLE,TE,3,IND,5,2,40,29,0,20,5.8,14.5,0,0,0,0,0,0,4.9,4.9
400,Marcedes Lewis,JAX,TE,10,LAC,5,2,40,29,0,21,5.8,14.5,0,0,0,0,0,0,4.9,4.9
400,Julius Thomas,MIA,TE,4,NO,4,2,50,29,0,23,7.2,14.5,0,0,0,0,0,0,4.9,4.9
405,Jerell Adams,NYG,TE,2,DET,1,1,100,38,0,38,38,38,0,0,0,0,0,0,4.8,4.8
405,Stephen Anderson,HOU,TE,4,TEN,2,2,100,28,0,17,14,14,0,0,0,0,0,0,4.8,4.8
405,Ed Dickson,CAR,TE,7,CHI,5,3,60,18,0,11,3.6,6,0,0,0,0,0,0,4.8,4.8
405,Evan Engram,NYG,TE,12,WAS,7,3,42.9,18,0,14,2.6,6,0,0,0,0,0,0,4.8,4.8
405,Virgil Green,DEN,TE,3,BUF,3,3,100,18,0,14,6,6,0,0,0,0,0,0,4.8,4.8
405,Austin Hooper,ATL,TE,16,NO,4,3,75,18,0,10,4.5,6,0,0,0,0,0,0,4.8,4.8
405,Antonio Gates,LAC,TE,4,PHI,5,3,60,18,0,9,3.6,6,0,0,0,0,0,0,4.8,4.8
412,Seth DeValve,CLE,TE,7,TEN,4,2,50,27,0,17,6.8,13.5,0,0,0,0,0,0,4.7,4.7
412,Austin Seferian-Jenkins,NYJ,TE,12,CAR,7,2,28.6,27,0,19,3.9,13.5,0,0,0,0,0,0,4.7,4.7
412,Blake Bell,MIN,TE,14,CAR,2,2,100,7,0,6,3.5,3.5,0,0,0,0,0,0,4.7,4.7
412,Jermaine Gresham,ARI,TE,14,TEN,2,2,100,27,0,21,13.5,13.5,0,0,0,0,0,0,4.7,4.7
412,Eric Ebron,DET,TE,4,MIN,4,2,50,27,0,15,6.8,13.5,0,0,0,0,0,0,4.7,4.7
412,Brandon Williams,IND,TE,5,SF,3,3,100,17,0,6,5.7,5.7,0,0,0,0,0,0,4.7,4.7
418,Virgil Green,DEN,TE,13,MIA,1,1,100,36,0,36,36,36,0,0,0,0,0,0,4.6,4.6
418,Ross Travis,KC,TE,5,HOU,2,2,100,26,0,18,13,13,0,0,0,0,1,0,4.6,4.6
418,Ed Dickson,CAR,TE,2,BUF,3,2,66.7,26,0,20,8.7,13,0,0,0,0,0,0,4.6,4.6
418,David Morgan,MIN,TE,16,GB,2,2,100,26,0,23,13,13,0,0,0,0,0,0,4.6,4.6
418,Dwayne Allen,NE,TE,16,BUF,2,2,100,26,0,22,13,13,0,0,0,0,0,0,4.6,4.6
418,Sean McGrath,LAC,TE,16,NYJ,2,2,100,26,0,23,13,13,0,0,0,0,0,0,4.6,4.6
418,Niles Paul,WAS,TE,12,NYG,5,3,60,16,0,8,3.2,5.3,0,0,0,0,0,0,4.6,4.6
418,Julius Thomas,MIA,TE,3,NYJ,5,3,60,16,0,7,3.2,5.3,0,0,0,0,0,0,4.6,4.6
418,Jack Doyle,IND,TE,13,JAX,5,3,60,16,0,8,3.2,5.3,0,0,0,0,0,0,4.6,4.6
427,Orson Charles,KC,TE,16,MIA,1,1,100,35,0,35,35,35,0,0,0,0,0,0,4.5,4.5
427,Eric Tomlinson,NYJ,TE,1,BUF,2,2,100,25,0,25,12.5,12.5,0,0,0,0,0,0,4.5,4.5
427,Hunter Henry,LAC,TE,11,BUF,5,2,40,25,0,15,5,12.5,0,0,0,0,0,0,4.5,4.5
427,Levine Toilolo,ATL,TE,13,MIN,2,2,100,25,0,16,12.5,12.5,0,0,0,0,0,0,4.5,4.5
427,Antonio Gates,LAC,TE,8,NE,2,2,100,25,0,16,12.5,12.5,0,0,0,0,0,0,4.5,4.5
427,Logan Thomas,BUF,TE,9,NYJ,3,2,66.7,25,0,20,8.3,12.5,0,0,0,0,0,0,4.5,4.5
427,Jermaine Gresham,ARI,TE,1,DET,4,3,75,15,0,11,3.8,5,0,0,0,0,0,0,4.5,4.5
427,Martellus Bennett,NE,TE,11,OAK,3,3,100,15,0,6,5,5,0,0,0,0,0,0,4.5,4.5
427,Dion Sims,CHI,TE,8,NO,5,3,60,15,0,7,3,5,0,0,0,0,0,0,4.5,4.5
427,Jared Cook,OAK,TE,5,BAL,6,3,50,25,0,17,4.2,8.3,0,0,0,0,1,1,4.5,4.5
437,Eric Tomlinson,NYJ,TE,5,CLE,1,1,100,34,0,34,34,34,0,0,0,0,0,0,4.4,4.4
437,Austin Traylor,DEN,TE,12,OAK,4,1,25,34,0,34,8.5,34,0,0,0,0,0,0,4.4,4.4
437,Cameron Brate,TB,TE,2,CHI,3,2,66.7,24,0,13,8,12,0,0,0,0,0,0,4.4,4.4
437,Dwayne Allen,NE,TE,11,OAK,2,2,100,24,0,19,12,12,0,0,0,0,0,0,4.4,4.4
437,Zach Ertz,PHI,TE,13,SEA,4,2,50,24,0,14,6,12,0,0,0,0,0,0,4.4,4.4
