Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
31,Ricky Seals-Jones,ARI,TE,8,SF,4,2,50,12,0,13,3,6,0,0,0,0,0,0,3.2,3.2
33,Vernon Davis,WAS,TE,8,NYG,3,1,33.3,21,0,21,7,21,0,0,0,0,0,0,3.1,3.1
33,Jimmy Graham,GB,TE,8,LAR,4,1,25,21,0,21,5.2,21,0,0,0,0,0,0,3.1,3.1
35,Jesse James,PIT,TE,8,CLE,3,2,66.7,9,0,6,3,4.5,0,0,0,0,0,0,2.9,2.9
36,Nick Vannett,SEA,TE,8,DET,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
37,Ian Thomas,CAR,TE,8,BAL,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
38,Jason Croom,BUF,TE,8,NE,3,1,33.3,14,0,14,4.7,14,0,0,0,0,0,0,2.4,2.4
39,Blake Bell,JAX,TE,8,PHI,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
39,Cameron Brate,TB,TE,8,CIN,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
41,Levine Toilolo,DET,TE,8,SEA,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
42,Nick Boyle,BAL,TE,8,CAR,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
43,Darren Fells,CLE,TE,8,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
43,Tyler Higbee,LAR,TE,8,GB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
45,Matt Lengel,CIN,TE,8,TB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
46,Jordan Akins,HOU,TE,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Durham Smythe,MIA,TE,8,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Nick O'Leary,MIA,TE,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Joshua Perkins,PHI,TE,8,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Nick Deluca,JAX,TE,8,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dion Sims,CHI,TE,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Eric Tomlinson,NYJ,TE,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Ben Braunecker,CHI,TE,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Jordan Leggett,NYJ,TE,8,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,CJ Uzomah,CIN,TE,8,TB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Antony Auclair,TB,TE,8,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Michael Roberts,DET,TE,8,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Darrell Daniels,SEA,TE,8,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Demetrius Harris,KC,TE,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Brian Parker,DEN,TE,8,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Deon Yelder,KC,TE,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Rhett Ellison,NYG,TE,8,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Scott Simonson,NYG,TE,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Jeremy Sprinkle,WAS,TE,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Orson Charles,CLE,TE,8,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Xavier Grimble,PIT,TE,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,David Njoku,CLE,TE,8,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Chris Manhertz,CAR,TE,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Lee Smith,OAK,TE,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Derek Carrier,OAK,TE,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Ryan Hewitt,IND,TE,8,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Marcedes Lewis,GB,TE,8,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Lance Kendricks,GB,TE,8,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Garrett Celek,SF,TE,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Gabe Holmes,ARI,TE,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Ross Dwelley,SF,TE,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Benjamin Watson,NO,TE,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Josh Hill,NO,TE,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,David Morgan,MIN,TE,8,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Tyler Conklin,MIN,TE,8,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dwayne Allen,NE,TE,8,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Logan Thomas,BUF,TE,8,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
