Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
278,Michael Thomas,NO,WR,7,BAL,66,93,0,13.6,10.6,13.6,19.9,30.2
279,AJ Green,CIN,WR,4,ATL,71,97.3,0,11.3,5.6,11.3,17.8,25.1
279,Keenan Allen,LAC,WR,5,OAK,49,76.6,2,18.4,18.4,20.4,17.5,35.7
281,Marvin Jones,DET,WR,3,NE,67,90.5,0,9,6,9,16.9,25.2
281,Adam Thielen,MIN,WR,9,DET,45,91.8,2.2,15.6,11.1,17.8,12.7,28.2
283,Anthony Miller,CHI,WR,2,SEA,37,56.1,0,8.1,5.4,8.1,9.1,24.6
283,Austin Carr,NO,WR,3,ATL,13,16.5,0,15.4,7.7,15.4,3.5,26.9
285,Terrelle Pryor,NYJ,WR,2,MIA,44,67.7,0,18.2,9.1,18.2,12.4,28.2
285,Tavon Austin,DAL,WR,5,HOU,23,37.1,0,13,4.3,13,5.4,23.5
287,Ryan Grant,IND,WR,3,PHI,50,84.7,0,8,6,8,12.5,25
287,Doug Baldwin,SEA,WR,6,OAK,48,75,0,16.7,12.5,16.7,15.1,31.5
289,JuJu Smith-Schuster,PIT,WR,1,CLE,63,75,0,12.7,7.9,12.7,19.9,31.6
289,Marquise Goodwin,SF,WR,8,ARI,61,92.4,0,6.6,1.6,6.6,12.5,20.5
291,JuJu Smith-Schuster,PIT,WR,5,ATL,50,82,0,8,8,8,13.4,26.8
292,Jarvis Landry,CLE,WR,3,NYJ,66,85.7,0,22.7,12.1,22.7,23.3,35.3
293,Odell Beckham Jr,NYG,WR,3,HOU,59,95.2,1.7,16.9,16.9,18.6,22.9,38.8
293,Michael Crabtree,BAL,WR,1,BUF,53,66.2,0,11.3,5.7,11.3,12.8,24.2
295,Antonio Brown,PIT,WR,1,CLE,83,98.8,0,19.3,10.8,19.3,24.3,29.3
295,Donte Moncrief,JAX,WR,2,NE,51,71.8,0,17.6,7.8,17.6,13.4,26.3
295,Laquon Treadwell,MIN,WR,2,GB,45,61.6,0,13.3,4.4,13.3,10.3,22.9
295,Mike Williams,LAC,WR,1,KC,44,53.7,0,13.6,11.4,13.6,13.1,29.8
299,Golden Tate,DET,WR,2,SF,65,84.4,1.5,20,12.3,21.5,21.8,33.5
299,Stefon Diggs,MIN,WR,1,SF,61,85.9,1.6,9.8,6.6,11.5,14.1,23.1
301,Tajae Sharpe,TEN,WR,7,LAC,56,78.9,0,16.1,12.5,16.1,20.1,35.9
301,Keenan Allen,LAC,WR,7,TEN,40,90.9,0,12.5,12.5,12.5,12.2,30.5
301,Kendrick Bourne,SF,WR,3,KC,15,22.1,0,13.3,6.7,13.3,3.7,24.7
301,Zach Pascal,IND,WR,1,CIN,10,12.2,0,10,10,10,2.8,28
305,Paul Richardson,WAS,WR,6,CAR,52,74.3,1.9,9.6,7.7,11.5,12.3,23.7
306,Julian Edelman,NE,WR,9,GB,64,90.1,3.1,15.6,14.1,20.3,17.38,27.2
306,Emmanuel Sanders,DEN,WR,2,OAK,54,81.8,0,7.4,7.4,7.4,13.6,25.2
306,Julio Jones,ATL,WR,3,NO,54,79.4,0,11.1,9.3,11.1,14.6,27
306,Josh Gordon,NE,WR,4,MIA,18,22.2,0,11.1,11.1,11.1,5.2,28.9
310,Antonio Brown,PIT,WR,3,TB,62,93.9,0,14.5,9.7,14.5,17,27.4
310,Quincy Enunwa,NYJ,WR,2,MIA,52,80,0,21.2,13.5,21.2,16.2,31.2
310,Ted Ginn,NO,WR,3,ATL,52,65.8,1.9,11.5,7.7,13.5,12.2,23.5
310,Tyrell Williams,LAC,WR,9,SEA,47,92.2,0,6.4,4.3,6.4,10.3,21.9
314,AJ Green,CIN,WR,3,CAR,33,50.8,0,24.2,15.2,24.2,10.8,32.7
315,Kenny Golladay,DET,WR,1,NYJ,65,92.9,0,18.5,10.8,18.5,21.4,32.9
315,John Ross,CIN,WR,1,IND,36,65.5,0,5.6,2.8,5.6,7.3,20.3
315,Dwayne Harris,OAK,WR,6,SEA,4,6.7,0,25,25,25,1.7,42.5
318,Kenny Golladay,DET,WR,3,NE,65,87.8,0,10.8,9.2,10.8,17.3,26.6
319,Tre'Quan Smith,NO,WR,9,LAR,48,67.6,0,6.2,4.2,6.2,10.3,21.5
319,Breshad Perriman,CLE,WR,9,KC,26,34.7,7.7,23.1,15.4,30.8,6.5,25
321,Michael Thomas,NO,WR,3,ATL,75,94.9,0,13.3,13.3,13.3,25.9,34.5
321,DeAndre Hopkins,HOU,WR,7,JAX,64,100,0,12.5,4.7,12.5,14,21.9
321,Dede Westbrook,JAX,WR,8,PHI,58,90.6,1.7,10.3,5.2,12.1,12,20.7
324,Cooper Kupp,LAR,WR,3,LAC,75,97.4,1.3,8,6.7,9.3,16.8,22.4
324,Julio Jones,ATL,WR,7,NYG,49,75.4,0,24.5,18.4,24.5,21.4,43.7
324,Taywan Taylor,TEN,WR,4,PHI,45,63.4,0,20,15.6,20,14.7,32.7
324,Justin Hardy,ATL,WR,7,NYG,14,21.5,0,14.3,14.3,14.3,4.4,31.4
328,Julian Edelman,NE,WR,6,KC,71,91,1.4,9.9,7,11.3,16.1,22.7
328,Jaron Brown,SEA,WR,3,DAL,50,72.5,0,6,4,6,10.5,21
328,Cole Beasley,DAL,WR,1,CAR,43,67.2,0,18.6,16.3,18.6,14.3,33.3
328,Cameron Meredith,NO,WR,5,WAS,30,45.5,0,16.7,16.7,16.7,11.1,37
328,Nick Williams,LAR,WR,7,SF,10,16.4,0,20,20,20,3.7,37
333,Robert Woods,LAR,WR,6,DEN,72,97.3,1.4,13.9,11.1,15.3,22.1,30.7
333,Marquez Valdes-Scantling,GB,WR,9,NE,60,81.1,0,10,5,10,16.1,26.8
333,Robert Woods,LAR,WR,7,SF,50,82,2,14,12,16,13.4,26.8
336,Christian Kirk,ARI,WR,6,MIN,46,79.3,0,15.2,13,15.2,13.7,29.8
336,Randall Cobb,GB,WR,8,LAR,24,46.2,0,20.8,16.7,20.8,8,33.3
338,Marquez Valdes-Scantling,GB,WR,5,DET,77,95.1,0,13,9.1,13,19.8,25.7
338,Chris Hogan,NE,WR,6,KC,47,60.3,0,8.5,8.5,8.5,11.8,25.1
338,Allen Hurns,DAL,WR,5,HOU,38,61.3,0,7.9,2.6,7.9,7.3,19.2
338,Courtland Sutton,DEN,WR,6,LAR,35,53,0,11.4,8.6,11.4,8.8,25.1
342,Davante Adams,GB,WR,2,MIN,75,97.4,0,16,10.7,16,20.4,27.2
342,Davante Adams,GB,WR,3,WAS,68,98.6,0,13.2,10.3,13.2,18.2,26.8
342,Dede Westbrook,JAX,WR,1,NYG,31,49.2,0,19.4,16.1,19.4,10.1,32.6
345,DeAndre Hopkins,HOU,WR,5,DAL,80,100,0,16.2,11.2,16.2,26.1,32.6
345,Josh Gordon,NE,WR,7,CHI,61,95.3,0,11.5,6.6,11.5,17,27.9
345,Zay Jones,BUF,WR,6,HOU,58,93.5,0,13.8,5.2,13.8,12.5,21.6
348,Antonio Callaway,CLE,WR,8,PIT,59,92.2,0,10.2,8.5,10.2,14.6,24.7
349,Odell Beckham Jr,NYG,WR,1,JAX,68,95.8,1.5,22.1,17.6,23.5,25,36.8
349,Russell Shepard,NYG,WR,5,CAR,32,57.1,0,12.5,9.4,12.5,8.2,25.6
349,Cody Latimer,NYG,WR,6,PHI,32,49.2,0,12.5,9.4,12.5,8.2,25.6
349,Chad Beebe,MIN,WR,9,DET,13,26.5,0,23.1,23.1,23.1,5.1,39.2
349,Ryan Switzer,PIT,WR,9,BAL,13,16,0,30.8,23.1,30.8,5.1,39.2
354,Tyler Boyd,CIN,WR,4,ATL,62,84.9,0,24.2,17.7,24.2,24,38.7
354,Chad Williams,ARI,WR,4,SEA,51,85,0,5.9,2,5.9,9.2,18
354,Adam Humphries,TB,WR,6,ATL,51,77.3,0,7.8,5.9,7.8,11.2,22
354,Kelvin Benjamin,BUF,WR,7,IND,44,78.6,0,11.4,9.1,11.4,11.1,25.2
354,Anthony Miller,CHI,WR,9,BUF,36,70.6,2.8,16.7,16.7,19.4,10.8,30
359,Jordy Nelson,OAK,WR,4,CLE,80,87,0,10,6.2,10,17.8,22.2
359,Julian Edelman,NE,WR,8,BUF,73,96.1,2.7,13.7,15.1,16.4,23.7,32.5
359,Torrey Smith,CAR,WR,2,ATL,58,86.6,0,12.1,5.2,12.1,12.3,21.2
359,Tyler Lockett,SEA,WR,6,OAK,50,78.1,2,8,8,10,11,22
363,Adam Thielen,MIN,WR,3,BUF,66,100,0,28.8,21.2,28.8,27.5,41.7
363,Jermaine Kearse,NYJ,WR,6,IND,59,83.1,0,16.9,15.3,16.9,18.4,31.2
363,Michael Thomas,NO,WR,8,MIN,51,96.2,0,11.8,9.8,11.8,13.1,25.7
363,Courtland Sutton,DEN,WR,8,KC,49,67.1,0,8.2,6.1,8.2,10.8,22
367,Chris Conley,KC,WR,2,PIT,36,62.1,0,5.6,5.6,5.6,8.7,24.2
367,Ryan Switzer,PIT,WR,2,KC,12,14.6,16.7,16.7,25,33.3,2.9,24.2
369,Allen Robinson,CHI,WR,4,TB,53,86.9,0,7.5,3.8,7.5,10.3,19.4
369,Ryan Switzer,PIT,WR,4,BAL,21,33.3,4.8,33.3,38.1,38.1,10.3,49
371,Marquez Valdes-Scantling,GB,WR,6,SF,66,93,0,9.1,4.5,9.1,16.3,24.7
371,Larry Fitzgerald,ARI,WR,7,DEN,64,97,0,12.5,6.2,12.5,14,21.9
371,John Brown,BAL,WR,3,DEN,55,76.4,0,16.4,9.1,16.4,13.6,24.7
371,Kamar Aiken,PHI,WR,4,TEN,9,11.5,0,11.1,11.1,11.1,2.4,26.7
375,Julian Edelman,NE,WR,7,CHI,63,98.4,0,12.7,7.9,12.7,14.6,23.2
375,Brandin Cooks,LAR,WR,1,OAK,61,96.8,1.6,13.1,9.8,14.8,14.3,23.4
375,Jakeem Grant,MIA,WR,1,TEN,25,40.3,0,28,20,28,14.8,59.2
378,Adam Thielen,MIN,WR,1,SF,68,95.8,0,17.6,8.8,17.6,19.2,28.2
378,Chris Hogan,NE,WR,7,CHI,42,65.6,0,16.7,14.3,16.7,12.3,29.3
378,Russell Gage,ATL,WR,6,TB,6,9,0,16.7,16.7,16.7,1.9,31.7
381,Bruce Ellington,HOU,WR,1,NE,65,87.8,0,12.3,6.2,12.3,13.7,21.1
381,AJ Green,CIN,WR,6,PIT,57,93.4,0,21.1,12.3,21.1,15.5,27.2
381,Chris Conley,KC,WR,3,SF,49,64.5,0,6.1,4.1,6.1,9.3,19
381,Deontay Burnett,NYJ,WR,8,CHI,41,75.9,0,9.8,9.8,9.8,10.1,24.6
385,Marvin Jones,DET,WR,2,SF,77,100,0,11.7,5.2,11.7,15.4,20
385,Equanimeous St. Brown,GB,WR,5,DET,60,74.1,0,8.3,5,8.3,11.9,19.8
387,Chester Rogers,IND,WR,4,HOU,72,80,0,15.3,11.1,15.3,18.5,25.7
387,Larry Fitzgerald,ARI,WR,1,WAS,52,98.1,0,19.2,13.5,19.2,14.6,28.1
387,Tyreek Hill,KC,WR,8,DEN,48,82.8,0,8.3,6.2,8.3,10,20.8
387,Seth Roberts,OAK,WR,5,LAC,28,53.8,0,25,14.3,25,8.1,28.9
391,Danny Amendola,MIA,WR,8,HOU,65,98.5,0,9.2,9.2,10.8,14.42,22.2
391,Michael Thomas,NO,WR,5,WAS,51,77.3,0,9.8,7.8,9.8,11.4,22.4
391,Cameron Meredith,NO,WR,4,NYG,22,31.4,0,18.2,13.6,18.2,6.2,28.2
391,Ray-Ray McCloud,BUF,WR,8,NE,11,17.2,0,9.1,9.1,9.1,2.6,23.6
395,Geronimo Allison,GB,WR,4,BUF,56,73.7,0,19.6,10.7,19.6,14,25
395,Tyrell Williams,LAC,WR,5,OAK,46,71.9,0,6.5,6.5,6.5,9.6,20.9
395,Golden Tate,DET,WR,7,MIA,46,71.9,2.2,13,10.9,15.2,10.6,23
395,Deonte Thompson,DAL,WR,2,NYG,23,43.4,0,21.7,17.4,21.7,7.3,31.7
399,Nelson Agholor,PHI,WR,6,NYG,64,90.1,0,7.8,4.7,7.8,12.1,18.9
400,Davante Adams,GB,WR,9,NE,71,95.9,0,12.7,8.5,12.7,16,22.5
401,Kenny Golladay,DET,WR,4,DAL,53,98.1,0,7.5,7.5,7.5,11.4,21.5
401,Willie Snead,BAL,WR,4,PIT,40,51.9,0,17.5,15,17.5,11.6,29
403,Cole Beasley,DAL,WR,4,DET,38,55.1,0,13.2,10.5,13.2,9.3,24.5
404,Donte Moncrief,JAX,WR,7,HOU,55,80.9,0,18.2,12.7,18.2,14.6,26.5
404,Michael Crabtree,BAL,WR,7,NO,48,70.6,0,18.8,10.4,18.8,11.6,24.2
404,Willie Snead,BAL,WR,9,PIT,42,68.9,0,19,16.7,19,12.8,30.5
404,Daesean Hamilton,DEN,WR,5,NYJ,32,41.6,0,9.4,9.4,9.4,7.4,23.1
408,Tyreek Hill,KC,WR,9,CLE,62,96.9,3.2,8.1,9.7,11.3,12.5,20.2
408,Allen Hurns,DAL,WR,7,WAS,54,81.8,0,11.1,9.3,11.1,12.4,23
408,D.J. Moore,CAR,WR,6,WAS,27,45,3.7,18.5,18.5,22.2,9.7,35.9
411,Tyreek Hill,KC,WR,5,JAX,64,91.4,3.1,10.9,9.4,14.1,12.7,19.8
411,Josh Reynolds,LAR,WR,5,SEA,36,54.5,2.8,8.3,8.3,11.1,6.9,19.2
413,Danny Amendola,MIA,WR,3,OAK,31,70.5,0,9.7,9.7,9.7,7.2,23.2
414,Keke Coutee,HOU,WR,4,IND,80,93,2.5,18.8,16.2,21.2,24.7,30.9
414,Josh Doctson,WAS,WR,9,ATL,68,98.6,0,8.8,4.4,8.8,12.1,17.8
414,Sterling Shepard,NYG,WR,5,CAR,56,100,0,12.5,7.1,12.5,11.5,20.5
417,Kenny Stills,MIA,WR,7,DET,49,87.5,0,6.1,2,6.1,7.5,15.3
417,Julio Jones,ATL,WR,2,CAR,48,76.2,0,18.8,10.4,18.8,11.4,23.8
417,Taywan Taylor,TEN,WR,9,DAL,18,25.7,0,11.1,11.1,11.1,4.4,24.4
420,T.Y. Hilton,IND,WR,1,CIN,80,97.6,0,13.8,6.2,13.8,15.6,19.5
420,Allen Robinson,CHI,WR,2,SEA,63,95.5,0,22.2,15.9,22.2,18.3,29
420,Courtland Sutton,DEN,WR,5,NYJ,59,76.6,0,10.2,3.4,10.2,9.8,16.6
420,Marvin Hall,ATL,WR,5,PIT,19,26.4,0,15.8,10.5,15.8,4.5,23.7
424,Jarvis Landry,CLE,WR,1,PIT,81,91,0,18.5,8.6,18.5,20.6,25.4
424,Kendrick Bourne,SF,WR,8,ARI,54,81.8,0,18.5,13,18.5,14.1,26.1
424,Will Fuller,HOU,WR,7,JAX,52,81.2,0,15.4,11.5,15.4,12.8,24.6
424,Keenan Allen,LAC,WR,2,BUF,51,89.5,0,15.7,11.8,15.7,12.7,24.9
424,Sammy Watkins,KC,WR,9,CLE,49,76.6,2,10.2,12.2,12.2,11.4,23.3
424,Antonio Callaway,CLE,WR,9,KC,39,52,0,12.8,7.7,12.8,8.1,20.8
430,Mike Evans,TB,WR,7,CLE,82,86.3,0,13.4,8.5,13.4,20.7,25.2
430,Sammy Watkins,KC,WR,5,JAX,60,85.7,0,13.3,10,13.3,13.8,23
430,De'Anthony Thomas,KC,WR,5,JAX,10,14.3,0,10,10,10,2.3,23
433,Jarvis Landry,CLE,WR,4,OAK,73,89,0,13.7,5.5,13.7,13.4,18.4
433,Robert Woods,LAR,WR,9,NO,58,96.7,3.4,15.5,12.1,19,12.5,21.6
433,Andre Holmes,BUF,WR,8,NE,35,54.7,0,8.6,5.7,8.6,6.5,18.6
436,Martavis Bryant,OAK,WR,4,CLE,40,43.5,0,17.5,7.5,17.5,8.1,20.2
437,Quincy Enunwa,NYJ,WR,4,JAX,52,94.5,0,15.4,7.7,15.4,10.6,20.4
437,Andre Holmes,BUF,WR,1,BAL,11,17.2,0,9.1,9.1,9.1,2.4,21.8
439,Antonio Brown,PIT,WR,9,BAL,81,100,0,12.3,6.2,12.3,15.2,18.8
439,DeAndre Hopkins,HOU,WR,3,NYG,68,100,0,14.7,8.8,14.7,14.6,21.5
439,Damion Ratley,CLE,WR,6,LAC,65,87.8,0,12.3,9.2,12.3,14.2,21.8
439,Marcus Johnson,IND,WR,4,HOU,19,21.1,0,15.8,10.5,15.8,4.4,23.2
443,Golden Tate,DET,WR,3,NE,55,74.3,0,14.5,10.9,14.5,12.9,23.5
443,Chris Moore,BAL,WR,9,PIT,24,39.3,0,4.2,4.2,4.2,4,16.7
443,Ryan Switzer,PIT,WR,5,ATL,4,6.6,0,25,25,25,1.5,37.5
446,Zay Jones,BUF,WR,2,LAC,51,82.3,0,5.9,3.9,5.9,8.3,16.3
446,Demaryius Thomas,HOU,WR,9,DEN,49,79,0,6.1,6.1,6.1,9.1,18.6
448,Adam Humphries,TB,WR,8,CIN,62,70.5,0,16.1,11.3,16.1,14.6,23.5
448,Sammy Watkins,KC,WR,7,CIN,60,85.7,0,11.7,6.7,11.7,11.4,19
450,Brandin Cooks,LAR,WR,3,LAC,74,96.1,0,10.8,9.5,10.8,16,21.6
451,Courtland Sutton,DEN,WR,4,KC,42,70,0,14.3,7.1,14.3,8.1,19.3
451,Devante Parker,MIA,WR,3,OAK,33,75,0,9.1,6.1,9.1,6,18.2
451,Austin Carr,NO,WR,5,WAS,14,21.2,0,14.3,14.3,14.3,3.7,26.4
454,Martavis Bryant,OAK,WR,2,DEN,25,38.5,0,16,16,16,7,28
454,Terrance Williams,DAL,WR,2,NYG,10,18.9,0,10,10,10,2.2,22
456,Odell Beckham Jr,NYG,WR,4,NO,59,95.2,1.7,18.6,13.6,20.3,14,23.7
456,Pierre Garcon,SF,WR,2,DET,48,75,0,8.3,8.3,8.3,9.7,20.2
456,Julian Edelman,NE,WR,5,IND,48,69.6,0,18.8,14.6,18.8,12.7,26.5
456,Paul Richardson,WAS,WR,5,NO,42,68.9,0,11.9,9.5,11.9,9,21.4
456,Cordarrelle Patterson,NE,WR,1,HOU,16,21.3,18.8,6.2,25,25,2.9,18.1
461,Taylor Gabriel,CHI,WR,8,NYJ,44,66.7,0,13.6,9.1,13.6,9.2,20.9
461,Demarcus Robinson,KC,WR,7,CIN,11,15.7,0,18.2,18.2,18.2,3.3,30
463,Devin Funchess,CAR,WR,2,ATL,66,98.5,0,13.6,10.6,13.6,14.7,22.3
463,Jarvis Landry,CLE,WR,2,NO,59,95.2,0,11.9,8.5,11.9,11.9,20.2
463,Marvin Jones,DET,WR,5,GB,58,93.5,0,6.9,1.7,6.9,7.8,13.4
463,Emmanuel Sanders,DEN,WR,4,KC,54,90,1.9,13,11.1,14.8,11.3,20.9
463,Demaryius Thomas,DEN,WR,3,BAL,54,79.4,0,9.3,9.3,9.3,11.3,20.9
463,Julio Jones,ATL,WR,5,PIT,53,73.6,0,17,9.4,17,11.2,21.1
463,Michael Crabtree,BAL,WR,3,DEN,52,72.2,0,19.2,13.5,19.2,13.1,25.2
463,Ted Ginn,NO,WR,2,CLE,30,45.5,0,23.3,13.3,23.3,8.5,28.3
471,Robert Woods,LAR,WR,2,ARI,70,97.2,0,12.9,8.6,12.9,14.1,20.1
472,Rashard Higgins,CLE,WR,4,OAK,53,64.6,0,9.4,7.5,9.4,10.1,19.1
472,Corey Davis,TEN,WR,2,HOU,48,81.4,0,14.6,10.4,14.6,10.5,21.9
472,Keelan Cole,JAX,WR,1,NYG,47,74.6,0,8.5,6.4,8.5,8.4,17.9
475,Ryan Switzer,PIT,WR,1,CLE,7,8.3,14.3,14.3,14.3,28.6,0.8,11.4
476,Josh Gordon,CLE,WR,1,PIT,69,77.5,0,4.3,1.4,4.3,8.7,12.6
476,Donte Moncrief,JAX,WR,5,KC,68,81.9,0,20.6,8.8,20.6,13.6,20
476,James Washington,PIT,WR,2,KC,66,80.5,0,7.6,1.5,7.6,8.4,12.7
476,Marvin Jones,DET,WR,4,DAL,50,92.6,0,12,6,12,8.6,17.2
476,Michael Gallup,DAL,WR,4,DET,40,58,0,12.5,5,12.5,6.5,16.2
476,Albert Wilson,MIA,WR,1,TEN,34,54.8,5.9,11.8,14.7,17.6,6.8,20
476,Aldrick Robinson,MIN,WR,8,NO,17,23.3,0,11.8,5.9,11.8,2.9,17.1
476,Aldrick Robinson,MIN,WR,3,BUF,8,12.1,0,12.5,12.5,12.5,1.9,23.8
484,Brandin Cooks,LAR,WR,8,GB,75,96.2,2.7,10.7,6.7,13.3,11.3,15.1
484,Keenan Allen,LAC,WR,4,SF,57,83.8,0,17.5,12.3,17.5,13.3,23.3
484,Nelson Agholor,PHI,WR,8,JAX,57,91.9,1.8,10.5,7,12.3,9.3,16.3
484,Willie Snead,BAL,WR,6,TEN,54,72,0,18.5,13,18.5,13,24.1
484,Chester Rogers,IND,WR,7,BUF,36,54.5,0,11.1,11.1,11.1,8,22.2
489,Tyrell Williams,LAC,WR,1,KC,62,75.6,0,8.1,3.2,8.1,8.8,14.2
489,Christian Kirk,ARI,WR,7,DEN,52,78.8,0,11.5,5.8,11.5,8.7,16.7
491,Michael Gallup,DAL,WR,9,TEN,47,79.7,0,12.8,6.4,12.8,8.1,17.2
491,Chris Hogan,NE,WR,8,BUF,45,59.2,0,4.4,4.4,4.4,6.9,15.3
491,Brian Quick,WAS,WR,6,CAR,11,15.7,0,18.2,18.2,18.2,3.2,29.1
494,Quincy Enunwa,NYJ,WR,3,CLE,53,84.1,0,15.1,7.5,15.1,9.7,18.3
494,Pierre Garcon,SF,WR,4,LAC,48,80,0,14.6,8.3,14.6,9.2,19.2
494,Chris Godwin,TB,WR,9,CAR,37,55.2,0,8.1,5.4,8.1,6,16.2
494,Larry Fitzgerald,ARI,WR,2,LAR,26,57.8,0,19.2,11.5,19.2,5.8,22.3
494,Curtis Samuel,CAR,WR,8,BAL,26,40,0,11.5,11.5,11.5,5.8,22.3
499,Davante Adams,GB,WR,4,BUF,76,100,0,18.4,10.5,18.4,16.1,21.2
499,Doug Baldwin,SEA,WR,9,LAC,72,88.9,0,5.6,5.6,5.6,11.7,16.2
499,Mike Williams,LAC,WR,5,OAK,45,70.3,2.2,8.9,8.9,11.1,7.8,17.3
499,Cole Beasley,DAL,WR,3,SEA,43,70.5,0,11.6,7,11.6,7.6,17.7
499,D.J. Moore,CAR,WR,7,PHI,27,45.8,0,18.5,11.1,18.5,5.9,21.9
504,Cole Beasley,DAL,WR,7,WAS,53,80.3,0,15.1,13.2,15.1,12.6,23.8
504,Jamison Crowder,WAS,WR,5,NO,52,85.2,0,15.4,7.7,15.4,9.5,18.3
504,Tavon Austin,DAL,WR,6,JAX,18,24.7,11.1,5.6,16.7,16.7,2.9,16.1
507,Marvin Jones,DET,WR,9,MIN,63,90,0,12.7,9.5,12.7,12.6,20
507,Geronimo Allison,GB,WR,2,MIN,61,79.2,0,9.8,9.8,9.8,12.4,20.3
507,Calvin Ridley,ATL,WR,7,NYG,41,63.1,0,14.6,12.2,14.6,9.3,22.7
507,Kenny Stills,MIA,WR,4,NE,38,77.6,0,15.8,7.9,15.8,7,18.4
511,Mike Evans,TB,WR,4,CHI,57,90.5,0,15.8,10.5,15.8,11.9,20.9
511,Willie Snead,BAL,WR,8,CAR,52,76.5,0,21.2,9.6,21.2,10.4,20
511,Devin Funchess,CAR,WR,5,NYG,51,71.8,0,13.7,7.8,13.7,9.3,18.2
511,Tyrell Williams,LAC,WR,2,BUF,46,80.7,0,6.5,6.5,6.5,7.8,17
515,Chester Rogers,IND,WR,5,NE,64,77.1,0,17.2,12.5,17.2,14.6,22.8
515,Jermaine Kearse,NYJ,WR,3,CLE,34,54,0,17.6,8.8,17.6,6.5,19.1
515,Jakeem Grant,MIA,WR,6,CHI,31,39.7,0,12.9,9.7,12.9,6.2,20
515,D.J. Chark,JAX,WR,7,HOU,30,44.1,0,23.3,13.3,23.3,7.1,23.7
515,Robert Foster,BUF,WR,2,LAC,29,46.8,0,10.3,6.9,10.3,5,17.2
520,Mike Evans,TB,WR,6,ATL,57,86.4,0,8.8,7,8.8,9.8,17.2
520,Courtland Sutton,DEN,WR,9,HOU,56,84.8,0,8.9,5.4,8.9,8.7,15.5
520,Laquon Treadwell,MIN,WR,4,LAR,46,62.2,0,15.2,8.7,15.2,8.7,18.9
520,Rashard Higgins,CLE,WR,2,NO,46,74.2,0,15.2,10.9,15.2,9.7,21.1
520,Courtland Sutton,DEN,WR,1,SEA,44,59.5,0,11.4,4.5,11.4,6.5,14.8
520,Taylor Gabriel,CHI,WR,9,BUF,44,86.3,0,11.4,6.8,11.4,7.5,17
520,Demaryius Thomas,DEN,WR,7,ARI,41,69.5,0,14.6,12.2,14.6,9.2,22.4
527,JuJu Smith-Schuster,PIT,WR,9,BAL,77,95.1,0,11.7,9.1,11.7,14.8,19.2
528,JuJu Smith-Schuster,PIT,WR,4,BAL,60,95.2,0,18.3,6.7,18.3,10,16.7
528,Corey Davis,TEN,WR,5,BUF,49,90.7,0,12.2,8.2,12.2,8.9,18.2
528,Bennie Fowler,NYG,WR,8,WAS,48,68.6,0,14.6,8.3,14.6,8.8,18.3
528,Danny Amendola,MIA,WR,9,NYJ,47,82.5,0,14.9,10.6,14.9,9.7,20.6
528,Laquon Treadwell,MIN,WR,6,ARI,38,53.5,0,10.5,10.5,10.5,7.8,20.5
528,Jakeem Grant,MIA,WR,2,NYJ,32,53.3,3.1,12.5,9.4,15.6,5.2,16.2
528,DeSean Jackson,TB,WR,9,CAR,32,47.8,0,12.5,6.2,12.5,5.2,16.2
528,Jordan Matthews,PHI,WR,6,NYG,26,36.6,0,11.5,7.7,11.5,4.6,17.7
528,Phillip Dorsett,NE,WR,7,CHI,8,12.5,0,12.5,12.5,12.5,1.8,22.5
528,Darius Jennings,TEN,WR,3,JAX,7,11.3,0,14.3,14.3,14.3,1.7,24.3
528,Tim Patrick,DEN,WR,5,NYJ,6,7.8,0,16.7,16.7,16.7,1.6,26.7
539,Emmanuel Sanders,DEN,WR,5,NYJ,73,94.8,0,19.2,12.3,19.2,16.2,22.2
540,Corey Davis,TEN,WR,1,MIA,63,91.3,0,20.6,9.5,20.6,12.2,19.4
540,John Brown,BAL,WR,5,CLE,59,67.8,0,23.7,6.8,23.7,9.8,16.6
540,Golden Tate,DET,WR,8,SEA,54,91.5,1.9,22.2,14.8,24.1,12.3,22.8
540,Tyler Boyd,CIN,WR,5,MIA,45,75,0,15.6,8.9,15.6,8.4,18.7
540,Devin Funchess,CAR,WR,9,TB,45,72.6,0,11.1,8.9,11.1,8.4,18.7
540,Kelvin Benjamin,BUF,WR,6,HOU,44,71,0,13.6,4.5,13.6,6.3,14.3
540,Willie Snead,BAL,WR,3,DEN,40,55.6,0,12.5,7.5,12.5,6.9,17.2
547,DeAndre Hopkins,HOU,WR,1,NE,73,98.6,1.4,15.1,12.3,16.4,15.1,20.7
547,Anthony Miller,CHI,WR,3,ARI,36,48.6,0,13.9,11.1,13.9,7.5,20.8
547,Kelvin Benjamin,BUF,WR,4,GB,35,60.3,0,17.1,2.9,17.1,4.4,12.6
547,Martavis Bryant,OAK,WR,3,MIA,35,46.1,2.9,14.3,8.6,17.1,5.4,15.4
551,Donte Moncrief,JAX,WR,8,PHI,56,87.5,0,12.5,7.1,12.5,9.4,16.8
551,Maurice Harris,WAS,WR,5,NO,49,80.3,0,16.3,6.1,16.3,7.7,15.7
551,Mohamed Sanu,ATL,WR,9,WAS,47,69.1,0,10.6,8.5,10.6,8.5,18.1
