Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Matt LaCosse,2700.0,6.05,10.97,28.0,62.666666666666664,348.75,5.6,20.75,12.916666666666666,39.4,3.8333333333333335,60.9,6.6,16.1,411,62.0,240.58333333333334,7.0,11.3,2.25,103,False,-4.0,45.5,24.75,23.0,61.5,365.6666666666667,5.9,19.833333333333332,12.5,34.7,3.0,55.6,32.666666666666664,62.8,221.25,6.8,10.8,1.1666666666666667,84,42.0,DEN,1.8333333333333333,1.1666666666666667,63.6,14.25,0.08333333333333333,7.8,12.2,0.0,0.0,0.0,0.0,3.1,0.16666666666666666,0.08333333333333333,50.0,0.8333333333333334,0.08333333333333333,5.0,10.0,0.0,0.0,0.0,0.0,0.7,19.0,29.2,0.0,9.6,6.1,9.6,16.3,4.147831384101321,2.8681365884876158
Brian Parker,2500.0,2.01,10.97,28.0,62.666666666666664,348.75,5.6,20.75,12.916666666666666,39.4,3.8333333333333335,60.9,6.6,16.1,411,62.0,240.58333333333334,7.0,11.3,2.25,103,False,-4.0,45.5,24.75,23.0,61.5,365.6666666666667,5.9,19.833333333333332,12.5,34.7,3.0,55.6,32.666666666666664,62.8,221.25,6.8,10.8,1.1666666666666667,84,109.0,DEN,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.8,0.0,7.5,0.0,7.5,0.0,1.6500846577952517,0.7552738361034144
Temarrick Hemingway,2500.0,1.13,10.97,28.0,62.666666666666664,348.75,5.6,20.75,12.916666666666666,39.4,3.8333333333333335,60.9,6.6,16.1,411,62.0,240.58333333333334,7.0,11.3,2.25,103,False,-4.0,45.5,24.75,23.0,61.5,365.6666666666667,5.9,19.833333333333332,12.5,34.7,3.0,55.6,32.666666666666664,62.8,221.25,6.8,10.8,1.1666666666666667,84,109.0,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122585072070027,0.6618034495945455
Michael Roberts,2500.0,4.87,9.93,25.8,67.99548387096775,360.86709677419356,5.3,22.38774193548387,13.066451612903226,37.6,3.412258064516129,61.0,8.6,17.5,402,68.2,220.13225806451612,6.6,9.7,1.4148387096774193,94,False,-3.0,40.5,21.75,21.2,64.1007874015748,340.53543307086613,5.3,21.116535433070865,12.77007874015748,35.9,3.505511811023622,47.6,34.38740157480315,66.5,221.59842519685037,6.4,9.7,1.4188976377952756,87,43.0,DET,2.5714285714285716,1.2857142857142858,50.0,14.285714285714286,0.42857142857142855,5.6,11.1,0.0,0.0,0.0,0.0,5.3,1.0,0.42857142857142855,42.9,4.857142857142857,0.42857142857142855,4.9,11.3,0.0,0.0,0.0,0.0,3.5,21.4,24.2,0.0,12.0,6.0,12.0,24.7,5.431242175035896,4.535332116490087
Luke Willson,2500.0,2.63,9.93,25.8,67.99548387096775,360.86709677419356,5.3,22.38774193548387,13.066451612903226,37.6,3.412258064516129,61.0,8.6,17.5,402,68.2,220.13225806451612,6.6,9.7,1.4148387096774193,94,False,-3.0,40.5,21.75,21.2,64.1007874015748,340.53543307086613,5.3,21.116535433070865,12.77007874015748,35.9,3.505511811023622,47.6,34.38740157480315,66.5,221.59842519685037,6.4,9.7,1.4188976377952756,87,64.0,DET,1.7272727272727273,1.1818181818181819,68.4,7.909090909090909,0.0,4.6,6.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,45.3,0.0,5.2,3.5,5.2,5.9,4.800238600600704,2.9725226627276395
Levine Toilolo,2600.0,2.11,9.93,25.8,67.99548387096775,360.86709677419356,5.3,22.38774193548387,13.066451612903226,37.6,3.412258064516129,61.0,8.6,17.5,402,68.2,220.13225806451612,6.6,9.7,1.4148387096774193,94,False,-3.0,40.5,21.75,21.2,64.1007874015748,340.53543307086613,5.3,21.116535433070865,12.77007874015748,35.9,3.505511811023622,47.6,34.38740157480315,66.5,221.59842519685037,6.4,9.7,1.4188976377952756,87,61.0,DET,1.0833333333333333,0.8333333333333334,76.9,12.5,0.0,11.5,15.0,0.0,0.0,0.0,0.0,2.1,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,42.3,0.0,3.8,2.9,3.8,7.3,4.2628704104502715,2.3496818462878575
Jimmy Graham,4400.0,9.21,10.63,27.8,63.86486486486487,394.8768768768769,6.2,23.625825825825828,12.105105105105105,51.0,3.58978978978979,72.1,5.1,11.2,425,69.4,263.9747747747748,7.4,10.7,2.0870870870870872,102,True,-5.0,50.0,27.5,23.4,63.62135231316726,380.3124555160142,6.0,20.48540925266904,12.407829181494662,35.6,3.0811387900355873,62.2,35.05836298932385,61.5,255.81779359430604,7.3,11.9,1.6654804270462633,98,10.0,GB,6.0,3.6666666666666665,61.1,44.666666666666664,0.16666666666666666,7.4,12.2,0.0,0.0,0.0,0.0,9.4,0.6666666666666666,0.3333333333333333,50.0,2.9166666666666665,0.16666666666666666,4.4,8.8,0.0,0.0,0.0,0.0,1.6,49.8,75.2,0.0,12.0,7.4,12.0,18.8,12.401012292830435,11.683865297563921
Lance Kendricks,2500.0,2.56,10.63,27.8,63.86486486486487,394.8768768768769,6.2,23.625825825825828,12.105105105105105,51.0,3.58978978978979,72.1,5.1,11.2,425,69.4,263.9747747747748,7.4,10.7,2.0870870870870872,102,True,-5.0,50.0,27.5,23.4,63.62135231316726,380.3124555160142,6.0,20.48540925266904,12.407829181494662,35.6,3.0811387900355873,62.2,35.05836298932385,61.5,255.81779359430604,7.3,11.9,1.6654804270462633,98,52.0,GB,1.5,1.0833333333333333,72.2,9.75,0.08333333333333333,6.5,9.0,0.0,0.0,0.0,0.0,2.6,0.16666666666666666,0.16666666666666666,100.0,0.4166666666666667,0.08333333333333333,2.5,2.5,0.0,0.0,0.0,0.0,0.7,22.4,33.8,0.0,6.7,4.8,6.7,11.4,3.7175887538724686,2.667728507223369
Robert Tonyan Jr.,2500.0,1.11,10.63,27.8,63.86486486486487,394.8768768768769,6.2,23.625825825825828,12.105105105105105,51.0,3.58978978978979,72.1,5.1,11.2,425,69.4,263.9747747747748,7.4,10.7,2.0870870870870872,102,True,-5.0,50.0,27.5,23.4,63.62135231316726,380.3124555160142,6.0,20.48540925266904,12.407829181494662,35.6,3.0811387900355873,62.2,35.05836298932385,61.5,255.81779359430604,7.3,11.9,1.6654804270462633,98,74.0,GB,0.25,0.16666666666666666,66.7,4.916666666666667,0.08333333333333333,19.7,29.5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.9,0.0,13.0,8.7,13.0,60.4,2.1211809838768207,2.5887820130182244
Marcedes Lewis,2500.0,0.88,10.63,27.8,63.86486486486487,394.8768768768769,6.2,23.625825825825828,12.105105105105105,51.0,3.58978978978979,72.1,5.1,11.2,425,69.4,263.9747747747748,7.4,10.7,2.0870870870870872,102,True,-5.0,50.0,27.5,23.4,63.62135231316726,380.3124555160142,6.0,20.48540925266904,12.407829181494662,35.6,3.0811387900355873,62.2,35.05836298932385,61.5,255.81779359430604,7.3,11.9,1.6654804270462633,98,92.0,GB,0.3333333333333333,0.25,75.0,3.25,0.0,9.8,13.0,0.0,0.0,0.0,0.0,0.6,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,18.7,0.0,2.7,2.0,2.7,4.6,1.8731087863446678,1.6095573565081132
Jordan Thomas,3000.0,4.2,13.46,23.2,62.86451612903225,347.0853046594982,5.5,19.79068100358423,12.639426523297491,42.8,2.8272401433691754,50.0,6.9,14.3,403,72.0,243.2258064516129,7.3,10.1,1.496774193548387,96,True,-4.5,49.0,26.75,25.2,65.41986754966888,374.4953642384106,5.7,20.443708609271525,13.10066225165563,39.5,3.7549668874172184,48.9,27.870198675496688,65.9,217.1205298013245,7.8,11.8,1.6688741721854305,98,34.0,HOU,1.6666666666666667,1.1666666666666667,70.0,14.666666666666666,0.3333333333333333,8.8,12.6,0.0,0.0,0.0,0.0,4.6,0.5,0.4166666666666667,83.3,3.4166666666666665,0.3333333333333333,6.8,8.2,0.0,0.0,0.0,0.0,2.8,32.1,46.6,0.0,5.2,3.6,5.2,14.4,4.529616607601748,3.3012878074209118
Ryan Griffin,2500.0,3.81,13.46,23.2,62.86451612903225,347.0853046594982,5.5,19.79068100358423,12.639426523297491,42.8,2.8272401433691754,50.0,6.9,14.3,403,72.0,243.2258064516129,7.3,10.1,1.496774193548387,96,True,-4.5,49.0,26.75,25.2,65.41986754966888,374.4953642384106,5.7,20.443708609271525,13.10066225165563,39.5,3.7549668874172184,48.9,27.870198675496688,65.9,217.1205298013245,7.8,11.8,1.6688741721854305,98,46.0,HOU,3.2,1.5,46.9,20.3,0.0,6.3,13.5,0.0,0.0,0.0,0.0,3.5,0.9,0.1,11.1,1.3,0.0,1.4,13.0,0.0,0.0,0.0,0.0,0.2,53.2,69.7,0.0,6.0,2.8,6.0,6.6,8.273523159530765,5.258908099130702
Jordan Akins,2500.0,2.56,13.46,23.2,62.86451612903225,347.0853046594982,5.5,19.79068100358423,12.639426523297491,42.8,2.8272401433691754,50.0,6.9,14.3,403,72.0,243.2258064516129,7.3,10.1,1.496774193548387,96,True,-4.5,49.0,26.75,25.2,65.41986754966888,374.4953642384106,5.7,20.443708609271525,13.10066225165563,39.5,3.7549668874172184,48.9,27.870198675496688,65.9,217.1205298013245,7.8,11.8,1.6688741721854305,98,57.0,HOU,1.5,1.0833333333333333,72.2,12.666666666666666,0.0,8.4,11.7,0.0,0.0,0.0,0.0,2.4,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,36.8,0.0,5.9,4.3,5.9,9.3,4.342042812300753,2.584994038070405
Eric Ebron,5700.0,13.19,14.99,19.6,63.72085106382979,341.79063829787236,5.4,18.515744680851064,14.095319148936172,39.1,2.5855319148936173,71.0,7.2,15.7,437,65.0,250.37957446808514,6.9,10.6,1.668085106382979,89,False,4.5,49.0,22.25,27.1,66.87446153846155,378.1492307692308,5.7,22.597230769230773,13.841846153846156,48.2,3.9190769230769233,66.0,36.856,68.1,252.4886153846154,6.9,10.1,2.6683076923076925,101,3.0,IND,7.333333333333333,4.5,61.4,49.083333333333336,0.9166666666666666,6.7,10.9,0.25,-0.6666666666666666,-2.7,1.0,15.5,1.5833333333333333,0.8333333333333334,52.6,9.333333333333334,0.75,5.9,11.2,0.16666666666666666,0.08333333333333333,0.5,0.08333333333333333,6.8,41.0,57.9,0.6,17.9,11.8,18.7,37.8,15.13167846521192,13.91984559010244
Erik Swoope,2500.0,2.81,14.99,19.6,63.72085106382979,341.79063829787236,5.4,18.515744680851064,14.095319148936172,39.1,2.5855319148936173,71.0,7.2,15.7,437,65.0,250.37957446808514,6.9,10.6,1.668085106382979,89,False,4.5,49.0,22.25,27.1,66.87446153846155,378.1492307692308,5.7,22.597230769230773,13.841846153846156,48.2,3.9190769230769233,66.0,36.856,68.1,252.4886153846154,6.9,10.1,2.6683076923076925,101,47.0,IND,1.5,1.3333333333333333,88.9,14.5,0.5,9.7,10.9,0.0,0.0,0.0,0.0,5.8,0.6666666666666666,0.6666666666666666,100.0,6.5,0.5,9.8,9.8,0.0,0.0,0.0,0.0,4.3,11.5,9.9,0.0,13.0,11.6,13.0,50.3,4.310121806170762,5.426439501607711
Mo Alie-Cox,2500.0,2.8,14.99,19.6,63.72085106382979,341.79063829787236,5.4,18.515744680851064,14.095319148936172,39.1,2.5855319148936173,71.0,7.2,15.7,437,65.0,250.37957446808514,6.9,10.6,1.668085106382979,89,False,4.5,49.0,22.25,27.1,66.87446153846155,378.1492307692308,5.7,22.597230769230773,13.841846153846156,48.2,3.9190769230769233,66.0,36.856,68.1,252.4886153846154,6.9,10.1,2.6683076923076925,101,54.0,IND,1.8333333333333333,1.0,54.5,18.666666666666668,0.3333333333333333,10.2,18.7,0.0,0.0,0.0,0.0,4.9,0.5,0.3333333333333333,66.7,1.3333333333333333,0.16666666666666666,2.7,4.0,0.0,0.0,0.0,0.0,1.5,21.8,23.2,0.0,8.4,4.6,8.4,22.3,5.942289117185741,4.060586110997067
James O'Shaughnessy,2500.0,4.53,7.66,20.4,61.61632653061225,340.63836734693876,5.5,18.73469387755102,12.489795918367347,38.0,2.8310204081632655,44.1,7.0,15.3,388,65.5,220.9861224489796,6.8,10.4,1.3322448979591837,91,False,5.0,37.0,16.0,16.9,64.935960591133,334.8364532019704,5.2,18.648275862068964,14.901970443349754,43.0,2.247783251231527,48.1,33.30049261083744,61.2,212.70689655172413,6.4,10.4,1.1655172413793102,80,48.0,JAX,2.9,1.7,58.6,17.0,0.0,5.9,10.0,0.0,0.0,0.0,0.0,3.4,0.1,0.1,100.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.2,36.0,49.0,0.0,8.1,4.7,8.1,9.4,5.780306537597914,3.558222054636368
Blake Bell,2500.0,2.05,7.66,20.4,61.61632653061225,340.63836734693876,5.5,18.73469387755102,12.489795918367347,38.0,2.8310204081632655,44.1,7.0,15.3,388,65.5,220.9861224489796,6.8,10.4,1.3322448979591837,91,False,5.0,37.0,16.0,16.9,64.935960591133,334.8364532019704,5.2,18.648275862068964,14.901970443349754,43.0,2.247783251231527,48.1,33.30049261083744,61.2,212.70689655172413,6.4,10.4,1.1655172413793102,80,89.0,JAX,1.0,0.6666666666666666,66.7,7.5,0.0,7.5,11.2,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,34.7,0.0,4.3,2.9,4.3,6.1,2.9200825441937663,2.20813933962
Ben Koyack,2500.0,1.25,7.66,20.4,61.61632653061225,340.63836734693876,5.5,18.73469387755102,12.489795918367347,38.0,2.8310204081632655,44.1,7.0,15.3,388,65.5,220.9861224489796,6.8,10.4,1.3322448979591837,91,False,5.0,37.0,16.0,16.9,64.935960591133,334.8364532019704,5.2,18.648275862068964,14.901970443349754,43.0,2.247783251231527,48.1,33.30049261083744,61.2,212.70689655172413,6.4,10.4,1.1655172413793102,80,109.0,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,28.1,0.0,0.0,0.0,0.0,0.0,1.7739627185118607,0.7889709000038371
Niles Paul,2500.0,0.0,7.66,20.4,61.61632653061225,340.63836734693876,5.5,18.73469387755102,12.489795918367347,38.0,2.8310204081632655,44.1,7.0,15.3,388,65.5,220.9861224489796,6.8,10.4,1.3322448979591837,91,False,5.0,37.0,16.0,16.9,64.935960591133,334.8364532019704,5.2,18.648275862068964,14.901970443349754,43.0,2.247783251231527,48.1,33.30049261083744,61.2,212.70689655172413,6.4,10.4,1.1655172413793102,80,68.0,JAX,2.1666666666666665,1.6666666666666667,76.9,16.333333333333332,0.0,7.5,9.8,0.16666666666666666,-0.5,-3.0,0.0,3.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,25.8,1.0,12.6,10.7,13.6,18.9,5.3018550937355595,3.477891669224767
Austin Seferian-Jenkins,2500.0,0.0,7.66,20.4,61.61632653061225,340.63836734693876,5.5,18.73469387755102,12.489795918367347,38.0,2.8310204081632655,44.1,7.0,15.3,388,65.5,220.9861224489796,6.8,10.4,1.3322448979591837,91,False,5.0,37.0,16.0,16.9,64.935960591133,334.8364532019704,5.2,18.648275862068964,14.901970443349754,43.0,2.247783251231527,48.1,33.30049261083744,61.2,212.70689655172413,6.4,10.4,1.1655172413793102,80,60.0,JAX,4.0,2.2,55.0,18.0,0.2,4.5,8.2,0.0,0.0,0.0,0.0,5.2,0.4,0.2,50.0,0.8,0.2,2.0,4.0,0.0,0.0,0.0,0.0,1.5,44.2,63.0,0.0,9.0,5.0,9.0,11.8,7.274562408154786,4.637056395769763
Travis Kelce,6700.0,18.38,13.48,17.8,60.80280373831776,281.14018691588785,4.6,17.633644859813085,13.39158878504673,34.2,2.4953271028037385,66.7,7.7,16.3,420,57.9,194.05327102803741,5.6,9.6,1.3308411214953273,81,True,-6.5,51.0,28.75,37.0,62.166666666666664,437.1666666666667,7.0,24.333333333333332,10.75,47.3,4.583333333333333,72.7,32.583333333333336,67.5,291.9166666666667,9.0,13.3,3.0833333333333335,117,1.0,KC,9.5,6.583333333333333,69.3,90.16666666666667,0.75,9.5,13.7,0.0,0.0,0.0,0.0,21.3,1.6666666666666667,1.0,60.0,7.666666666666667,0.6666666666666666,4.6,7.7,0.0,0.0,0.0,0.0,5.8,62.4,95.3,0.0,15.2,10.5,15.2,34.1,19.331644343128353,17.347841110266554
Demetrius Harris,2500.0,3.59,13.48,17.8,60.80280373831776,281.14018691588785,4.6,17.633644859813085,13.39158878504673,34.2,2.4953271028037385,66.7,7.7,16.3,420,57.9,194.05327102803741,5.6,9.6,1.3308411214953273,81,True,-6.5,51.0,28.75,37.0,62.166666666666664,437.1666666666667,7.0,24.333333333333332,10.75,47.3,4.583333333333333,72.7,32.583333333333336,67.5,291.9166666666667,9.0,13.3,3.0833333333333335,117,38.0,KC,1.7272727272727273,0.8181818181818182,47.4,12.363636363636363,0.2727272727272727,7.2,15.1,0.0,0.0,0.0,0.0,3.7,0.36363636363636365,0.2727272727272727,75.0,3.909090909090909,0.2727272727272727,10.8,14.3,0.0,0.0,0.0,0.0,2.3,25.5,38.5,0.0,6.8,3.2,6.8,14.4,5.440341035122622,3.8319177009421774
Antonio Gates,2800.0,4.95,14.95,30.9,69.71239892183289,432.84986522911055,6.2,25.069811320754717,14.075741239892183,53.8,3.831266846361186,69.6,5.7,14.3,434,66.8,279.59919137466306,7.7,11.6,2.165498652291105,99,True,-14.0,48.0,31.0,28.3,59.09705882352941,398.94676470588234,6.8,21.641176470588235,10.820588235294117,39.2,3.4126470588235294,61.0,28.965882352941176,69.0,250.12205882352941,8.6,12.5,2.1641176470588235,113,30.0,LAC,2.6666666666666665,1.5833333333333333,59.4,19.916666666666668,0.16666666666666666,7.5,12.6,0.0,0.0,0.0,0.0,4.9,0.6666666666666666,0.16666666666666666,25.0,0.9166666666666666,0.16666666666666666,1.4,5.5,0.0,0.0,0.0,0.0,1.6,20.4,33.0,0.0,13.1,7.8,13.1,24.0,7.0315200146995105,6.895567703571833
Virgil Green,2500.0,3.27,14.95,30.9,69.71239892183289,432.84986522911055,6.2,25.069811320754717,14.075741239892183,53.8,3.831266846361186,69.6,5.7,14.3,434,66.8,279.59919137466306,7.7,11.6,2.165498652291105,99,True,-14.0,48.0,31.0,28.3,59.09705882352941,398.94676470588234,6.8,21.641176470588235,10.820588235294117,39.2,3.4126470588235294,61.0,28.965882352941176,69.0,250.12205882352941,8.6,12.5,2.1641176470588235,113,39.0,LAC,1.75,1.25,71.4,15.75,0.08333333333333333,9.0,12.6,0.0,0.0,0.0,0.0,3.3,0.4166666666666667,0.25,60.0,1.8333333333333333,0.08333333333333333,4.4,7.3,0.0,0.0,0.0,0.0,0.9,42.8,69.2,0.0,4.1,2.9,4.1,7.8,6.91267290781648,5.047883022788526
Sean Culkin,2500.0,0.46,14.95,30.9,69.71239892183289,432.84986522911055,6.2,25.069811320754717,14.075741239892183,53.8,3.831266846361186,69.6,5.7,14.3,434,66.8,279.59919137466306,7.7,11.6,2.165498652291105,99,True,-14.0,48.0,31.0,28.3,59.09705882352941,398.94676470588234,6.8,21.641176470588235,10.820588235294117,39.2,3.4126470588235294,61.0,28.965882352941176,69.0,250.12205882352941,8.6,12.5,2.1641176470588235,113,100.0,LAC,0.08333333333333333,0.08333333333333333,100.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,23.7,0.0,0.6,0.6,0.6,1.9,1.7639448921354202,2.8242141164631245
Gerald Everett,2700.0,5.73,9.87,20.1,64.30331950207469,318.1804979253112,4.9,18.18174273858921,14.01161825726141,35.1,2.5020746887966805,60.0,7.5,14.6,457,63.2,232.2759336099585,6.1,9.6,1.7514522821576763,76,False,-3.0,52.5,27.75,34.9,65.55202863961813,439.70668257756563,6.7,25.237947494033413,11.827684964200477,44.4,5.247494033412887,58.7,31.90143198090692,67.6,284.11431980906923,8.9,13.2,2.16563245823389,112,29.0,LAR,2.5,1.5833333333333333,63.3,18.083333333333332,0.25,7.2,11.4,0.0,0.0,0.0,0.0,5.1,0.6666666666666666,0.4166666666666667,62.5,2.25,0.16666666666666666,3.4,5.4,0.0,0.0,0.0,0.0,1.8,17.8,26.1,0.0,14.0,8.9,14.0,28.4,5.649138550424709,5.384568746624043
Tyler Higbee,2600.0,4.87,9.87,20.1,64.30331950207469,318.1804979253112,4.9,18.18174273858921,14.01161825726141,35.1,2.5020746887966805,60.0,7.5,14.6,457,63.2,232.2759336099585,6.1,9.6,1.7514522821576763,76,False,-3.0,52.5,27.75,34.9,65.55202863961813,439.70668257756563,6.7,25.237947494033413,11.827684964200477,44.4,5.247494033412887,58.7,31.90143198090692,67.6,284.11431980906923,8.9,13.2,2.16563245823389,112,35.0,LAR,2.4166666666666665,1.5833333333333333,65.5,18.083333333333332,0.16666666666666666,7.5,11.4,0.0,0.0,0.0,0.0,4.4,0.4166666666666667,0.16666666666666666,40.0,1.0833333333333333,0.16666666666666666,2.6,6.5,0.0,0.0,0.0,0.0,1.3,52.2,76.3,0.0,4.6,3.0,4.6,8.4,7.2908093674189836,5.49051379366448
Mike Gesicki,2500.0,3.22,15.33,21.6,65.21698841698841,369.4517374517375,5.7,21.01621621621622,13.01003861003861,41.7,3.1691119691119694,60.5,3.8,14.1,483,61.7,262.7027027027027,6.5,10.6,1.9181467181467182,84,True,7.5,47.0,19.75,20.3,56.24098360655738,301.58811475409834,5.4,15.973770491803279,12.14672131147541,32.9,2.0799180327868854,48.0,27.787704918032787,65.0,189.522131147541,6.8,10.5,1.4975409836065574,91,51.0,MIA,2.0833333333333335,1.5,72.0,13.0,0.0,6.2,8.7,0.0,0.0,0.0,0.0,2.7,0.3333333333333333,0.25,75.0,1.75,0.0,5.2,7.0,0.0,0.0,0.0,0.0,0.4,26.4,44.5,0.0,7.9,5.7,7.9,10.3,5.858564514875176,3.735487838108708
Nick O'Leary,2500.0,2.91,15.33,21.6,65.21698841698841,369.4517374517375,5.7,21.01621621621622,13.01003861003861,41.7,3.1691119691119694,60.5,3.8,14.1,483,61.7,262.7027027027027,6.5,10.6,1.9181467181467182,84,True,7.5,47.0,19.75,20.3,56.24098360655738,301.58811475409834,5.4,15.973770491803279,12.14672131147541,32.9,2.0799180327868854,48.0,27.787704918032787,65.0,189.522131147541,6.8,10.5,1.4975409836065574,91,63.0,MIA,1.5,1.3333333333333333,88.9,14.333333333333334,0.16666666666666666,9.6,10.8,0.0,0.0,0.0,0.0,3.8,0.16666666666666666,0.16666666666666666,100.0,0.8333333333333334,0.16666666666666666,5.0,5.0,0.0,0.0,0.0,0.0,1.2,37.2,59.3,0.0,4.0,3.6,4.0,10.1,5.28858910374678,3.113730898397446
AJ Derby,2500.0,1.84,15.33,21.6,65.21698841698841,369.4517374517375,5.7,21.01621621621622,13.01003861003861,41.7,3.1691119691119694,60.5,3.8,14.1,483,61.7,262.7027027027027,6.5,10.6,1.9181467181467182,84,True,7.5,47.0,19.75,20.3,56.24098360655738,301.58811475409834,5.4,15.973770491803279,12.14672131147541,32.9,2.0799180327868854,48.0,27.787704918032787,65.0,189.522131147541,6.8,10.5,1.4975409836065574,91,75.0,MIA,1.25,0.75,60.0,12.0,0.25,9.6,16.0,0.0,0.0,0.0,0.0,3.4,0.5,0.25,50.0,4.75,0.25,9.5,19.0,0.0,0.0,0.0,0.0,2.2,31.0,26.7,0.0,4.0,2.4,4.0,11.1,4.5854969873315365,3.048284203932875
Durham Smythe,2500.0,1.67,15.33,21.6,65.21698841698841,369.4517374517375,5.7,21.01621621621622,13.01003861003861,41.7,3.1691119691119694,60.5,3.8,14.1,483,61.7,262.7027027027027,6.5,10.6,1.9181467181467182,84,True,7.5,47.0,19.75,20.3,56.24098360655738,301.58811475409834,5.4,15.973770491803279,12.14672131147541,32.9,2.0799180327868854,48.0,27.787704918032787,65.0,189.522131147541,6.8,10.5,1.4975409836065574,91,98.0,MIA,0.45454545454545453,0.18181818181818182,40.0,2.4545454545454546,0.0,5.4,13.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,12.8,0.0,5.5,2.2,5.5,5.2,2.8995497979187865,1.743632400033488
Kyle Rudolph,3500.0,8.58,8.68,21.6,59.796138996139,367.7003861003861,6.1,21.0996138996139,11.175289575289575,37.3,3.335907335907336,52.5,7.0,16.6,410,66.8,250.86023166023168,7.3,11.0,1.667953667953668,92,False,3.0,45.0,21.0,22.9,64.4530909090909,360.65418181818177,5.6,20.31854545454545,13.07381818181818,38.9,2.9978181818181815,52.8,37.222909090909084,71.1,259.39454545454544,7.0,9.8,1.8319999999999999,100,13.0,MIN,4.916666666666667,3.8333333333333335,78.0,38.583333333333336,0.16666666666666666,7.8,10.1,0.0,0.0,0.0,0.0,8.7,0.8333333333333334,0.4166666666666667,50.0,3.0,0.16666666666666666,3.6,7.2,0.0,0.0,0.0,0.0,1.7,59.2,88.1,0.0,8.3,6.5,8.3,14.7,11.514690311263424,8.841323296074506
