Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Matt LaCosse,2600.0,5.43,15.42,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,5.3,13.3,535,62.6,277.50451807228916,6.8,10.8,1.4593373493975903,83,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,34.98793103448276,62.0,228.30586206896552,6.5,10.5,1.230344827586207,83,45.0,DEN,1.7692307692307692,1.1538461538461537,65.2,13.384615384615385,0.07692307692307693,7.6,11.6,0.0,0.0,0.0,0.0,3.0,0.15384615384615385,0.07692307692307693,50.0,0.7692307692307693,0.07692307692307693,5.0,10.0,0.0,0.0,0.0,0.0,0.6,22.2,33.7,0.0,8.0,5.2,8.0,13.3,4.914238681280564,3.0388352776129754
Brian Parker,2500.0,1.36,15.42,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,5.3,13.3,535,62.6,277.50451807228916,6.8,10.8,1.4593373493975903,83,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,34.98793103448276,62.0,228.30586206896552,6.5,10.5,1.230344827586207,83,107.0,DEN,0.5555555555555556,0.1111111111111111,20.0,0.5555555555555556,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,9.4,0.0,9.1,1.8,9.1,2.7,2.830290515353129,1.364636819611135
Temarrick Hemingway,2500.0,0.48,15.42,25.5,71.66114457831326,410.6114457831325,5.7,24.271084337349397,13.441265060240964,37.7,3.533132530120482,63.0,5.3,13.3,535,62.6,277.50451807228916,6.8,10.8,1.4593373493975903,83,True,-3.0,45.0,24.0,22.3,62.20931034482759,358.49172413793104,5.8,19.993103448275864,12.687931034482759,32.7,2.9220689655172416,57.9,34.98793103448276,62.0,228.30586206896552,6.5,10.5,1.230344827586207,83,110.0,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4338114588858977,0.7212914273701944
Levine Toilolo,2500.0,4.08,8.48,24.6,59.885625000000005,290.43375000000003,4.8,18.60375,12.76125,38.0,3.2287500000000002,71.4,7.1,17.2,406,63.8,185.73000000000002,6.0,9.3,1.460625,83,False,2.5,38.5,18.0,20.8,63.16752767527676,329.88339483394833,5.2,20.64649446494465,12.664206642066421,35.8,3.300369003690037,48.8,35.997047970479706,65.9,227.11143911439115,6.3,9.6,1.3815498154981551,85,57.0,DET,1.1538461538461537,0.9230769230769231,80.0,13.538461538461538,0.0,11.7,14.7,0.0,0.0,0.0,0.0,2.3,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,44.9,0.0,3.8,3.1,3.8,7.6,3.8667493946449216,2.682849440323756
Luke Willson,2500.0,2.74,8.48,24.6,59.885625000000005,290.43375000000003,4.8,18.60375,12.76125,38.0,3.2287500000000002,71.4,7.1,17.2,406,63.8,185.73000000000002,6.0,9.3,1.460625,83,False,2.5,38.5,18.0,20.8,63.16752767527676,329.88339483394833,5.2,20.64649446494465,12.664206642066421,35.8,3.300369003690037,48.8,35.997047970479706,65.9,227.11143911439115,6.3,9.6,1.3815498154981551,85,66.0,DET,1.5833333333333333,1.0833333333333333,68.4,7.25,0.0,4.6,6.7,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,44.5,0.0,4.9,3.4,4.9,5.6,3.970067075044445,2.487806239521538
Michael Roberts,2500.0,2.42,8.48,24.6,59.885625000000005,290.43375000000003,4.8,18.60375,12.76125,38.0,3.2287500000000002,71.4,7.1,17.2,406,63.8,185.73000000000002,6.0,9.3,1.460625,83,False,2.5,38.5,18.0,20.8,63.16752767527676,329.88339483394833,5.2,20.64649446494465,12.664206642066421,35.8,3.300369003690037,48.8,35.997047970479706,65.9,227.11143911439115,6.3,9.6,1.3815498154981551,85,48.0,DET,2.5,1.125,45.0,12.5,0.375,5.0,11.1,0.0,0.0,0.0,0.0,4.6,0.875,0.375,42.9,4.25,0.375,4.9,11.3,0.0,0.0,0.0,0.0,3.0,19.9,23.3,0.0,12.6,5.7,12.6,23.3,4.614312243211801,3.9675553624528352
Jimmy Graham,3800.0,8.37,9.78,19.0,64.0,309.9230769230769,4.8,17.846153846153847,13.846153846153847,34.4,2.4615384615384617,56.2,7.4,14.8,502,61.8,226.69230769230768,5.9,9.5,1.6153846153846154,71,False,5.5,45.0,19.75,24.2,63.38095238095239,373.9092063492064,5.9,20.666031746031745,12.445714285714287,37.0,2.9193650793650794,63.2,38.64317460317461,61.8,265.89269841269845,6.9,11.1,1.766984126984127,96,11.0,GB,5.923076923076923,3.5384615384615383,59.7,42.23076923076923,0.15384615384615385,7.1,11.9,0.0,0.0,0.0,0.0,8.9,0.6153846153846154,0.3076923076923077,50.0,2.6923076923076925,0.15384615384615385,4.4,8.8,0.0,0.0,0.0,0.0,1.5,49.6,75.0,0.0,11.9,7.1,11.9,18.0,11.010069575820822,8.170531678224298
Lance Kendricks,2500.0,2.12,9.78,19.0,64.0,309.9230769230769,4.8,17.846153846153847,13.846153846153847,34.4,2.4615384615384617,56.2,7.4,14.8,502,61.8,226.69230769230768,5.9,9.5,1.6153846153846154,71,False,5.5,45.0,19.75,24.2,63.38095238095239,373.9092063492064,5.9,20.666031746031745,12.445714285714287,37.0,2.9193650793650794,63.2,38.64317460317461,61.8,265.89269841269845,6.9,11.1,1.766984126984127,96,55.0,GB,1.3846153846153846,1.0,72.2,9.0,0.07692307692307693,6.5,9.0,0.0,0.0,0.0,0.0,2.4,0.15384615384615385,0.15384615384615385,100.0,0.38461538461538464,0.07692307692307693,2.5,2.5,0.0,0.0,0.0,0.0,0.7,22.0,33.3,0.0,6.3,4.5,6.3,10.7,2.4220294835819907,2.6260977397792464
Robert Tonyan Jr.,2500.0,1.28,9.78,19.0,64.0,309.9230769230769,4.8,17.846153846153847,13.846153846153847,34.4,2.4615384615384617,56.2,7.4,14.8,502,61.8,226.69230769230768,5.9,9.5,1.6153846153846154,71,False,5.5,45.0,19.75,24.2,63.38095238095239,373.9092063492064,5.9,20.666031746031745,12.445714285714287,37.0,2.9193650793650794,63.2,38.64317460317461,61.8,265.89269841269845,6.9,11.1,1.766984126984127,96,76.0,GB,0.23076923076923078,0.15384615384615385,66.7,4.538461538461538,0.07692307692307693,19.7,29.5,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.5,0.0,10.0,6.7,10.0,46.3,0.8804805950933323,2.0579815416098763
Marcedes Lewis,2500.0,0.58,9.78,19.0,64.0,309.9230769230769,4.8,17.846153846153847,13.846153846153847,34.4,2.4615384615384617,56.2,7.4,14.8,502,61.8,226.69230769230768,5.9,9.5,1.6153846153846154,71,False,5.5,45.0,19.75,24.2,63.38095238095239,373.9092063492064,5.9,20.666031746031745,12.445714285714287,37.0,2.9193650793650794,63.2,38.64317460317461,61.8,265.89269841269845,6.9,11.1,1.766984126984127,96,95.0,GB,0.3076923076923077,0.23076923076923078,75.0,3.0,0.0,9.8,13.0,0.0,0.0,0.0,0.0,0.5,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19.2,0.0,2.4,1.8,2.4,4.2,0.8040117050671522,1.4422897754832689
Ryan Griffin,2700.0,4.36,9.12,25.4,66.73272727272727,375.9969696969697,5.6,20.704848484848483,13.931515151515152,33.7,3.463636363636364,48.9,5.7,17.4,466,60.9,243.9169696969697,6.8,11.2,1.6163636363636364,85,False,-6.5,41.0,23.75,24.8,65.41671826625387,368.7752321981424,5.6,20.730650154798763,13.206191950464397,39.0,3.685448916408669,52.1,30.942414860681115,66.7,232.26006191950466,7.5,11.2,1.6891640866873066,98,36.0,HOU,3.3636363636363638,1.8181818181818181,54.1,25.727272727272727,0.0,7.6,14.2,0.0,0.0,0.0,0.0,4.4,0.9090909090909091,0.18181818181818182,20.0,1.5454545454545454,0.0,1.7,8.5,0.0,0.0,0.0,0.0,0.3,53.7,70.8,0.0,6.3,3.4,6.3,8.2,9.395703144317823,4.8793872843155315
Jordan Thomas,2900.0,3.56,9.12,25.4,66.73272727272727,375.9969696969697,5.6,20.704848484848483,13.931515151515152,33.7,3.463636363636364,48.9,5.7,17.4,466,60.9,243.9169696969697,6.8,11.2,1.6163636363636364,85,False,-6.5,41.0,23.75,24.8,65.41671826625387,368.7752321981424,5.6,20.730650154798763,13.206191950464397,39.0,3.685448916408669,52.1,30.942414860681115,66.7,232.26006191950466,7.5,11.2,1.6891640866873066,98,30.0,HOU,1.8461538461538463,1.3846153846153846,75.0,15.923076923076923,0.3076923076923077,8.6,11.5,0.0,0.0,0.0,0.0,4.8,0.5384615384615384,0.46153846153846156,85.7,3.6153846153846154,0.3076923076923077,6.7,7.8,0.0,0.0,0.0,0.0,2.7,32.2,46.5,0.0,5.7,4.3,5.7,15.0,5.317605267824485,4.338288164743567
Jordan Akins,2500.0,2.66,9.12,25.4,66.73272727272727,375.9969696969697,5.6,20.704848484848483,13.931515151515152,33.7,3.463636363636364,48.9,5.7,17.4,466,60.9,243.9169696969697,6.8,11.2,1.6163636363636364,85,False,-6.5,41.0,23.75,24.8,65.41671826625387,368.7752321981424,5.6,20.730650154798763,13.206191950464397,39.0,3.685448916408669,52.1,30.942414860681115,66.7,232.26006191950466,7.5,11.2,1.6891640866873066,98,51.0,HOU,1.5384615384615385,1.1538461538461537,75.0,14.76923076923077,0.0,9.6,12.8,0.0,0.0,0.0,0.0,2.6,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,35.5,0.0,6.3,4.7,6.3,10.7,5.117211391286972,3.3697501246962367
Eric Ebron,5900.0,14.09,15.18,18.9,59.3890243902439,313.0024390243902,5.3,18.208536585365852,12.369512195121949,41.0,2.842682926829268,48.6,7.6,18.2,426,68.8,226.26219512195118,6.9,10.1,1.4597560975609754,95,True,-3.0,46.5,24.75,26.8,66.65444126074499,381.72722063037247,5.7,22.653295128939828,13.668767908309455,47.2,3.839541547277937,68.0,41.08309455587393,67.5,279.3650429799427,6.8,10.1,2.610888252148997,98,4.0,IND,7.384615384615385,4.461538461538462,60.4,50.30769230769231,0.9230769230769231,6.8,11.3,0.23076923076923078,-0.6153846153846154,-2.7,1.0,15.6,1.5384615384615385,0.8461538461538461,55.0,9.692307692307692,0.7692307692307693,6.3,11.5,0.15384615384615385,0.07692307692307693,0.5,0.07692307692307693,6.9,41.3,58.6,0.6,17.9,11.5,18.6,37.7,14.09504567195512,14.14811932828001
Mo Alie-Cox,2500.0,2.76,15.18,18.9,59.3890243902439,313.0024390243902,5.3,18.208536585365852,12.369512195121949,41.0,2.842682926829268,48.6,7.6,18.2,426,68.8,226.26219512195118,6.9,10.1,1.4597560975609754,95,True,-3.0,46.5,24.75,26.8,66.65444126074499,381.72722063037247,5.7,22.653295128939828,13.668767908309455,47.2,3.839541547277937,68.0,41.08309455587393,67.5,279.3650429799427,6.8,10.1,2.610888252148997,98,59.0,IND,1.8333333333333333,1.0,54.5,18.666666666666668,0.3333333333333333,10.2,18.7,0.0,0.0,0.0,0.0,4.9,0.5,0.3333333333333333,66.7,1.3333333333333333,0.16666666666666666,2.7,4.0,0.0,0.0,0.0,0.0,1.5,21.8,20.7,0.0,8.4,4.6,8.4,22.3,5.011824038433744,4.362580068624774
Erik Swoope,2500.0,1.42,15.18,18.9,59.3890243902439,313.0024390243902,5.3,18.208536585365852,12.369512195121949,41.0,2.842682926829268,48.6,7.6,18.2,426,68.8,226.26219512195118,6.9,10.1,1.4597560975609754,95,True,-3.0,46.5,24.75,26.8,66.65444126074499,381.72722063037247,5.7,22.653295128939828,13.668767908309455,47.2,3.839541547277937,68.0,41.08309455587393,67.5,279.3650429799427,6.8,10.1,2.610888252148997,98,50.0,IND,1.4285714285714286,1.1428571428571428,80.0,12.428571428571429,0.42857142857142855,8.7,10.9,0.0,0.0,0.0,0.0,5.0,0.5714285714285714,0.5714285714285714,100.0,5.571428571428571,0.42857142857142855,9.8,9.8,0.0,0.0,0.0,0.0,3.7,11.1,10.2,0.0,12.8,10.3,12.8,44.5,3.338462019520908,4.324500416894178
James O'Shaughnessy,2500.0,4.49,10.38,22.8,63.02626262626263,369.32929292929293,5.9,21.034343434343437,12.12929292929293,43.0,3.377777777777778,52.3,6.9,15.2,461,66.6,257.24848484848485,7.3,10.9,1.7656565656565657,93,True,-7.5,36.0,21.75,16.3,65.12311320754718,328.84481132075473,5.0,18.529716981132076,14.685377358490566,41.4,2.2297169811320754,48.3,35.906132075471696,61.7,221.5877358490566,6.2,10.0,1.153301886792453,80,47.0,JAX,3.0,1.8181818181818181,60.6,16.545454545454547,0.0,5.5,9.1,0.0,0.0,0.0,0.0,3.5,0.18181818181818182,0.18181818181818182,100.0,1.0909090909090908,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.3,37.5,51.3,0.0,8.0,4.8,8.0,9.2,6.243889936321493,4.167968349248567
Niles Paul,2500.0,3.35,10.38,22.8,63.02626262626263,369.32929292929293,5.9,21.034343434343437,12.12929292929293,43.0,3.377777777777778,52.3,6.9,15.2,461,66.6,257.24848484848485,7.3,10.9,1.7656565656565657,93,True,-7.5,36.0,21.75,16.3,65.12311320754718,328.84481132075473,5.0,18.529716981132076,14.685377358490566,41.4,2.2297169811320754,48.3,35.906132075471696,61.7,221.5877358490566,6.2,10.0,1.153301886792453,80,71.0,JAX,2.1666666666666665,1.6666666666666667,76.9,16.333333333333332,0.0,7.5,9.8,0.16666666666666666,-0.5,-3.0,0.0,3.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,25.8,1.0,12.6,10.7,13.6,18.9,4.963220943426692,4.501933371610813
Blake Bell,2500.0,2.21,10.38,22.8,63.02626262626263,369.32929292929293,5.9,21.034343434343437,12.12929292929293,43.0,3.377777777777778,52.3,6.9,15.2,461,66.6,257.24848484848485,7.3,10.9,1.7656565656565657,93,True,-7.5,36.0,21.75,16.3,65.12311320754718,328.84481132075473,5.0,18.529716981132076,14.685377358490566,41.4,2.2297169811320754,48.3,35.906132075471696,61.7,221.5877358490566,6.2,10.0,1.153301886792453,80,79.0,JAX,1.1428571428571428,0.8571428571428571,75.0,8.714285714285714,0.0,7.6,10.2,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,34.4,0.0,4.9,3.7,4.9,7.4,3.3366552061536674,3.0892050073567536
Ben Koyack,2500.0,1.23,10.38,22.8,63.02626262626263,369.32929292929293,5.9,21.034343434343437,12.12929292929293,43.0,3.377777777777778,52.3,6.9,15.2,461,66.6,257.24848484848485,7.3,10.9,1.7656565656565657,93,True,-7.5,36.0,21.75,16.3,65.12311320754718,328.84481132075473,5.0,18.529716981132076,14.685377358490566,41.4,2.2297169811320754,48.3,35.906132075471696,61.7,221.5877358490566,6.2,10.0,1.153301886792453,80,110.0,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,27.3,0.0,0.0,0.0,0.0,0.0,2.113065364424796,0.7755137921551098
Austin Seferian-Jenkins,2500.0,0.0,10.38,22.8,63.02626262626263,369.32929292929293,5.9,21.034343434343437,12.12929292929293,43.0,3.377777777777778,52.3,6.9,15.2,461,66.6,257.24848484848485,7.3,10.9,1.7656565656565657,93,True,-7.5,36.0,21.75,16.3,65.12311320754718,328.84481132075473,5.0,18.529716981132076,14.685377358490566,41.4,2.2297169811320754,48.3,35.906132075471696,61.7,221.5877358490566,6.2,10.0,1.153301886792453,80,63.0,JAX,4.0,2.2,55.0,18.0,0.2,4.5,8.2,0.0,0.0,0.0,0.0,5.2,0.4,0.2,50.0,0.8,0.2,2.0,4.0,0.0,0.0,0.0,0.0,1.5,44.2,63.0,0.0,9.0,5.0,9.0,11.8,7.488281007851944,5.292506407662527
Travis Kelce,7400.0,19.25,10.57,20.8,61.16740740740741,332.3377777777778,5.4,19.644444444444446,12.634074074074075,39.6,3.1585185185185187,51.2,6.7,15.1,444,64.0,225.10222222222222,6.6,10.3,1.4637037037037037,86,True,-3.0,52.5,27.75,36.2,63.715074309978775,437.09002123142255,6.9,24.74819532908705,11.144373673036094,46.2,4.611464968152867,71.7,37.04543524416136,66.8,318.5753715498939,8.6,12.9,3.304883227176221,114,1.0,KC,9.461538461538462,6.615384615384615,69.9,89.15384615384616,0.7692307692307693,9.4,13.5,0.0,0.0,0.0,0.0,21.2,1.6923076923076923,1.0769230769230769,63.6,8.461538461538462,0.6923076923076923,5.0,7.9,0.0,0.0,0.0,0.0,6.1,64.2,95.6,0.0,14.7,10.3,14.7,33.1,19.226863939109293,17.169730520174088
Demetrius Harris,2600.0,4.48,10.57,20.8,61.16740740740741,332.3377777777778,5.4,19.644444444444446,12.634074074074075,39.6,3.1585185185185187,51.2,6.7,15.1,444,64.0,225.10222222222222,6.6,10.3,1.4637037037037037,86,True,-3.0,52.5,27.75,36.2,63.715074309978775,437.09002123142255,6.9,24.74819532908705,11.144373673036094,46.2,4.611464968152867,71.7,37.04543524416136,66.8,318.5753715498939,8.6,12.9,3.304883227176221,114,37.0,KC,1.8333333333333333,1.0,54.5,13.666666666666666,0.25,7.5,13.7,0.0,0.0,0.0,0.0,3.9,0.3333333333333333,0.25,75.0,3.5833333333333335,0.25,10.8,14.3,0.0,0.0,0.0,0.0,2.1,25.8,37.9,0.0,7.1,3.9,7.1,15.0,5.66550810129021,4.131621624413726
Antonio Gates,2800.0,4.89,16.95,27.0,69.38461538461539,409.61538461538464,5.9,26.0,12.23076923076923,39.6,3.6153846153846154,72.3,7.3,14.6,532,63.5,281.7692307692308,6.9,10.8,1.9230769230769231,91,False,3.0,52.5,24.75,28.2,59.01967213114754,391.48688524590165,6.6,21.34262295081967,11.018032786885245,39.2,3.4672131147540983,60.0,31.821311475409836,69.0,269.20983606557377,8.5,12.3,2.2344262295081965,112,29.0,LAC,2.6153846153846154,1.6153846153846154,61.8,19.846153846153847,0.15384615384615385,7.6,12.3,0.0,0.0,0.0,0.0,4.8,0.6153846153846154,0.15384615384615385,25.0,0.8461538461538461,0.15384615384615385,1.4,5.5,0.0,0.0,0.0,0.0,1.5,20.6,33.5,0.0,12.7,7.8,12.7,23.4,7.2736867188815975,5.336832768715773
Virgil Green,2500.0,2.99,16.95,27.0,69.38461538461539,409.61538461538464,5.9,26.0,12.23076923076923,39.6,3.6153846153846154,72.3,7.3,14.6,532,63.5,281.7692307692308,6.9,10.8,1.9230769230769231,91,False,3.0,52.5,24.75,28.2,59.01967213114754,391.48688524590165,6.6,21.34262295081967,11.018032786885245,39.2,3.4672131147540983,60.0,31.821311475409836,69.0,269.20983606557377,8.5,12.3,2.2344262295081965,112,42.0,LAC,1.6153846153846154,1.1538461538461537,71.4,14.538461538461538,0.07692307692307693,9.0,12.6,0.0,0.0,0.0,0.0,3.1,0.38461538461538464,0.23076923076923078,60.0,1.6923076923076923,0.07692307692307693,4.4,7.3,0.0,0.0,0.0,0.0,0.9,42.6,69.2,0.0,3.8,2.7,3.8,7.2,7.059429393095065,4.381096191761032
Sean Culkin,2500.0,0.48,16.95,27.0,69.38461538461539,409.61538461538464,5.9,26.0,12.23076923076923,39.6,3.6153846153846154,72.3,7.3,14.6,532,63.5,281.7692307692308,6.9,10.8,1.9230769230769231,91,False,3.0,52.5,24.75,28.2,59.01967213114754,391.48688524590165,6.6,21.34262295081967,11.018032786885245,39.2,3.4672131147540983,60.0,31.821311475409836,69.0,269.20983606557377,8.5,12.3,2.2344262295081965,112,102.0,LAC,0.08333333333333333,0.08333333333333333,100.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,22.0,0.0,0.6,0.6,0.6,1.9,2.1139620168099613,1.7251712167208748
Gerald Everett,3000.0,6.67,9.23,22.7,63.17525423728814,384.1301694915254,6.1,19.391186440677966,13.158305084745763,38.0,3.6166101694915254,44.7,6.3,20.3,504,67.5,277.4786440677966,7.2,10.6,1.5389830508474576,95,True,-9.0,53.5,31.25,32.7,65.24611764705884,422.63788235294123,6.5,24.390352941176474,11.84894117647059,42.9,5.001176470588236,56.9,35.469882352941184,64.4,289.9143529411765,8.2,12.7,2.0774117647058827,99,27.0,LAR,2.8461538461538463,1.7692307692307692,62.2,18.923076923076923,0.23076923076923078,6.6,10.7,0.0,0.0,0.0,0.0,5.2,0.6923076923076923,0.38461538461538464,55.6,2.076923076923077,0.15384615384615385,3.0,5.4,0.0,0.0,0.0,0.0,1.7,19.2,28.3,0.0,14.8,9.2,14.8,27.0,6.610211059704239,6.264862230859863
Tyler Higbee,2700.0,5.11,9.23,22.7,63.17525423728814,384.1301694915254,6.1,19.391186440677966,13.158305084745763,38.0,3.6166101694915254,44.7,6.3,20.3,504,67.5,277.4786440677966,7.2,10.6,1.5389830508474576,95,True,-9.0,53.5,31.25,32.7,65.24611764705884,422.63788235294123,6.5,24.390352941176474,11.84894117647059,42.9,5.001176470588236,56.9,35.469882352941184,64.4,289.9143529411765,8.2,12.7,2.0774117647058827,99,35.0,LAR,2.3076923076923075,1.5384615384615385,66.7,17.384615384615383,0.15384615384615385,7.5,11.3,0.0,0.0,0.0,0.0,4.2,0.38461538461538464,0.15384615384615385,40.0,1.0,0.15384615384615385,2.6,6.5,0.0,0.0,0.0,0.0,1.2,50.2,74.0,0.0,4.6,3.1,4.6,8.4,7.499426500806058,4.701531280128682
Mike Gesicki,2500.0,3.11,10.69,22.4,62.19656357388316,323.8378006872852,5.2,19.78281786941581,11.392439862542956,29.7,3.3869415807560137,43.2,8.5,16.5,410,64.1,215.7635738831615,6.8,10.7,1.1546391752577319,84,False,7.0,44.5,18.75,21.4,55.50143884892086,310.7618705035971,5.6,16.319424460431655,11.777697841726619,32.0,2.07841726618705,51.9,29.020863309352517,65.5,201.37553956834532,6.9,10.6,1.8474820143884891,96,54.0,MIA,2.0,1.3846153846153846,69.2,12.0,0.0,6.0,8.7,0.0,0.0,0.0,0.0,2.5,0.38461538461538464,0.23076923076923078,60.0,1.6153846153846154,0.0,4.2,7.0,0.0,0.0,0.0,0.0,0.4,25.9,44.3,0.0,7.7,5.3,7.7,9.7,3.9730297497059244,2.717528132121706
Nick O'Leary,2500.0,2.76,10.69,22.4,62.19656357388316,323.8378006872852,5.2,19.78281786941581,11.392439862542956,29.7,3.3869415807560137,43.2,8.5,16.5,410,64.1,215.7635738831615,6.8,10.7,1.1546391752577319,84,False,7.0,44.5,18.75,21.4,55.50143884892086,310.7618705035971,5.6,16.319424460431655,11.777697841726619,32.0,2.07841726618705,51.9,29.020863309352517,65.5,201.37553956834532,6.9,10.6,1.8474820143884891,96,65.0,MIA,1.2857142857142858,1.1428571428571428,88.9,12.285714285714286,0.14285714285714285,9.6,10.8,0.0,0.0,0.0,0.0,3.2,0.14285714285714285,0.14285714285714285,100.0,0.7142857142857143,0.14285714285714285,5.0,5.0,0.0,0.0,0.0,0.0,1.1,35.3,58.3,0.0,3.6,3.2,3.6,9.1,3.039262382282203,2.1499533087335276
Durham Smythe,2500.0,1.67,10.69,22.4,62.19656357388316,323.8378006872852,5.2,19.78281786941581,11.392439862542956,29.7,3.3869415807560137,43.2,8.5,16.5,410,64.1,215.7635738831615,6.8,10.7,1.1546391752577319,84,False,7.0,44.5,18.75,21.4,55.50143884892086,310.7618705035971,5.6,16.319424460431655,11.777697841726619,32.0,2.07841726618705,51.9,29.020863309352517,65.5,201.37553956834532,6.9,10.6,1.8474820143884891,96,100.0,MIA,0.4166666666666667,0.16666666666666666,40.0,2.25,0.0,5.4,13.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,14.6,0.0,4.5,1.8,4.5,4.2,1.1462326110026329,1.3479912200455106
Kyle Rudolph,3500.0,8.24,14.58,25.6,64.4996996996997,400.83603603603603,6.2,21.986786786786787,12.223423423423423,42.8,3.69009009009009,58.3,4.8,12.0,437,65.7,261.45825825825824,7.8,11.9,1.9987987987987987,91,True,-7.0,44.5,25.75,21.7,63.86879432624114,354.5102836879433,5.6,20.00709219858156,12.850709219858157,37.7,2.924113475177305,52.6,40.32198581560284,70.6,269.095390070922,6.7,9.5,1.8468085106382979,97,14.0,MIN,4.923076923076923,3.6923076923076925,75.0,36.15384615384615,0.15384615384615385,7.3,9.8,0.0,0.0,0.0,0.0,8.2,0.8461538461538461,0.38461538461538464,45.5,2.769230769230769,0.15384615384615385,3.3,7.2,0.0,0.0,0.0,0.0,1.6,59.0,88.8,0.0,8.3,6.3,8.3,14.0,11.876964466841807,8.802791853364129
David Morgan,2500.0,0.92,14.58,25.6,64.4996996996997,400.83603603603603,6.2,21.986786786786787,12.223423423423423,42.8,3.69009009009009,58.3,4.8,12.0,437,65.7,261.45825825825824,7.8,11.9,1.9987987987987987,91,True,-7.0,44.5,25.75,21.7,63.86879432624114,354.5102836879433,5.6,20.00709219858156,12.850709219858157,37.7,2.924113475177305,52.6,40.32198581560284,70.6,269.095390070922,6.7,9.5,1.8468085106382979,97,90.0,MIN,0.75,0.625,83.3,4.5,0.0,6.0,7.2,0.0,0.0,0.0,0.0,1.1,0.125,0.125,100.0,1.125,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.2,21.6,21.7,0.0,3.5,2.9,3.5,5.0,2.8572851662335528,2.4310987119805634
