Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
134,Russell Shepard,NYG,WR,5,8,4,50,61,0,40,7.6,15.2,0,0,0,0,0,0,2,10.1
135,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
136,Neal Sterling,NYJ,WR,4,7,5,71.4,40,0,12,5.7,8,0,0,0,0,0,0,2.2,9
137,Kevin White,CHI,WR,6,2,2,100,64,0,54,32,32,0,0,0,0,0,0,1.4,8.4
138,Daesean Hamilton,DEN,WR,7,4,3,75,44,0,24,11,14.7,0,0,0,0,0,0,1.1,7.4
139,JJ Nelson,ARI,WR,7,9,4,44.4,21,0,9,2.3,5.2,1,7,7,0,0,0,1,6.8
140,TJ Jones,DET,WR,6,6,3,50,36,0,26,6,12,0,0,0,0,0,0,1.1,6.6
141,Travis Benjamin,LAC,WR,3,7,3,42.9,16,0,13,2.3,5.3,1,19,19,0,0,0,2.2,6.5
142,Devante Parker,MIA,WR,2,4,2,50,40,0,36,10,20,0,0,0,0,0,0,3,6
142,Cody Core,CIN,WR,5,6,3,50,30,0,18,5,10,0,0,0,0,0,0,1.2,6
144,Shelton Gibson,PHI,WR,7,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.8,5.8
145,Dan Arnold,NO,WR,2,3,2,66.7,35,0,25,11.7,17.5,0,0,0,0,0,0,2.8,5.5
146,Tim Patrick,DEN,WR,7,5,2,40,32,0,26,6.4,16,0,0,0,0,0,0,0.7,5.2
147,Robert Foster,BUF,WR,6,9,2,22.2,30,0,19,3.3,15,0,0,0,0,0,0,0.8,5
148,Brian Quick,WAS,WR,5,3,3,100,18,0,6,6,6,0,0,0,0,0,0,1,4.8
149,Jawill Davis,NYG,WR,3,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,1.6,4.7
149,Dwayne Harris,OAK,WR,5,3,3,100,18,0,7,6,6,1,-1,-1,0,1,0,0.9,4.7
151,Deandre Carter,PHI,WR,6,2,2,100,21,0,11,10.5,10.5,0,0,0,0,1,0,0.7,4.1
151,Rishard Matthews,TEN,WR,3,6,3,50,11,0,4,1.8,3.7,0,0,0,0,0,0,1.4,4.1
153,Vyncint Smith,HOU,WR,3,4,1,25,28,0,28,7,28,0,0,0,0,0,0,1.3,3.8
153,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
155,Nick Williams,LAR,WR,3,3,2,66.7,17,0,11,5.7,8.5,0,0,0,0,0,0,1.2,3.7
156,Brandon Zylstra,MIN,WR,7,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.5,3.3
157,Ray-Ray McCloud,BUF,WR,4,3,3,100,15,0,7,5,5,1,-3,-3,0,2,1,0.8,3.2
158,Michael Floyd,WAS,WR,3,4,1,25,20,0,20,5,20,0,0,0,0,0,0,1,3
159,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
160,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
160,Khadarel Hodge,LAR,WR,4,1,1,100,14,0,14,14,14,0,0,0,0,0,0,0.6,2.4
162,Sammie Coates,HOU,WR,5,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.4,2.2
162,Josh Malone,CIN,WR,6,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.4,2.2
164,Bennie Fowler,NYG,WR,1,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
165,Justin Hardee,NO,WR,6,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.3,2
165,J'mon Moore,GB,WR,3,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.7,2
165,Victor Bolden Jr.,SF,WR,3,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.7,2
168,Russell Gage,ATL,WR,6,1,1,100,9,0,9,9,9,0,0,0,0,0,0,0.3,1.9
168,Deontay Burnett,NYJ,WR,1,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
170,Damiere Byrd,CAR,WR,3,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.6,1.8
170,Rashad Greene,JAX,WR,1,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
172,Marcus Kemp,KC,WR,7,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.2,1.7
172,Richie James,SF,WR,4,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.4,1.7
174,Justin Hunter,PIT,WR,3,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,0.5,1.6
174,Breshad Perriman,CLE,WR,1,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
176,Cameron Batson,TEN,WR,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0.5,1
177,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Matthew Slater,NE,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Darrius Heyward-Bey,PIT,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,Trey Quinn,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Trent Sherfield,ARI,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
177,Robert Tonyan Jr.,GB,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Brandon LaFell,OAK,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Charone Peake,NYJ,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Keon Hatcher,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Jehu Chesson,WAS,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Geremy Davis,LAC,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Jojo Natson,LAR,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Daniel Brown,CHI,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Justin Watson,TB,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Javon Wims,CHI,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Brice Butler,DAL,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Cam Phillips,BUF,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Dontrelle Inman,IND,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Quadree Henderson,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Kaelin Clay,NYG,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5,-1
211,Riley McCarron,NE,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
211,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,-0.3,-1
214,Rod Streater,CLE,WR,3,0,0,0,0,0,0,0,0,1,-11,-11,0,0,0,-0.4,-1.1
