Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
27,Anthony Firkser,TEN,TE,14,JAX,3,3,100,27,0,16,9,9,0,0,0,0,0,0,5.7,5.7
28,Benjamin Watson,NO,TE,14,TB,3,3,100,24,0,11,8,8,0,0,0,0,0,0,5.4,5.4
29,Jesse James,PIT,TE,14,OAK,2,2,100,28,0,22,14,14,0,0,0,0,0,0,4.8,4.8
30,Levine Toilolo,DET,TE,14,ARI,2,2,100,26,0,16,13,13,0,0,0,0,0,0,4.6,4.6
31,Trey Burton,CHI,TE,14,LAR,5,2,40,22,0,17,4.4,11,0,0,0,0,0,0,4.2,4.2
31,James O'Shaughnessy,JAX,TE,14,TEN,4,3,75,12,0,7,3,4,0,0,0,0,0,0,4.2,4.2
33,Antonio Gates,LAC,TE,14,CIN,2,2,100,19,0,10,9.5,9.5,0,0,0,0,0,0,3.9,3.9
34,Blake Bell,JAX,TE,14,TEN,2,2,100,16,0,9,8,8,0,0,0,0,0,0,3.6,3.6
35,Eric Saubert,ATL,TE,14,GB,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,3.5,3.5
36,Jimmy Graham,GB,TE,14,ATL,5,2,40,13,0,8,2.6,6.5,0,0,0,0,0,0,3.3,3.3
37,Kyle Rudolph,MIN,TE,14,SEA,5,2,40,7,0,5,1.4,3.5,0,0,0,0,0,0,2.7,2.7
38,Chris Herndon IV,NYJ,TE,14,BUF,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
39,Jordan Leggett,NYJ,TE,14,BUF,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
40,Antony Auclair,TB,TE,14,NO,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
40,Nick Vannett,SEA,TE,14,MIN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
42,Tyler Conklin,MIN,TE,14,SEA,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
43,MyCole Pruitt,TEN,TE,14,JAX,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
43,Tyler Higbee,LAR,TE,14,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
43,Orson Charles,CLE,TE,14,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
46,Luke Stocker,TEN,TE,14,JAX,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
47,Charles Clay,BUF,TE,14,NYJ,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
48,Logan Thomas,BUF,TE,14,NYJ,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
48,Brian Parker,DEN,TE,14,SF,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
50,Ed Dickson,SEA,TE,14,MIN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
51,Matt LaCosse,DEN,TE,14,SF,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
52,Rico Gathers,DAL,TE,14,PHI,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
53,Ben Koyack,JAX,TE,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jonnu Smith,TEN,TE,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Nick Deluca,JAX,TE,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Eric Tomlinson,NYJ,TE,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ben Braunecker,CHI,TE,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Adam Shaheen,CHI,TE,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Seth DeValve,CLE,TE,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Chris Manhertz,CAR,TE,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Darren Fells,CLE,TE,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Marcedes Lewis,GB,TE,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Lance Kendricks,GB,TE,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Robert Tonyan Jr.,GB,TE,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Mark Andrews,BAL,TE,14,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Hayden Hurst,BAL,TE,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Nick Boyle,BAL,TE,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,James Hurst,BAL,TE,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Nick O'Leary,MIA,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Mike Gesicki,MIA,TE,14,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jacob Hollister,NE,TE,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Durham Smythe,MIA,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Josh Hill,NO,TE,14,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Rhett Ellison,NYG,TE,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jordan Reed,WAS,TE,14,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Scott Simonson,NYG,TE,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jeremy Sprinkle,WAS,TE,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ryan Hewitt,IND,TE,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Erik Swoope,IND,TE,14,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Virgil Green,LAC,TE,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Ross Dwelley,SF,TE,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Temarrick Hemingway,DEN,TE,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Garrett Celek,SF,TE,14,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Richard Rodgers,PHI,TE,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Michael Roberts,DET,TE,14,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Luke Willson,DET,TE,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Jermaine Gresham,ARI,TE,14,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,John Phillips,ARI,TE,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Xavier Grimble,PIT,TE,14,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
