Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
41,Mohamed Sanu,ATL,WR,11,DAL,4,3,5100,9.97
42,Willie Snead,BAL,WR,11,CIN,32,29,4300,9.86
43,Cole Beasley,DAL,WR,11,ATL,30,30,4400,9.67
44,Maurice Harris,WAS,WR,11,HOU,8,5,4500,9.64
45,Donte Moncrief,JAX,WR,11,PIT,15,17,4900,9.42
46,Dede Westbrook,JAX,WR,11,PIT,15,17,4700,9.25
47,D.J. Moore,CAR,WR,11,DET,25,18,4200,9.14
48,Adam Humphries,TB,WR,11,NYG,16,6,3800,9.1
49,Tre'Quan Smith,NO,WR,11,PHI,12,27,4000,8.92
50,Anthony Miller,CHI,WR,11,MIN,7,4,4200,8.86
51,Randall Cobb,GB,WR,11,SEA,9,20,4900,8.83
52,Nelson Agholor,PHI,WR,11,NO,28,32,4100,8.7
53,Mike Williams,LAC,WR,11,DEN,19,14,3600,8.41
54,Taylor Gabriel,CHI,WR,11,MIN,7,4,3900,8.4
55,Jordy Nelson,OAK,WR,11,ARI,13,10,3700,8.05
56,Jamison Crowder,WAS,WR,11,HOU,8,5,4100,7.96
57,Michael Gallup,DAL,WR,11,ATL,30,30,3700,7.86
57,Keke Coutee,HOU,WR,11,WAS,11,25,4500,7.86
59,Josh Reynolds,LAR,WR,11,KC,27,8,4200,7.48
60,Josh Doctson,WAS,WR,11,HOU,8,5,4200,7.37
61,John Ross,CIN,WR,11,BAL,2,7,4400,7.25
62,David Moore,SEA,WR,11,GB,14,28,3800,7.23
63,Brandon LaFell,OAK,WR,11,ARI,13,10,3400,7.21
64,Tajae Sharpe,TEN,WR,11,IND,20,9,3500,6.79
65,Seth Roberts,OAK,WR,11,ARI,13,10,3000,6.74
66,Curtis Samuel,CAR,WR,11,DET,25,18,3700,6.7
67,Ryan Grant,IND,WR,11,TEN,1,21,3600,6.57
68,Keelan Cole,JAX,WR,11,PIT,15,17,3800,6.51
69,Taywan Taylor,TEN,WR,11,IND,20,9,3400,6.04
70,Laquon Treadwell,MIN,WR,11,CHI,3,15,3400,5.61
71,Martavis Bryant,OAK,WR,11,ARI,13,10,3300,5.51
72,Allen Hurns,DAL,WR,11,ATL,30,30,3400,5.48
73,Dontrelle Inman,IND,WR,11,TEN,1,21,3200,5.35
74,Chester Rogers,IND,WR,11,TEN,1,21,3500,5.29
75,Chris Conley,KC,WR,11,LAR,18,19,3100,4.99
76,Chad Williams,ARI,WR,11,OAK,29,23,3000,4.82
77,Cameron Batson,TEN,WR,11,IND,20,9,3000,4.77
78,Equanimeous St. Brown,GB,WR,11,SEA,9,20,3400,4.49
79,Alex Erickson,CIN,WR,11,BAL,2,7,3200,4.38
80,D.J. Chark,JAX,WR,11,PIT,15,17,3500,4.2
81,TJ Jones,DET,WR,11,CAR,24,16,3300,4.18
82,Torrey Smith,CAR,WR,11,DET,25,18,3500,4.06
83,Ryan Switzer,PIT,WR,11,JAX,6,1,3200,3.99
84,Daesean Hamilton,DEN,WR,11,LAC,10,11,3000,3.96
85,Cody Core,CIN,WR,11,BAL,2,7,3000,3.92
86,Jarius Wright,CAR,WR,11,DET,25,18,3200,3.84
87,Tim Patrick,DEN,WR,11,LAC,10,11,3000,3.74
88,Jordan Matthews,PHI,WR,11,NO,28,32,3100,3.44
89,Bruce Ellington,DET,WR,11,CAR,24,16,3000,3.37
90,James Washington,PIT,WR,11,JAX,6,1,3300,3.36
91,Travis Benjamin,LAC,WR,11,DEN,19,14,3100,3.25
92,Tavon Austin,DAL,WR,11,ATL,30,30,3000,2.84
93,Aldrick Robinson,MIN,WR,11,CHI,3,15,3200,2.82
94,Corey Coleman,NYG,WR,11,TB,31,31,3000,2.8
95,Austin Carr,NO,WR,11,PHI,12,27,3000,2.75
96,Darius Jennings,TEN,WR,11,IND,20,9,3000,2.73
97,JJ Nelson,ARI,WR,11,OAK,29,23,3000,2.67
98,Chad Beebe,MIN,WR,11,CHI,3,15,3100,2.42
99,Auden Tate,CIN,WR,11,BAL,2,7,3000,2.4
100,Demarcus Robinson,KC,WR,11,LAR,18,19,3000,2.31
101,Jaron Brown,SEA,WR,11,GB,14,28,3000,2.27
102,Marvin Hall,ATL,WR,11,DAL,4,3,3000,2.2
103,Russell Shepard,NYG,WR,11,TB,31,31,3000,2.15
104,Dwayne Harris,OAK,WR,11,ARI,13,10,3000,2.12
105,Chris Moore,BAL,WR,11,CIN,32,29,3000,2.08
106,Justin Hardy,ATL,WR,11,DAL,4,3,3000,1.96
107,Bennie Fowler,NYG,WR,11,TB,31,31,3200,1.8
108,Brandon Powell,DET,WR,11,CAR,24,16,3000,1.69
109,Josh Bellamy,CHI,WR,11,MIN,7,4,3000,1.5
110,Brandon Zylstra,MIN,WR,11,CHI,3,15,3000,1.24
111,Vyncint Smith,HOU,WR,11,WAS,11,25,3000,1.2
112,Kevin White,CHI,WR,11,MIN,7,4,3000,1.12
112,Dan Arnold,NO,WR,11,PHI,12,27,2500,1.12
114,Josh Malone,CIN,WR,11,BAL,2,7,3000,1.01
115,Trent Sherfield,ARI,WR,11,OAK,29,23,3000,0.98
116,Michael Floyd,WAS,WR,11,HOU,8,5,3000,0.95
117,Kendall Wright,ARI,WR,11,OAK,29,23,3000,0.82
118,Keith Kirkwood,NO,WR,11,PHI,12,27,3000,0.79
119,Eli Rogers,PIT,WR,11,JAX,6,1,3000,0.78
119,Nick Williams,LAR,WR,11,KC,27,8,3000,0.78
121,Marcus Johnson,IND,WR,11,TEN,1,21,null,0.76
122,Pharoh Cooper,LAR,WR,11,KC,27,8,null,0.74
123,Andy Jones,DET,WR,11,CAR,24,16,null,0.73
123,Zach Pascal,IND,WR,11,TEN,1,21,3000,0.73
125,Jordan Taylor,DEN,WR,11,LAC,10,11,3000,0.66
126,Trey Quinn,WAS,WR,11,HOU,8,5,null,0.65
127,Jojo Natson,LAR,WR,11,KC,27,8,3000,0.63
128,Shelton Gibson,PHI,WR,11,NO,28,32,3000,0.6
129,Sammie Coates,HOU,WR,11,WAS,11,25,3000,0.59
130,Brian Quick,WAS,WR,11,HOU,8,5,3000,0.56
131,Tommylee Lewis,NO,WR,11,PHI,12,27,null,0.51
132,Justin Hunter,PIT,WR,11,JAX,6,1,3000,0.5
133,River Cracraft,DEN,WR,11,LAC,10,11,3000,0.49
134,Jawill Davis,NYG,WR,11,TB,31,31,3000,0.48
135,J'mon Moore,GB,WR,11,SEA,9,20,3000,0.47
135,Justin Watson,TB,WR,11,NYG,16,6,3000,0.47
135,Marcus Kemp,KC,WR,11,LAR,18,19,3000,0.47
138,Geremy Davis,LAC,WR,11,DEN,19,14,3000,0.46
138,Khadarel Hodge,LAR,WR,11,KC,27,8,3000,0.46
140,Tim White,BAL,WR,11,CIN,32,29,null,0.45
141,Noah Brown,DAL,WR,11,ATL,30,30,3000,0.42
142,Jehu Chesson,WAS,WR,11,HOU,8,5,3000,0.39
143,Russell Gage,ATL,WR,11,DAL,4,3,3000,0.38
144,Darrius Heyward-Bey,PIT,WR,11,JAX,6,1,3000,0.36
145,Damiere Byrd,CAR,WR,11,DET,25,18,3000,0.35
146,Rashad Greene,JAX,WR,11,PIT,15,17,3000,0.33
147,Javon Wims,CHI,WR,11,MIN,7,4,3000,0.32
148,Deandre Carter,HOU,WR,11,WAS,11,25,3000,0.16
149,Cam Sims,WAS,WR,11,HOU,8,5,null,0.02
150,Jake Kumerow,GB,WR,11,SEA,9,20,3000,0
150,Trevor Davis,GB,WR,11,SEA,9,20,null,0
150,Geronimo Allison,GB,WR,11,SEA,9,20,3000,0
150,Amara Darboh,SEA,WR,11,GB,14,28,null,0
150,Malik Turner,SEA,WR,11,GB,14,28,3000,0
150,Keenan Reynolds,SEA,WR,11,GB,14,28,null,0
150,Reggie Davis,DAL,WR,11,ATL,30,30,null,0
150,Brice Butler,DAL,WR,11,ATL,30,30,null,0
150,Deonte Thompson,DAL,WR,11,ATL,30,30,null,0
150,Terrance Williams,DAL,WR,11,ATL,30,30,3000,0
150,Tavarres King,MIN,WR,11,CHI,3,15,null,0
150,Daniel Brown,CHI,WR,11,MIN,7,4,2500,0
150,Tanner Gentry,CHI,WR,11,MIN,7,4,null,0
150,Mose Frazier,CAR,WR,11,DET,25,18,null,0
150,Krishawn Hogan,IND,WR,11,TEN,1,21,null,0
150,KJ Brent,IND,WR,11,TEN,1,21,null,0
150,Michael Campanaro,TEN,WR,11,IND,20,9,3000,0
150,James Wright,IND,WR,11,TEN,1,21,null,0
150,Steve Ishmael,IND,WR,11,TEN,1,21,null,0
150,Kamar Aiken,PHI,WR,11,NO,28,32,null,0
150,Mike Wallace,PHI,WR,11,NO,28,32,3000,0
150,Ted Ginn,NO,WR,11,PHI,12,27,3000,0
150,Cameron Meredith,NO,WR,11,PHI,12,27,null,0
150,Mack Hollins,PHI,WR,11,NO,28,32,3000,0
150,Justin Hardee,NO,WR,11,PHI,12,27,null,0
150,Dez Bryant,NO,WR,11,PHI,12,27,null,0
150,Tanner McEvoy,NO,WR,11,PHI,12,27,null,0
150,Braxton Miller,PHI,WR,11,NO,28,32,null,0
150,Kaelin Clay,NYG,WR,11,TB,31,31,null,0
150,Quadree Henderson,NYG,WR,11,TB,31,31,3000,0
150,Bernard Reedy,TB,WR,11,NYG,16,6,null,0
150,Khalif Raymond,NYG,WR,11,TB,31,31,null,0
150,Cody Latimer,NYG,WR,11,TB,31,31,3000,0
150,Paul Richardson,WAS,WR,11,HOU,8,5,null,0
150,Will Fuller,HOU,WR,11,WAS,11,25,3000,0
150,Robert Davis,WAS,WR,11,HOU,8,5,null,0
150,AJ Green,CIN,WR,11,BAL,2,7,7500,0
150,Jaleel Scott,BAL,WR,11,CIN,32,29,3000,0
150,Jordan Lasley,BAL,WR,11,CIN,32,29,3000,0
150,Johnny Holton,OAK,WR,11,ARI,13,10,null,0
150,Marcell Ateman,OAK,WR,11,ARI,13,10,3000,0
150,Artavis Scott,LAC,WR,11,DEN,19,14,3000,0
150,Dylan Cantrell,LAC,WR,11,DEN,19,14,null,0
150,Jaydon Mickens,JAX,WR,11,PIT,15,17,null,0
150,De'Anthony Thomas,KC,WR,11,LAR,18,19,null,0
150,Mike Thomas,LAR,WR,11,KC,27,8,null,0
150,Cooper Kupp,LAR,WR,11,KC,27,8,6000,0
150,Austin Proehl,LAR,WR,11,KC,27,8,null,0
