Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
57,Kapri Bibbs,WAS,RB,11,HOU,8,12,3500,2.68
58,Carlos Hyde,JAX,RB,11,PIT,15,6,3500,2.45
59,Jordan Wilkins,IND,RB,11,TEN,1,1,3200,2.38
60,Jaylen Samuels,PIT,FB,11,JAX,6,7,3600,2.34
61,Deandre Washington,OAK,RB,11,ARI,13,30,3200,2.29
62,Rod Smith,DAL,RB,11,ATL,30,28,4500,2.09
63,Gus Edwards,BAL,RB,11,CIN,32,31,3000,1.55
64,Elijhaa Penny,NYG,RB,11,TB,31,24,3000,1.17
65,Anthony Sherman,KC,FB,11,LAR,18,16,3000,1.08
66,Travaris Cadet,CAR,RB,11,DET,25,25,3000,0.95
66,Gregory Howell Jr.,HOU,RB,11,WAS,11,11,3000,0.95
68,Kenneth Dixon,BAL,RB,11,CIN,32,31,3000,0.85
69,Stevan Ridley,PIT,RB,11,JAX,6,7,3600,0.83
70,Dalyn Dawkins,TEN,RB,11,IND,20,19,null,0.78
71,Tra Carson,GB,RB,11,SEA,9,13,3000,0.6
71,Zach Zenner,DET,RB,11,CAR,24,10,3000,0.6
71,CJ Ham,MIN,RB,11,CHI,3,3,3000,0.6
71,Zach Line,NO,FB,11,PHI,12,5,3000,0.6
75,Darrel Williams,KC,RB,11,LAR,18,16,3000,0.56
76,Rob Kelley,WAS,RB,11,HOU,8,12,3000,0.53
77,Mark Walton,CIN,RB,11,BAL,2,2,3500,0.51
78,Justin Jackson,LAC,RB,11,DEN,19,22,3000,0.49
78,TJ Logan,ARI,RB,11,OAK,29,29,3000,0.49
80,Andy Janovich,DEN,FB,11,LAC,10,14,3000,0.47
80,Benjamin Cunningham,CHI,RB,11,MIN,7,8,3200,0.47
80,Roosevelt Nix,PIT,RB,11,JAX,6,7,3000,0.47
83,Mike Boone,MIN,RB,11,CHI,3,3,3000,0.46
84,CJ Prosise,SEA,RB,11,GB,14,17,3000,0.44
84,Dwayne Washington,NO,RB,11,PHI,12,5,3000,0.44
86,Damien Williams,KC,RB,11,LAR,18,16,3000,0.41
87,Alex Armah,CAR,RB,11,DET,25,25,3000,0.4
87,Keith Smith,OAK,FB,11,ARI,13,30,3000,0.4
89,Justin Davis,LAR,RB,11,KC,27,32,3000,0.39
90,Brian Hill,ATL,RB,11,DAL,4,9,3000,0.38
91,De'Lance Turner,BAL,RB,11,CIN,32,31,null,0.37
91,Tommy Bohanon,JAX,FB,11,PIT,15,6,3000,0.37
93,David Fluellen,TEN,RB,11,IND,20,19,3000,0.36
94,Shaun Wilson,TB,RB,11,NYG,16,23,3000,0.35
95,Samaje Perine,WAS,RB,11,HOU,8,12,3000,0.33
95,Ameer Abdullah,MIN,RB,11,CHI,3,3,3000,0.33
97,Derrick Coleman,ARI,FB,11,OAK,29,29,3000,0.3
98,Tre Madden,SEA,RB,11,GB,14,17,3000,0.25
99,Jamize Olawale,DAL,FB,11,ATL,30,28,3000,0.23
100,JD McKissic,SEA,RB,11,GB,14,17,3000,0.22
101,Michael Burton,CHI,FB,11,MIN,7,8,3000,0.2
102,Derek Watt,LAC,FB,11,DEN,19,22,3000,0.15
103,Ricky Ortiz,ATL,RB,11,DAL,4,9,3000,0.11
104,Taquan Mizzell,CHI,RB,11,MIN,7,8,3000,0.06
105,Detrez Newsome,LAC,RB,11,DEN,19,22,3000,0.05
106,David Williams,JAX,RB,11,PIT,15,6,3000,0.03
107,Joe Kerridge,GB,FB,11,SEA,9,13,null,0
107,Devonta Freeman,ATL,RB,11,DAL,4,9,3000,0
107,Roc Thomas,MIN,RB,11,CHI,3,3,null,0
107,Fozzy Whittaker,CAR,RB,11,DET,25,25,null,0
107,Elijah Hood,CAR,RB,11,DET,25,25,3000,0
107,Nick Bawden,DET,FB,11,CAR,24,10,null,0
107,Jalston Fowler,TEN,RB,11,IND,20,19,3000,0
107,Robert Turbin,IND,RB,11,TEN,1,1,3000,0
107,Darren Sproles,PHI,RB,11,NO,28,4,3400,0
107,Jay Ajayi,PHI,RB,11,NO,28,4,3000,0
107,Daniel Lasco,NO,RB,11,PHI,12,5,null,0
107,Donnel Pumphrey,PHI,RB,11,NO,28,4,null,0
107,Jonathan Stewart,NYG,RB,11,TB,31,24,3300,0
107,Paul Perkins,NYG,RB,11,TB,31,24,null,0
107,Alan Cross,TB,FB,11,NYG,16,23,2500,0
107,Tyler Ervin,HOU,RB,11,WAS,11,11,null,0
107,Byron Marshall,WAS,RB,11,HOU,8,12,3000,0
107,D'Onta Foreman,HOU,RB,11,WAS,11,11,3500,0
107,Mack Brown,WAS,RB,11,HOU,8,12,null,0
107,Marshawn Lynch,OAK,RB,11,ARI,13,30,3000,0
107,DJ Foster,ARI,RB,11,OAK,29,29,null,0
107,Chris Warren III,OAK,RB,11,ARI,13,30,null,0
107,Bo Scarbrough,JAX,RB,11,PIT,15,6,null,0
107,Jamaal Charles,JAX,RB,11,PIT,15,6,null,0
107,Trey Edmunds,PIT,RB,11,JAX,6,7,null,0
107,Le'Veon Bell,PIT,RB,11,JAX,6,7,7000,0
107,Corey Grant,JAX,RB,11,PIT,15,6,3000,0
107,John Kelly,LAR,RB,11,KC,27,32,3900,0
