Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
101,Damion Ratley,CLE,WR,4,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.4,1.8
103,Marvin Hall,ATL,WR,7,1,1,100,7,0,7,7,7,0,0,0,0,0,0,0.2,1.7
104,Alex Erickson,CIN,WR,7,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.2,1.6
104,Michael Gallup,DAL,WR,7,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,0.2,1.6
104,Neal Sterling,NYJ,WR,4,2,1,50,6,0,6,3,6,0,0,0,0,0,0,0.4,1.6
107,Golden Tate,DET,WR,6,4,1,25,5,0,5,1.2,5,0,0,0,0,0,0,0.2,1.5
108,Justin Hardy,ATL,WR,7,1,1,100,4,0,4,4,4,0,0,0,0,0,0,0.2,1.4
108,Pierre Garcon,SF,WR,7,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,0.2,1.4
110,Andre Holmes,BUF,WR,7,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,0.2,1.3
111,Maurice Harris,WAS,WR,4,2,1,50,2,0,2,1,2,0,0,0,0,0,0,0.3,1.2
112,Albert Wilson,MIA,WR,7,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.3
113,Dede Westbrook,JAX,WR,7,1,1,100,2,0,2,2,2,0,0,0,0,1,1,0,0.2
114,Mike Wallace,PHI,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Markus Wheaton,PHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Deandre Carter,PHI,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Shelton Gibson,PHI,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Deante Burton,GB,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Russell Gage,ATL,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Matthew Slater,NE,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Darrius Heyward-Bey,PIT,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Danny Amendola,MIA,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jeremy Kerley,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Doug Baldwin,SEA,WR,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Rishard Matthews,TEN,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Deonte Thompson,DAL,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Travis Benjamin,LAC,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Russell Shepard,NYG,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Justin Hunter,PIT,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Terrance Williams,DAL,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Cody Latimer,NYG,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Sammie Coates,HOU,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,JJ Nelson,ARI,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Kaelin Clay,NYG,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Darius Jennings,TEN,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Damiere Byrd,CAR,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Adam Humphries,TB,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Doctson,WAS,WR,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Chris Moore,BAL,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tommylee Lewis,NO,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Chad Williams,ARI,WR,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Malone,CIN,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Stacy Coley,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tim Patrick,DEN,WR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Austin Carr,NO,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Marcus Kemp,KC,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Justin Hardee,NO,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Riley McCarron,NE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Brandon Zylstra,MIN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,D.J. Chark,JAX,WR,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,D.J. Moore,CAR,WR,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,Dante Pettis,SF,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tre'Quan Smith,NO,WR,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Daesean Hamilton,DEN,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Trey Quinn,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Trent Sherfield,ARI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Robert Foster,BUF,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Vyncint Smith,HOU,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,JJ Jones,LAC,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Derrick Willies,CLE,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Cam Sims,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Janarion Grant,BAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Randall Cobb,GB,WR,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Kevin White,CHI,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Robert Tonyan Jr.,GB,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Equanimeous St. Brown,GB,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Brandon LaFell,OAK,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Andre Roberts,NYJ,WR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,TJ Jones,DET,WR,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Bradley Marquez,DET,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Pharoh Cooper,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Charone Peake,NYJ,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Robby Anderson,NYJ,WR,7,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Mike Thomas,LAR,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Keon Hatcher,OAK,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Marcus Johnson,IND,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Brian Quick,WAS,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jehu Chesson,WAS,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Geremy Davis,LAC,WR,6,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Devante Parker,MIA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Kamar Aiken,PHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jojo Natson,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Richie James,SF,WR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Daniel Brown,CHI,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Ray-Ray McCloud,BUF,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Tim White,BAL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cody Core,CIN,WR,5,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jordan Matthews,PHI,WR,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dan Arnold,NO,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Khadarel Hodge,LAR,WR,4,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Brice Butler,DAL,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Rod Streater,CLE,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,J'mon Moore,GB,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Justin Watson,TB,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Brandon Tate,NO,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Jawill Davis,NYG,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Javon Wims,CHI,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Nick Williams,LAR,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Cayleb Jones,MIN,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Rashad Greene,JAX,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Michael Floyd,WAS,WR,3,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Cameron Batson,TEN,WR,2,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Deontay Burnett,NYJ,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Dontrelle Inman,IND,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Cam Phillips,BUF,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Breshad Perriman,CLE,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Bennie Fowler,NYG,WR,1,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
114,Quadree Henderson,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Dwayne Harris,OAK,WR,5,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,-0.1
214,Julio Jones,ATL,WR,7,4,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1,-1
