Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
68,Will Dissly,SEA,TE,2,CHI,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
68,Erik Swoope,IND,TE,6,NYJ,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
68,Evan Engram,NYG,TE,8,WAS,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
68,Trey Burton,CHI,TE,9,BUF,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
72,Geoff Swaim,DAL,TE,4,DET,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
72,CJ Uzomah,CIN,TE,3,CAR,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,Mark Andrews,BAL,TE,2,CIN,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,Lance Kendricks,GB,TE,5,DET,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,Josh Hill,NO,TE,5,WAS,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,David Njoku,CLE,TE,6,LAC,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
72,Luke Stocker,TEN,TE,7,LAC,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,Greg Olsen,CAR,TE,7,PHI,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
72,Dallas Goedert,PHI,TE,7,CAR,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,7.1,7.1
72,Benjamin Watson,NO,TE,7,BAL,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
82,Jared Cook,OAK,TE,3,MIA,5,4,80,28,0,13,5.6,7,0,0,0,0,0,0,6.8,6.8
83,Gerald Everett,LAR,TE,5,SEA,2,2,100,15,0,10,7.5,7.5,0,0,0,0,0,0,3.5,3.5
