Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Kevin White,3000.0,0.52,39.55,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,164.0,CHI,0.625,0.375,60.0,8.75,0.0,14.0,23.3,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,13.2,0.0,4.0,2.4,4.0,8.1,3.2082375783000607,1.9539471954412235
Javon Wims,3000.0,0.34,39.55,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,203.0,CHI,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,0.0,11.1,0.0,11.1,0.0,2.5944141353172006,1.0270725811880934
Daniel Brown,2500.0,0.0,39.55,26.6,63.6117962466488,345.4434316353888,5.4,20.609651474530832,13.47828418230563,38.1,3.5656836461126007,64.0,6.6,16.6,484,62.4,233.55227882037536,6.8,10.8,2.1394101876675604,101,False,-4.0,42.5,23.25,27.4,63.671018276762396,346.6135770234987,5.4,21.03289817232376,12.519582245430808,39.4,3.433942558746736,64.6,32.69399477806788,65.9,226.4971279373368,6.9,10.5,1.931592689295039,93,203.0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,0.0,0.0,0.0,0.0,0.0,2.4568692030865416,0.3893907913426901
John Ross,3800.0,9.46,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,84.0,CIN,4.363636363636363,1.7272727272727273,39.6,18.727272727272727,0.5454545454545454,4.3,10.8,0.2727272727272727,0.18181818181818182,0.7,0.0,6.9,0.9090909090909091,0.6363636363636364,70.0,3.8181818181818183,0.36363636363636365,4.2,6.0,0.09090909090909091,-0.2727272727272727,-3.0,0.0,3.2,46.1,65.0,0.6,9.5,4.3,10.1,15.0,8.579972802125145,7.358867230377664
Alex Erickson,3300.0,6.9,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,147.0,CIN,1.5,0.8571428571428571,57.1,4.928571428571429,0.0,3.3,5.8,0.21428571428571427,1.5714285714285714,7.3,0.0,1.4,0.21428571428571427,0.07142857142857142,33.3,0.42857142857142855,0.0,2.0,6.0,0.07142857142857142,1.0,14.0,0.0,0.2,20.6,32.1,1.0,7.3,5.2,8.3,7.0,5.19142459847595,4.276455938762776
Cody Core,3500.0,5.6,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,137.0,CIN,2.0,0.9166666666666666,45.8,10.333333333333334,0.08333333333333333,5.2,11.3,0.0,0.0,0.0,0.0,2.4,0.16666666666666666,0.08333333333333333,50.0,0.5833333333333334,0.0,3.5,7.0,0.0,0.0,0.0,0.0,0.1,21.5,33.5,0.0,9.3,4.3,9.3,11.4,4.606510935704215,3.8415384365917276
Tyler Boyd,5800.0,4.25,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,14.0,CIN,7.714285714285714,5.428571428571429,70.4,73.42857142857143,0.5,9.5,13.5,0.14285714285714285,0.21428571428571427,1.5,0.0,16.4,0.7142857142857143,0.6428571428571429,90.0,5.214285714285714,0.35714285714285715,7.3,8.1,0.0,0.0,0.0,0.0,3.3,55.2,85.8,0.3,14.0,10.2,14.4,29.8,15.496349588701776,12.741591861222004
Auden Tate,3000.0,2.68,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,178.0,CIN,3.0,1.0,33.3,6.666666666666667,0.0,2.2,6.7,0.0,0.0,0.0,0.0,1.7,1.0,0.3333333333333333,33.3,1.3333333333333333,0.0,1.3,4.0,0.0,0.0,0.0,0.0,0.5,13.3,23.3,0.0,22.5,7.5,22.5,12.5,5.066009051692685,4.8387278782764005
Josh Malone,3000.0,0.79,39.39,24.9,71.76637931034482,401.83448275862065,5.6,24.184482758620685,13.523275862068964,37.6,3.4344827586206894,62.5,5.2,13.3,583,62.8,275.5456896551724,6.6,10.5,1.3594827586206895,81,False,10.0,44.5,17.25,24.1,60.500296735905046,326.60148367952524,5.4,20.02373887240356,11.94272997032641,38.9,3.003560830860534,71.4,35.685163204747774,61.3,222.54955489614244,6.2,10.2,1.7878338278931751,85,191.0,CIN,0.5714285714285714,0.14285714285714285,25.0,1.7142857142857142,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0,0.0,6.8,1.7,6.8,3.7,2.211570230359178,2.1762705100269333
Jarvis Landry,6200.0,13.04,38.4,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,21.0,CLE,9.428571428571429,5.142857142857143,54.5,59.07142857142857,0.21428571428571427,6.3,11.5,0.14285714285714285,3.857142857142857,27.0,1.0,13.9,1.2142857142857142,0.5714285714285714,47.1,3.642857142857143,0.14285714285714285,3.0,6.4,0.07142857142857142,0.21428571428571427,3.0,0.07142857142857142,2.4,60.3,87.6,0.2,15.6,8.9,16.0,23.0,16.990988199321666,14.979320596479491
Antonio Callaway,3900.0,9.47,38.4,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,57.0,CLE,5.0,2.7857142857142856,55.7,36.214285714285715,0.2857142857142857,7.2,13.0,0.14285714285714285,0.5,3.5,0.0,8.2,0.5,0.35714285714285715,71.4,1.3571428571428572,0.21428571428571427,2.7,3.8,0.0,0.0,0.0,0.0,1.8,48.0,69.7,0.3,10.4,6.1,10.7,17.2,11.145598573527874,8.607009672418727
Rashard Higgins,3400.0,6.18,38.4,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,74.0,CLE,3.727272727272727,2.6363636363636362,70.7,38.72727272727273,0.2727272727272727,10.4,14.7,0.0,0.0,0.0,0.0,8.1,0.18181818181818182,0.18181818181818182,100.0,3.272727272727273,0.18181818181818182,18.0,18.0,0.0,0.0,0.0,0.0,1.6,36.2,48.4,0.0,10.3,7.3,10.3,22.3,9.35996074270377,7.0828533597499925
Breshad Perriman,3200.0,4.99,38.4,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,123.0,CLE,2.125,1.375,64.7,27.375,0.125,12.9,19.9,0.375,-0.375,-1.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,33.4,1.8,10.2,8.4,12.0,23.1,7.090779022963783,6.2417020052851955
Damion Ratley,3000.0,1.24,38.4,29.5,68.0,413.0,6.1,23.642857142857142,14.0,50.5,3.7142857142857144,67.3,6.2,14.2,501,65.9,270.64285714285717,7.6,11.5,2.0,98,True,-10.0,44.5,27.25,22.1,64.44045307443366,356.24627831715213,5.5,19.525242718446606,13.23139158576052,34.6,2.8608414239482203,70.0,35.33139158576052,61.1,234.8750809061489,6.6,10.9,1.6449838187702268,84,140.0,CLE,1.8181818181818181,1.1818181818181819,65.0,13.090909090909092,0.0,7.2,11.1,0.0,0.0,0.0,0.0,2.5,0.09090909090909091,0.09090909090909091,100.0,0.7272727272727273,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.2,15.6,24.1,0.0,11.6,7.6,11.6,15.9,4.8427584840217115,3.2862374228730666
Amari Cooper,7500.0,15.94,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,17.0,DAL,7.0,5.076923076923077,72.5,73.3076923076923,0.5384615384615384,10.5,14.4,0.15384615384615385,1.5384615384615385,10.0,0.0,16.6,0.9230769230769231,0.38461538461538464,41.7,3.230769230769231,0.23076923076923078,3.5,8.4,0.07692307692307693,0.6923076923076923,9.0,0.0,2.2,56.0,79.1,0.3,12.5,9.3,12.8,29.7,16.47864752041909,14.771490190655921
Michael Gallup,3500.0,7.16,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,86.0,DAL,4.142857142857143,1.9285714285714286,46.6,28.857142857142858,0.07142857142857142,7.0,15.0,0.0,0.0,0.0,0.0,5.2,0.5,0.14285714285714285,28.6,0.7142857142857143,0.0,1.4,5.0,0.0,0.0,0.0,0.0,0.2,45.3,66.8,0.0,9.1,4.3,9.1,11.6,9.670458341432349,7.049027101553674
Cole Beasley,3600.0,5.83,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,51.0,DAL,5.357142857142857,3.857142857142857,72.0,37.714285714285715,0.14285714285714285,7.0,9.8,0.0,0.0,0.0,0.0,8.7,0.6428571428571429,0.35714285714285715,55.6,3.4285714285714284,0.14285714285714285,5.3,9.6,0.0,0.0,0.0,0.0,1.6,44.2,65.2,0.0,12.1,8.9,12.3,19.7,11.534837217485272,8.235403615074969
Allen Hurns,3000.0,3.31,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,107.0,DAL,2.5,1.3571428571428572,54.3,17.571428571428573,0.14285714285714285,7.0,12.9,0.0,0.0,0.0,0.0,4.0,0.35714285714285715,0.14285714285714285,40.0,1.4285714285714286,0.07142857142857142,4.0,10.0,0.0,0.0,0.0,0.0,0.7,31.4,46.4,0.0,8.0,4.3,8.0,12.6,6.949157647869626,4.326629961808608
Lance Lenoir,3000.0,1.5,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,203.0,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,2.272615895369336,0.7782792070367263
Tavon Austin,3000.0,1.3,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,124.0,DAL,1.6666666666666667,1.1666666666666667,70.0,21.666666666666668,0.3333333333333333,13.0,18.6,1.0,9.166666666666666,9.2,0.0,6.2,0.16666666666666666,0.16666666666666666,100.0,0.5,0.16666666666666666,3.0,3.0,0.0,0.0,0.0,0.0,1.2,17.7,12.0,5.7,9.4,12.3,15.1,35.4,5.113594147395542,6.852405915604848
Noah Brown,3000.0,0.4,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,169.0,DAL,0.8333333333333334,0.5,60.0,7.5,0.0,9.0,15.0,0.0,0.0,0.0,0.0,1.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,18.3,0.0,6.2,3.7,6.2,9.3,3.750112432732795,3.1885354417649503
Terrance Williams,3000.0,0.0,39.63,28.8,62.3166253101737,386.8347394540943,6.2,22.368238213399504,11.362779156327544,40.3,3.6446650124069477,78.4,7.2,17.6,464,72.2,258.6282878411911,7.8,10.8,2.143920595533499,109,True,-7.5,47.5,27.5,19.7,64.381884057971,346.17753623188406,5.4,20.19963768115942,13.56159420289855,40.0,3.0692028985507247,44.2,32.690579710144924,67.5,215.34384057971013,6.6,9.8,1.2134057971014494,91,183.0,DAL,1.0,0.6666666666666666,66.7,6.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.9,0.0,7.7,5.1,7.7,9.7,4.010498337816816,3.0789893636634647
Daesean Hamilton,4800.0,11.42,33.8,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,119.0,DEN,2.4166666666666665,1.5833333333333333,65.5,12.833333333333334,0.08333333333333333,5.3,8.1,0.0,0.0,0.0,0.0,3.4,0.08333333333333333,0.08333333333333333,100.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.6,27.9,36.1,0.0,8.7,5.7,8.7,12.1,5.032113907669995,4.0875211798256945
Tim Patrick,4000.0,10.81,33.8,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,113.0,DEN,2.0714285714285716,1.1428571428571428,55.2,15.928571428571429,0.07142857142857142,7.7,13.9,0.14285714285714285,1.7142857142857142,12.0,0.0,3.3,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,30.1,0.7,10.4,6.5,11.1,16.7,5.289702985032427,3.6883120799047417
Courtland Sutton,4600.0,9.77,33.8,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,59.0,DEN,5.071428571428571,2.5,49.3,43.857142857142854,0.21428571428571427,8.6,17.5,0.07142857142857142,-0.07142857142857142,-1.0,0.0,8.2,0.42857142857142855,0.07142857142857142,16.7,0.5714285714285714,0.07142857142857142,1.3,8.0,0.0,0.0,0.0,0.0,0.6,48.5,73.2,0.1,10.5,5.3,10.6,16.8,11.222102360753603,8.544481497974735
Andre Holmes,3000.0,3.59,33.8,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,138.0,DEN,1.7142857142857142,0.9285714285714286,54.2,11.571428571428571,0.0,6.8,12.5,0.0,0.0,0.0,0.0,2.1,0.14285714285714285,0.07142857142857142,50.0,0.21428571428571427,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.1,22.1,32.9,0.0,7.8,4.2,7.8,9.4,4.563952650168881,3.406772643844743
River Cracraft,3000.0,0.47,33.8,29.9,61.30215311004785,385.76722488038274,6.3,20.028708133971293,12.732535885167463,46.1,4.077272727272727,57.9,2.8,10.0,416,62.5,239.12846889952152,8.0,12.9,2.288995215311005,102,False,-2.5,44.5,23.5,21.9,62.90882352941176,352.97647058823526,5.6,20.182352941176468,12.81078431372549,33.0,2.8627450980392157,57.5,35.99901960784314,62.2,229.5205882352941,6.4,10.2,1.1450980392156862,81,203.0,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.2,0.0,0.0,0.0,0.0,0.0,2.000565253042139,0.9644801800330672
Kenny Golladay,6000.0,13.98,28.65,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,19.0,DET,7.428571428571429,4.571428571428571,61.5,71.78571428571429,0.35714285714285715,9.7,15.7,0.07142857142857142,0.5714285714285714,8.0,0.0,14.6,0.9285714285714286,0.2857142857142857,30.8,2.357142857142857,0.2857142857142857,2.5,8.2,0.0,0.0,0.0,0.0,2.2,60.4,91.2,0.1,12.3,7.7,12.4,24.1,14.844135618839847,10.468667013115617
Andy Jones,3000.0,4.05,28.65,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,160.0,DET,1.4,0.8,57.1,3.6,0.2,2.6,4.5,0.0,0.0,0.0,0.0,2.4,0.2,0.2,100.0,0.8,0.2,4.0,4.0,0.0,0.0,0.0,0.0,1.5,24.4,37.5,0.0,5.7,3.3,5.7,9.7,3.213848509195076,3.7832283347567843
Bruce Ellington,3700.0,4.01,28.65,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,101.0,DET,6.0,4.428571428571429,73.8,32.0,0.14285714285714285,5.3,7.2,0.14285714285714285,0.2857142857142857,2.0,0.0,8.5,0.5714285714285714,0.5714285714285714,100.0,2.7142857142857144,0.14285714285714285,4.8,4.8,0.0,0.0,0.0,0.0,1.7,39.0,40.8,0.4,15.4,12.1,16.1,21.8,8.88580456431314,7.460740979564115
TJ Jones,3100.0,3.31,28.65,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,146.0,DET,1.3076923076923077,0.7692307692307693,58.8,8.307692307692308,0.0,6.4,10.8,0.0,0.0,0.0,0.0,1.6,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,39.7,0.0,4.6,2.7,4.6,5.7,3.995268879602291,3.001663081117192
Brandon Powell,3000.0,1.6,28.65,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,174.0,DET,1.5,1.0,66.7,4.25,0.0,2.8,4.2,0.25,1.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,7.2,2.6,15.8,13.2,18.4,16.1,2.690458350344361,2.0042041833240716
Davante Adams,8500.0,20.43,44.28,25.6,65.46183844011142,368.7398328690808,5.6,20.251810584958218,13.54874651810585,32.6,3.494150417827298,46.9,6.4,18.8,494,61.9,243.0217270194986,6.9,11.1,1.6401114206128133,87,False,-3.0,46.0,24.5,23.7,63.60451807228915,370.4909638554217,5.8,20.55903614457831,12.563855421686746,36.9,2.9981927710843372,59.5,38.90512048192771,61.7,263.84096385542165,6.8,11.0,1.641867469879518,93,1.0,GB,10.785714285714286,7.142857142857143,66.2,93.92857142857143,0.8571428571428571,8.7,13.2,0.0,0.0,0.0,0.0,22.9,2.0,1.0714285714285714,53.6,9.5,0.7857142857142857,4.8,8.9,0.0,0.0,0.0,0.0,6.9,61.9,93.4,0.0,17.4,11.5,17.4,37.0,20.837132345946323,19.42114717786179
