Name,DraftKingsSalary,FantasyPointsDraftKings,DPointsAllowed,OpponentPointsPerGame,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentFirstDowns,OpponentThirdDownAttempts,OpponentThirdDownPercentage,OpponentRedZoneAttempts,OpponentRedZonePercentage,OpponentTimesSackedPercentage,QuarterbackHitsPercentage,OpponentPassingAttempts,OpponentCompletionPercentage,OpponentPassingYards,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentPassingTouchdowns,OpponentPasserRating,Home,PointSpread,OverUnder,total,PointsPerGame,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,FirstDowns,ThirdDownAttempts,ThirdDownPercentage,RedZoneAttempts,RedZonePercentage,PassingAttempts,CompletionPercentage,PassingYards,TeamPassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PasserRating,Rank,Team,TargetsGame,RecGame,RecPercentage,RecYardsGame,RecTdGame,YardsTarget,RecYardsRec,RushesGame,RushYardsGame,YardAttempt,RushTdGame,PointsGame,RZTargetsGame,RZRecGame,RZRecPercentage,RZRecYardsGame,RZRecTdGame,RZYardsTarget,RZRecYardsRec,RZRushesGame,RZRushYardsGame,RZYardAttempt,RZRushTdGame,RZPointsGame,SnapsPerGame,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointSnapPercentageDraftKings,PLSProjections,RFProjections
Levine Toilolo,2500.0,4.37,10.24,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,53.0,DET,1.3571428571428572,1.1428571428571428,84.2,14.571428571428571,0.0,10.7,12.8,0.0,0.0,0.0,0.0,2.6,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,46.4,0.0,4.4,3.7,4.4,8.4,3.8840366717721735,3.2062523149159294
Luke Willson,2500.0,2.88,10.24,22.0,61.5,314.2857142857143,5.1,19.214285714285715,11.428571428571429,28.8,3.2142857142857144,42.2,9.8,17.7,434,63.1,202.85714285714286,6.5,10.4,1.0714285714285714,82,True,5.5,42.5,18.5,20.3,62.75845070422535,329.58908450704223,5.3,20.228521126760565,12.723239436619718,36.0,3.216549295774648,51.1,35.596478873239434,66.5,226.37359154929578,6.4,9.6,1.3580985915492958,87,68.0,DET,1.4615384615384615,1.0,68.4,6.6923076923076925,0.0,4.6,6.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,44.4,0.0,4.6,3.2,4.6,5.3,3.5333802392000537,2.4797924257027164
Jimmy Graham,3700.0,8.39,8.62,25.6,65.46183844011142,368.7398328690808,5.6,20.251810584958218,13.54874651810585,32.6,3.494150417827298,46.9,6.4,18.8,494,61.9,243.0217270194986,6.9,11.1,1.6401114206128133,87,False,-3.0,46.0,24.5,23.7,63.60451807228915,370.4909638554217,5.8,20.55903614457831,12.563855421686746,36.9,2.9981927710843372,59.5,38.90512048192771,61.7,263.84096385542165,6.8,11.0,1.641867469879518,93,10.0,GB,5.785714285714286,3.5,60.5,41.5,0.14285714285714285,7.2,11.9,0.0,0.0,0.0,0.0,8.7,0.7142857142857143,0.2857142857142857,40.0,2.5,0.14285714285714285,3.5,8.8,0.0,0.0,0.0,0.0,1.4,49.4,74.6,0.0,11.7,7.1,11.7,17.6,11.717205360282776,8.572978999579524
Lance Kendricks,2500.0,3.12,8.62,25.6,65.46183844011142,368.7398328690808,5.6,20.251810584958218,13.54874651810585,32.6,3.494150417827298,46.9,6.4,18.8,494,61.9,243.0217270194986,6.9,11.1,1.6401114206128133,87,False,-3.0,46.0,24.5,23.7,63.60451807228915,370.4909638554217,5.8,20.55903614457831,12.563855421686746,36.9,2.9981927710843372,59.5,38.90512048192771,61.7,263.84096385542165,6.8,11.0,1.641867469879518,93,49.0,GB,1.5714285714285714,1.2142857142857142,77.3,10.285714285714286,0.07142857142857142,6.5,8.5,0.0,0.0,0.0,0.0,2.7,0.14285714285714285,0.14285714285714285,100.0,0.35714285714285715,0.07142857142857142,2.5,2.5,0.0,0.0,0.0,0.0,0.6,21.1,31.8,0.0,7.5,5.8,7.5,12.7,3.48749170206754,3.1155656625401695
Robert Tonyan Jr.,2500.0,1.05,8.62,25.6,65.46183844011142,368.7398328690808,5.6,20.251810584958218,13.54874651810585,32.6,3.494150417827298,46.9,6.4,18.8,494,61.9,243.0217270194986,6.9,11.1,1.6401114206128133,87,False,-3.0,46.0,24.5,23.7,63.60451807228915,370.4909638554217,5.8,20.55903614457831,12.563855421686746,36.9,2.9981927710843372,59.5,38.90512048192771,61.7,263.84096385542165,6.8,11.0,1.641867469879518,93,79.0,GB,0.21428571428571427,0.14285714285714285,66.7,4.214285714285714,0.07142857142857142,19.7,29.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.1,0.0,7.9,5.3,7.9,36.6,1.5589789028059897,1.7482407793880395
Marcedes Lewis,2500.0,0.73,8.62,25.6,65.46183844011142,368.7398328690808,5.6,20.251810584958218,13.54874651810585,32.6,3.494150417827298,46.9,6.4,18.8,494,61.9,243.0217270194986,6.9,11.1,1.6401114206128133,87,False,-3.0,46.0,24.5,23.7,63.60451807228915,370.4909638554217,5.8,20.55903614457831,12.563855421686746,36.9,2.9981927710843372,59.5,38.90512048192771,61.7,263.84096385542165,6.8,11.0,1.641867469879518,93,98.0,GB,0.2857142857142857,0.21428571428571427,75.0,2.7857142857142856,0.0,9.8,13.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,19.0,0.0,2.3,1.7,2.3,3.9,1.6786013391736292,1.3823948127483583
Jordan Thomas,2900.0,4.48,9.5,22.7,63.888364779874216,385.4003144654088,6.0,19.63050314465409,13.063207547169812,37.7,3.783333333333333,43.4,6.1,19.5,558,67.2,280.6091194968553,7.0,10.5,1.427672955974843,93,False,2.5,46.0,21.75,25.1,64.39005681818182,362.88039772727274,5.6,20.322443181818183,12.90653409090909,37.6,3.7079545454545455,50.0,30.733238636363637,67.5,232.74545454545455,7.6,11.2,1.7113636363636364,100,29.0,HOU,1.7857142857142858,1.3571428571428572,76.0,14.928571428571429,0.2857142857142857,8.4,11.0,0.0,0.0,0.0,0.0,4.6,0.5,0.42857142857142855,85.7,3.357142857142857,0.2857142857142857,6.7,7.8,0.0,0.0,0.0,0.0,2.5,31.6,46.4,0.0,5.7,4.3,5.7,14.5,5.070329976126127,3.9664012699937414
Ryan Griffin,2700.0,4.16,9.5,22.7,63.888364779874216,385.4003144654088,6.0,19.63050314465409,13.063207547169812,37.7,3.783333333333333,43.4,6.1,19.5,558,67.2,280.6091194968553,7.0,10.5,1.427672955974843,93,False,2.5,46.0,21.75,25.1,64.39005681818182,362.88039772727274,5.6,20.322443181818183,12.90653409090909,37.6,3.7079545454545455,50.0,30.733238636363637,67.5,232.74545454545455,7.6,11.2,1.7113636363636364,100,37.0,HOU,3.1666666666666665,1.75,55.3,23.5,0.0,7.4,13.4,0.0,0.0,0.0,0.0,4.1,0.8333333333333334,0.16666666666666666,20.0,1.4166666666666667,0.0,1.7,8.5,0.0,0.0,0.0,0.0,0.3,52.9,71.5,0.0,6.0,3.3,6.0,7.7,8.87819275138725,5.422648047068877
Jordan Akins,2500.0,2.93,9.5,22.7,63.888364779874216,385.4003144654088,6.0,19.63050314465409,13.063207547169812,37.7,3.783333333333333,43.4,6.1,19.5,558,67.2,280.6091194968553,7.0,10.5,1.427672955974843,93,False,2.5,46.0,21.75,25.1,64.39005681818182,362.88039772727274,5.6,20.322443181818183,12.90653409090909,37.6,3.7079545454545455,50.0,30.733238636363637,67.5,232.74545454545455,7.6,11.2,1.7113636363636364,100,58.0,HOU,1.4285714285714286,1.0714285714285714,75.0,13.714285714285714,0.0,9.6,12.8,0.0,0.0,0.0,0.0,2.4,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,35.0,0.0,6.0,4.5,6.0,10.3,4.769455600030639,3.512392789223019
Eric Ebron,5700.0,13.3,12.11,24.9,64.39655172413792,366.4163793103448,5.7,21.179310344827584,12.736206896551723,38.8,3.577586206896551,52.0,5.1,13.8,469,64.8,237.7663793103448,7.1,10.9,1.2879310344827586,85,True,-10.0,47.0,28.5,26.6,66.78602150537635,381.91021505376347,5.7,22.881720430107528,13.586021505376346,48.4,3.7897849462365594,67.9,40.186021505376345,67.1,273.86559139784947,6.8,10.2,2.431182795698925,97,4.0,IND,7.071428571428571,4.214285714285714,59.6,47.285714285714285,0.8571428571428571,6.7,11.2,0.21428571428571427,-0.5714285714285714,-2.7,1.0,14.6,1.4285714285714286,0.7857142857142857,55.0,9.0,0.7142857142857143,6.3,11.5,0.14285714285714285,0.07142857142857142,0.5,0.07142857142857142,6.4,41.1,58.1,0.5,17.2,11.0,17.9,35.5,14.024701424787558,12.63655045571091
Mo Alie-Cox,2500.0,3.78,12.11,24.9,64.39655172413792,366.4163793103448,5.7,21.179310344827584,12.736206896551723,38.8,3.577586206896551,52.0,5.1,13.8,469,64.8,237.7663793103448,7.1,10.9,1.2879310344827586,85,True,-10.0,47.0,28.5,26.6,66.78602150537635,381.91021505376347,5.7,22.881720430107528,13.586021505376346,48.4,3.7897849462365594,67.9,40.186021505376345,67.1,273.86559139784947,6.8,10.2,2.431182795698925,97,61.0,IND,1.5714285714285714,0.8571428571428571,54.5,16.0,0.2857142857142857,10.2,18.7,0.0,0.0,0.0,0.0,4.2,0.42857142857142855,0.2857142857142857,66.7,1.1428571428571428,0.14285714285714285,2.7,4.0,0.0,0.0,0.0,0.0,1.3,24.4,24.3,0.0,6.4,3.5,6.4,17.1,5.491460016832688,3.6446137034578814
Ryan Hewitt,2500.0,0.4,12.11,24.9,64.39655172413792,366.4163793103448,5.7,21.179310344827584,12.736206896551723,38.8,3.577586206896551,52.0,5.1,13.8,469,64.8,237.7663793103448,7.1,10.9,1.2879310344827586,85,True,-10.0,47.0,28.5,26.6,66.78602150537635,381.91021505376347,5.7,22.881720430107528,13.586021505376346,48.4,3.7897849462365594,67.9,40.186021505376345,67.1,273.86559139784947,6.8,10.2,2.431182795698925,97,111.0,IND,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,18.6,0.0,0.6,0.0,0.6,0.0,3.489875320441389,1.1693270736225012
James O'Shaughnessy,2500.0,4.34,14.44,26.7,64.39411764705882,402.0705882352941,6.2,21.988235294117647,12.279144385026738,42.4,3.8550802139037432,59.3,5.0,12.4,458,65.7,256.93395721925134,7.9,12.0,1.9989304812834225,92,False,4.0,38.5,17.25,16.1,64.11377777777778,319.7817777777778,5.0,18.032,14.597333333333335,41.2,2.146666666666667,46.7,34.63288888888889,61.4,207.65422222222224,6.0,9.8,1.0733333333333335,78,44.0,JAX,2.8333333333333335,1.75,61.8,15.75,0.0,5.6,9.0,0.0,0.0,0.0,0.0,3.3,0.16666666666666666,0.16666666666666666,100.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.3,37.8,53.0,0.0,7.5,4.6,7.5,8.8,6.9446577219466565,3.783249446949562
Blake Bell,2500.0,2.45,14.44,26.7,64.39411764705882,402.0705882352941,6.2,21.988235294117647,12.279144385026738,42.4,3.8550802139037432,59.3,5.0,12.4,458,65.7,256.93395721925134,7.9,12.0,1.9989304812834225,92,False,4.0,38.5,17.25,16.1,64.11377777777778,319.7817777777778,5.0,18.032,14.597333333333335,41.2,2.146666666666667,46.7,34.63288888888889,61.4,207.65422222222224,6.0,9.8,1.0733333333333335,78,81.0,JAX,1.125,0.875,77.8,8.375,0.0,7.4,9.6,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,34.6,0.0,4.9,3.8,4.9,7.5,4.214665841246361,2.7186843492146675
Ben Koyack,2500.0,0.51,14.44,26.7,64.39411764705882,402.0705882352941,6.2,21.988235294117647,12.279144385026738,42.4,3.8550802139037432,59.3,5.0,12.4,458,65.7,256.93395721925134,7.9,12.0,1.9989304812834225,92,False,4.0,38.5,17.25,16.1,64.11377777777778,319.7817777777778,5.0,18.032,14.597333333333335,41.2,2.146666666666667,46.7,34.63288888888889,61.4,207.65422222222224,6.0,9.8,1.0733333333333335,78,111.0,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,26.3,0.0,0.0,0.0,0.0,0.0,2.961779204729822,1.4149279351792445
Niles Paul,2500.0,0.0,14.44,26.7,64.39411764705882,402.0705882352941,6.2,21.988235294117647,12.279144385026738,42.4,3.8550802139037432,59.3,5.0,12.4,458,65.7,256.93395721925134,7.9,12.0,1.9989304812834225,92,False,4.0,38.5,17.25,16.1,64.11377777777778,319.7817777777778,5.0,18.032,14.597333333333335,41.2,2.146666666666667,46.7,34.63288888888889,61.4,207.65422222222224,6.0,9.8,1.0733333333333335,78,73.0,JAX,2.1666666666666665,1.6666666666666667,76.9,16.333333333333332,0.0,7.5,9.8,0.16666666666666666,-0.5,-3.0,0.0,3.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,22.8,1.0,12.6,10.7,13.6,18.9,5.587644643921498,4.544023986131159
Austin Seferian-Jenkins,2500.0,0.0,14.44,26.7,64.39411764705882,402.0705882352941,6.2,21.988235294117647,12.279144385026738,42.4,3.8550802139037432,59.3,5.0,12.4,458,65.7,256.93395721925134,7.9,12.0,1.9989304812834225,92,False,4.0,38.5,17.25,16.1,64.11377777777778,319.7817777777778,5.0,18.032,14.597333333333335,41.2,2.146666666666667,46.7,34.63288888888889,61.4,207.65422222222224,6.0,9.8,1.0733333333333335,78,65.0,JAX,4.0,2.2,55.0,18.0,0.2,4.5,8.2,0.0,0.0,0.0,0.0,5.2,0.4,0.2,50.0,0.8,0.2,2.0,4.0,0.0,0.0,0.0,0.0,1.5,44.2,63.0,0.0,9.0,5.0,9.0,11.8,8.340813586243522,6.172549659244861
Travis Kelce,7200.0,18.03,9.37,20.9,59.479109589041094,360.45342465753424,6.1,20.685273972602737,11.022602739726027,35.7,3.220890410958904,48.9,7.1,17.7,472,66.5,247.93698630136984,7.3,11.0,1.5746575342465752,93,False,-2.5,53.0,27.75,35.6,62.92424849699399,426.7719438877756,6.8,24.541883767535072,11.058116232464931,47.1,4.565931863727455,73.4,36.81282565130261,67.1,312.4809619238477,8.5,12.7,3.210420841683367,114,1.0,KC,9.428571428571429,6.642857142857143,70.5,87.14285714285714,0.7142857142857143,9.2,13.1,0.0,0.0,0.0,0.0,20.6,1.6428571428571428,1.0714285714285714,65.2,8.357142857142858,0.6428571428571429,5.1,7.8,0.0,0.0,0.0,0.0,5.8,63.9,95.9,0.0,14.8,10.4,14.8,32.3,19.19727090115569,16.105220131290764
Demetrius Harris,2600.0,4.09,9.37,20.9,59.479109589041094,360.45342465753424,6.1,20.685273972602737,11.022602739726027,35.7,3.220890410958904,48.9,7.1,17.7,472,66.5,247.93698630136984,7.3,11.0,1.5746575342465752,93,False,-2.5,53.0,27.75,35.6,62.92424849699399,426.7719438877756,6.8,24.541883767535072,11.058116232464931,47.1,4.565931863727455,73.4,36.81282565130261,67.1,312.4809619238477,8.5,12.7,3.210420841683367,114,39.0,KC,1.8461538461538463,0.9230769230769231,50.0,12.615384615384615,0.23076923076923078,6.8,13.7,0.0,0.0,0.0,0.0,3.6,0.3076923076923077,0.23076923076923078,75.0,3.3076923076923075,0.23076923076923078,10.8,14.3,0.0,0.0,0.0,0.0,1.9,25.2,37.3,0.0,7.3,3.7,7.3,14.2,5.639653076995117,3.7161497975937983
Antonio Gates,3700.0,4.91,13.59,18.1,61.597233201581034,290.6731225296443,4.7,18.171541501976286,13.378260869565219,34.2,2.7185770750988145,63.2,7.3,17.3,498,58.4,202.96324110671938,5.7,9.7,1.2877470355731226,81,True,-4.5,43.0,23.75,28.2,59.46987341772152,391.80151898734175,6.6,21.91746835443038,10.923037974683544,40.5,3.569620253164557,62.0,32.1979746835443,69.0,270.0060759493671,8.4,12.2,2.2131645569620253,110,27.0,LAC,2.7857142857142856,1.7857142857142858,64.1,22.285714285714285,0.14285714285714285,8.0,12.5,0.0,0.0,0.0,0.0,5.2,0.5714285714285714,0.14285714285714285,25.0,0.7857142857142857,0.14285714285714285,1.4,5.5,0.0,0.0,0.0,0.0,1.4,22.1,35.5,0.0,12.6,8.1,12.6,23.3,6.091145186204433,4.297952541962913
Virgil Green,2500.0,3.22,13.59,18.1,61.597233201581034,290.6731225296443,4.7,18.171541501976286,13.378260869565219,34.2,2.7185770750988145,63.2,7.3,17.3,498,58.4,202.96324110671938,5.7,9.7,1.2877470355731226,81,True,-4.5,43.0,23.75,28.2,59.46987341772152,391.80151898734175,6.6,21.91746835443038,10.923037974683544,40.5,3.569620253164557,62.0,32.1979746835443,69.0,270.0060759493671,8.4,12.2,2.2131645569620253,110,41.0,LAC,1.7142857142857142,1.2142857142857142,70.8,14.142857142857142,0.07142857142857142,8.2,11.6,0.0,0.0,0.0,0.0,3.1,0.35714285714285715,0.21428571428571427,60.0,1.5714285714285714,0.07142857142857142,4.4,7.3,0.0,0.0,0.0,0.0,0.8,42.6,68.3,0.0,4.0,2.8,4.0,7.2,5.613607463009557,3.525779944943847
Sean Culkin,2500.0,0.46,13.59,18.1,61.597233201581034,290.6731225296443,4.7,18.171541501976286,13.378260869565219,34.2,2.7185770750988145,63.2,7.3,17.3,498,58.4,202.96324110671938,5.7,9.7,1.2877470355731226,81,True,-4.5,43.0,23.75,28.2,59.46987341772152,391.80151898734175,6.6,21.91746835443038,10.923037974683544,40.5,3.569620253164557,62.0,32.1979746835443,69.0,270.0060759493671,8.4,12.2,2.2131645569620253,110,105.0,LAC,0.08333333333333333,0.08333333333333333,100.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,20.1,0.0,0.6,0.6,0.6,1.9,0.5894548889859523,1.6792961442134962
Gerald Everett,2900.0,6.59,8.84,26.2,66.89209809264304,356.16294277929154,5.3,21.98801089918256,12.992915531335148,37.4,3.2839237057220707,60.9,8.2,16.3,461,67.5,211.38474114441416,6.4,9.5,1.3564032697547683,93,False,-14.0,44.5,29.25,32.0,65.85714285714286,421.42857142857144,6.4,24.285714285714285,11.857142857142858,42.2,5.071428571428571,54.9,36.785714285714285,64.5,292.35714285714283,7.9,12.3,1.9285714285714286,97,24.0,LAR,3.142857142857143,2.0,63.6,20.857142857142858,0.21428571428571427,6.6,10.4,0.0,0.0,0.0,0.0,5.5,0.7142857142857143,0.35714285714285715,50.0,1.9285714285714286,0.14285714285714285,2.7,5.4,0.0,0.0,0.0,0.0,1.6,20.3,29.6,0.0,15.5,9.9,15.5,27.2,6.7017887948929165,5.8097745157072325
Tyler Higbee,2600.0,3.95,8.84,26.2,66.89209809264304,356.16294277929154,5.3,21.98801089918256,12.992915531335148,37.4,3.2839237057220707,60.9,8.2,16.3,461,67.5,211.38474114441416,6.4,9.5,1.3564032697547683,93,False,-14.0,44.5,29.25,32.0,65.85714285714286,421.42857142857144,6.4,24.285714285714285,11.857142857142858,42.2,5.071428571428571,54.9,36.785714285714285,64.5,292.35714285714283,7.9,12.3,1.9285714285714286,97,33.0,LAR,2.2857142857142856,1.5714285714285714,68.8,17.142857142857142,0.14285714285714285,7.5,10.9,0.0,0.0,0.0,0.0,4.1,0.35714285714285715,0.14285714285714285,40.0,0.9285714285714286,0.14285714285714285,2.6,6.5,0.0,0.0,0.0,0.0,1.1,49.6,72.5,0.0,4.6,3.2,4.6,8.3,7.023203100559341,4.391895492255082
Mike Gesicki,2600.0,3.81,13.27,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,6.0,16.0,442,61.5,198.44429065743947,6.3,10.2,1.140484429065744,82,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,28.681694915254237,64.3,189.75694915254238,6.6,10.3,1.7166101694915255,93,52.0,MIA,2.0714285714285716,1.4285714285714286,69.0,12.785714285714286,0.0,6.2,9.0,0.0,0.0,0.0,0.0,2.6,0.35714285714285715,0.21428571428571427,60.0,1.5,0.0,4.2,7.0,0.0,0.0,0.0,0.0,0.4,25.9,44.5,0.0,8.0,5.5,8.0,10.2,3.9909674524952763,2.3926923404453198
Nick O'Leary,2500.0,2.41,13.27,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,6.0,16.0,442,61.5,198.44429065743947,6.3,10.2,1.140484429065744,82,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,28.681694915254237,64.3,189.75694915254238,6.6,10.3,1.7166101694915255,93,67.0,MIA,1.25,1.0,80.0,10.75,0.125,8.6,10.8,0.0,0.0,0.0,0.0,2.8,0.25,0.125,50.0,0.625,0.125,2.5,5.0,0.0,0.0,0.0,0.0,0.9,34.0,57.0,0.0,3.7,2.9,3.7,8.3,3.135976671951237,2.189818490309659
Durham Smythe,2500.0,0.29,13.27,20.6,60.80207612456748,317.7674740484429,5.2,18.10519031141869,13.258131487889274,38.7,2.922491349480969,51.2,6.0,16.0,442,61.5,198.44429065743947,6.3,10.2,1.140484429065744,82,True,-4.0,38.5,21.25,21.1,55.3606779661017,302.55254237288136,5.5,16.021694915254237,11.801694915254238,30.9,2.0027118644067796,50.0,28.681694915254237,64.3,189.75694915254238,6.6,10.3,1.7166101694915255,93,103.0,MIA,0.38461538461538464,0.15384615384615385,40.0,2.076923076923077,0.0,5.4,13.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,15.6,0.0,3.9,1.6,3.9,3.7,1.003779880998147,1.1610756028151268
Kyle Rudolph,3400.0,8.39,9.71,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,8.2,14.8,428,66.1,230.85285285285286,7.5,11.4,1.8582582582582583,103,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,38.976780185758514,70.5,264.25541795665634,6.8,9.6,1.8594427244582044,97,14.0,MIN,4.785714285714286,3.642857142857143,76.1,35.214285714285715,0.14285714285714285,7.4,9.7,0.0,0.0,0.0,0.0,8.0,0.7857142857142857,0.35714285714285715,45.5,2.5714285714285716,0.14285714285714285,3.3,7.2,0.0,0.0,0.0,0.0,1.5,58.4,87.7,0.0,8.2,6.2,8.2,13.7,10.435985866131293,7.648707256433594
Tyler Conklin,2500.0,0.91,9.71,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,8.2,14.8,428,66.1,230.85285285285286,7.5,11.4,1.8582582582582583,103,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,38.976780185758514,70.5,264.25541795665634,6.8,9.6,1.8594427244582044,97,83.0,MIN,0.5,0.35714285714285715,71.4,5.5,0.0,11.0,15.4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,14.4,0.0,5.2,3.7,5.2,9.5,1.4935761132938588,1.7407664504880782
David Morgan,2500.0,0.75,9.71,23.8,59.178378378378376,346.27927927927925,5.9,20.726726726726728,11.221021021021022,38.2,3.001801801801802,59.5,8.2,14.8,428,66.1,230.85285285285286,7.5,11.4,1.8582582582582583,103,False,-5.5,42.5,24.0,23.1,63.86470588235294,359.3730650154799,5.6,20.16780185758514,12.873065015479877,37.8,3.1467492260061922,54.5,38.976780185758514,70.5,264.25541795665634,6.8,9.6,1.8594427244582044,97,95.0,MIN,0.6666666666666666,0.5555555555555556,83.3,4.0,0.0,6.0,7.2,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,100.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.2,21.8,22.6,0.0,3.1,2.6,3.1,4.4,1.5578258289714375,2.2012128298887967
Rob Gronkowski,5600.0,11.64,8.36,23.8,59.60720720720721,292.3897897897898,4.9,18.296696696696696,12.793393393393393,38.0,3.1447447447447447,72.7,6.7,17.0,435,64.6,187.54114114114114,6.0,9.3,1.4294294294294294,85,True,-13.0,45.0,29.0,26.7,66.82139037433156,394.78877005347596,5.9,22.91631016042781,12.707486631016042,41.6,3.5695187165775404,58.0,36.83743315508021,66.1,278.20828877005346,7.6,11.4,1.7133689839572193,97,8.0,NE,6.090909090909091,4.090909090909091,67.2,59.81818181818182,0.2727272727272727,9.8,14.6,0.0,0.0,0.0,0.0,12.2,0.7272727272727273,0.2727272727272727,37.5,3.3636363636363638,0.09090909090909091,4.6,12.3,0.0,0.0,0.0,0.0,1.2,65.9,79.4,0.0,9.2,6.2,9.2,18.5,13.700944449589652,9.89745782504495
