Rank,Name,Team,Position,Played,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
66,Marquez Valdes-Scantling,GB,WR,13,53,29,54.7,451,2,60,8.5,15.6,2,29,14.5,0,0,0,7.3,95
67,Chester Rogers,IND,WR,13,60,42,70,389,1,34,6.5,9.3,1,-4,-4,0,1,0,7,90.5
68,Seth Roberts,OAK,WR,12,53,35,66,420,2,44,7.9,12,1,11,11,0,0,0,7.5,90.1
69,Tre'Quan Smith,NO,WR,12,35,22,62.9,371,4,62,10.6,16.9,0,0,0,0,0,0,7.4,89.1
70,Dante Pettis,SF,WR,10,35,19,54.3,363,5,75,10.4,19.1,1,-2,-2,0,2,0,8.8,88.1
71,Quincy Enunwa,NYJ,WR,11,69,38,55.1,449,1,42,6.5,11.8,1,0,0,0,2,1,8,87.9
72,Doug Baldwin,SEA,WR,10,50,37,74,388,2,42,7.8,10.5,0,0,0,0,0,0,8.8,87.8
73,Keelan Cole,JAX,WR,13,60,34,56.7,446,1,35,7.4,13.1,0,0,0,0,2,2,6.6,85.6
74,Cordarrelle Patterson,NE,WR,13,23,17,73.9,224,3,55,9.7,13.2,38,162,4.3,1,1,1,6.5,84.6
75,Rashard Higgins,CLE,WR,10,38,27,71.1,396,3,38,10.4,14.7,0,0,0,0,2,1,8.4,83.6
76,Kendrick Bourne,SF,WR,13,51,31,60.8,339,3,33,6.6,10.9,0,0,0,0,0,0,6.4,82.9
77,Marquise Goodwin,SF,WR,9,34,19,55.9,359,4,67,10.6,18.9,4,9,2.2,0,1,0,9.2,82.8
78,Chris Conley,KC,WR,13,41,27,65.9,261,5,27,6.4,9.7,0,0,0,0,1,1,6.3,82.1
79,Randall Cobb,GB,WR,7,49,34,69.4,326,2,75,6.7,9.6,0,0,0,0,2,1,11.5,80.6
80,Chris Hogan,NE,WR,13,41,27,65.9,400,2,42,9.8,14.8,0,0,0,0,0,0,6.1,79
81,Jarius Wright,CAR,WR,13,43,31,72.1,337,1,33,7.8,10.9,2,39,19.5,0,2,0,5.9,76.6
82,Taywan Taylor,TEN,WR,10,42,30,71.4,377,1,55,9,12.6,0,0,0,0,1,1,7.6,75.7
83,John Ross,CIN,WR,10,43,18,41.9,200,6,39,4.7,11.1,2,-1,-0.5,0,0,0,7.4,73.9
84,Michael Gallup,DAL,WR,13,58,27,46.6,404,1,49,7,15,0,0,0,0,0,0,5.6,73.4
85,Tajae Sharpe,TEN,WR,13,45,25,55.6,310,2,28,6.9,12.4,1,16,16,0,0,0,5.6,72.6
86,Jakeem Grant,MIA,WR,10,34,21,61.8,268,2,52,7.9,12.8,1,5,5,0,0,0,7.2,72.3
87,Laquon Treadwell,MIN,WR,13,50,34,68,295,1,22,5.9,8.7,0,0,0,0,0,0,5.3,69.5
88,Ryan Grant,IND,WR,11,44,31,70.5,309,1,23,7,10,0,0,0,0,0,0,6.2,67.9
89,Jermaine Kearse,NYJ,WR,12,67,31,46.3,307,1,22,4.6,9.9,0,0,0,0,0,0,5.6,67.7
90,Keke Coutee,HOU,WR,6,41,28,68.3,287,1,40,7,10.2,3,0,0,0,0,0,11,65.7
91,Phillip Dorsett,NE,WR,13,37,27,73,256,2,20,6.9,9.5,0,0,0,0,0,0,5,64.6
92,Kelvin Benjamin,KC,WR,12,62,23,37.1,354,1,40,5.7,15.4,0,0,0,0,0,0,5.4,64.4
93,Robert Foster,BUF,WR,10,27,15,55.6,360,1,75,13.3,24,0,0,0,0,0,0,6.3,63
94,Geronimo Allison,GB,WR,5,30,20,66.7,303,2,64,10.1,15.2,0,0,0,0,1,0,12.5,62.3
95,Devante Parker,MIA,WR,8,40,22,55,296,1,46,7.4,13.5,0,0,0,0,0,0,7.6,60.6
96,Ryan Switzer,PIT,WR,13,36,30,83.3,224,1,24,6.2,7.5,5,18,3.6,0,2,0,4.6,60.2
97,Josh Reynolds,LAR,WR,13,32,18,56.2,233,3,27,7.3,12.9,2,8,4,0,0,0,4.6,60.1
97,Maurice Harris,WAS,WR,11,45,27,60,291,0,42,6.5,10.8,2,10,5,0,0,0,5.5,60.1
99,Jamison Crowder,WAS,WR,6,31,19,61.3,257,2,79,8.3,13.5,4,30,7.5,0,0,0,10,59.7
100,Bruce Ellington,DET,WR,7,42,31,73.8,224,1,23,5.3,7.2,1,2,2,0,1,0,8.5,59.6
101,Paul Richardson,WAS,WR,7,35,20,57.1,262,2,46,7.5,13.1,2,9,4.5,0,0,0,8.4,59.1
102,Jordan Matthews,PHI,WR,11,25,18,72,287,2,56,11.5,15.9,0,0,0,0,0,0,5.3,58.7
103,Pierre Garcon,SF,WR,8,45,24,53.3,286,1,25,6.4,11.9,0,0,0,0,0,0,7.3,58.6
104,Aldrick Robinson,MIN,WR,11,27,15,55.6,187,4,34,6.9,12.5,0,0,0,0,0,0,5.2,57.7
105,Jaron Brown,SEA,WR,12,17,12,70.6,150,5,45,8.8,12.5,0,0,0,0,0,0,4.8,57
106,Zach Pascal,IND,WR,13,36,22,61.1,215,2,28,6,9.8,2,10,5,0,0,0,4.3,56.5
107,Allen Hurns,DAL,WR,13,33,18,54.5,237,2,33,7.2,13.2,0,0,0,0,1,0,4.1,53.7
108,Terrelle Pryor,BUF,WR,8,30,16,53.3,252,2,44,8.4,15.8,1,-1,-1,0,0,0,6.6,53.1
109,Torrey Smith,CAR,WR,9,27,16,59.3,171,2,35,6.3,10.7,0,0,0,0,0,0,5.2,47.1
110,Martavis Bryant,OAK,WR,8,27,19,70.4,266,0,47,9.9,14,3,23,7.7,0,1,1,5.9,46.9
111,Trent Taylor,SF,WR,11,33,21,63.6,167,1,16,5.1,8,0,0,0,0,1,0,4,43.7
112,Dontrelle Inman,IND,WR,6,27,19,70.4,181,1,22,6.7,9.5,0,0,0,0,0,0,7.2,43.1
113,Ted Ginn,NO,WR,4,22,12,54.5,135,2,42,6.1,11.2,3,26,8.7,0,1,1,10.3,41.1
114,Demarcus Robinson,KC,WR,13,25,17,68,175,1,38,7,10.3,0,0,0,0,0,0,3.1,40.5
115,Isaiah McKenzie,BUF,WR,5,15,11,73.3,118,0,23,7.9,10.7,9,62,6.9,2,2,1,8,40
116,Equanimeous St. Brown,GB,WR,10,28,15,53.6,227,0,54,8.1,15.1,1,5,5,0,0,0,3.8,38.2
117,Tavon Austin,DAL,WR,6,10,7,70,130,2,64,13,18.6,6,55,9.2,0,0,0,6.2,37.5
117,Brandon LaFell,OAK,WR,6,16,12,75,135,2,24,8.4,11.2,0,0,0,0,0,0,6.2,37.5
119,Russell Shepard,NYG,WR,11,15,8,53.3,160,2,49,10.7,20,0,0,0,0,0,0,3.3,36
120,Tim Patrick,DEN,WR,13,21,11,52.4,158,1,26,7.5,14.4,2,24,12,0,1,0,2.7,35.2
121,Keith Kirkwood,NO,WR,5,15,9,60,134,2,42,8.9,14.9,0,0,0,0,0,0,6.9,34.4
122,Chris Moore,BAL,WR,13,20,15,75,164,0,30,8.2,10.9,4,22,5.5,0,0,0,2.6,33.6
123,Deonte Thompson,BUF,WR,11,26,16,61.5,150,0,15,5.8,9.4,0,0,0,0,0,0,2.8,31
124,Austin Carr,NO,WR,13,13,9,69.2,97,2,25,7.5,10.8,0,0,0,0,0,0,2.4,30.7
124,Marcell Ateman,OAK,WR,4,23,12,52.2,127,1,32,5.5,10.6,0,0,0,0,0,0,7.7,30.7
126,Brandon Marshall,NO,WR,7,23,11,47.8,136,1,27,5.9,12.4,0,0,0,0,0,0,4.4,30.6
127,D.J. Chark,JAX,WR,10,30,14,46.7,174,0,38,5.8,12.4,0,0,0,0,1,1,3,30.4
128,Marvin Hall,ATL,WR,13,14,9,64.3,139,1,47,9.9,15.4,2,0,0,0,1,0,2.2,28.9
129,Daesean Hamilton,DEN,WR,11,17,12,70.6,108,1,24,6.4,9,0,0,0,0,0,0,2.6,28.8
130,Breshad Perriman,CLE,WR,7,15,10,66.7,188,0,66,12.5,18.8,3,-3,-1,0,0,0,4.1,28.5
131,Travis Benjamin,LAC,WR,9,17,9,52.9,118,1,46,6.9,13.1,4,16,4,0,0,0,3.2,28.4
132,Chad Williams,ARI,WR,8,31,11,35.5,113,1,22,3.6,10.3,0,0,0,0,0,0,3.5,28.3
133,Josh Bellamy,CHI,WR,13,19,11,57.9,91,1,20,4.8,8.3,0,0,0,0,0,0,2.2,28.1
134,Andre Holmes,DEN,WR,13,23,12,52.2,157,0,24,6.8,13.1,0,0,0,0,0,0,2.1,27.7
135,Cody Core,CIN,WR,11,20,10,50,114,1,30,5.7,11.4,0,0,0,0,0,0,2.5,27.4
135,Justin Hardy,ATL,WR,13,17,11,64.7,104,1,19,6.1,9.5,0,0,0,0,1,0,2.1,27.4
135,Damion Ratley,CLE,WR,10,20,13,65,144,0,27,7.2,11.1,0,0,0,0,0,0,2.7,27.4
138,Bennie Fowler,NYG,WR,7,16,10,62.5,109,1,21,6.8,10.9,0,0,0,0,1,0,3.8,26.9
139,Cameron Meredith,NO,WR,6,10,9,90,114,1,46,11.4,12.7,0,0,0,0,1,1,4.2,25.4
140,James Washington,PIT,WR,11,29,10,34.5,88,1,14,3,8.8,0,0,0,0,0,0,2.3,24.8
141,Trey Quinn,WAS,WR,3,10,9,90,75,1,15,7.5,8.3,1,0,0,0,0,0,7.5,22.5
142,Marcus Johnson,IND,WR,5,8,6,75,102,1,34,12.8,17,1,-2,-2,0,0,0,4.4,22
143,TJ Jones,DET,WR,12,14,9,64.3,103,0,26,7.4,11.4,0,0,0,0,0,0,1.6,19.3
144,Trent Sherfield,ARI,WR,10,13,8,61.5,110,0,21,8.5,13.8,0,0,0,0,0,0,1.9,19
145,Leonte Carroo,MIA,WR,6,3,2,66.7,94,1,74,31.3,47,1,14,14,0,0,0,3.1,18.8
146,Darius Jennings,TEN,WR,13,7,5,71.4,55,0,36,7.9,11,0,0,0,0,0,0,1.3,17.34
147,Cody Latimer,NYG,WR,4,9,6,66.7,108,0,39,12,18,0,0,0,0,0,0,4.2,16.8
148,Deandre Carter,HOU,WR,11,10,10,100,67,0,14,6.7,6.7,0,0,0,0,4,0,1.5,16.7
149,Cameron Batson,TEN,WR,8,11,8,72.7,82,0,26,7.5,10.2,1,1,1,0,1,0,2,16.3
150,Brice Butler,MIA,WR,5,7,5,71.4,48,1,23,6.9,9.6,0,0,0,0,0,0,3.2,15.8
151,Alex Erickson,CIN,WR,13,16,9,56.2,46,0,10,2.9,5.1,3,22,7.3,0,1,1,1.1,14.8
152,Andre Roberts,NYJ,WR,13,10,4,40,35,0,20,3.5,8.8,2,20,10,0,3,1,1.1,14.5
153,Richie James,SF,WR,10,8,5,62.5,94,0,53,11.8,18.8,0,0,0,0,2,1,1.3,13.4
153,JJ Nelson,ARI,WR,13,19,7,36.8,64,0,17,3.4,9.1,4,0,0,0,0,0,1,13.4
155,Michael Floyd,WAS,WR,10,15,5,33.3,62,0,20,4.1,12.4,0,0,0,0,0,0,1.3,13.2
156,Tommylee Lewis,NO,WR,4,2,2,100,48,1,28,24,24,0,0,0,0,0,0,3.2,12.8
157,De'Anthony Thomas,KC,WR,5,5,3,60,29,1,15,5.8,9.7,1,6,6,0,1,0,2.5,12.5
158,Deontay Burnett,NYJ,WR,3,8,5,62.5,70,0,29,8.8,14,0,0,0,0,0,0,4,12
159,Kamar Aiken,PHI,WR,5,7,6,85.7,53,0,18,7.6,8.8,0,0,0,0,0,0,2.3,11.3
160,Dwayne Harris,OAK,WR,12,6,6,100,40,0,13,6.7,6.7,2,12,6,0,1,0,0.9,11.2
161,Neal Sterling,NYJ,WR,5,8,6,75,47,0,12,5.9,7.8,0,0,0,0,0,0,2.1,10.7
162,Corey Coleman,NYG,WR,5,5,4,80,63,0,30,12.6,15.8,0,0,0,0,0,0,2.1,10.3
163,Kevin White,CHI,WR,8,5,3,60,70,0,54,14,23.3,0,0,0,0,0,0,1.2,10
164,Derrick Willies,CLE,WR,5,5,3,60,61,0,39,12.2,20.3,0,0,0,0,1,0,1.8,9.1
165,Chad Beebe,MIN,WR,2,4,4,100,39,0,18,9.8,9.8,0,0,0,0,0,0,4,7.9
166,Rashad Greene,JAX,WR,6,6,4,66.7,38,0,11,6.3,9.5,0,0,0,0,1,1,1.1,6.8
167,Shelton Gibson,PHI,WR,13,3,1,33.3,48,0,48,16,48,0,0,0,0,0,0,0.4,5.8
167,Ray-Ray McCloud,BUF,WR,8,5,4,80,31,0,16,6.2,7.8,1,-3,-3,0,2,1,0.7,5.8
169,Rishard Matthews,NYJ,WR,7,8,4,50,17,0,6,2.1,4.2,0,0,0,0,0,0,0.8,5.7
170,Noah Brown,DAL,WR,5,3,2,66.7,31,0,22,10.3,15.5,0,0,0,0,0,0,1,5.1
170,Justin Hunter,PIT,WR,5,13,3,23.1,21,0,12,1.6,7,0,0,0,0,0,0,1,5.1
172,Auden Tate,CIN,WR,3,9,3,33.3,20,0,11,2.2,6.7,0,0,0,0,0,0,1.7,5
173,Brian Quick,WAS,WR,6,3,3,100,18,0,6,6,6,0,0,0,0,0,0,0.8,4.8
174,Jawill Davis,NYG,WR,5,6,2,33.3,27,0,22,4.5,13.5,0,0,0,0,0,0,0.9,4.7
175,Charone Peake,NYJ,WR,10,3,2,66.7,25,0,14,8.3,12.5,0,0,0,0,0,0,0.4,4.5
176,Jalen Tolliver,ARI,WR,1,2,2,100,22,0,12,11,11,0,0,0,0,0,0,4.2,4.2
177,Malik Turner,SEA,WR,5,3,2,66.7,20,0,19,6.7,10,0,0,0,0,0,0,0.8,4
178,Vyncint Smith,HOU,WR,5,4,1,25,28,0,28,7,28,0,0,0,0,0,0,0.8,3.8
178,Terrance Williams,DAL,WR,3,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.3,3.8
180,Khadarel Hodge,LAR,WR,10,2,2,100,17,0,14,8.5,8.5,0,0,0,0,0,0,0.4,3.7
180,Nick Williams,LAR,WR,4,4,2,50,17,0,11,4.2,8.5,0,0,0,0,0,0,0.9,3.7
182,Russell Gage,ATL,WR,12,2,2,100,16,0,9,8,8,0,0,0,0,0,0,0.3,3.6
183,Brandon Zylstra,MIN,WR,13,1,1,100,23,0,23,23,23,0,0,0,0,0,0,0.3,3.3
184,Andy Jones,DET,WR,4,5,2,40,9,0,5,1.8,4.5,0,0,0,0,0,0,0.7,2.9
185,Jeremy Kerley,BUF,WR,1,4,2,50,7,0,4,1.8,3.5,0,0,0,0,0,0,2.7,2.7
186,Tim White,BAL,WR,3,1,1,100,14,0,14,14,14,0,0,0,0,1,0,0.8,2.4
187,Sammie Coates,HOU,WR,11,2,1,50,12,0,12,6,12,0,0,0,0,0,0,0.2,2.2
187,Josh Malone,CIN,WR,7,4,1,25,12,0,12,3,12,0,0,0,0,0,0,0.3,2.2
189,Jake Kumerow,GB,WR,2,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,1,2.1
190,Justin Hardee,NO,WR,13,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
190,J'mon Moore,GB,WR,9,1,1,100,10,0,10,10,10,0,0,0,0,0,0,0.2,2
190,Victor Bolden Jr.,SF,WR,4,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,0.5,2
193,Cam Phillips,BUF,WR,2,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1,1.9
194,Damiere Byrd,CAR,WR,8,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.2,1.8
194,Keon Hatcher,OAK,WR,3,2,1,50,8,0,8,4,8,0,0,0,0,0,0,0.6,1.8
194,Jesus Wilson,TB,WR,2,1,1,100,8,0,8,8,8,0,0,0,0,0,0,0.9,1.8
197,Marcus Kemp,KC,WR,13,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,0.1,1.7
198,Brandon Powell,DET,WR,3,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,0.5,1.6
199,Justin Watson,TB,WR,10,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,0.2,1.5
200,Darrius Heyward-Bey,PIT,WR,11,2,1,50,9,0,9,4.5,9,1,-7,-7,0,0,0,0.1,1.2
201,Mike Wallace,PHI,WR,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Markus Wheaton,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Deante Burton,GB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Matthew Slater,NE,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Freddie Martino,TB,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Tanner McEvoy,MIA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Jaydon Mickens,JAX,WR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,Stacy Coley,NYG,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,Cam Sims,WAS,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Janarion Grant,BAL,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
201,Bradley Marquez,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Pharoh Cooper,LAR,WR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Mike Thomas,LAR,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Geremy Davis,LAC,WR,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Jojo Natson,LAR,WR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Keenan Reynolds,SEA,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Daniel Brown,CHI,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Javon Wims,CHI,WR,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,Cayleb Jones,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Quadree Henderson,NYG,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Tony Lippett,NYG,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,River Cracraft,DEN,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Lance Lenoir,DAL,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Trevor Davis,GB,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Saeed Blacknall,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Johnny Holton,OAK,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Isaiah Ford,MIA,WR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Gehrig Dieter,KC,WR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Darren Waller,OAK,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Jehu Chesson,WAS,WR,5,1,0,0,0,0,0,0,0,1,-4,-4,0,0,0,-0.1,-0.4
