Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
526,Kenneth Farrow,LAC,RB,8,DEN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Damien Williams,MIA,RB,9,NYJ,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Jerick McKinnon,MIN,RB,9,DET,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
526,Jonathan Grimes,HOU,RB,13,GB,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Jacquizz Rodgers,TB,RB,13,LAC,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Matt Forte,NYJ,RB,13,IND,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Jordan Howard,CHI,RB,16,WAS,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Derrick Henry,TEN,RB,14,DEN,2,5,2.5,0,1,0,0,0,0,0,0.5,0.5
526,Wendell Smallwood,PHI,RB,14,WAS,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Terrance West,BAL,RB,10,CLE,4,5,1.2,0,1,0,0,0,0,0,0.5,0.5
526,Paul Perkins,NYG,RB,10,CIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Ryan Mathews,PHI,RB,11,SEA,1,5,5,0,0,0,0,0,0,0,0.5,0.5
526,Terrance West,BAL,RB,5,WAS,1,-3,-3,0,2,1,-2,0,0,0,0.5,0.5
547,Matt Jones,WAS,RB,1,PIT,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Jacquizz Rodgers,TB,RB,3,LAR,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Ameer Abdullah,DET,RB,2,TEN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,David Johnson,ARI,RB,2,TB,2,4,2,0,1,0,0,0,0,0,0.4,0.4
547,Kenneth Farrow,LAC,RB,2,JAX,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Lamar Miller,HOU,RB,4,TEN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Rob Kelley,WAS,RB,4,CLE,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Eddie Lacy,GB,RB,5,NYG,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Matt Asiata,MIN,RB,7,PHI,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
547,Theo Riddick,DET,RB,9,MIN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Todd Gurley,LAR,RB,15,SEA,2,4,2,0,1,0,0,0,0,0,0.4,0.4
547,Duke Johnson,CLE,RB,15,BUF,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Frank Gore,IND,RB,15,MIN,2,4,2,0,0,0,0,0,0,0,0.4,0.4
547,Tevin Coleman,ATL,RB,13,KC,4,4,1,0,2,0,0,0,0,0,0.4,0.4
547,Lamar Miller,HOU,RB,13,GB,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Peyton Barber,TB,RB,13,LAC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Frank Gore,IND,RB,13,NYJ,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
547,Paul Perkins,NYG,RB,16,PHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,Jerick McKinnon,MIN,RB,16,GB,1,4,4,0,0,0,0,0,0,0,0.4,0.4
547,DeMarco Murray,TEN,RB,12,CHI,4,4,1,0,0,0,0,0,1,0,0.4,0.4
547,Tim Hightower,NO,RB,12,LAR,4,4,1,0,0,0,0,0,0,0,0.4,0.4
547,Byron Marshall,PHI,RB,15,BAL,3,-5,-1.7,0,1,1,-1,0,0,0,0.4,0.4
569,Jonathan Stewart,CAR,RB,1,DEN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
569,Terrance West,BAL,RB,1,BUF,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Isaiah Crowell,CLE,RB,3,MIA,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Theo Riddick,DET,RB,2,TEN,1,3,3,0,1,0,0,0,0,0,0.3,0.3
569,Terrance West,BAL,RB,2,CLE,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Lance Dunbar,DAL,RB,2,WAS,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,CJ Anderson,DEN,RB,6,LAC,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
569,Travaris Cadet,NO,RB,6,CAR,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Ka'Deem Carey,CHI,RB,6,JAX,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Matt Forte,NYJ,RB,4,SEA,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Jordan Howard,CHI,RB,5,IND,3,3,1,0,0,0,0,0,0,0,0.3,0.3
569,James Starks,GB,RB,5,NYG,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,David Johnson,ARI,RB,7,SEA,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
569,Ronnie Hillman,MIN,RB,9,DET,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Robert Turbin,IND,RB,9,GB,1,3,3,0,1,0,0,0,0,0,0.3,0.3
569,Darren McFadden,DAL,RB,15,TB,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Charcandrick West,KC,RB,15,TEN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Jalston Fowler,TEN,RB,15,KC,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Bilal Powell,NYJ,RB,13,IND,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Kenyan Drake,MIA,RB,16,BUF,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Terrance West,BAL,RB,16,PIT,4,3,0.8,0,0,0,0,0,0,0,0.3,0.3
569,Robert Turbin,IND,RB,14,HOU,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,James White,NE,RB,14,BAL,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
569,Jerick McKinnon,MIN,RB,12,DET,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
569,Jordan Howard,CHI,RB,12,TEN,2,3,1.5,0,1,0,0,0,0,0,0.3,0.3
569,Peyton Barber,TB,RB,10,CHI,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
569,Charcandrick West,KC,RB,10,CAR,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Tim Hightower,NO,RB,10,DEN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Kapri Bibbs,DEN,RB,10,NO,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Ty Montgomery,GB,RB,11,WAS,1,3,3,0,0,0,0,0,0,0,0.3,0.3
569,Akeem Hunt,HOU,RB,11,OAK,3,3,1,0,0,0,0,0,0,0,0.3,0.3
600,John Kuhn,NO,FB,1,OAK,1,2,2,0,1,0,0,0,0,0,0.2,0.2
600,Mark Ingram,NO,RB,1,OAK,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Deandre Washington,OAK,RB,1,NO,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Chris Johnson,ARI,RB,1,NE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Justin Forsett,BAL,RB,3,JAX,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Chris Ivory,JAX,RB,3,BAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Andy Janovich,DEN,FB,3,CIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Josh Ferguson,IND,RB,3,LAC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Christine Michael,SEA,RB,2,LAR,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Eddie Lacy,GB,RB,2,MIN,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Kenjon Barner,PHI,RB,2,CHI,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Melvin Gordon,LAC,RB,6,DEN,5,2,0.4,0,1,0,0,0,0,0,0.2,0.2
600,Shaun Draughn,SF,RB,6,BUF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Mike Gillislee,BUF,RB,6,SF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Kapri Bibbs,DEN,RB,4,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Ka'Deem Carey,CHI,RB,5,IND,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Jerick McKinnon,MIN,RB,5,HOU,4,2,0.5,0,0,0,0,0,0,0,0.2,0.2
600,Alfred Morris,DAL,RB,5,CIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Mike Tolbert,CAR,FB,5,TB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Justin Forsett,DET,RB,7,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,TJ Yeldon,JAX,RB,7,OAK,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,LeSean McCoy,BUF,RB,7,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Lamar Miller,HOU,RB,7,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Don Jackson,GB,RB,8,ATL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Isaiah Crowell,CLE,RB,9,DAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Matt Forte,NYJ,RB,9,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Jerome Felton,BUF,FB,9,SEA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Jay Ajayi,MIA,RB,15,NYJ,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
600,Chris Ivory,JAX,RB,15,HOU,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Dion Lewis,NE,RB,15,DEN,1,2,2,0,0,0,0,0,1,0,0.2,0.2
600,James White,NE,RB,15,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Fozzy Whittaker,CAR,RB,15,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Jeremy Langford,CHI,RB,13,SF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Duke Johnson,CLE,RB,16,LAC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Mark Ingram,NO,RB,14,TB,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Ryan Mathews,PHI,RB,14,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Rex Burkhead,CIN,RB,14,CLE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Robert Turbin,IND,RB,12,PIT,1,2,2,0,1,0,0,0,0,0,0.2,0.2
600,Rashad Jennings,NYG,RB,12,CLE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Devontae Booker,DEN,RB,12,KC,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,LeGarrette Blount,NE,RB,12,NYJ,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,Darren Sproles,PHI,RB,12,GB,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,James Starks,GB,RB,12,PHI,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Todd Gurley,LAR,RB,10,NYJ,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Jay Ajayi,MIA,RB,10,LAC,2,2,1,0,0,0,0,0,0,0,0.2,0.2
600,Andre Ellington,ARI,RB,10,SF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
600,TJ Yeldon,JAX,RB,11,DET,1,2,2,0,1,0,0,0,0,0,0.2,0.2
600,Thomas Rawls,SEA,RB,11,PHI,2,2,1,0,0,0,0,0,0,0,0.2,0.2
648,Tevin Coleman,ATL,RB,1,TB,1,1,1,0,1,0,0,0,0,0,0.1,0.1
648,Thomas Rawls,SEA,RB,1,MIA,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Matt Asiata,MIN,RB,3,CAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Rob Kelley,WAS,RB,3,NYG,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Daryl Richardson,PIT,RB,3,PHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Jonathan Stewart,CAR,RB,2,SF,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Jalen Richard,OAK,RB,2,ATL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Darren Sproles,PHI,RB,6,WAS,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Chris Thompson,WAS,RB,6,PHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Rob Kelley,WAS,RB,6,PHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Deandre Washington,OAK,RB,6,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Alfred Morris,DAL,RB,6,GB,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Robert Turbin,IND,RB,6,HOU,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Charles Sims,TB,RB,4,DEN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Jamaal Charles,KC,RB,4,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Matt Jones,WAS,RB,5,BAL,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Matt Forte,NYJ,RB,5,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Devontae Booker,DEN,RB,5,ATL,1,1,1,0,1,0,0,0,0,0,0.1,0.1
648,Deandre Washington,OAK,RB,5,LAC,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Knile Davis,GB,RB,7,CHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Duke Johnson,CLE,RB,7,CIN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Andy Janovich,DEN,FB,7,HOU,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Ka'Deem Carey,CHI,RB,8,MIN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Ty Montgomery,GB,RB,9,IND,1,1,1,0,1,0,0,0,0,0,0.1,0.1
648,Ka'Deem Carey,CHI,RB,15,GB,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Josh Ferguson,IND,RB,15,MIN,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
648,Le'Veon Bell,PIT,RB,15,CIN,4,1,0.2,0,0,0,0,0,0,0,0.1,0.1
648,Knile Davis,KC,RB,12,DEN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,Matt Forte,NYJ,RB,10,LAR,1,1,1,0,1,0,0,0,0,0,0.1,0.1
648,John Kuhn,NO,FB,11,CAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
648,DuJuan Harris,SF,RB,11,NE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
679,Mike Tolbert,CAR,FB,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Fozzy Whittaker,CAR,RB,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Kapri Bibbs,DEN,RB,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Devontae Booker,DEN,RB,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Andy Janovich,DEN,FB,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
679,James Starks,GB,RB,1,JAX,1,0,0,0,0,0,0,0,0,0,0,0
679,Denard Robinson,JAX,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
679,Ty Montgomery,GB,RB,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0
679,Aaron Ripkowski,GB,FB,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0
679,Corey Grant,JAX,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
679,Reggie Bush,BUF,RB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Justin Forsett,BAL,RB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
679,Mike Gillislee,BUF,RB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Kyle Juszczyk,BAL,FB,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
679,Glenn Gronkowski,BUF,FB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Jonathan Grimes,HOU,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Alfred Blue,HOU,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Jay Prosch,HOU,FB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Ka'Deem Carey,CHI,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
679,Paul Lasike,CHI,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
679,Tyler Ervin,HOU,RB,1,CHI,0,0,0,0,1,0,0,0,0,0,0,0
679,Darren Sproles,PHI,RB,1,CLE,0,0,0,0,2,0,0,0,0,0,0,0
679,Kenjon Barner,PHI,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
679,George Atkinson,CLE,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Duke Johnson,CLE,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Malcolm Johnson,CLE,FB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
679,Wendell Smallwood,PHI,RB,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0
679,Patrick DiMarco,ATL,FB,1,TB,0,0,0,0,0,0,0,0,0,0,0,0
679,Mike James,TB,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
679,Charles Sims,TB,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
679,Peyton Barber,TB,RB,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
679,Zach Line,MIN,FB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Antonio Andrews,TEN,RB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Jerick McKinnon,MIN,RB,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Jalston Fowler,TEN,RB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Derrick Henry,TEN,RB,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Rex Burkhead,CIN,RB,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
679,Julian Howsare,NYJ,RB,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Tim Hightower,NO,RB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
679,Taiwan Jones,OAK,RB,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
679,Marcus Murphy,NO,RB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
679,Daniel Lasco,NO,RB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
679,Anthony Sherman,KC,FB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
679,Knile Davis,KC,RB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
679,Derek Watt,LAC,FB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
679,Arian Foster,MIA,RB,1,SEA,1,0,0,0,1,0,0,0,0,0,0,0
679,Christine Michael,SEA,RB,1,MIA,1,0,0,0,0,0,0,0,0,0,0,0
679,Damien Williams,MIA,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
679,Brandon Cottom,SEA,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,CJ Prosise,SEA,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,Kenyan Drake,MIA,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
679,Tre Madden,SEA,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,Taniela Tupou,SEA,FB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,Frank Gore,IND,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Jordan Todman,IND,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Robert Turbin,IND,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Michael Burton,DET,FB,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
679,Rashad Jennings,NYG,RB,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Bobby Rainey,NYG,RB,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Alfred Morris,DAL,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
679,Lance Dunbar,DAL,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
679,Orleans Darkwa,NYG,RB,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Keith Smith,DAL,FB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
679,Rod Smith,DAL,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
679,Brandon Bolden,NE,RB,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
679,James Develin,NE,RB,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
679,Andre Ellington,ARI,RB,1,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,James White,NE,RB,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
679,Daryl Richardson,PIT,RB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
679,Fitzgerald Toussaint,PIT,RB,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
679,DuJuan Harris,SF,RB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Benjamin Cunningham,LAR,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Chase Reynolds,LAR,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Tre Mason,LAR,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Todd Gurley,LAR,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Mike Davis,SF,RB,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Malcolm Brown,LAR,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Brandon Bolden,NE,RB,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0
679,Lamar Miller,HOU,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,Jonathan Grimes,HOU,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,James Develin,NE,RB,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0
679,James White,NE,RB,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0
679,Alfred Blue,HOU,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,Jay Prosch,HOU,FB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,Tyler Ervin,HOU,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
679,Jerome Felton,BUF,FB,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
679,Chris Johnson,ARI,RB,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0
679,Andre Ellington,ARI,RB,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0
679,Stepfan Taylor,ARI,RB,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0
679,Jonathan Williams,BUF,RB,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
679,Taiwan Jones,OAK,RB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Jamize Olawale,OAK,FB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Latavius Murray,OAK,RB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Antonio Andrews,TEN,RB,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
679,Derrick Henry,TEN,RB,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
679,Deandre Washington,OAK,RB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Jalen Richard,OAK,RB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Isaiah Pead,MIA,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
679,George Atkinson,CLE,RB,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,Malcolm Johnson,CLE,FB,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0
679,Kenyan Drake,MIA,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
679,Kyle Juszczyk,BAL,FB,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0
679,Denard Robinson,JAX,RB,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
679,Terrance West,BAL,RB,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0
679,Corey Grant,JAX,RB,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
679,James Starks,GB,RB,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Ty Montgomery,GB,RB,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Michael Burton,DET,FB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
679,Aaron Ripkowski,GB,FB,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
679,Zach Zenner,DET,RB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
679,Rex Burkhead,CIN,RB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
679,Kapri Bibbs,DEN,RB,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Devontae Booker,DEN,RB,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Mike Tolbert,CAR,FB,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Zach Line,MIN,FB,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Cameron Artis-Payne,CAR,RB,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
679,Bobby Rainey,NYG,RB,3,WAS,0,0,0,0,1,0,0,0,0,0,0,0
679,Chris Thompson,WAS,RB,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
679,Matt Jones,WAS,RB,3,NYG,2,0,0,0,0,0,0,0,0,0,0,0
679,Paul Perkins,NYG,RB,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0
679,Benjamin Cunningham,LAR,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
679,Chase Reynolds,LAR,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
679,Tre Mason,LAR,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
679,Malcolm Brown,LAR,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
679,Peyton Barber,TB,RB,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Alan Cross,TB,FB,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
679,Mike Davis,SF,RB,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0
679,Terrence Magee,SEA,RB,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Brandon Cottom,SEA,RB,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Tre Madden,SEA,RB,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
679,Anthony Sherman,KC,FB,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
679,Knile Davis,KC,RB,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
679,Spencer Ware,KC,RB,3,NYJ,2,0,0,0,0,0,0,0,1,0,0,0
679,Charcandrick West,KC,RB,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
679,Jordan Todman,IND,RB,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0
679,Derek Watt,LAC,FB,3,IND,0,0,0,0,0,0,0,0,0,0,0,0
679,Kenneth Farrow,LAC,RB,3,IND,0,0,0,0,0,0,0,0,0,0,0,0
