Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
262,LeGarrette Blount,NE,RB,13,LAR,18,88,4.9,1,0,0,0,0,0,0,14.8,14.8
262,Jacquizz Rodgers,TB,RB,8,OAK,19,69,3.6,1,1,1,9,0,0,0,14.8,14.8
262,Frank Gore,IND,RB,6,HOU,22,106,4.8,0,1,1,2,0,0,0,14.8,14.8
265,Rob Kelley,WAS,RB,8,CIN,21,87,4.1,1,2,0,0,0,0,0,14.7,14.7
265,Melvin Gordon,LAC,RB,5,OAK,16,69,4.3,0,1,1,18,1,1,1,14.7,14.7
265,Lamar Miller,HOU,RB,3,NE,21,80,3.8,0,5,4,27,0,0,0,14.7,14.7
265,Jay Ajayi,MIA,RB,13,BAL,12,61,5.1,0,7,6,26,0,0,0,14.7,14.7
269,Doug Martin,TB,RB,1,ATL,18,62,3.4,0,5,5,34,0,0,0,14.6,14.6
270,Eddie Lacy,GB,RB,3,DET,17,103,6.1,0,2,1,2,0,0,0,14.5,14.5
271,Peyton Barber,TB,RB,7,SF,12,84,7,1,0,0,0,0,0,0,14.4,14.4
271,Tevin Coleman,ATL,RB,7,LAC,8,64,8,1,1,1,10,0,0,0,14.4,14.4
271,Devonta Freeman,ATL,RB,4,CAR,13,57,4.4,1,3,2,7,0,0,0,14.4,14.4
274,Jeremy Hill,CIN,RB,8,WAS,20,76,3.8,1,1,1,-3,0,0,0,14.3,14.3
274,Lamar Miller,HOU,RB,8,DET,17,56,3.3,1,3,2,7,0,0,0,14.3,14.3
274,Isaiah Crowell,CLE,RB,8,NYJ,11,29,2.6,1,2,2,34,0,0,0,14.3,14.3
274,Darren Sproles,PHI,RB,16,NYG,7,40,5.7,1,2,2,23,0,0,0,14.3,14.3
274,Jeremy Langford,CHI,RB,1,HOU,17,57,3.4,1,4,2,6,0,0,0,14.3,14.3
274,CJ Prosise,SEA,RB,8,NO,4,23,5.8,0,4,4,80,0,0,0,14.3,14.3
274,Duke Johnson,CLE,RB,15,BUF,5,31,6.2,0,7,5,62,0,1,0,14.3,14.3
281,Latavius Murray,OAK,RB,1,NO,14,59,4.2,1,2,1,13,0,0,0,14.2,14.2
281,Frank Gore,IND,RB,8,KC,9,37,4.1,0,3,2,25,1,0,0,14.2,14.2
281,Jalen Richard,OAK,RB,11,HOU,3,2,0.7,0,3,3,50,1,0,0,14.2,14.2
281,Tim Hightower,NO,RB,8,SEA,26,102,3.9,0,3,1,0,0,0,0,14.2,14.2
281,Carlos Hyde,SF,RB,16,LAR,13,38,2.9,0,3,3,24,1,2,1,14.2,14.2
281,Latavius Murray,OAK,RB,11,HOU,12,33,2.8,0,5,5,59,0,0,0,14.2,14.2
281,Jeremy Hill,CIN,RB,12,BAL,12,21,1.8,0,6,6,61,0,0,0,14.2,14.2
288,Isaiah Crowell,CLE,RB,12,NYG,16,44,2.8,0,7,6,47,0,1,1,14.1,14.1
289,Carlos Hyde,SF,RB,11,NE,19,86,4.5,0,3,3,24,0,1,0,14,14
289,Bilal Powell,NYJ,RB,4,SEA,4,26,6.5,0,9,6,54,0,0,0,14,14
289,Matt Asiata,MIN,RB,7,PHI,12,55,4.6,0,8,6,25,0,0,0,14,14
292,Wendell Smallwood,PHI,RB,3,PIT,17,79,4.6,1,0,0,0,0,0,0,13.9,13.9
292,Rashad Jennings,NYG,RB,10,CIN,15,87,5.8,0,6,3,22,0,0,0,13.9,13.9
294,Doug Martin,TB,RB,13,LAC,17,45,2.6,1,1,1,23,0,0,0,13.8,13.8
294,Lamar Miller,HOU,RB,4,TEN,19,82,4.3,0,3,3,26,0,0,0,13.8,13.8
294,Kenneth Farrow,LAC,RB,14,CAR,16,55,3.4,0,6,6,23,0,0,0,13.8,13.8
297,Ryan Mathews,PHI,RB,1,CLE,22,77,3.5,1,0,0,0,0,0,0,13.7,13.7
297,Ezekiel Elliott,DAL,RB,14,NYG,24,107,4.5,0,2,0,0,0,0,0,13.7,13.7
297,Todd Gurley,LAR,RB,6,DET,14,58,4.1,0,4,4,39,0,0,0,13.7,13.7
297,Chris Ivory,JAX,RB,9,KC,18,107,5.9,0,2,1,0,0,1,1,13.7,13.7
301,Todd Gurley,LAR,RB,11,MIA,20,76,3.8,1,2,0,0,0,0,0,13.6,13.6
301,Giovani Bernard,CIN,RB,8,WAS,11,52,4.7,1,1,1,14,0,0,0,13.6,13.6
301,James White,NE,RB,16,NYJ,1,14,14,0,4,3,32,1,0,0,13.6,13.6
304,Matt Jones,WAS,RB,2,DAL,13,61,4.7,1,1,1,4,0,0,0,13.5,13.5
304,Doug Martin,TB,RB,11,KC,24,63,2.6,0,4,3,42,0,0,0,13.5,13.5
304,Jerick McKinnon,MIN,RB,16,GB,11,50,4.5,0,6,5,35,0,0,0,13.5,13.5
304,Bobby Rainey,NYG,RB,4,MIN,4,22,5.5,0,9,7,43,0,0,0,13.5,13.5
308,James Starks,GB,RB,10,TEN,7,33,4.7,0,4,3,11,1,0,0,13.4,13.4
308,Giovani Bernard,CIN,RB,6,NE,15,49,3.3,0,5,4,45,0,0,0,13.4,13.4
308,DeMarco Murray,TEN,RB,12,CHI,17,43,2.5,0,5,5,41,0,1,0,13.4,13.4
308,Bobby Rainey,NYG,RB,5,GB,5,22,4.4,0,6,6,52,0,0,0,13.4,13.4
312,Shaun Draughn,SF,RB,11,NE,0,0,0,0,3,3,43,1,0,0,13.3,13.3
313,Orleans Darkwa,NYG,RB,3,WAS,10,53,5.3,1,1,1,9,0,0,0,13.2,13.2
313,Jordan Howard,CHI,RB,3,DAL,9,45,5,0,6,4,47,0,1,0,13.2,13.2
313,Todd Gurley,LAR,RB,4,ARI,19,33,1.7,0,5,5,49,0,0,0,13.2,13.2
316,Mike Tolbert,CAR,FB,15,WAS,2,13,6.5,0,3,3,28,1,0,0,13.1,13.1
316,Charles Sims,TB,RB,1,ATL,4,9,2.2,0,3,3,32,1,0,0,13.1,13.1
316,Matt Asiata,MIN,RB,12,DET,5,27,5.4,1,3,3,14,0,0,0,13.1,13.1
316,Duke Johnson,CLE,RB,3,MIA,10,69,6.9,0,7,5,12,0,0,0,13.1,13.1
320,Jordan Howard,CHI,RB,14,DET,13,86,6.6,0,5,2,24,0,0,0,13,13
320,Arian Foster,MIA,RB,1,SEA,13,38,2.9,0,5,3,62,0,1,0,13,13
320,LeSean McCoy,BUF,RB,2,NYJ,15,59,3.9,0,5,4,31,0,0,0,13,13
320,Kenneth Dixon,BAL,RB,10,CLE,6,38,6.3,0,7,5,42,0,0,0,13,13
320,Le'Veon Bell,PIT,RB,9,BAL,14,32,2.3,0,9,6,38,0,0,0,13,13
325,Rashad Jennings,NYG,RB,7,LAR,13,25,1.9,1,3,2,24,0,0,0,12.9,12.9
325,Matt Forte,NYJ,RB,10,LAR,20,98,4.9,0,3,2,11,0,0,0,12.9,12.9
325,James White,NE,RB,5,CLE,5,26,5.2,0,6,4,63,0,0,0,12.9,12.9
325,Todd Gurley,LAR,RB,12,NO,13,50,3.8,0,4,4,39,0,0,0,12.9,12.9
325,Melvin Gordon,LAC,RB,12,HOU,17,70,4.1,0,4,4,19,0,0,0,12.9,12.9
325,Jerick McKinnon,MIN,RB,14,JAX,14,31,2.2,0,6,6,38,0,0,0,12.9,12.9
331,Jeremy Langford,CHI,RB,11,NYG,6,8,1.3,1,3,3,30,0,0,0,12.8,12.8
332,Jamaal Charles,KC,RB,6,OAK,9,33,3.7,1,2,2,14,0,0,0,12.7,12.7
332,Theo Riddick,DET,RB,13,NO,4,2,0.5,0,6,5,15,1,0,0,12.7,12.7
334,Jonathan Stewart,CAR,RB,14,LAC,24,66,2.8,1,2,0,0,0,0,0,12.6,12.6
334,Jay Ajayi,MIA,RB,12,SF,18,45,2.5,1,2,1,11,0,0,0,12.6,12.6
334,Duke Johnson,CLE,RB,4,WAS,8,45,5.6,0,8,6,31,0,1,1,12.6,12.6
337,DeMarco Murray,TEN,RB,6,CLE,21,65,3.1,1,2,0,0,0,0,0,12.5,12.5
337,Chris Ivory,JAX,RB,12,BUF,9,44,4.9,1,1,1,11,0,0,0,12.5,12.5
337,Jeremy Hill,CIN,RB,13,PHI,23,33,1.4,1,3,2,12,0,0,0,12.5,12.5
337,LeSean McCoy,BUF,RB,11,CIN,5,33,6.6,1,3,2,12,0,1,0,12.5,12.5
337,Devonta Freeman,ATL,RB,9,TB,17,77,4.5,0,2,2,28,0,0,0,12.5,12.5
337,Spencer Ware,KC,RB,15,TEN,18,70,3.9,0,3,3,25,0,0,0,12.5,12.5
337,Shaun Draughn,SF,RB,16,LAR,10,17,1.7,0,7,6,48,0,0,0,12.5,12.5
344,Dion Lewis,NE,RB,15,DEN,18,95,5.3,0,3,2,9,0,1,0,12.4,12.4
345,Kerwynn Williams,ARI,RB,15,NO,3,63,21,1,0,0,0,0,0,0,12.3,12.3
345,Terrance West,BAL,RB,11,DAL,8,42,5.2,1,2,1,11,0,0,0,12.3,12.3
347,Ezekiel Elliott,DAL,RB,1,NYG,20,51,2.6,1,2,1,1,0,0,0,12.2,12.2
347,CJ Anderson,DEN,RB,4,TB,19,49,2.6,1,1,1,3,0,0,0,12.2,12.2
349,Jeremy Hill,CIN,RB,15,PIT,20,43,2.2,1,1,1,8,0,0,0,12.1,12.1
349,Matt Asiata,MIN,RB,14,JAX,11,37,3.4,1,2,2,14,0,1,1,12.1,12.1
349,Ty Montgomery,GB,RB,9,IND,7,53,7.6,0,3,3,38,0,0,0,12.1,12.1
349,Latavius Murray,OAK,RB,8,TB,11,48,4.4,0,7,5,23,0,0,0,12.1,12.1
349,Bilal Powell,NYJ,RB,3,KC,4,30,7.5,0,6,6,41,0,1,1,12.1,12.1
349,Devontae Booker,DEN,RB,16,KC,5,27,5.4,0,10,6,44,0,1,1,12.1,12.1
355,Mike Gillislee,BUF,RB,6,SF,6,60,10,1,0,0,0,0,0,0,12,12
355,Derrick Henry,TEN,RB,12,CHI,8,60,7.5,1,0,0,0,0,0,0,12,12
355,LeGarrette Blount,NE,RB,1,ARI,22,70,3.2,1,0,0,0,0,1,1,12,12
355,Jordan Howard,CHI,RB,6,JAX,15,34,2.3,1,4,2,6,0,0,0,12,12
355,Darren Sproles,PHI,RB,14,WAS,5,27,5.4,0,3,2,13,1,0,0,12,12
355,Chris Thompson,WAS,RB,4,CLE,3,24,8,0,4,2,16,1,0,0,12,12
355,Kenneth Dixon,BAL,RB,12,CIN,13,49,3.8,0,4,4,31,0,0,0,12,12
355,Jordan Howard,CHI,RB,10,TB,15,100,6.7,0,0,0,0,0,1,1,12,12
363,Chris Thompson,WAS,RB,1,PIT,4,23,5.8,1,2,2,16,0,0,0,11.9,11.9
363,Wendell Smallwood,PHI,RB,11,SEA,13,48,3.7,0,5,4,31,0,0,0,11.9,11.9
365,Thomas Rawls,SEA,RB,11,PHI,14,57,4.1,0,4,3,31,0,0,0,11.8,11.8
365,Frank Gore,IND,RB,1,DET,14,59,4.2,0,6,4,19,0,0,0,11.8,11.8
365,James Starks,GB,RB,12,PHI,17,41,2.4,0,5,5,27,0,0,0,11.8,11.8
365,Theo Riddick,DET,RB,3,GB,10,9,0.9,0,9,7,39,0,0,0,11.8,11.8
365,TJ Yeldon,JAX,RB,2,LAC,7,28,4,0,9,8,10,0,0,0,11.8,11.8
370,Lamar Miller,HOU,RB,2,KC,25,83,3.3,0,2,2,14,0,0,0,11.7,11.7
370,Kenneth Dixon,BAL,RB,13,MIA,6,56,9.3,0,4,4,21,0,0,0,11.7,11.7
372,Kenyan Drake,MIA,RB,16,BUF,4,56,14,1,0,0,0,0,0,0,11.6,11.6
372,Doug Martin,TB,RB,10,CHI,16,33,2.1,1,2,1,13,0,0,0,11.6,11.6
372,Mike Gillislee,BUF,RB,9,SEA,8,32,4,1,2,2,4,0,0,0,11.6,11.6
372,Spencer Ware,KC,RB,12,DEN,17,64,3.8,0,2,2,32,0,0,0,11.6,11.6
372,Kyle Juszczyk,BAL,FB,4,OAK,0,0,0,0,7,6,56,0,0,0,11.6,11.6
377,Chris Ivory,JAX,RB,6,CHI,11,32,2.9,1,2,2,3,0,1,0,11.5,11.5
377,Damien Williams,MIA,RB,3,CLE,1,15,15,0,3,3,10,1,0,0,11.5,11.5
377,Spencer Ware,KC,RB,2,HOU,10,57,5.7,0,3,2,48,0,1,1,11.5,11.5
380,Chris Johnson,ARI,RB,2,TB,16,54,3.4,1,0,0,0,0,0,0,11.4,11.4
380,James White,NE,RB,14,BAL,2,3,1.5,0,3,3,81,0,0,0,11.4,11.4
380,Jay Ajayi,MIA,RB,11,LAR,16,77,4.8,0,4,3,7,0,0,0,11.4,11.4
380,Todd Gurley,LAR,RB,9,CAR,12,48,4,0,5,4,26,0,0,0,11.4,11.4
384,Christine Michael,SEA,RB,8,NO,10,40,4,1,2,1,2,0,0,0,11.2,11.2
384,Mark Ingram,NO,RB,15,ARI,17,78,4.6,0,4,2,14,0,0,0,11.2,11.2
384,James White,NE,RB,7,PIT,0,0,0,0,5,2,32,1,0,0,11.2,11.2
384,TJ Yeldon,JAX,RB,13,DEN,14,55,3.9,0,7,3,27,0,0,0,11.2,11.2
384,TJ Yeldon,JAX,RB,15,HOU,8,28,3.5,0,7,5,34,0,0,0,11.2,11.2
384,James White,NE,RB,4,BUF,4,12,3,0,5,5,50,0,0,0,11.2,11.2
390,Devontae Booker,DEN,RB,12,KC,24,79,3.3,0,2,1,22,0,0,0,11.1,11.1
390,Devonta Freeman,ATL,RB,10,PHI,12,49,4.1,0,3,3,32,0,0,0,11.1,11.1
390,CJ Anderson,DEN,RB,6,LAC,10,37,3.7,0,5,4,34,0,0,0,11.1,11.1
390,Giovani Bernard,CIN,RB,11,BUF,7,21,3,0,8,5,40,0,0,0,11.1,11.1
390,Bilal Powell,NYJ,RB,5,PIT,4,10,2.5,0,8,6,41,0,0,0,11.1,11.1
395,Jonathan Stewart,CAR,RB,11,NO,18,31,1.7,1,4,1,8,0,0,0,10.9,10.9
395,Jordan Howard,CHI,RB,11,NYG,17,77,4.5,0,8,1,22,0,0,0,10.9,10.9
395,Terrance West,BAL,RB,5,WAS,11,95,8.6,0,3,2,-6,0,0,0,10.9,10.9
395,Robert Turbin,IND,RB,16,OAK,6,18,3,0,2,2,11,1,0,0,10.9,10.9
395,Matt Forte,NYJ,RB,13,IND,9,25,2.8,0,4,3,54,0,0,0,10.9,10.9
395,Shaun Draughn,SF,RB,12,MIA,0,0,0,0,6,6,49,0,0,0,10.9,10.9
401,Orleans Darkwa,NYG,RB,4,MIN,12,48,4,1,2,0,0,0,0,0,10.8,10.8
401,Latavius Murray,OAK,RB,3,TEN,10,37,3.7,1,1,1,1,0,0,0,10.8,10.8
401,Carlos Hyde,SF,RB,13,CHI,20,92,4.6,0,2,1,6,0,0,0,10.8,10.8
401,Devontae Booker,DEN,RB,10,NO,24,76,3.2,0,2,2,12,0,0,0,10.8,10.8
401,Darren Sproles,PHI,RB,5,DET,5,45,9,0,4,4,23,0,0,0,10.8,10.8
401,Theo Riddick,DET,RB,12,MIN,9,45,5,0,5,5,13,0,0,0,10.8,10.8
407,Devontae Booker,DEN,RB,13,JAX,18,35,1.9,1,1,1,2,0,0,0,10.7,10.7
407,Mark Ingram,NO,RB,1,OAK,12,58,4.8,0,2,2,29,0,0,0,10.7,10.7
407,Rex Burkhead,CIN,RB,16,HOU,12,42,3.5,0,4,4,25,0,0,0,10.7,10.7
407,Isaiah Crowell,CLE,RB,9,DAL,6,4,0.7,0,4,4,63,0,0,0,10.7,10.7
411,Jeremy Hill,CIN,RB,10,NYG,15,46,3.1,1,0,0,0,0,0,0,10.6,10.6
411,Shaun Draughn,SF,RB,1,LAR,7,18,2.6,1,2,2,18,0,1,1,10.6,10.6
411,Jerick McKinnon,MIN,RB,12,DET,9,31,3.4,0,3,3,45,0,0,0,10.6,10.6
411,Christine Michael,SEA,RB,2,LAR,10,60,6,0,4,3,26,0,1,1,10.6,10.6
411,Fozzy Whittaker,CAR,RB,3,MIN,5,22,4.4,0,6,5,34,0,0,0,10.6,10.6
416,Christine Michael,GB,RB,15,CHI,4,45,11.2,1,0,0,0,0,0,0,10.5,10.5
416,Rob Kelley,WAS,RB,10,MIN,22,97,4.4,0,1,1,-2,0,0,0,10.5,10.5
416,Kyle Juszczyk,BAL,FB,16,PIT,2,15,7.5,1,3,2,10,0,0,0,10.5,10.5
416,Spencer Ware,KC,RB,11,TB,17,69,4.1,0,2,2,16,0,0,0,10.5,10.5
416,Travaris Cadet,NO,RB,1,OAK,1,1,1,0,7,3,14,1,0,0,10.5,10.5
416,Mark Ingram,NO,RB,11,CAR,7,28,4,0,4,3,47,0,0,0,10.5,10.5
416,Theo Riddick,DET,RB,2,TEN,11,37,3.4,0,5,4,28,0,0,0,10.5,10.5
423,Reggie Bush,BUF,RB,7,MIA,1,1,1,1,2,1,13,0,0,0,10.4,10.4
423,Charcandrick West,KC,RB,9,JAX,13,39,3,0,4,3,35,0,0,0,10.4,10.4
423,Darren Sproles,PHI,RB,12,GB,3,6,2,0,7,5,48,0,0,0,10.4,10.4
426,LeGarrette Blount,NE,RB,8,BUF,18,43,2.4,1,0,0,0,0,0,0,10.3,10.3
426,Mark Ingram,NO,RB,13,DET,7,37,5.3,0,5,5,16,0,0,0,10.3,10.3
426,Travaris Cadet,NO,RB,13,DET,0,0,0,0,6,5,53,0,0,0,10.3,10.3
429,Jay Ajayi,MIA,RB,5,TEN,13,42,3.2,1,1,0,0,0,0,0,10.2,10.2
429,Kenjon Barner,PHI,RB,3,PIT,8,42,5.2,1,0,0,0,0,0,0,10.2,10.2
429,Rob Kelley,WAS,RB,16,CHI,19,76,4,0,3,2,6,0,0,0,10.2,10.2
429,Spencer Ware,KC,RB,16,DEN,13,62,4.8,0,3,2,20,0,1,0,10.2,10.2
429,Spencer Ware,KC,RB,10,CAR,13,61,4.7,0,3,3,11,0,0,0,10.2,10.2
429,Deandre Washington,OAK,RB,5,LAC,9,23,2.6,0,6,5,29,0,0,0,10.2,10.2
435,Darren Sproles,PHI,RB,9,NYG,13,57,4.4,0,9,3,14,0,0,0,10.1,10.1
435,Josh Ferguson,IND,RB,4,JAX,3,-2,-0.7,0,10,7,33,0,0,0,10.1,10.1
437,Paul Perkins,NYG,RB,4,MIN,2,8,4,0,3,2,72,0,0,0,10,10
437,Doug Martin,TB,RB,12,SEA,23,87,3.8,0,2,2,3,0,1,1,10,10
439,Matt Jones,WAS,RB,3,NYG,17,65,3.8,0,2,2,14,0,1,0,9.9,9.9
439,Devontae Booker,DEN,RB,5,ATL,6,23,3.8,0,6,4,36,0,0,0,9.9,9.9
441,Chris Thompson,WAS,RB,14,PHI,3,38,12.7,1,1,0,0,0,0,0,9.8,9.8
441,Matt Asiata,MIN,RB,8,CHI,14,42,3,0,5,2,36,0,0,0,9.8,9.8
441,Kenyan Drake,MIA,RB,2,NE,2,12,6,1,2,2,6,0,0,0,9.8,9.8
441,Matt Asiata,MIN,RB,4,NYG,6,6,1,1,2,2,12,0,0,0,9.8,9.8
441,Theo Riddick,DET,RB,4,CHI,11,31,2.8,0,7,4,27,0,0,0,9.8,9.8
441,Dion Lewis,NE,RB,12,NYJ,6,24,4,0,7,4,34,0,0,0,9.8,9.8
447,LeGarrette Blount,NE,RB,5,CLE,18,37,2.1,1,0,0,0,0,0,0,9.7,9.7
447,Mike Gillislee,BUF,RB,15,CLE,9,37,4.1,1,0,0,0,0,0,0,9.7,9.7
447,Shaun Draughn,SF,RB,14,NYJ,7,32,4.6,1,1,1,-5,0,0,0,9.7,9.7
447,Matt Asiata,MIN,RB,11,ARI,5,20,4,1,1,1,7,0,0,0,9.7,9.7
447,Zach Zenner,DET,RB,6,LAR,14,58,4.1,0,2,2,19,0,0,0,9.7,9.7
447,Damien Williams,MIA,RB,6,PIT,6,12,2,1,2,2,5,0,0,0,9.7,9.7
447,CJ Spiller,SEA,RB,4,NYJ,2,12,6,0,3,2,5,1,0,0,9.7,9.7
447,Lamar Miller,HOU,RB,7,DEN,11,61,5.5,0,4,3,6,0,0,0,9.7,9.7
447,Kenneth Farrow,LAC,RB,16,CLE,9,28,3.1,0,4,4,29,0,0,0,9.7,9.7
456,Kenneth Dixon,BAL,RB,15,PHI,9,36,4,1,1,0,0,0,0,0,9.6,9.6
456,Travaris Cadet,NO,RB,16,TB,0,0,0,0,2,2,16,1,0,0,9.6,9.6
456,Spencer Ware,KC,RB,4,PIT,13,82,6.3,0,5,1,14,0,1,1,9.6,9.6
456,Aaron Ripkowski,GB,FB,12,PHI,3,1,0.3,1,2,2,15,0,0,0,9.6,9.6
456,Chris Thompson,WAS,RB,6,PHI,9,37,4.1,0,3,3,29,0,0,0,9.6,9.6
456,TJ Yeldon,JAX,RB,8,TEN,3,20,6.7,0,4,4,36,0,0,0,9.6,9.6
456,Duke Johnson,CLE,RB,2,BAL,3,12,4,0,5,4,44,0,0,0,9.6,9.6
456,Rex Burkhead,CIN,RB,13,PHI,8,38,4.8,0,5,4,28,0,1,1,9.6,9.6
464,Peyton Barber,TB,RB,9,ATL,11,31,2.8,0,5,4,24,0,0,0,9.5,9.5
464,Lamar Miller,HOU,RB,12,LAC,19,57,3,0,4,3,18,0,1,1,9.5,9.5
466,Melvin Gordon,LAC,RB,6,DEN,27,94,3.5,0,2,0,0,0,0,0,9.4,9.4
466,Jamize Olawale,OAK,FB,5,LAC,6,22,3.7,1,1,1,2,0,0,0,9.4,9.4
466,Eddie Lacy,GB,RB,5,NYG,11,81,7.4,0,1,1,3,0,0,0,9.4,9.4
466,Bilal Powell,NYJ,RB,16,NE,15,60,4,0,3,2,14,0,0,0,9.4,9.4
466,Jeremy Langford,CHI,RB,2,PHI,11,28,2.5,1,2,1,6,0,1,1,9.4,9.4
466,Matt Asiata,MIN,RB,16,GB,6,34,5.7,0,4,3,30,0,0,0,9.4,9.4
466,Terrance West,BAL,RB,12,CIN,13,48,3.7,0,4,3,16,0,0,0,9.4,9.4
466,Giovani Bernard,CIN,RB,3,DEN,5,8,1.6,0,5,5,36,0,0,0,9.4,9.4
466,Zach Zenner,DET,RB,15,NYG,3,12,4,0,5,4,52,0,1,1,9.4,9.4
466,James White,NE,RB,1,ARI,1,4,4,0,7,5,40,0,0,0,9.4,9.4
476,Devonta Freeman,ATL,RB,2,OAK,17,93,5.5,0,0,0,0,0,0,0,9.3,9.3
476,Jeremy Langford,CHI,RB,16,WAS,7,19,2.7,1,2,1,4,0,0,0,9.3,9.3
476,Tevin Coleman,ATL,RB,12,ARI,8,9,1.1,1,2,2,4,0,0,0,9.3,9.3
476,Justin Forsett,DEN,RB,15,NE,10,37,3.7,0,5,4,16,0,0,0,9.3,9.3
480,Latavius Murray,OAK,RB,15,LAC,13,81,6.2,0,1,1,11,0,2,1,9.2,9.2
480,Jalen Richard,OAK,RB,9,DEN,8,62,7.8,0,3,2,10,0,0,0,9.2,9.2
480,CJ Anderson,DEN,RB,5,ATL,11,41,3.7,0,4,3,21,0,0,0,9.2,9.2
480,Benjamin Cunningham,LAR,RB,9,CAR,3,10,3.3,0,6,5,32,0,0,0,9.2,9.2
480,Justin Forsett,BAL,RB,3,JAX,7,20,2.9,0,7,6,12,0,0,0,9.2,9.2
480,Travaris Cadet,NO,RB,3,ATL,0,0,0,0,6,6,32,0,0,0,9.2,9.2
486,Mike Gillislee,BUF,RB,16,MIA,11,91,8.3,0,0,0,0,0,1,0,9.1,9.1
486,LeGarrette Blount,NE,RB,15,DEN,17,31,1.8,1,0,0,0,0,0,0,9.1,9.1
486,Jeremy Hill,CIN,RB,1,NYJ,9,31,3.4,1,0,0,0,0,0,0,9.1,9.1
486,Alfred Morris,DAL,RB,3,CHI,5,19,3.8,1,1,1,2,0,0,0,9.1,9.1
486,Christine Michael,SEA,RB,1,MIA,15,66,4.4,0,4,2,5,0,0,0,9.1,9.1
486,Shane Vereen,NYG,RB,1,DAL,6,38,6.3,0,5,3,23,0,0,0,9.1,9.1
486,Rashad Jennings,NYG,RB,16,PHI,9,44,4.9,0,5,4,7,0,1,0,9.1,9.1
486,Bilal Powell,NYJ,RB,9,MIA,6,22,3.7,0,4,4,29,0,0,0,9.1,9.1
486,Chris Thompson,WAS,RB,8,CIN,7,14,2,0,5,5,27,0,0,0,9.1,9.1
495,Jay Ajayi,MIA,RB,10,LAC,19,79,4.2,0,1,1,1,0,0,0,9,9
495,Damien Williams,MIA,RB,5,TEN,1,3,3,0,2,2,67,0,0,0,9,9
495,Wendell Smallwood,PHI,RB,6,WAS,4,6,1.5,0,2,1,14,0,0,0,9,9
498,Zach Zenner,DET,RB,7,WAS,9,29,3.2,1,2,0,0,0,0,0,8.9,8.9
498,Frank Gore,IND,RB,5,CHI,14,75,5.4,0,2,1,4,0,0,0,8.9,8.9
498,Jeremy Hill,CIN,RB,2,PIT,11,22,2,0,5,3,37,0,0,0,8.9,8.9
498,TJ Yeldon,JAX,RB,10,HOU,9,32,3.6,0,3,3,27,0,0,0,8.9,8.9
498,Jalen Richard,OAK,RB,15,LAC,6,36,6,0,5,4,13,0,0,0,8.9,8.9
503,Jay Ajayi,MIA,RB,3,CLE,7,28,4,1,0,0,0,0,0,0,8.8,8.8
503,Andy Janovich,DEN,FB,1,CAR,1,28,28,1,0,0,0,0,0,0,8.8,8.8
503,Aaron Ripkowski,GB,FB,13,HOU,3,14,4.7,1,1,1,4,0,0,0,8.8,8.8
503,Eddie Lacy,GB,RB,1,JAX,14,61,4.4,0,2,1,17,0,0,0,8.8,8.8
503,Rashad Jennings,NYG,RB,1,DAL,18,75,4.2,0,2,1,3,0,0,0,8.8,8.8
503,Mike Gillislee,BUF,RB,2,NYJ,0,0,0,0,1,1,18,1,0,0,8.8,8.8
503,Jamize Olawale,OAK,FB,8,TB,1,-1,-1,0,2,2,69,0,0,0,8.8,8.8
503,Damien Williams,MIA,RB,14,ARI,5,7,1.4,0,3,2,1,1,0,0,8.8,8.8
503,Thomas Rawls,SEA,RB,1,MIA,12,32,2.7,0,3,3,26,0,0,0,8.8,8.8
503,Chris Thompson,WAS,RB,2,DAL,2,1,0.5,0,4,3,57,0,0,0,8.8,8.8
503,LeGarrette Blount,NE,RB,4,BUF,13,54,4.2,0,3,3,4,0,0,0,8.8,8.8
514,Paul Perkins,NYG,RB,16,PHI,15,68,4.5,0,2,1,9,0,0,0,8.7,8.7
514,Terrance West,BAL,RB,10,CLE,21,65,3.1,0,2,1,12,0,0,0,8.7,8.7
514,Alex Collins,SEA,RB,16,ARI,7,28,4,0,4,4,19,0,0,0,8.7,8.7
514,Mark Ingram,NO,RB,2,NYG,9,30,3.3,0,4,4,17,0,0,0,8.7,8.7
518,Rob Kelley,WAS,RB,7,DET,4,15,3.8,0,1,1,1,1,0,0,8.6,8.6
518,Theo Riddick,DET,RB,9,MIN,14,70,5,0,3,1,6,0,0,0,8.6,8.6
518,Tevin Coleman,ATL,RB,15,SF,14,58,4.1,0,2,2,8,0,1,0,8.6,8.6
518,Duke Johnson,CLE,RB,11,PIT,2,10,5,0,4,3,46,0,0,0,8.6,8.6
518,Shane Vereen,NYG,RB,2,NO,14,42,3,0,3,3,24,0,1,1,8.6,8.6
518,Chris Thompson,WAS,RB,15,CAR,2,10,5,0,7,5,26,0,0,0,8.6,8.6
518,Josh Ferguson,IND,RB,2,DEN,2,7,3.5,0,5,5,29,0,0,0,8.6,8.6
525,John Kuhn,NO,FB,13,DET,2,4,2,1,1,1,11,0,0,0,8.5,8.5
525,Corey Grant,JAX,RB,2,LAC,0,0,0,0,1,1,15,1,0,0,8.5,8.5
