Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
550,Terrance West,BAL,RB,10,CLE,34,41.5,61.8,5.9,64.7,67.6,8.7,25.6
550,Paul Perkins,NYG,RB,16,PHI,34,38.2,44.1,5.9,47.1,50,8.7,25.6
554,Le'Veon Bell,PIT,RB,13,NYG,72,98.6,40.3,9.7,50,51.4,26.2,36.4
554,Jerick McKinnon,MIN,RB,13,DAL,51,68.9,17.6,11.8,29.4,31.4,16.5,32.4
554,Rob Kelley,WAS,RB,5,BAL,8,12.1,37.5,0,37.5,37.5,1.8,22.5
554,DJ Foster,NE,RB,2,MIA,4,5,25,50,50,75,1.9,47.5
554,Tyler Ervin,HOU,RB,7,DEN,4,5.7,0,25,25,25,1.9,47.5
559,Fozzy Whittaker,CAR,RB,4,ATL,41,57.7,7.3,22,29.3,29.3,18.2,44.4
559,Mark Ingram,NO,RB,15,ARI,41,47.7,41.5,9.8,46.3,51.2,11.2,27.3
559,Paul Perkins,NYG,RB,15,DET,25,39.1,44,4,44,48,5.6,22.4
559,Ameer Abdullah,DET,RB,2,TEN,17,21.5,35.3,0,35.3,35.3,3.8,22.4
563,Todd Gurley,LAR,RB,14,ATL,64,88.9,25,6.2,29.7,31.2,17.3,27
564,Jeremy Hill,CIN,RB,12,BAL,37,49.3,32.4,16.2,48.6,48.6,14.2,38.4
564,Spencer Ware,KC,RB,16,DEN,37,48.7,35.1,8.1,40.5,43.2,10.2,27.6
566,Jonathan Stewart,CAR,RB,14,LAC,57,82.6,42.1,3.5,42.1,45.6,12.6,22.1
566,Ryan Mathews,PHI,RB,16,NYG,28,50,64.3,3.6,67.9,67.9,7.2,25.7
566,Travaris Cadet,NO,RB,13,DET,24,39.3,0,25,20.8,25,10.3,42.9
566,Ryan Mathews,PHI,RB,11,SEA,14,17.5,50,0,50,50,3.1,22.1
570,Thomas Rawls,SEA,RB,11,PHI,40,59.7,35,10,42.5,45,11.8,29.5
570,Jeremy Langford,CHI,RB,15,GB,10,15.2,10,10,20,20,3.2,32
570,Peyton Barber,TB,RB,11,KC,10,13,40,0,40,40,2.2,22
570,Jeremy Langford,CHI,RB,8,MIN,5,8.2,0,20,20,20,2.1,42
574,Ka'Deem Carey,CHI,RB,7,GB,26,54.2,38.5,3.8,42.3,42.3,6.7,25.8
574,DuJuan Harris,SF,RB,7,TB,26,37.1,42.3,7.7,50,50,7.7,29.6
576,Doug Martin,TB,RB,1,ATL,44,68.8,40.9,11.4,52.3,52.3,14.6,33.2
576,Jay Ajayi,MIA,RB,13,BAL,40,64.5,30,17.5,45,47.5,14.7,36.8
576,Jalen Richard,OAK,RB,8,TB,17,18.1,29.4,11.8,41.2,41.2,5.7,33.5
579,TJ Yeldon,JAX,RB,4,IND,54,75,25.9,9.3,33.3,35.2,15.7,29.1
579,Tim Hightower,NO,RB,8,SEA,47,61.8,55.3,6.4,57.4,61.7,14.2,30.2
579,Arian Foster,MIA,RB,1,SEA,46,86.8,28.3,10.9,34.8,39.1,13,28.3
579,Eddie Lacy,GB,RB,1,JAX,36,56.2,38.9,5.6,41.7,44.4,8.8,24.4
579,Jeremy Hill,CIN,RB,11,BUF,29,39.7,55.2,6.9,62.1,62.1,8.3,28.6
579,Duke Johnson,CLE,RB,1,PHI,23,44.2,13,21.7,26.1,34.8,8,34.8
579,Alfred Blue,HOU,RB,6,IND,6,8.5,33.3,0,33.3,33.3,1.3,21.7
586,Bilal Powell,NYJ,RB,4,SEA,37,52.1,10.8,24.3,27,35.1,14,37.8
586,Lamar Miller,HOU,RB,7,DEN,31,44.3,35.5,12.9,45.2,48.4,9.7,31.3
588,Jordan Howard,CHI,RB,11,NYG,46,71.9,37,17.4,39.1,54.3,10.9,23.7
588,Matt Forte,NYJ,RB,15,MIA,13,17.1,30.8,7.7,38.5,38.5,3.8,29.2
590,Wendell Smallwood,PHI,RB,12,GB,22,37.3,40.9,4.5,45.5,45.5,5.7,25.9
590,Paul Perkins,NYG,RB,9,PHI,22,34.4,50,13.6,63.6,63.6,7.7,35
590,Chris Thompson,WAS,RB,5,BAL,21,31.8,9.5,19,28.6,28.6,8.5,40.5
590,Kenyan Drake,MIA,RB,4,CIN,7,15.6,28.6,0,28.6,28.6,1.5,21.4
594,Tevin Coleman,ATL,RB,15,SF,31,45.6,45.2,6.5,51.6,51.6,8.6,27.7
595,DeMarco Murray,TEN,RB,6,CLE,59,95.2,35.6,3.4,35.6,39,12.5,21.2
595,Lamar Miller,HOU,RB,4,TEN,51,79.7,37.3,5.9,43.1,43.1,13.8,27.1
595,Christine Michael,GB,RB,14,SEA,17,28.8,58.8,0,58.8,58.8,3.6,21.2
595,Chris Johnson,ARI,RB,4,LAR,16,20.8,37.5,6.2,37.5,43.8,3.4,21.2
599,Le'Veon Bell,PIT,RB,5,NYJ,73,96.1,27.4,15.1,39.7,42.5,24.4,33.4
599,Jay Ajayi,MIA,RB,10,LAC,38,74.5,50,2.6,52.6,52.6,9,23.7
599,Rashad Jennings,NYG,RB,12,CLE,28,50,53.6,7.1,60.7,60.7,7.9,28.2
599,Dion Lewis,NE,RB,16,NYJ,27,36,59.3,3.7,63,63,6.7,24.8
599,Daniel Lasco,NO,RB,4,LAC,9,12.3,44.4,22.2,55.6,66.7,2.9,32.2
604,Jordan Howard,CHI,RB,4,DET,63,91.3,36.5,6.3,41.3,42.9,19.2,30.5
604,Ty Montgomery,GB,RB,7,CHI,60,69,15,21.7,31.7,36.7,22.6,37.7
604,Derrick Henry,TEN,RB,1,MIN,21,31.3,23.8,9.5,33.3,33.3,6.4,30.5
604,Jonathan Grimes,HOU,RB,2,KC,10,13.9,10,30,20,40,3.1,31
604,Darren Sproles,PHI,RB,11,SEA,10,12.5,20,10,30,30,3.1,31
609,Giovani Bernard,CIN,RB,6,NE,45,66.2,33.3,11.1,42.2,44.4,13.4,29.8
609,Jerick McKinnon,MIN,RB,15,IND,34,58.6,8.8,26.5,35.3,35.3,16.1,47.4
609,Duke Johnson,CLE,RB,9,DAL,22,50,22.7,9.1,31.8,31.8,6.6,30
612,Wendell Smallwood,PHI,RB,11,SEA,38,47.5,34.2,13.2,44.7,47.4,11.9,31.3
612,Matt Asiata,MIN,RB,2,GB,12,20.7,50,8.3,58.3,58.3,3.5,29.2
614,Le'Veon Bell,PIT,RB,7,NE,72,98.6,29.2,18.1,43.1,47.2,24.9,34.6
614,Spencer Ware,KC,RB,11,TB,41,77.4,41.5,4.9,46.3,46.3,10.5,25.6
614,Chris Thompson,WAS,RB,2,DAL,28,41.8,7.1,14.3,17.9,21.4,8.8,31.4
614,Kenneth Dixon,BAL,RB,16,PIT,28,37.3,42.9,10.7,46.4,53.6,6.8,24.3
618,Devontae Booker,DEN,RB,12,KC,49,58.3,49,4.1,51,53.1,11.1,22.7
618,Derrick Henry,TEN,RB,16,JAX,17,23.9,23.5,11.8,35.3,35.3,5.5,32.4
620,TJ Yeldon,JAX,RB,1,GB,63,87.5,33.3,9.5,39.7,42.9,16.9,26.8
620,Jerick McKinnon,MIN,RB,12,DET,37,62.7,24.3,8.1,32.4,32.4,10.6,28.6
620,Tim Hightower,NO,RB,14,TB,19,31.1,31.6,10.5,36.8,42.1,4.9,25.8
623,Devonta Freeman,ATL,RB,7,LAC,49,75.4,30.6,12.2,40.8,42.9,15,30.6
623,Shaun Draughn,SF,RB,12,MIA,24,30.8,0,25,25,25,10.9,45.4
625,Devontae Booker,DEN,RB,5,ATL,29,41.4,20.7,20.7,34.5,41.4,9.9,34.1
625,Jeremy Hill,CIN,RB,2,PIT,29,38.2,37.9,17.2,48.3,55.2,8.9,30.7
627,Jonathan Stewart,CAR,RB,11,NO,49,79,36.7,8.2,38.8,44.9,10.9,22.2
628,Thomas Rawls,SEA,RB,14,GB,37,52.1,32.4,5.4,35.1,37.8,8.4,22.7
628,Darren Sproles,PHI,RB,5,DET,34,55.7,14.7,11.8,26.5,26.5,10.8,31.8
628,Ka'Deem Carey,CHI,RB,6,JAX,25,31.2,36,4,36,40,5,20
628,Josh Ferguson,IND,RB,1,DET,12,17.1,8.3,16.7,25,25,4.4,36.7
628,Terron Ward,ATL,RB,14,LAR,12,20.7,83.3,0,83.3,83.3,2.4,20
628,Robert Turbin,IND,RB,7,TEN,11,15.9,18.2,9.1,27.3,27.3,3.2,29.1
628,Mike Gillislee,BUF,RB,3,ARI,10,15.6,30,0,30,30,2,20
628,Wendell Smallwood,PHI,RB,6,WAS,10,19.2,40,20,50,60,9,90
628,Javorius Allen,BAL,RB,5,WAS,9,12.7,44.4,11.1,55.6,55.6,2.8,31.1
628,Bilal Powell,NYJ,RB,7,BAL,9,13.2,44.4,0,44.4,44.4,1.8,20
628,Keith Smith,DAL,FB,4,SF,8,10.5,12.5,12.5,25,25,2.6,32.5
628,Dwayne Washington,DET,RB,4,CHI,7,11.1,28.6,14.3,42.9,42.9,2.4,34.3
628,Kenjon Barner,PHI,RB,12,GB,6,10.2,16.7,16.7,33.3,33.3,2.2,36.7
628,Reggie Bush,BUF,RB,6,SF,3,3.8,66.7,0,66.7,66.7,0.6,20
628,Fitzgerald Toussaint,PIT,RB,14,BUF,3,4,33.3,0,33.3,33.3,0.6,20
628,Kenyan Drake,MIA,RB,9,NYJ,3,4.8,0,33.3,33.3,33.3,7.6,253.3
628,Rod Smith,DAL,RB,5,CIN,2,3.5,0,50,50,50,1.4,70
628,Ka'Deem Carey,CHI,RB,1,HOU,2,3.6,50,0,50,50,0.4,20
628,Christine Michael,GB,RB,12,PHI,2,2.8,50,0,50,50,0.4,20
628,Alex Collins,SEA,RB,7,ARI,1,1.6,100,0,100,100,0.2,20
648,DeMarco Murray,TEN,RB,11,IND,70,98.6,30,4.3,34.3,34.3,16.9,24.1
649,Lamar Miller,HOU,RB,3,NE,54,76.1,38.9,9.3,46.3,48.1,14.7,27.2
649,Duke Johnson,CLE,RB,3,MIA,41,50,24.4,17.1,36.6,41.5,13.1,32
651,David Johnson,ARI,RB,7,SEA,87,91.6,37.9,14.9,47.1,52.9,28.1,32.3
651,Latavius Murray,OAK,RB,8,TB,36,38.3,30.6,19.4,44.4,50,12.1,33.6
651,Jeremy Hill,CIN,RB,4,MIA,36,51.4,58.3,2.8,58.3,61.1,7.1,19.7
654,Bilal Powell,NYJ,RB,9,MIA,26,44.8,23.1,15.4,38.5,38.5,9.1,35
655,Lamar Miller,HOU,RB,1,CHI,60,80,46.7,6.7,53.3,53.3,18.7,31.2
655,Mike Gillislee,BUF,RB,4,NE,22,28.9,27.3,9.1,31.8,36.4,5.3,24.1
655,Paul Perkins,NYG,RB,12,CLE,22,39.3,40.9,9.1,50,50,6.3,28.6
655,Jeremy Hill,CIN,RB,6,NE,21,30.9,61.9,4.8,66.7,66.7,5.1,24.3
659,Deandre Washington,OAK,RB,9,DEN,18,20.5,55.6,5.6,61.1,61.1,4.5,25
660,LeGarrette Blount,NE,RB,4,BUF,30,53.6,43.3,10,53.3,53.3,8.8,29.3
660,Ty Montgomery,GB,RB,13,HOU,29,50,20.7,10.3,27.6,31,7.6,26.2
662,Jerick McKinnon,MIN,RB,3,CAR,35,64.8,45.7,5.7,48.6,51.4,7.7,22
663,Jacquizz Rodgers,TB,RB,5,CAR,68,93.2,44.1,8.8,51.5,52.9,20.9,30.7
663,Kenneth Dixon,BAL,RB,11,DAL,21,38.2,28.6,4.8,28.6,33.3,4,19
663,Dion Lewis,NE,RB,13,LAR,20,25.3,25,25,45,50,7.8,39
663,Alfred Morris,DAL,RB,10,PIT,10,15.4,40,10,50,50,2.9,29
667,Melvin Gordon,LAC,RB,10,MIA,70,90.9,34.3,11.4,41.4,45.7,18.2,26
667,James Starks,GB,RB,10,TEN,55,70.5,12.7,7.3,18.2,20,13.4,24.4
667,Bilal Powell,NYJ,RB,5,PIT,27,46.6,14.8,29.6,37,44.4,11.1,41.1
667,Chris Ivory,JAX,RB,7,OAK,27,40.3,18.5,14.8,25.9,33.3,7.1,26.3
667,Dan Vitale,CLE,FB,15,BUF,9,15.5,0,11.1,11.1,11.1,2.7,30
672,LeSean McCoy,BUF,RB,9,SEA,64,74.4,32.8,7.8,39.1,40.6,16,25
672,Jordan Howard,CHI,RB,3,DAL,49,75.4,18.4,12.2,26.5,30.6,13.2,26.9
672,Todd Gurley,LAR,RB,7,NYG,49,62.8,30.6,14.3,42.9,44.9,15.2,31
672,Devonta Freeman,ATL,RB,10,PHI,43,86,27.9,7,34.9,34.9,11.1,25.8
672,Isaiah Crowell,CLE,RB,3,MIA,42,51.2,35.7,2.4,35.7,38.1,7.9,18.8
672,Darren Sproles,PHI,RB,7,MIN,26,44.8,11.5,11.5,19.2,23.1,6.9,26.5
672,Derrick Henry,TEN,RB,3,OAK,24,35.3,41.7,0,41.7,41.7,4.5,18.8
672,Duke Johnson,CLE,RB,14,CIN,24,44.4,16.7,8.3,20.8,25,5.5,22.9
672,Daniel Lasco,NO,RB,8,SEA,8,10.5,62.5,0,62.5,62.5,1.5,18.8
672,Fozzy Whittaker,CAR,RB,14,LAC,8,11.6,37.5,12.5,37.5,50,1.5,18.8
672,Ka'Deem Carey,CHI,RB,10,TB,8,14.3,25,12.5,37.5,37.5,2.5,31.2
683,Lamar Miller,HOU,RB,2,KC,52,72.2,48.1,3.8,51.9,51.9,11.7,22.5
683,Cameron Artis-Payne,CAR,RB,3,MIN,31,40.3,38.7,3.2,41.9,41.9,6.8,21.9
685,David Johnson,ARI,RB,4,LAR,56,72.7,30.4,7.1,37.5,37.5,15.4,27.5
685,Alfred Blue,HOU,RB,5,MIN,21,32.8,28.6,0,28.6,28.6,3.9,18.6
685,Terrance West,BAL,RB,14,NE,14,20,14.3,28.6,42.9,42.9,6.6,47.1
685,Fitzgerald Toussaint,PIT,RB,2,CIN,7,9.5,14.3,14.3,28.6,28.6,2.3,32.9
689,Rob Kelley,WAS,RB,13,ARI,34,56.7,41.2,2.9,41.2,44.1,6.3,18.5
690,LeSean McCoy,BUF,RB,2,NYJ,49,92.5,30.6,10.2,38.8,40.8,13,26.5
691,Chris Thompson,WAS,RB,6,PHI,36,48.6,25,8.3,33.3,33.3,9.6,26.7
691,Andre Ellington,ARI,RB,2,TB,6,9.1,16.7,16.7,33.3,33.3,2.1,35
693,Jordan Howard,CHI,RB,6,JAX,55,68.8,27.3,7.3,30.9,34.5,12,21.8
693,Bilal Powell,NYJ,RB,3,KC,28,41.2,14.3,21.4,35.7,35.7,12.1,43.2
693,Josh Ferguson,IND,RB,3,LAC,17,23.9,5.9,23.5,23.5,29.4,6.1,35.9
696,Giovani Bernard,CIN,RB,5,DAL,53,75.7,17,11.3,28.3,28.3,15.6,29.4
696,Melvin Gordon,LAC,RB,6,DEN,52,78.8,51.9,3.8,51.9,55.8,9.4,18.1
696,Matt Asiata,MIN,RB,8,CHI,43,70.5,32.6,11.6,37.2,44.2,9.8,22.8
696,Duke Johnson,CLE,RB,2,BAL,31,50,9.7,16.1,22.6,25.8,9.6,31
696,Spencer Ware,KC,RB,8,IND,26,35.1,26.9,7.7,34.6,34.6,6.7,25.8
696,Benjamin Cunningham,LAR,RB,10,NYJ,26,38.2,23.1,19.2,34.6,42.3,7.7,29.6
696,Peyton Barber,TB,RB,10,CHI,21,28,57.1,0,57.1,57.1,3.8,18.1
703,Paul Perkins,NYG,RB,14,DAL,25,37.3,60,4,64,64,5.5,22
703,Daniel Lasco,NO,RB,6,CAR,5,6.8,40,40,60,80,1.9,38
703,Malcolm Brown,LAR,RB,12,NO,5,9.4,60,0,60,60,0.9,18
703,Andre Ellington,ARI,RB,15,NO,5,8.5,0,20,20,20,1.9,38
703,Josh Ferguson,IND,RB,9,GB,5,7.4,0,20,20,20,1.9,38
708,Isaiah Crowell,CLE,RB,12,NYG,40,53.3,40,17.5,55,57.5,14.1,35.2
708,Kenyan Drake,MIA,RB,3,CLE,27,40.3,33.3,7.4,40.7,40.7,6.8,25.2
710,David Johnson,ARI,RB,8,CAR,61,85.9,16.4,14.8,27.9,31.1,17.8,29.2
710,Isaiah Crowell,CLE,RB,10,BAL,30,60,30,16.7,40,46.7,8.3,27.7
710,Kyle Juszczyk,BAL,FB,14,NE,26,37.1,0,11.5,11.5,11.5,7.6,29.2
710,Benjamin Cunningham,LAR,RB,6,DET,13,22.4,15.4,15.4,30.8,30.8,4.3,33.1
710,Doug Martin,TB,RB,2,ARI,13,16.5,53.8,0,53.8,53.8,2.3,17.7
710,Alfred Blue,HOU,RB,4,TEN,13,20.3,23.1,7.7,30.8,30.8,3.3,25.4
710,Jalen Richard,OAK,RB,12,CAR,13,17.6,53.8,0,53.8,53.8,2.3,17.7
710,Andre Ellington,ARI,RB,11,MIN,13,17.6,38.5,15.4,46.2,53.8,3.3,25.4
718,Frank Gore,IND,RB,13,NYJ,45,61.6,44.4,2.2,44.4,46.7,7.9,17.6
718,Spencer Ware,KC,RB,10,CAR,41,64.1,31.7,7.3,39,39,10.2,24.9
718,Todd Gurley,LAR,RB,10,NYJ,41,60.3,51.2,2.4,53.7,53.7,8.2,20
721,Le'Veon Bell,PIT,RB,15,CIN,75,100,30.7,10.7,37.3,41.3,18.1,24.1
721,Doug Martin,TB,RB,11,KC,60,77.9,40,6.7,45,46.7,13.5,22.5
721,Jay Ajayi,MIA,RB,11,LAR,48,80,33.3,8.3,39.6,41.7,11.4,23.8
721,Duke Johnson,CLE,RB,11,PIT,32,48.5,6.2,12.5,15.6,18.8,8.6,26.9
721,Charles Sims,TB,RB,16,NO,24,39.3,12.5,16.7,29.2,29.2,8.2,34.2
721,Paul Perkins,NYG,RB,11,CHI,20,29.9,20,10,30,30,5.5,27.5
721,Malcolm Johnson,CLE,FB,7,CIN,12,18.8,0,16.7,8.3,16.7,3.1,25.8
721,Rob Kelley,WAS,RB,3,NYG,4,5.6,100,0,100,100,0.7,17.5
729,Darren Sproles,PHI,RB,12,GB,31,52.5,9.7,22.6,25.8,32.3,10.4,33.5
729,Dwayne Washington,DET,RB,13,NO,23,32.9,30.4,8.7,39.1,39.1,6,26.1
729,Matt Jones,WAS,RB,1,PIT,19,32.8,36.8,5.3,42.1,42.1,4.3,22.6
732,David Johnson,ARI,RB,14,MIA,70,100,28.6,11.4,35.7,40,18.1,25.9
732,Chris Thompson,WAS,RB,13,ARI,26,43.3,7.7,7.7,11.5,15.4,5.5,21.2
732,Christine Michael,GB,RB,13,HOU,11,19,81.8,0,81.8,81.8,1.9,17.3
735,Todd Gurley,LAR,RB,9,CAR,43,63.2,27.9,11.6,37.2,39.5,11.4,26.5
735,Jerick McKinnon,MIN,RB,14,JAX,40,60.6,35,15,50,50,12.9,32.2
735,CJ Anderson,DEN,RB,5,ATL,36,51.4,30.6,11.1,38.9,41.7,9.2,25.6
735,Alex Collins,SEA,RB,3,SF,18,25.7,22.2,11.1,33.3,33.3,5.1,28.3
739,Jacquizz Rodgers,TB,RB,2,ARI,17,21.5,11.8,5.9,11.8,17.6,2.9,17.1
740,TJ Yeldon,JAX,RB,14,MIN,53,80.3,32.1,17,45.3,49.1,16,30.2
740,Rex Burkhead,CIN,RB,14,CLE,30,42.3,30,6.7,33.3,36.7,6.1,20.3
740,Rex Burkhead,CIN,RB,13,PHI,27,42.2,29.6,18.5,44.4,48.1,9.6,35.6
740,Knile Davis,KC,RB,9,JAX,10,17.2,30,10,40,40,2.7,27
744,James White,NE,RB,1,ARI,26,36.6,3.8,26.9,23.1,30.8,9.4,36.2
744,Jalen Richard,OAK,RB,2,ATL,16,21.3,37.5,6.2,43.8,43.8,3.7,23.1
744,Deandre Washington,OAK,RB,7,JAX,13,18.1,38.5,15.4,46.2,53.8,3.2,24.6
747,Melvin Gordon,LAC,RB,12,HOU,53,89.8,32.1,7.5,39.6,39.6,12.9,24.3
747,Dwayne Washington,DET,RB,14,CHI,44,61.1,36.4,4.5,38.6,40.9,8.4,19.1
747,Carlos Hyde,SF,RB,15,ATL,34,61.8,38.2,8.8,41.2,47.1,7.7,22.6
747,Benjamin Cunningham,LAR,RB,9,CAR,25,36.8,12,24,32,36,9.2,36.8
751,Zach Zenner,DET,RB,14,CHI,27,37.5,25.9,7.4,33.3,33.3,6.5,24.1
751,Devontae Booker,DEN,RB,4,TB,18,25,38.9,5.6,38.9,44.4,3,16.7
751,Matt Asiata,MIN,RB,15,IND,12,20.7,0,8.3,8.3,8.3,3,25
751,Marcel Reece,SEA,FB,16,ARI,12,14.5,0,0,0,0,2,16.7
751,Dexter McCluster,LAC,RB,6,DEN,9,13.6,0,22.2,22.2,22.2,3.5,38.9
751,Chris Johnson,ARI,RB,3,BUF,3,3.7,66.7,0,66.7,66.7,0.5,16.7
751,TJ Yeldon,JAX,RB,16,TEN,3,4.2,66.7,0,66.7,66.7,0.5,16.7
758,DeMarco Murray,TEN,RB,12,CHI,51,87.9,33.3,9.8,43.1,43.1,13.4,26.3
758,Theo Riddick,DET,RB,9,MIN,46,69.7,30.4,6.5,32.6,37,8.6,18.7
758,Justin Forsett,BAL,RB,1,BUF,34,50,29.4,5.9,35.3,35.3,7.6,22.4
758,Latavius Murray,OAK,RB,16,IND,31,40.8,48.4,6.5,54.8,54.8,7.1,22.9
758,Paul Perkins,NYG,RB,13,PIT,23,38.3,30.4,0,30.4,30.4,3.8,16.5
758,Troymaine Pope,SEA,RB,13,CAR,20,28.2,40,5,45,45,4.3,21.5
758,Fozzy Whittaker,CAR,RB,15,WAS,17,23.3,17.6,5.9,23.5,23.5,3.8,22.4
765,Charcandrick West,KC,RB,9,JAX,45,77.6,28.9,8.9,35.6,37.8,10.4,23.1
765,Damien Williams,MIA,RB,12,SF,11,18.6,9.1,18.2,27.3,27.3,3.8,34.5
767,Darren Sproles,PHI,RB,8,DAL,63,80.8,23.8,11.1,31.7,34.9,15.3,24.3
767,Derrick Henry,TEN,RB,10,GB,19,31.7,47.4,0,47.4,47.4,3.1,16.3
769,Frank Gore,IND,RB,1,DET,48,68.6,29.2,12.5,37.5,41.7,11.8,24.6
769,Matt Forte,NYJ,RB,5,PIT,37,63.8,32.4,5.4,37.8,37.8,8,21.6
769,Carlos Hyde,SF,RB,6,BUF,32,52.5,43.8,0,43.8,43.8,5.2,16.2
769,Dwayne Washington,DET,RB,16,DAL,16,22.5,43.8,12.5,50,56.2,3.6,22.5
769,Reggie Bush,BUF,RB,11,CIN,13,20,0,15.4,15.4,15.4,4.1,31.5
774,Todd Gurley,LAR,RB,4,ARI,51,86.4,37.3,9.8,47.1,47.1,13.2,25.9
774,Matt Forte,NYJ,RB,12,NE,31,54.4,41.9,12.9,51.6,54.8,8,25.8
774,Chris Ivory,JAX,RB,4,IND,18,25,44.4,5.6,44.4,50,2.9,16.1
774,Jalen Richard,OAK,RB,14,KC,18,24,33.3,22.2,33.3,55.6,2.9,16.1
774,Travaris Cadet,NO,RB,14,TB,18,29.5,5.6,27.8,27.8,33.3,6.9,38.3
779,Zach Zenner,DET,RB,6,LAR,48,77.4,29.2,4.2,33.3,33.3,9.7,20.2
779,Fozzy Whittaker,CAR,RB,3,MIN,35,45.5,14.3,17.1,28.6,31.4,10.6,30.3
779,Andre Ellington,ARI,RB,8,CAR,10,14.1,0,10,10,10,2.6,26
779,Jonathan Stewart,CAR,RB,2,SF,10,12,50,20,70,70,3.6,36
783,Todd Gurley,LAR,RB,2,SEA,44,71,43.2,2.3,45.5,45.5,8,18.2
783,TJ Yeldon,JAX,RB,15,HOU,39,73.6,20.5,17.9,33.3,38.5,11.2,28.7
785,Spencer Ware,KC,RB,14,OAK,40,72.7,50,5,52.5,55,7.3,18.2
785,Rashad Jennings,NYG,RB,14,DAL,36,53.7,41.7,5.6,47.2,47.2,7.7,21.4
785,Derrick Henry,TEN,RB,2,DET,31,46.3,29,3.2,32.3,32.3,5.9,19
785,Robert Turbin,IND,RB,1,DET,12,17.1,8.3,16.7,25,25,3.9,32.5
789,Jerick McKinnon,MIN,RB,16,GB,54,69.2,20.4,11.1,29.6,31.5,13.5,25
789,Paul Perkins,NYG,RB,5,GB,14,25,14.3,14.3,21.4,28.6,3.2,22.9
791,Matt Forte,NYJ,RB,3,KC,41,60.3,36.6,9.8,41.5,46.3,8.4,20.5
791,Justin Forsett,DEN,RB,15,NE,34,54.8,29.4,14.7,41.2,44.1,9.3,27.4
791,Devontae Booker,DEN,RB,3,CIN,16,23.9,25,6.2,31.2,31.2,3.5,21.9
794,TJ Yeldon,JAX,RB,13,DEN,53,63.1,26.4,13.2,32.1,39.6,11.2,21.1
794,Shaun Draughn,SF,RB,16,LAR,42,56,23.8,16.7,38.1,40.5,12.5,29.8
794,Devontae Booker,DEN,RB,16,KC,33,55,15.2,30.3,33.3,45.5,12.1,36.7
797,Mark Ingram,NO,RB,6,CAR,39,53.4,41,7.7,46.2,48.7,8,20.5
797,Ryan Mathews,PHI,RB,14,WAS,39,50,38.5,2.6,38.5,41,6,15.4
797,Kenneth Farrow,LAC,RB,16,CLE,37,54.4,24.3,10.8,35.1,35.1,9.7,26.2
797,Bilal Powell,NYJ,RB,12,NE,28,49.1,28.6,10.7,32.1,39.3,5.3,18.9
801,Peyton Barber,TB,RB,9,ATL,36,45,30.6,13.9,41.7,44.4,9.5,26.4
801,Deandre Washington,OAK,RB,6,KC,32,58.2,31.2,3.1,31.2,34.4,4.9,15.3
801,Tevin Coleman,ATL,RB,13,KC,32,43.2,37.5,6.2,37.5,43.8,4.9,15.3
804,Giovani Bernard,CIN,RB,11,BUF,40,54.8,17.5,20,30,37.5,11.1,27.8
804,Ty Montgomery,GB,RB,11,WAS,29,41.4,13.8,13.8,24.1,27.6,7.4,25.5
804,Rashad Jennings,NYG,RB,15,DET,25,39.1,72,0,72,72,3.8,15.2
804,Zach Zenner,DET,RB,5,PHI,21,34.4,33.3,9.5,42.9,42.9,5.2,24.8
808,Jay Ajayi,MIA,RB,14,ARI,42,70,47.6,7.1,50,54.8,7.3,17.4
808,Jamize Olawale,OAK,FB,2,ATL,26,34.7,3.8,7.7,11.5,11.5,5.9,22.7
808,Kenneth Farrow,LAC,RB,8,DEN,8,9.9,37.5,0,37.5,37.5,1.2,15
808,Taiwan Jones,OAK,RB,1,NO,6,8.2,16.7,33.3,50,50,2.9,48.3
808,Mike James,TB,RB,11,KC,6,7.8,16.7,0,16.7,16.7,0.9,15
808,Ronnie Hillman,MIN,RB,11,ARI,6,10.3,33.3,0,33.3,33.3,0.9,15
808,Reggie Bush,BUF,RB,5,LAR,2,3.6,50,0,50,50,0.3,15
815,Jonathan Stewart,CAR,RB,1,DEN,43,58.9,34.9,2.3,34.9,37.2,6.4,14.9
816,Duke Johnson,CLE,RB,16,LAC,33,46.5,21.2,6.1,27.3,27.3,6.9,20.9
816,Duke Johnson,CLE,RB,10,BAL,21,42,9.5,23.8,23.8,33.3,6.1,29
818,Devontae Booker,DEN,RB,10,NO,60,71.4,40,3.3,43.3,43.3,10.8,18
818,Denard Robinson,JAX,RB,11,DET,17,25.8,17.6,5.9,23.5,23.5,3.5,20.6
820,Frank Gore,IND,RB,5,CHI,54,79.4,25.9,3.7,27.8,29.6,8.9,16.5
820,Matt Asiata,MIN,RB,9,DET,28,40,32.1,7.1,39.3,39.3,6.1,21.8
820,James White,NE,RB,15,DEN,24,32,12.5,33.3,25,45.8,6.5,27.1
820,Dwayne Washington,DET,RB,12,MIN,13,21.3,38.5,0,38.5,38.5,1.9,14.6
820,Juwan Thompson,DEN,RB,16,KC,13,21.7,23.1,7.7,23.1,30.8,1.9,14.6
825,TJ Yeldon,JAX,RB,10,HOU,41,52.6,22,7.3,29.3,29.3,8.9,21.7
825,Kyle Juszczyk,BAL,FB,4,OAK,39,43.8,0,17.9,15.4,17.9,11.6,29.7
