Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
1746,Alex Erickson,CIN,WR,5,DAL,10,14.3,0,0,0,0,0,0
1746,Brandon Tate,BUF,WR,5,LAR,0,0,0,0,0,0,0,0
1746,Walter Powell,BUF,WR,5,LAR,25,45.5,0,4,0,4,0,0
1746,Pharoh Cooper,LAR,WR,5,BUF,7,10.4,0,14.3,0,14.3,0,0
1746,Mike Thomas,LAR,WR,5,BUF,6,9,0,0,0,0,0,0
1746,Griff Whalen,LAC,WR,5,OAK,7,13.7,0,0,0,0,0,0
1746,Johnny Holton,OAK,WR,5,LAC,5,6.9,0,0,0,0,0,0
1746,Victor Cruz,NYG,WR,5,GB,56,100,0,3.6,0,3.6,0,0
1746,Dwayne Harris,NYG,WR,5,GB,0,0,0,0,0,0,0,0
1746,Tavarres King,NYG,WR,5,GB,2,3.6,0,50,0,50,0,0
1746,Jared Abbrederis,GB,WR,5,NYG,4,5,0,0,0,0,0,0
1746,Jeff Janis,GB,WR,5,NYG,13,16.2,0,0,0,0,0,0
1746,Trevor Davis,GB,WR,5,NYG,7,8.8,0,0,0,0,0,0
1746,Roger Lewis,NYG,WR,5,GB,0,0,0,0,0,0,0,0
1746,Russell Shepard,TB,WR,5,CAR,14,19.2,0,0,0,0,0,0
1746,Brenton Bersin,CAR,WR,5,TB,3,5.6,0,0,0,0,0,0
1746,Devin Funchess,CAR,WR,5,TB,21,38.9,0,0,0,0,0,0
1746,Trevor Davis,GB,WR,7,CHI,7,8,0,0,0,0,0,0
1746,Dwayne Harris,NYG,WR,7,LAR,3,5.4,0,0,0,0,0,0
1746,Bradley Marquez,LAR,WR,7,NYG,15,19.2,0,6.7,0,6.7,0,0
1746,Mike Thomas,LAR,WR,7,NYG,8,10.3,0,12.5,0,12.5,0,0
1746,Demarcus Robinson,KC,WR,7,NO,0,0,0,0,0,0,0,0
1746,Tommylee Lewis,NO,WR,7,KC,1,1.4,0,0,0,0,0,0
1746,Jake Lampman,NO,WR,7,KC,0,0,0,0,0,0,0,0
1746,Andre Johnson,TEN,WR,7,IND,25,34.2,0,8,0,8,0,0
1746,Marc Mariani,TEN,WR,7,IND,2,2.7,0,0,0,0,0,0
1746,Tevaun Smith,IND,WR,7,TEN,7,10.1,0,0,0,0,0,0
1746,Charles Johnson,MIN,WR,7,PHI,18,23.7,0,5.6,0,5.6,0,0
1746,James Wright,CIN,WR,7,CLE,9,14.8,0,22.2,0,22.2,0,0
1746,Jordan Payton,CLE,WR,7,CIN,9,14.1,0,0,0,0,0,0
1746,Alex Erickson,CIN,WR,7,CLE,7,11.5,0,0,0,0,0,0
1746,Maurice Harris,WAS,WR,7,DET,4,5.5,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,7,BUF,0,0,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,7,BUF,1,1.4,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,7,BUF,1,1.4,0,0,0,0,0,0
1746,Devin Hester,BAL,WR,7,NYJ,0,0,0,0,0,0,0,0
1746,Darren Waller,BAL,WR,7,NYJ,10,17.2,0,0,0,0,0,0
1746,Jalin Marshall,NYJ,WR,7,BAL,4,5.9,0,0,0,0,0,0
1746,Cecil Shorts,TB,WR,7,SF,31,41.3,0,0,0,0,0,0
1746,Rod Streater,SF,WR,7,TB,9,12.9,0,11.1,0,11.1,0,0
1746,Freddie Martino,TB,WR,7,SF,17,22.7,0,0,0,0,0,0
1746,Eric Weems,ATL,WR,7,LAC,0,0,0,0,0,0,0,0
1746,Aldrick Robinson,ATL,WR,7,LAC,10,15.4,0,10,0,10,0,0
1746,Matthew Slater,NE,WR,7,PIT,1,1.8,0,0,0,0,0,0
1746,Danny Amendola,NE,WR,7,PIT,19,33.3,0,0,0,0,0,0
1746,Malcolm Mitchell,NE,WR,7,PIT,31,54.4,0,3.2,0,3.2,0,0
1746,Jaron Brown,ARI,WR,7,SEA,1,1.1,0,0,0,0,0,0
1746,Brittan Golden,ARI,WR,7,SEA,23,24.2,0,4.3,0,4.3,0,0
1746,Jordan Taylor,DEN,WR,7,HOU,16,25,0,0,0,0,0,0
1746,Braxton Miller,HOU,WR,7,DEN,5,7.1,0,0,0,0,0,0
1746,Jermaine Kearse,SEA,WR,15,LAR,37,60.7,0,5.4,0,5.4,0,0
1746,Paul Richardson,SEA,WR,15,LAR,11,18,0,0,0,0,0,0
1746,Bradley Marquez,LAR,WR,15,SEA,0,0,0,0,0,0,0,0
1746,Tanner McEvoy,SEA,WR,15,LAR,11,18,0,0,0,0,0,0
1746,Devin Smith,NYJ,WR,15,MIA,6,7.9,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,15,NYJ,0,0,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,15,NYJ,9,18.8,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,15,NYJ,2,4.2,0,0,0,0,0,0
1746,Randall Cobb,GB,WR,15,CHI,51,83.6,0,2,0,2,0,0
1746,Jeff Janis,GB,WR,15,CHI,1,1.6,0,0,0,0,0,0
1746,Daniel Braverman,CHI,WR,15,GB,1,1.5,0,100,0,100,0,0
1746,Josh Huff,TB,WR,15,DAL,5,8.2,0,20,0,20,0,0
1746,Vince Mayle,DAL,WR,15,TB,7,9.5,0,0,0,0,0,0
1746,Arrelious Benn,JAX,WR,15,HOU,2,3.8,0,0,0,0,0,0
1746,Marqise Lee,JAX,WR,15,HOU,50,94.3,0,6,0,6,6,12
1746,Shane Wynn,JAX,WR,15,HOU,1,1.9,0,0,0,0,0,0
1746,Mario Alford,CLE,WR,15,BUF,0,0,0,0,0,0,0,0
1746,Ricardo Louis,CLE,WR,15,BUF,4,6.9,0,0,0,0,0,0
1746,Rashard Higgins,CLE,WR,15,BUF,6,10.3,0,0,0,0,0,0
1746,Breshad Perriman,BAL,WR,15,PHI,13,22.4,0,7.7,0,7.7,0,0
1746,Chris Moore,BAL,WR,15,PHI,1,1.7,0,0,0,0,0,0
1746,Harry Douglas,TEN,WR,15,KC,12,18.2,0,0,0,0,0,0
1746,Marc Mariani,TEN,WR,15,KC,0,0,0,0,0,0,0,0
1746,Albert Wilson,KC,WR,15,TEN,5,8.6,0,20,0,20,0,0
1746,Demarcus Robinson,KC,WR,15,TEN,0,0,0,0,0,0,0,0
1746,Andre Roberts,DET,WR,15,NYG,18,29,0,0,0,0,0,0
1746,Dwayne Harris,NYG,WR,15,DET,5,7.8,0,0,0,0,0,0
1746,Roger Lewis,NYG,WR,15,DET,15,23.4,0,0,0,0,0,0
1746,Adam Thielen,MIN,WR,15,IND,18,31,0,5.6,0,5.6,0,0
1746,Devin Street,IND,WR,15,MIN,7,10,0,0,0,0,0,0
1746,Brandon Coleman,NO,WR,15,ARI,15,17.4,0,6.7,0,6.7,0,0
1746,Tommylee Lewis,NO,WR,15,ARI,2,2.3,0,0,0,0,0,0
1746,Eric Weems,ATL,WR,15,SF,1,1.5,0,0,0,0,0,0
1746,Matthew Slater,NE,WR,15,DEN,1,1.3,0,0,0,0,0,0
1746,Bennie Fowler,DEN,WR,15,NE,5,8.1,0,0,0,0,0,0
1746,Cody Latimer,DEN,WR,15,NE,4,6.5,0,0,0,0,0,0
1746,Isaiah Burse,LAC,WR,15,OAK,0,0,0,0,0,0,0,0
1746,Geremy Davis,LAC,WR,15,OAK,3,5.5,0,0,0,0,0,0
1746,Johnny Holton,OAK,WR,15,LAC,0,0,0,0,0,0,0,0
1746,Alex Erickson,CIN,WR,15,PIT,2,3.4,0,0,0,0,0,0
1746,Brenton Bersin,CAR,WR,15,WAS,14,19.2,0,0,0,0,0,0
1746,Ryan Grant,WAS,WR,15,CAR,4,6.2,0,0,0,0,0,0
1746,Devin Funchess,CAR,WR,15,WAS,44,60.3,0,6.8,0,6.8,0,0
1746,Maurice Harris,WAS,WR,15,CAR,21,32.3,0,0,0,0,0,0
1746,Griff Whalen,LAC,WR,6,DEN,3,4.5,0,33.3,0,33.3,0,0
1746,Cody Latimer,DEN,WR,6,LAC,2,2.7,0,0,0,0,0,0
1746,Brandon Tate,BUF,WR,6,SF,4,5.1,0,25,0,25,0,0
1746,Je'Ron Hamm,SF,WR,6,BUF,2,3.3,0,0,0,0,0,0
1746,Walter Powell,BUF,WR,6,SF,27,34.2,0,0,0,0,0,0
1746,Aaron Burbridge,SF,WR,6,BUF,12,19.7,0,0,0,0,0,0
1746,Rashad Ross,WAS,WR,6,PHI,9,12.2,0,0,0,0,0,0
1746,Josh Huff,PHI,WR,6,WAS,9,17.3,0,0,0,0,0,0
1746,Ryan Grant,WAS,WR,6,PHI,20,27,0,5,0,5,0,0
1746,Andre Johnson,TEN,WR,6,CLE,34,54.8,0,0,0,0,0,0
1746,Marc Mariani,TEN,WR,6,CLE,0,0,0,0,0,0,0,0
1746,Jordan Payton,CLE,WR,6,TEN,4,6,0,50,0,50,0,0
1746,Dwayne Harris,NYG,WR,6,BAL,2,3,0,0,0,0,0,0
1746,Darren Waller,BAL,WR,6,NYG,10,12,0,0,0,0,0,0
1746,Daniel Brown,BAL,WR,6,NYG,0,0,0,0,0,0,0,0
1746,Chris Moore,BAL,WR,6,NYG,5,6,0,0,0,0,0,0
1746,Brenton Bersin,CAR,WR,6,NO,3,3.7,0,0,0,0,0,0
1746,Jake Lampman,NO,WR,6,CAR,0,0,0,0,0,0,0,0
1746,Bryan Walters,JAX,WR,6,CHI,2,3.3,0,0,0,0,0,0
1746,Deonte Thompson,CHI,WR,6,JAX,1,1.2,0,0,0,0,0,0
1746,Mike Thomas,LAR,WR,6,DET,7,12.1,0,0,0,0,0,0
1746,Sammie Coates,PIT,WR,6,MIA,17,30.9,0,23.5,0,23.5,0,0
1746,Tony Lippett,MIA,WR,6,PIT,0,0,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,6,PIT,0,0,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,6,PIT,4,5.7,0,0,0,0,0,0
1746,Matthew Slater,NE,WR,6,CIN,1,1.6,0,0,0,0,0,0
1746,Malcolm Mitchell,NE,WR,6,CIN,11,17.2,0,0,0,0,0,0
1746,Alex Erickson,CIN,WR,6,NE,4,5.9,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,6,OAK,0,0,0,0,0,0,0,0
1746,Johnny Holton,OAK,WR,6,KC,1,1.8,0,0,0,0,0,0
1746,Eric Weems,ATL,WR,6,SEA,0,0,0,0,0,0,0,0
1746,Paul Richardson,SEA,WR,6,ATL,10,15.2,0,0,0,0,0,0
1746,Jared Abbrederis,GB,WR,6,DAL,4,5.7,0,25,0,25,0,0
1746,Trevor Davis,GB,WR,6,DAL,12,17.1,0,0,0,0,0,0
1746,Keith Mumphery,HOU,WR,6,IND,4,5.6,0,0,0,0,0,0
1746,Quan Bray,IND,WR,6,HOU,1,1.4,0,0,0,0,0,0
1746,Ifeanyi Momah,ARI,WR,6,NYJ,6,7.8,0,16.7,0,16.7,0,0
1746,Brittan Golden,ARI,WR,6,NYJ,0,0,0,0,0,0,0,0
1746,Dwayne Harris,NYG,WR,16,PHI,2,2.2,0,0,0,0,0,0
1746,Roger Lewis,NYG,WR,16,PHI,22,24.7,0,4.5,0,4.5,0,0
1746,Bryce Treggs,PHI,WR,16,NYG,1,1.8,0,100,0,100,0,0
1746,Brandon Tate,BUF,WR,16,MIA,6,6.5,0,0,0,0,0,0
1746,Justin Hunter,BUF,WR,16,MIA,4,4.3,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,16,BUF,0,0,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,16,BUF,0,0,0,0,0,0,0,0
1746,Rashawn Scott,MIA,WR,16,BUF,0,0,0,0,0,0,0,0
1746,Freddie Martino,TB,WR,16,NO,4,6.6,0,0,0,0,0,0
1746,Brandon Coleman,NO,WR,16,TB,7,9.9,0,0,0,0,0,0
1746,Tommylee Lewis,NO,WR,16,TB,5,7,0,0,0,0,0,0
1746,Robby Anderson,NYJ,WR,16,NE,43,76.8,0,7,0,7,0,0
1746,Marc Mariani,TEN,WR,16,JAX,0,0,0,0,0,0,0,0
1746,Tony Washington,JAX,WR,16,TEN,14,19.4,0,0,0,0,0,0
1746,Shane Wynn,JAX,WR,16,TEN,4,5.6,0,0,0,0,0,0
1746,Jarius Wright,MIN,WR,16,GB,1,1.3,0,0,0,0,0,0
1746,Isaiah Burse,LAC,WR,16,CLE,0,0,0,0,0,0,0,0
1746,Geremy Davis,LAC,WR,16,CLE,7,10.3,0,14.3,0,14.3,0,0
1746,Mario Alford,CLE,WR,16,LAC,0,0,0,0,0,0,0,0
1746,Ricardo Louis,CLE,WR,16,LAC,3,4.2,0,0,0,0,0,0
1746,Rashard Higgins,CLE,WR,16,LAC,10,14.1,0,10,0,10,0,0
1746,Bralon Addison,CHI,WR,16,WAS,1,1.4,0,0,0,0,0,0
1746,Maurice Harris,WAS,WR,16,CHI,21,31.3,0,4.8,0,4.8,0,0
1746,Eric Weems,ATL,WR,16,CAR,0,0,0,0,0,0,0,0
1746,Justin Hardy,ATL,WR,16,CAR,11,17.5,0,0,0,0,0,0
1746,Seth Roberts,OAK,WR,16,IND,51,67.1,0,5.9,0,5.9,0,0
1746,Johnny Holton,OAK,WR,16,IND,3,3.9,0,0,0,0,0,0
1746,Chester Rogers,IND,WR,16,OAK,18,32.7,0,0,0,0,0,0
1746,Jeremy Ross,ARI,WR,16,SEA,12,20,0,0,0,0,0,0
1746,Tanner McEvoy,SEA,WR,16,ARI,7,8.4,0,0,0,0,0,0
1746,Brian Quick,LAR,WR,16,SF,36,61,0,11.1,0,11.1,0,0
1746,Je'Ron Hamm,SF,WR,16,LAR,21,28,0,0,0,0,0,0
1746,DeAndre Smelter,SF,WR,16,LAR,24,32,0,0,0,0,0,0
1746,Pharoh Cooper,LAR,WR,16,SF,11,18.6,0,0,0,0,0,0
1746,Paul McRoberts,LAR,WR,16,SF,25,42.4,0,0,0,0,0,0
1746,Wendall Williams,HOU,WR,16,CIN,1,1.6,0,0,0,0,0,0
1746,Darrius Heyward-Bey,PIT,WR,16,BAL,0,0,0,0,0,0,0,0
1746,Kamar Aiken,BAL,WR,16,PIT,33,44,0,6.1,0,6.1,0,0
1746,Chris Moore,BAL,WR,16,PIT,0,0,0,0,0,0,0,0
1746,Cody Latimer,DEN,WR,16,KC,29,48.3,0,6.9,0,6.9,0,0
1746,De'Anthony Thomas,KC,WR,16,DEN,0,0,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,16,DEN,0,0,0,0,0,0,0,0
1746,Vince Mayle,DAL,WR,16,DET,1,1.8,0,0,0,0,0,0
1746,Lucky Whitehead,DAL,WR,16,DET,4,7,0,0,0,0,0,0
1746,Devin Hester,BAL,WR,10,CLE,0,0,0,0,0,0,0,0
1746,Andrew Hawkins,CLE,WR,10,BAL,28,56,0,0,0,0,0,0
1746,Ricardo Louis,CLE,WR,10,BAL,3,6,0,0,0,0,0,0
1746,Rashard Higgins,CLE,WR,10,BAL,8,16,0,0,0,0,0,0
1746,Harry Douglas,TEN,WR,10,GB,9,15,0,0,0,0,0,0
1746,Marc Mariani,TEN,WR,10,GB,12,20,0,0,0,0,0,0
1746,Jeff Janis,GB,WR,10,TEN,10,12.8,0,30,0,30,0,0
1746,Charles Johnson,MIN,WR,10,WAS,13,19.4,0,0,0,0,0,0
1746,Rashad Ross,WAS,WR,10,MIN,4,6.3,0,0,0,0,0,0
1746,Ryan Grant,WAS,WR,10,MIN,49,77.8,0,6.1,0,6.1,0,0
1746,Deonte Thompson,CHI,WR,10,TB,1,1.8,0,0,0,0,0,0
1746,Josh Bellamy,CHI,WR,10,TB,1,1.8,0,100,0,100,0,0
1746,Brenton Bersin,CAR,WR,10,KC,1,1.4,0,0,0,0,0,0
1746,De'Anthony Thomas,KC,WR,10,CAR,9,14.1,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,10,CAR,0,0,0,0,0,0,0,0
1746,Eric Weems,ATL,WR,10,PHI,0,0,0,0,0,0,0,0
1746,Dorial Green-Beckham,PHI,WR,10,ATL,44,55.7,0,0,0,0,0,0
1746,Justin Hardy,ATL,WR,10,PHI,1,2,0,0,0,0,0,0
1746,Bryce Treggs,PHI,WR,10,ATL,15,19,0,0,0,0,0,0
1746,Bradley Marquez,LAR,WR,10,NYJ,7,10.3,0,0,0,0,0,0
1746,Jalin Marshall,NYJ,WR,10,LAR,11,18.3,0,0,0,0,0,0
1746,Mike Thomas,LAR,WR,10,NYJ,4,5.9,0,0,0,0,0,0
1746,Jordan Norwood,DEN,WR,10,NO,46,54.8,0,0,0,0,0,0
1746,Bennie Fowler,DEN,WR,10,NO,10,11.9,0,0,0,0,0,0
1746,Cody Latimer,DEN,WR,10,NO,1,1.2,0,0,0,0,0,0
1746,Michael Thomas,NO,WR,10,DEN,44,86.3,0,13.6,9.1,13.6,6,13.6
1746,Jake Lampman,NO,WR,10,DEN,0,0,0,0,0,0,0,0
1746,Arrelious Benn,JAX,WR,10,HOU,11,14.1,0,0,0,0,0,0
1746,Rashad Greene,JAX,WR,10,HOU,6,7.7,0,0,0,0,0,0
1746,Keith Mumphery,HOU,WR,10,JAX,20,31.7,0,0,0,0,0,0
1746,Neal Sterling,JAX,WR,10,HOU,0,0,0,0,0,0,0,0
1746,Isaiah Burse,LAC,WR,10,MIA,4,5.2,0,25,0,25,0,0
1746,Tony Lippett,MIA,WR,10,LAC,0,0,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,10,LAC,0,0,0,0,0,0,0,0
1746,Brice Butler,DAL,WR,10,PIT,16,24.6,0,0,0,0,0,0
1746,Sammie Coates,PIT,WR,10,DAL,2,2.7,0,50,0,50,0,0
1746,Brittan Golden,ARI,WR,10,SF,0,0,0,0,0,0,0,0
1746,Chris Harper,SF,WR,10,ARI,17,27,0,5.9,0,5.9,0,0
1746,Aaron Burbridge,SF,WR,10,ARI,1,1.6,0,0,0,0,0,0
1746,Matthew Slater,NE,WR,10,SEA,7,10.4,0,0,0,0,0,0
1746,Chris Hogan,NE,WR,10,SEA,32,47.8,0,9.4,0,9.4,0,0
1746,Dwayne Harris,NYG,WR,10,CIN,2,2.7,0,0,0,0,0,0
1746,Cody Core,CIN,WR,10,NYG,7,12.1,0,0,0,0,0,0
1746,Alex Erickson,CIN,WR,10,NYG,0,0,0,0,0,0,0,0
1746,Jarius Wright,MIN,WR,12,DET,5,8.5,0,0,0,0,0,0
1746,Laquon Treadwell,MIN,WR,12,DET,34,57.6,0,0,0,0,0,0
1746,Brice Butler,DAL,WR,12,WAS,12,21.4,0,16.7,0,16.7,0,0
1746,Ryan Grant,WAS,WR,12,DAL,13,17.3,0,7.7,0,7.7,0,0
1746,Vince Mayle,DAL,WR,12,WAS,10,17.9,0,0,0,0,0,0
1746,Sammie Coates,PIT,WR,12,IND,10,18.5,0,30,0,30,0,0
1746,Chester Rogers,IND,WR,12,PIT,27,42.9,0,3.7,0,3.7,0,0
1746,Marc Mariani,TEN,WR,12,CHI,0,0,0,0,0,0,0,0
1746,Kendall Wright,TEN,WR,12,CHI,16,27.6,0,6.2,0,6.2,0,0
1746,Arrelious Benn,JAX,WR,12,BUF,3,4.4,0,0,0,0,0,0
1746,Bryan Walters,JAX,WR,12,BUF,9,13.2,0,0,0,0,0,0
1746,Rashad Greene,JAX,WR,12,BUF,0,0,0,0,0,0,0,0
1746,Devin Hester,BAL,WR,12,CIN,0,0,0,0,0,0,0,0
1746,Chris Moore,BAL,WR,12,CIN,4,5.9,0,0,0,0,0,0
1746,Cody Core,CIN,WR,12,BAL,11,14.7,0,9.1,0,9.1,0,0
1746,Eric Weems,ATL,WR,12,ARI,2,2.9,0,0,0,0,0,0
1746,Aldrick Robinson,ATL,WR,12,ARI,13,18.6,0,0,0,0,0,0
1746,Andrew Hawkins,CLE,WR,12,NYG,30,40,0,6.7,0,6.7,0,0
1746,Ricardo Louis,CLE,WR,12,NYG,4,5.3,0,0,0,0,0,0
1746,Brandin Cooks,NO,WR,12,LAR,45,60.8,0,0,0,0,0,0
1746,Pharoh Cooper,LAR,WR,12,NO,14,26.4,0,0,0,0,0,0
1746,Mike Thomas,LAR,WR,12,NO,6,11.3,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,12,SF,0,0,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,12,SF,2,3.4,0,0,0,0,0,0
1746,Aaron Burbridge,SF,WR,12,MIA,10,12.8,0,0,0,0,0,0
1746,Isaiah Burse,LAC,WR,12,HOU,0,0,0,0,0,0,0,0
1746,Keith Mumphery,HOU,WR,12,LAC,3,4.3,0,0,0,0,0,0
1746,Freddie Martino,TB,WR,12,SEA,6,9,0,0,0,0,0,0
1746,Tanner McEvoy,SEA,WR,12,TB,2,3,0,0,0,0,0,0
1746,Andre Holmes,OAK,WR,12,CAR,11,14.9,0,9.1,0,9.1,0,0
1746,Corey Brown,CAR,WR,12,OAK,30,46.2,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,12,DEN,0,0,0,0,0,0,0,0
1746,Jeremy Ross,NYJ,WR,12,NE,0,0,0,0,0,0,0,0
1746,Trevor Davis,GB,WR,12,PHI,0,0,0,0,0,0,0,0
1746,Geronimo Allison,GB,WR,12,PHI,5,7,0,0,0,0,0,0
1746,Paul Turner,PHI,WR,12,GB,23,39,0,0,0,0,0,0
1746,Corey Brown,CAR,WR,11,NO,23,37.1,0,13,0,13,0,0
1746,Jake Lampman,NO,WR,11,CAR,0,0,0,0,0,0,0,0
1746,Sammie Coates,PIT,WR,11,CLE,1,1.4,0,0,0,0,0,0
1746,Ricardo Louis,CLE,WR,11,PIT,5,7.6,0,20,0,20,0,0
1746,Rashard Higgins,CLE,WR,11,PIT,17,25.8,0,5.9,0,5.9,0,0
1746,Devin Hester,BAL,WR,11,DAL,0,0,0,0,0,0,0,0
1746,Breshad Perriman,BAL,WR,11,DAL,23,41.8,0,0,0,0,0,0
1746,Vince Mayle,DAL,WR,11,BAL,7,9.9,0,0,0,0,0,0
1746,Darren Waller,BAL,WR,11,DAL,14,25.5,0,0,0,0,0,0
1746,Lucky Whitehead,DAL,WR,11,BAL,6,8.5,0,0,0,0,0,0
1746,Chris Moore,BAL,WR,11,DAL,1,1.8,0,0,0,0,0,0
1746,Arrelious Benn,JAX,WR,11,DET,2,3,0,0,0,0,0,0
1746,Rashad Greene,JAX,WR,11,DET,6,9.1,0,0,0,0,0,0
1746,Neal Sterling,JAX,WR,11,DET,0,0,0,0,0,0,0,0
1746,Marc Mariani,TEN,WR,11,IND,0,0,0,0,0,0,0,0
1746,Chester Rogers,IND,WR,11,TEN,1,1.7,0,0,0,0,0,0
1746,AJ Green,CIN,WR,11,BUF,2,2.7,0,50,0,50,0,0
1746,Justin Hunter,BUF,WR,11,CIN,21,32.3,0,0,0,0,0,0
1746,De'Anthony Thomas,KC,WR,11,TB,3,5.7,0,0,0,0,0,0
1746,Freddie Martino,TB,WR,11,KC,12,15.6,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,11,TB,0,0,0,0,0,0,0,0
1746,Dwayne Harris,NYG,WR,11,CHI,2,3,0,0,0,0,0,0
1746,Charles Johnson,MIN,WR,11,ARI,13,22.4,0,0,0,0,0,0
1746,Brittan Golden,ARI,WR,11,MIN,6,8.1,0,0,0,0,0,0
1746,John Brown,ARI,WR,11,MIN,60,81.1,0,6.7,0,6.7,0,0
1746,JJ Nelson,ARI,WR,11,MIN,30,40.5,0,16.7,3.3,16.7,1,3.3
1746,Laquon Treadwell,MIN,WR,11,ARI,6,10.3,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,11,LAR,0,0,0,0,0,0,0,0
1746,Bradley Marquez,LAR,WR,11,MIA,3,4.8,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,11,LAR,2,3.3,0,0,0,0,0,0
1746,Jakeem Grant,MIA,WR,11,LAR,0,0,0,0,0,0,0,0
1746,Mike Thomas,LAR,WR,11,MIA,0,0,0,0,0,0,0,0
1746,Matthew Slater,NE,WR,11,SF,0,0,0,0,0,0,0,0
1746,Jeremy Kerley,SF,WR,11,NE,42,67.7,0,14.3,0,14.3,0,0
1746,Rod Streater,SF,WR,11,NE,7,11.3,0,14.3,0,14.3,0,0
1746,Aaron Burbridge,SF,WR,11,NE,29,46.8,0,3.4,0,3.4,0,0
1746,Tanner McEvoy,SEA,WR,11,PHI,10,14.9,0,0,0,0,0,0
1746,Bryce Treggs,PHI,WR,11,SEA,9,11.2,0,22.2,0,22.2,0,0
1746,Jeff Janis,GB,WR,11,WAS,2,2.9,0,50,0,50,0,0
1746,Trevor Davis,GB,WR,11,WAS,2,2.9,0,0,0,0,0,0
1746,Geronimo Allison,GB,WR,11,WAS,11,15.7,0,9.1,0,9.1,0,0
1746,Andre Holmes,OAK,WR,11,HOU,13,24.5,0,0,0,0,0,0
1746,Eric Weems,ATL,WR,9,TB,2,2.7,0,0,0,0,0,0
1746,Aldrick Robinson,ATL,WR,9,TB,15,20.5,0,0,0,0,0,0
1746,Justin Hardy,ATL,WR,9,TB,10,13.7,0,0,0,0,0,0
1746,Devin Hester,BAL,WR,9,PIT,0,0,0,0,0,0,0,0
1746,Darrius Heyward-Bey,PIT,WR,9,BAL,5,7.2,0,40,0,40,0,0
1746,Cobi Hamilton,PIT,WR,9,BAL,18,26.1,0,5.6,0,5.6,0,0
1746,Sammie Coates,PIT,WR,9,BAL,45,65.2,0,11.1,0,11.1,0,0
1746,Ricardo Louis,CLE,WR,9,DAL,2,4.5,0,0,0,0,0,0
1746,Rashard Higgins,CLE,WR,9,DAL,4,9.1,0,0,0,0,0,0
1746,Jeremy Maclin,KC,WR,9,JAX,2,3.4,0,50,0,50,0,0
1746,Allen Hurns,JAX,WR,9,KC,42,54.5,0,9.5,0,9.5,0,0
1746,De'Anthony Thomas,KC,WR,9,JAX,10,17.2,0,0,0,0,0,0
1746,Demarcus Robinson,KC,WR,9,JAX,0,0,0,0,0,0,0,0
1746,Tony Lippett,MIA,WR,9,NYJ,0,0,0,0,0,0,0,0
1746,Leonte Carroo,MIA,WR,9,NYJ,33,52.4,0,3,0,3,0,0
1746,Jakeem Grant,MIA,WR,9,NYJ,4,6.3,0,25,0,25,0,0
1746,Charone Peake,NYJ,WR,9,MIA,20,34.5,0,0,0,0,0,0
1746,Dwayne Harris,NYG,WR,9,PHI,16,25,0,0,0,0,0,0
1746,Dorial Green-Beckham,PHI,WR,9,NYG,49,65.3,0,10.2,0,10.2,0,0
1746,Brenton Bersin,CAR,WR,9,LAR,2,3.1,0,0,0,0,0,0
1746,Bradley Marquez,LAR,WR,9,CAR,1,1.5,0,100,0,100,0,0
1746,Mike Thomas,LAR,WR,9,CAR,2,2.9,0,0,0,0,0,0
1746,Rod Streater,SF,WR,9,NO,6,10,0,0,0,0,0,0
1746,Je'Ron Hamm,SF,WR,9,NO,0,0,0,0,0,0,0,0
1746,Aaron Burbridge,SF,WR,9,NO,15,25,0,13.3,0,13.3,0,0
1746,Jake Lampman,NO,WR,9,SF,0,0,0,0,0,0,0,0
1746,Marc Mariani,TEN,WR,9,LAC,0,0,0,0,0,0,0,0
1746,Griff Whalen,LAC,WR,9,TEN,49,61.2,0,0,0,0,0,0
1746,Isaiah Burse,LAC,WR,9,TEN,1,1.2,0,0,0,0,0,0
1746,Devin Street,IND,WR,9,GB,1,1.5,0,0,0,0,0,0
1746,Trevor Davis,GB,WR,9,IND,5,7.2,0,0,0,0,0,0
1746,Geronimo Allison,GB,WR,9,IND,7,10.1,0,14.3,0,14.3,0,0
