Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
267,Javorius Allen,BAL,RB,14,SEA,0,0,0,0,3,2,18,0,0,0,3.8,3.8
268,Jamaal Charles,KC,RB,2,DEN,3,18,6,0,3,3,-4,0,1,1,3.4,3.4
269,Javorius Allen,BAL,RB,8,LAC,1,3,3,0,1,1,19,0,0,0,3.2,3.2
269,Chris Thompson,WAS,RB,5,ATL,0,0,0,0,2,2,12,0,0,0,3.2,3.2
271,Mike Davis,SF,RB,2,PIT,5,7,1.4,0,3,2,4,0,0,0,3.1,3.1
272,Jonathan Stewart,CAR,RB,9,GB,3,18,6,0,1,1,2,0,0,0,3,3
272,Denard Robinson,JAX,RB,16,NO,2,11,5.5,0,2,1,9,0,0,0,3,3
272,Javorius Allen,BAL,RB,13,MIA,4,9,2.2,0,2,2,1,0,0,0,3,3
275,Chris Thompson,WAS,RB,6,NYJ,3,6,2,0,1,1,13,0,0,0,2.9,2.9
276,Melvin Gordon,LAC,RB,12,JAX,5,27,5.4,0,0,0,0,0,0,0,2.7,2.7
276,Mark Ingram,NO,RB,4,DAL,4,14,3.5,0,1,1,3,0,0,0,2.7,2.7
276,Matt Jones,WAS,RB,14,CHI,2,11,5.5,0,1,1,6,0,0,0,2.7,2.7
276,Mark Ingram,NO,RB,1,ARI,2,3,1.5,0,2,2,4,0,0,0,2.7,2.7
276,Ty Montgomery,GB,RB,2,SEA,0,0,0,0,2,2,7,0,0,0,2.7,2.7
281,Mark Ingram,NO,RB,9,TEN,4,2,0.5,0,1,1,14,0,0,0,2.6,2.6
281,John Kuhn,GB,FB,14,DAL,1,2,2,0,1,1,14,0,0,0,2.6,2.6
281,Kendall Gaskins,SF,FB,15,CIN,1,0,0,0,1,1,16,0,0,0,2.6,2.6
284,DeMarco Murray,PHI,RB,2,DAL,3,11,3.7,0,1,1,4,0,0,0,2.5,2.5
284,Bilal Powell,NYJ,RB,16,NE,1,5,5,0,1,1,10,0,0,0,2.5,2.5
284,Austin Johnson,NO,FB,1,ARI,0,0,0,0,2,2,5,0,0,0,2.5,2.5
284,Shaun Draughn,SF,RB,11,SEA,1,2,2,0,3,2,3,0,0,0,2.5,2.5
288,TJ Yeldon,JAX,RB,2,MIA,6,24,4,0,0,0,0,0,0,0,2.4,2.4
288,TJ Yeldon,JAX,RB,7,BUF,3,5,1.7,0,1,1,9,0,0,0,2.4,2.4
288,Justin Forsett,BAL,RB,8,LAC,3,9,3,0,1,1,5,0,0,0,2.4,2.4
288,Jonathan Grimes,HOU,RB,13,BUF,1,3,3,0,1,1,11,0,0,0,2.4,2.4
288,Mike Gillislee,BUF,RB,16,DAL,0,0,0,0,1,1,14,0,0,0,2.4,2.4
288,Adrian Peterson,MIN,RB,2,DET,12,15,1.2,0,1,1,9,0,2,1,2.4,2.4
294,Chris Johnson,ARI,RB,2,CHI,6,23,3.8,0,0,0,0,0,0,0,2.3,2.3
294,Giovani Bernard,CIN,RB,2,LAC,6,23,3.8,0,0,0,0,0,0,0,2.3,2.3
294,Chris Thompson,WAS,RB,9,NE,0,0,0,0,1,1,13,0,0,0,2.3,2.3
294,James White,NE,RB,7,NYJ,1,1,1,0,2,1,12,0,0,0,2.3,2.3
294,Toby Gerhart,JAX,RB,6,HOU,3,5,1.7,0,2,1,8,0,0,0,2.3,2.3
294,DeAngelo Williams,PIT,RB,13,IND,3,11,3.7,0,2,1,2,0,0,0,2.3,2.3
294,Andre Ellington,ARI,RB,10,SEA,0,0,0,0,1,1,13,0,0,0,2.3,2.3
301,DeAngelo Williams,PIT,RB,1,NE,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
301,Joique Bell,DET,RB,11,OAK,5,22,4.4,0,0,0,0,0,0,0,2.2,2.2
301,Doug Martin,TB,RB,11,PHI,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
301,Roy Helu,OAK,RB,3,CLE,0,0,0,0,1,1,12,0,0,0,2.2,2.2
301,Darren Sproles,PHI,RB,9,DAL,1,5,5,0,1,1,7,0,0,0,2.2,2.2
301,Bilal Powell,NYJ,RB,11,HOU,0,0,0,0,1,1,12,0,0,0,2.2,2.2
301,Doug Martin,TB,RB,7,WAS,3,2,0.7,0,1,1,10,0,0,0,2.2,2.2
301,Branden Oliver,LAC,RB,7,OAK,1,4,4,0,1,1,8,0,0,0,2.2,2.2
301,Khiry Robinson,NO,RB,5,PHI,0,0,0,0,2,2,2,0,0,0,2.2,2.2
310,Matt Jones,WAS,RB,10,NO,5,21,4.2,0,0,0,0,0,0,0,2.1,2.1
310,Bobby Rainey,TB,RB,1,TEN,1,7,7,0,1,1,4,0,0,0,2.1,2.1
310,Mike Tolbert,CAR,FB,2,HOU,1,4,4,0,2,1,7,0,0,0,2.1,2.1
310,Bishop Sankey,TEN,RB,5,BUF,1,3,3,0,1,1,8,0,0,0,2.1,2.1
310,Jay Ajayi,MIA,RB,12,NYJ,1,0,0,0,1,1,11,0,0,0,2.1,2.1
310,Alfred Morris,WAS,RB,6,NYJ,2,0,0,0,1,1,11,0,0,0,2.1,2.1
310,Charles Sims,TB,RB,10,DAL,1,5,5,0,1,1,6,0,0,0,2.1,2.1
317,LeSean McCoy,BUF,RB,7,JAX,0,0,0,0,0,0,0,0,0,0,2,2
317,Giovani Bernard,CIN,RB,1,OAK,2,7,3.5,0,1,1,3,0,0,0,2,2
317,Benjamin Cunningham,LAR,RB,7,CLE,1,0,0,0,1,1,10,0,0,0,2,2
317,Duke Johnson,CLE,RB,14,SF,1,4,4,0,1,1,6,0,0,0,2,2
317,Shane Vereen,NYG,RB,14,MIA,0,0,0,0,1,1,10,0,0,0,2,2
322,Ryan Mathews,PHI,RB,3,NYJ,3,19,6.3,0,0,0,0,0,0,0,1.9,1.9
322,Adrian Peterson,MIN,RB,10,OAK,3,19,6.3,0,0,0,0,0,0,0,1.9,1.9
322,Ameer Abdullah,DET,RB,2,MIN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
322,Jerick McKinnon,MIN,RB,9,LAR,0,0,0,0,1,1,9,0,0,0,1.9,1.9
322,Terron Ward,ATL,RB,12,MIN,4,1,0.2,0,2,1,8,0,0,0,1.9,1.9
322,Charcandrick West,KC,RB,6,MIN,2,3,1.5,0,1,1,6,0,0,0,1.9,1.9
322,Chris Ivory,NYJ,RB,8,OAK,1,0,0,0,1,1,9,0,0,0,1.9,1.9
329,LeSean McCoy,BUF,RB,1,IND,3,18,6,0,0,0,0,0,0,0,1.8,1.8
329,Giovani Bernard,CIN,RB,5,SEA,3,18,6,0,0,0,0,0,0,0,1.8,1.8
329,Devonta Freeman,ATL,RB,1,PHI,3,-2,-0.7,0,1,1,10,0,0,0,1.8,1.8
329,Theo Riddick,DET,RB,2,MIN,0,0,0,0,1,1,8,0,0,0,1.8,1.8
329,Dion Lewis,NE,RB,9,WAS,0,0,0,0,1,1,8,0,0,0,1.8,1.8
329,Duke Johnson,CLE,RB,16,KC,1,0,0,0,1,1,8,0,0,0,1.8,1.8
335,Isaiah Crowell,CLE,RB,3,OAK,3,17,5.7,0,0,0,0,0,0,0,1.7,1.7
335,Giovani Bernard,CIN,RB,3,BAL,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
335,Jerick McKinnon,MIN,RB,7,DET,3,17,5.7,0,0,0,0,0,0,0,1.7,1.7
335,Ameer Abdullah,DET,RB,7,MIN,2,17,8.5,0,0,0,0,0,0,0,1.7,1.7
335,Jonas Gray,MIA,RB,6,TEN,6,17,2.8,0,0,0,0,0,0,0,1.7,1.7
335,Chris Johnson,ARI,RB,8,CLE,5,17,3.4,0,0,0,0,0,0,0,1.7,1.7
335,Lance Dunbar,DAL,RB,1,NYG,0,0,0,0,1,1,7,0,0,0,1.7,1.7
335,Bruce Miller,SF,FB,2,PIT,0,0,0,0,2,1,7,0,0,0,1.7,1.7
335,Matt Forte,CHI,RB,2,ARI,1,-2,-2,0,1,1,9,0,0,0,1.7,1.7
335,Javorius Allen,BAL,RB,2,OAK,1,5,5,0,1,1,2,0,0,0,1.7,1.7
335,Zach Line,MIN,FB,11,GB,0,0,0,0,1,1,7,0,0,0,1.7,1.7
335,Fred Jackson,SEA,RB,7,SF,0,0,0,0,1,1,7,0,0,0,1.7,1.7
335,Justin Forsett,BAL,RB,6,SF,3,3,1,0,1,1,4,0,0,0,1.7,1.7
335,Jeremy Hill,CIN,RB,8,PIT,1,-1,-1,0,1,1,8,0,0,0,1.7,1.7
335,Darren McFadden,DAL,RB,8,SEA,1,4,4,0,1,1,3,0,0,0,1.7,1.7
335,Damien Williams,MIA,RB,16,IND,0,0,0,0,1,1,7,0,0,0,1.7,1.7
335,Zurlon Tipton,IND,RB,14,JAX,0,0,0,0,1,1,7,0,0,0,1.7,1.7
352,Tevin Coleman,ATL,RB,12,MIN,2,16,8,0,1,0,0,0,0,0,1.6,1.6
352,Mike Tolbert,CAR,FB,1,JAX,0,0,0,0,1,1,6,0,0,0,1.6,1.6
352,Fred Jackson,SEA,RB,11,SF,1,4,4,0,1,1,2,0,0,0,1.6,1.6
352,Marcel Reece,OAK,FB,7,LAC,0,0,0,0,1,1,6,0,0,0,1.6,1.6
352,David Johnson,ARI,RB,7,BAL,1,-2,-2,0,1,1,8,0,0,0,1.6,1.6
352,Darren Sproles,PHI,RB,15,ARI,3,1,0.3,0,1,1,5,0,0,0,1.6,1.6
358,Alfred Morris,WAS,RB,1,MIA,3,15,5,0,0,0,0,0,0,0,1.5,1.5
358,Charles Sims,TB,RB,13,ATL,2,15,7.5,0,0,0,0,0,0,0,1.5,1.5
358,LeSean McCoy,BUF,RB,13,HOU,7,15,2.1,0,0,0,0,0,0,0,1.5,1.5
358,Chris Thompson,WAS,RB,4,PHI,0,0,0,0,1,1,5,0,0,0,1.5,1.5
358,Shaun Draughn,CLE,RB,4,LAC,1,6,6,0,1,1,-1,0,0,0,1.5,1.5
358,Chris Johnson,ARI,RB,4,LAR,4,-1,-0.2,0,1,1,6,0,0,0,1.5,1.5
358,Ronnie Hillman,DEN,RB,5,OAK,0,0,0,0,2,1,5,0,0,0,1.5,1.5
358,Jonathan Grimes,HOU,RB,3,TB,0,0,0,0,1,1,5,0,0,0,1.5,1.5
358,Charles Sims,TB,RB,12,IND,1,-2,-2,0,1,1,7,0,0,0,1.5,1.5
358,Rashad Jennings,NYG,RB,12,WAS,0,0,0,0,1,1,5,0,0,0,1.5,1.5
358,Theo Riddick,DET,RB,7,MIN,0,0,0,0,2,1,5,0,0,0,1.5,1.5
358,CJ Anderson,DEN,RB,8,GB,0,0,0,0,1,1,5,0,0,0,1.5,1.5
358,Bilal Powell,NYJ,RB,13,NYG,1,-4,-4,0,2,1,9,0,0,0,1.5,1.5
358,Theo Riddick,DET,RB,14,LAR,0,0,0,0,1,1,5,0,0,0,1.5,1.5
358,Jeremy Hill,CIN,RB,14,PIT,1,2,2,0,1,1,3,0,0,0,1.5,1.5
358,Charles Sims,TB,RB,15,LAR,1,-2,-2,0,1,1,7,0,0,0,1.5,1.5
358,Isaiah Crowell,CLE,RB,15,SEA,3,5,1.7,0,1,1,0,0,0,0,1.5,1.5
358,Travaris Cadet,SF,RB,15,CIN,0,0,0,0,1,1,5,0,0,0,1.5,1.5
376,Devonta Freeman,ATL,RB,7,TEN,3,14,4.7,0,0,0,0,0,0,0,1.4,1.4
376,Jonathan Grimes,HOU,RB,1,KC,2,2,1,0,1,1,2,0,0,0,1.4,1.4
376,Duke Johnson,CLE,RB,5,BAL,1,0,0,0,2,1,4,0,0,0,1.4,1.4
376,CJ Anderson,DEN,RB,9,IND,0,0,0,0,1,1,4,0,0,0,1.4,1.4
376,Jonathan Grimes,HOU,RB,11,NYJ,0,0,0,0,1,1,4,0,0,0,1.4,1.4
376,Theo Riddick,DET,RB,8,KC,1,4,4,0,1,1,0,0,0,0,1.4,1.4
376,Theo Riddick,DET,RB,16,SF,0,0,0,0,2,1,4,0,0,0,1.4,1.4
376,Stepfan Taylor,ARI,RB,14,MIN,1,0,0,0,1,1,4,0,0,0,1.4,1.4
376,James White,NE,RB,15,TEN,0,0,0,0,1,1,4,0,0,0,1.4,1.4
376,Melvin Gordon,LAC,RB,15,MIA,2,-2,-1,0,1,1,6,0,0,0,1.4,1.4
386,Mike Tolbert,CAR,FB,3,NO,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
386,Jonas Gray,MIA,RB,3,BUF,3,13,4.3,0,0,0,0,0,0,0,1.3,1.3
386,Khiry Robinson,NO,RB,6,ATL,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
386,Jay Ajayi,MIA,RB,16,IND,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
386,Damien Williams,MIA,RB,1,WAS,1,0,0,0,1,1,3,0,0,0,1.3,1.3
386,Khiry Robinson,NO,RB,1,ARI,0,0,0,0,1,1,3,0,0,0,1.3,1.3
386,Todd Gurley,LAR,RB,4,ARI,3,-5,-1.7,0,1,1,8,0,0,0,1.3,1.3
386,Dan Herron,BUF,RB,7,JAX,0,0,0,0,1,1,3,0,0,0,1.3,1.3
386,CJ Anderson,DEN,RB,6,CLE,3,0,0,0,1,1,3,0,0,0,1.3,1.3
386,Melvin Gordon,LAC,RB,14,KC,0,0,0,0,1,1,3,0,0,0,1.3,1.3
396,Denard Robinson,JAX,RB,11,TEN,5,12,2.4,0,0,0,0,0,0,0,1.2,1.2
396,Matt Forte,CHI,RB,12,GB,5,12,2.4,0,0,0,0,0,0,0,1.2,1.2
396,Akeem Hunt,HOU,RB,12,NO,1,12,12,0,0,0,0,0,0,0,1.2,1.2
396,Charles Sims,TB,RB,7,WAS,4,12,3,0,0,0,0,0,0,0,1.2,1.2
396,Giovani Bernard,CIN,RB,8,PIT,1,12,12,0,0,0,0,0,0,0,1.2,1.2
396,Alfred Morris,WAS,RB,16,PHI,3,12,4,0,0,0,0,0,0,0,1.2,1.2
396,Christine Michael,SEA,RB,15,CLE,2,12,6,0,0,0,0,0,0,0,1.2,1.2
396,Marshawn Lynch,SEA,RB,1,LAR,1,-1,-1,0,2,1,3,0,0,0,1.2,1.2
396,Doug Martin,TB,RB,1,TEN,1,0,0,0,1,1,2,0,0,0,1.2,1.2
396,Ameer Abdullah,DET,RB,11,OAK,1,0,0,0,2,1,2,0,0,0,1.2,1.2
396,James Starks,GB,RB,13,DET,1,3,3,0,1,1,-1,0,1,0,1.2,1.2
396,Tommy Bohanon,NYJ,FB,14,TEN,0,0,0,0,1,1,2,0,0,0,1.2,1.2
396,Darrel Young,WAS,FB,14,CHI,0,0,0,0,1,1,2,0,0,0,1.2,1.2
409,Le'Veon Bell,PIT,RB,6,ARI,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
409,Fozzy Whittaker,CAR,RB,13,NO,1,11,11,0,0,0,0,0,0,0,1.1,1.1
409,Alfred Blue,HOU,RB,16,TEN,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
409,Kyle Juszczyk,BAL,FB,1,DEN,0,0,0,0,1,1,1,0,0,0,1.1,1.1
409,Damien Williams,MIA,RB,4,NYJ,0,0,0,0,1,1,1,0,0,0,1.1,1.1
409,Alfred Morris,WAS,RB,4,PHI,2,0,0,0,1,1,1,0,0,0,1.1,1.1
409,James White,NE,RB,12,DEN,1,1,1,0,1,1,0,0,0,0,1.1,1.1
409,Taiwan Jones,OAK,RB,7,LAC,0,0,0,0,1,1,1,0,0,0,1.1,1.1
409,John Kuhn,GB,FB,6,LAC,0,0,0,0,1,1,1,0,0,0,1.1,1.1
409,Shane Vereen,NYG,RB,10,NE,0,0,0,0,1,1,1,0,0,0,1.1,1.1
419,Doug Martin,TB,RB,2,NO,4,10,2.5,0,0,0,0,0,0,0,1,1
419,Josh Robinson,IND,RB,2,NYJ,2,10,5,0,0,0,0,0,0,0,1,1
419,TJ Yeldon,JAX,RB,4,IND,3,10,3.3,0,0,0,0,0,0,0,1,1
419,Charles Sims,TB,RB,5,JAX,3,10,3.3,0,0,0,0,0,0,0,1,1
419,Jeremy Hill,CIN,RB,3,BAL,4,10,2.5,0,0,0,0,0,0,0,1,1
419,Tevin Coleman,ATL,RB,11,IND,6,10,1.7,0,0,0,0,0,0,0,1,1
419,Ronnie Hillman,DEN,RB,11,CHI,4,10,2.5,0,0,0,0,0,0,0,1,1
419,Jamize Olawale,OAK,FB,12,TEN,1,10,10,0,1,0,0,0,0,0,1,1
419,Duke Johnson,CLE,RB,12,BAL,2,10,5,0,1,0,0,0,0,0,1,1
419,Theo Riddick,DET,RB,6,CHI,2,10,5,0,0,0,0,0,0,0,1,1
419,Ameer Abdullah,DET,RB,16,SF,2,10,5,0,0,0,0,0,0,0,1,1
419,Frank Gore,IND,RB,14,JAX,3,10,3.3,0,2,0,0,0,0,0,1,1
419,Darren McFadden,DAL,RB,15,NYJ,2,10,5,0,0,0,0,0,0,0,1,1
419,Marshawn Lynch,SEA,RB,2,GB,1,-1,-1,0,1,1,1,0,0,0,1,1
419,Matt Asiata,MIN,RB,7,DET,0,0,0,0,1,1,0,0,0,0,1,1
419,Malcolm Johnson,CLE,FB,6,DEN,0,0,0,0,1,1,0,0,0,0,1,1
419,CJ Spiller,NO,RB,13,CAR,0,0,0,0,1,1,0,0,0,0,1,1
419,Dexter McCluster,TEN,RB,9,NO,2,3,1.5,0,1,1,7,0,1,1,1,1
437,Dion Lewis,NE,RB,1,PIT,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
437,Zach Zenner,DET,RB,4,SEA,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
437,Javorius Allen,BAL,RB,5,CLE,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
437,Jarryd Hayne,SF,RB,5,NYG,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
437,Giovani Bernard,CIN,RB,9,CLE,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
437,Matt Forte,CHI,RB,16,TB,2,9,4.5,0,1,0,0,0,0,0,0.9,0.9
437,Matt Asiata,MIN,RB,16,NYG,3,9,3,0,0,0,0,0,0,0,0.9,0.9
437,Bryce Brown,SEA,RB,15,CLE,3,9,3,0,0,0,0,0,0,0,0.9,0.9
437,Kyle Juszczyk,BAL,FB,11,LAR,1,1,1,0,1,1,-2,0,0,0,0.9,0.9
446,LeSean McCoy,BUF,RB,2,NE,2,8,4,0,0,0,0,0,0,0,0.8,0.8
446,Justin Forsett,BAL,RB,2,OAK,5,8,1.6,0,0,0,0,0,0,0,0.8,0.8
446,Alfred Morris,WAS,RB,5,ATL,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
446,Jay Prosch,HOU,FB,3,TB,2,8,4,0,0,0,0,0,0,0,0.8,0.8
446,Lamar Miller,MIA,RB,3,BUF,1,8,8,0,0,0,0,0,0,0,0.8,0.8
446,CJ Anderson,DEN,RB,3,DET,4,8,2,0,0,0,0,0,0,0,0.8,0.8
446,Doug Martin,TB,RB,9,NYG,4,8,2,0,1,0,0,0,0,0,0.8,0.8
446,Todd Gurley,LAR,RB,12,CIN,1,8,8,0,0,0,0,0,0,0,0.8,0.8
446,Le'Veon Bell,PIT,RB,7,KC,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
446,DuJuan Harris,SF,RB,16,DET,1,8,8,0,0,0,0,0,0,0,0.8,0.8
446,Alfred Morris,WAS,RB,10,NO,2,8,4,0,0,0,0,0,0,0,0.8,0.8
446,Jeremy Langford,CHI,RB,14,WAS,1,8,8,0,2,0,0,0,0,0,0.8,0.8
446,Duke Johnson,CLE,RB,7,LAR,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
446,Todd Gurley,LAR,RB,8,SF,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
446,Frank Gore,IND,RB,4,JAX,4,3,0.8,0,1,1,5,0,1,1,0.8,0.8
461,Isaiah Crowell,CLE,RB,1,NYJ,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,CJ Spiller,NO,RB,2,TB,1,7,7,0,0,0,0,0,0,0,0.7,0.7
461,Mike Tolbert,CAR,FB,4,TB,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Cameron Artis-Payne,CAR,RB,4,TB,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
461,Todd Gurley,LAR,RB,5,GB,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Bishop Sankey,TEN,RB,3,IND,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Taiwan Jones,OAK,RB,3,CLE,1,7,7,0,0,0,0,0,0,0,0.7,0.7
461,Darren McFadden,DAL,RB,9,PHI,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
461,Alfred Blue,HOU,RB,11,NYJ,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Frank Gore,IND,RB,12,TB,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Antonio Andrews,TEN,RB,6,MIA,1,7,7,0,0,0,0,0,0,0,0.7,0.7
461,Danny Woodhead,LAC,RB,6,GB,5,7,1.4,0,1,0,0,0,0,0,0.7,0.7
461,Carlos Hyde,SF,RB,6,BAL,5,7,1.4,0,0,0,0,0,0,0,0.7,0.7
461,Dion Lewis,NE,RB,6,IND,1,7,7,0,1,0,0,0,0,0,0.7,0.7
461,Latavius Murray,OAK,RB,8,NYJ,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Jeremy Langford,CHI,RB,16,TB,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
461,Fozzy Whittaker,CAR,RB,16,ATL,1,7,7,0,0,0,0,0,0,0,0.7,0.7
461,DeAngelo Williams,PIT,RB,10,CLE,3,7,2.3,0,1,0,0,0,1,0,0.7,0.7
461,Karlos Williams,BUF,RB,15,WAS,1,7,7,0,0,0,0,0,0,0,0.7,0.7
461,Eddie Lacy,GB,RB,15,OAK,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
461,Karlos Williams,BUF,RB,4,NYG,2,-3,-1.5,0,1,1,0,0,0,0,0.7,0.7
482,Latavius Murray,OAK,RB,4,CHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
482,Matt Forte,CHI,RB,4,OAK,3,6,2,0,0,0,0,0,0,0,0.6,0.6
482,Matt Jones,WAS,RB,3,NYG,2,6,3,0,0,0,0,0,1,0,0.6,0.6
482,Thomas Rawls,SEA,RB,3,CHI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
482,Jay Ajayi,MIA,RB,9,BUF,1,6,6,0,0,0,0,0,0,0,0.6,0.6
482,TJ Yeldon,JAX,RB,11,TEN,2,6,3,0,0,0,0,0,0,0,0.6,0.6
482,Lamar Miller,MIA,RB,7,HOU,2,6,3,0,0,0,0,0,0,0,0.6,0.6
482,Alfred Blue,HOU,RB,7,MIA,2,6,3,0,0,0,0,0,0,0,0.6,0.6
482,Jonathan Stewart,CAR,RB,7,PHI,5,6,1.2,0,0,0,0,0,0,0,0.6,0.6
482,Charcandrick West,KC,RB,13,OAK,1,6,6,0,0,0,0,0,0,0,0.6,0.6
482,Kenjon Barner,PHI,RB,13,NE,2,6,3,0,0,0,0,0,0,0,0.6,0.6
482,David Johnson,ARI,RB,14,MIN,1,6,6,0,1,0,0,0,0,0,0.6,0.6
482,Thomas Rawls,SEA,RB,14,BAL,2,6,3,0,0,0,0,0,0,0,0.6,0.6
482,Chris Ivory,NYJ,RB,15,DAL,3,6,2,0,0,0,0,0,0,0,0.6,0.6
496,Bilal Powell,NYJ,RB,1,CLE,2,5,2.5,0,1,0,0,0,0,0,0.5,0.5
496,Karlos Williams,BUF,RB,1,IND,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Benjamin Cunningham,LAR,RB,1,SEA,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,Danny Woodhead,LAC,RB,2,CIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Alfred Morris,WAS,RB,2,LAR,4,5,1.2,0,0,0,0,0,0,0,0.5,0.5
496,Lamar Miller,MIA,RB,2,JAX,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
496,Justin Forsett,BAL,RB,4,PIT,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,Isaiah Crowell,CLE,RB,5,BAL,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Joseph Randle,DAL,RB,5,NE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Josh Robinson,IND,RB,3,TEN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,David Johnson,ARI,RB,3,SF,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Isaiah Crowell,CLE,RB,9,CIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Orleans Darkwa,NYG,RB,9,TB,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Giovani Bernard,CIN,RB,12,LAR,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,Shaun Draughn,SF,RB,12,ARI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Tevin Coleman,ATL,RB,7,TEN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Spencer Ware,KC,RB,7,PIT,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Ronnie Hillman,DEN,RB,6,CLE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Rashad Jennings,NYG,RB,8,NO,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Le'Veon Bell,PIT,RB,8,CIN,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Rashad Jennings,NYG,RB,13,NYJ,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Devonta Freeman,ATL,RB,13,TB,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,DuJuan Harris,SEA,RB,13,MIN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,Terrance West,BAL,RB,13,MIA,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Darren Sproles,PHI,RB,13,NE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Darren McFadden,DAL,RB,16,BUF,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
496,Rashad Jennings,NYG,RB,14,MIA,3,5,1.7,0,0,0,0,0,0,0,0.5,0.5
496,CJ Anderson,DEN,RB,15,PIT,1,5,5,0,0,0,0,0,0,0,0.5,0.5
496,Duke Johnson,CLE,RB,4,LAC,1,0,0,0,1,1,-5,0,0,0,0.5,0.5
525,Chris Polk,HOU,RB,1,KC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
525,LeGarrette Blount,NE,RB,2,BUF,2,4,2,0,0,0,0,0,0,0,0.4,0.4
525,Bishop Sankey,TEN,RB,2,CLE,1,4,4,0,2,0,0,0,0,0,0.4,0.4
525,James Starks,GB,RB,2,SEA,2,4,2,0,0,0,0,0,0,0,0.4,0.4
525,Jeremy Langford,CHI,RB,4,OAK,1,4,4,0,0,0,0,0,0,0,0.4,0.4
525,Eddie Lacy,GB,RB,4,SF,2,4,2,0,1,0,0,0,0,0,0.4,0.4
525,Mark Ingram,NO,RB,5,PHI,1,4,4,0,1,0,0,0,0,0,0.4,0.4
525,LeGarrette Blount,NE,RB,5,DAL,2,4,2,0,0,0,0,0,0,0,0.4,0.4
525,Latavius Murray,OAK,RB,5,DEN,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
525,CJ Anderson,DEN,RB,5,OAK,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
525,Melvin Gordon,LAC,RB,5,PIT,1,4,4,0,0,0,0,0,0,0,0.4,0.4
