Rank,Name,Team,Position,Week,Opponent,SnapsPlayed,SnapsPlayedPercentage,RushSnapPercentage,TargetSnapPercentage,TouchSnapPercentage,IntendedTouchSnapPercentage,FantasyPointsDraftKings,FantasyPointSnapPercentageDraftKings
276,Jalston Fowler,TEN,RB,3,IND,19,23.2,21.1,0,21.1,21.1,6.9,36.3
278,Jonathan Stewart,CAR,RB,11,WAS,48,62.3,43.8,2.1,45.8,45.8,21.4,44.6
279,Mark Ingram,NO,RB,3,CAR,44,61.1,31.8,11.4,43.2,43.2,20.9,47.5
279,LeGarrette Blount,NE,RB,10,NYG,38,52.1,50,5.3,55.3,55.3,15.7,41.3
279,Karlos Williams,BUF,RB,16,DAL,38,61.3,44.7,5.3,50,50,16.7,43.9
282,Le'Veon Bell,PIT,RB,5,LAC,52,91.2,40.4,9.6,48.1,50,25.7,49.4
283,Mike Tolbert,CAR,FB,13,NO,31,38.3,6.5,9.7,12.9,16.1,13.1,42.3
283,Ameer Abdullah,DET,RB,7,MIN,12,22.2,66.7,0,66.7,66.7,4.3,35.8
285,Jeremy Hill,CIN,RB,12,LAR,28,47.5,57.1,3.6,60.7,60.7,11,39.3
286,Matt Jones,WAS,RB,12,NYG,18,25.4,44.4,5.6,50,50,7.4,41.1
286,Khiry Robinson,NO,RB,2,TB,16,20.5,31.2,6.2,37.5,37.5,6.7,41.9
286,Jay Ajayi,MIA,RB,13,BAL,9,18.8,44.4,0,44.4,44.4,3.2,35.6
289,Todd Gurley,LAR,RB,5,GB,45,63.4,66.7,0,66.7,66.7,18.9,42
289,LeGarrette Blount,NE,RB,14,HOU,15,22.4,66.7,0,66.7,66.7,5.3,35.3
291,Thomas Rawls,SEA,RB,12,PIT,40,64.5,52.5,2.5,52.5,55,14.1,35.2
292,James White,NE,RB,13,PHI,51,57.3,3.9,25.5,23.5,29.4,30.9,60.6
292,Arian Foster,HOU,RB,6,JAX,49,68.1,36.7,12.2,46.9,49,22.2,45.3
294,Christine Michael,SEA,RB,15,CLE,24,33.8,66.7,0,66.7,66.7,8.4,35
294,Charles Sims,TB,RB,13,ATL,22,31,31.8,13.6,40.9,45.5,9.7,44.1
294,Marcel Reece,OAK,FB,3,CLE,16,22.5,6.2,12.5,12.5,18.8,6.6,41.2
294,Darren McFadden,DAL,RB,1,NYG,10,14.1,60,10,70,70,4.5,45
294,Jerick McKinnon,MIN,RB,1,SF,8,14.3,37.5,25,62.5,62.5,4.8,60
299,Jamize Olawale,OAK,FB,10,MIN,17,26.6,29.4,17.6,47.1,47.1,8.9,52.4
299,Taiwan Jones,OAK,RB,7,LAC,15,24.2,20,20,33.3,40,7.2,48
301,Eddie Lacy,GB,RB,1,CHI,46,76.7,41.3,6.5,45.7,47.8,17.9,38.9
302,Charcandrick West,KC,RB,7,PIT,55,87.3,40,9.1,43.6,49.1,23.9,43.5
302,Chris Polk,HOU,RB,4,ATL,32,41.6,9.4,12.5,18.8,21.9,14,43.8
302,Joseph Randle,DAL,RB,4,NO,25,41,44,0,44,44,8.6,34.4
302,Jonas Gray,JAX,RB,16,NO,9,15.8,55.6,0,55.6,55.6,3.1,34.4
306,Charcandrick West,KC,RB,8,DET,53,81.5,37.7,11.3,45.3,49.1,22.2,41.9
307,Le'Veon Bell,PIT,RB,4,BAL,62,98.4,35.5,11.3,46.8,46.8,31,50
308,Melvin Gordon,LAC,RB,2,CIN,29,46,55.2,3.4,58.6,58.6,10.8,37.2
309,Antonio Andrews,TEN,RB,13,JAX,38,54.3,34.2,2.6,36.8,36.8,13.8,36.3
310,David Johnson,ARI,RB,4,LAR,36,48.6,8.3,27.8,19.4,36.1,17.1,47.5
311,Ameer Abdullah,DET,RB,13,GB,20,30.8,65,5,65,70,6.7,33.5
311,Antonio Andrews,TEN,RB,7,ATL,17,31.5,58.8,0,58.8,58.8,5.7,33.5
313,James Starks,GB,RB,9,CAR,55,71.4,18.2,14.5,29.1,32.7,24.2,44
313,Adrian Peterson,MIN,RB,2,DET,52,80,55.8,3.8,59.6,59.6,23.2,44.6
315,Spencer Ware,KC,RB,12,BUF,53,85.5,35.8,5.7,41.5,41.5,23.5,44.3
316,Chris Ivory,NYJ,RB,9,JAX,51,78.5,45.1,5.9,51,51,19.8,38.8
316,Frank Gore,IND,RB,5,HOU,48,73.8,45.8,0,45.8,45.8,15.8,32.9
316,Eddie Lacy,GB,RB,16,ARI,45,62.5,26.7,4.4,28.9,31.1,15.8,35.1
316,Jay Ajayi,MIA,RB,15,LAC,31,54.4,19.4,9.7,22.6,29,11.2,36.1
316,Joique Bell,DET,RB,8,KC,17,28.3,41.2,5.9,41.2,47.1,5.6,32.9
316,Mike Gillislee,BUF,RB,13,HOU,14,22.6,50,7.1,57.1,57.1,5.6,40
322,Matt Forte,CHI,RB,1,GB,69,89.6,34.8,11.6,42,46.4,30.6,44.3
323,Rashad Jennings,NYG,RB,8,NO,26,35.6,38.5,11.5,46.2,50,10.5,40.4
323,Jonas Gray,MIA,RB,6,TEN,11,16.4,63.6,9.1,72.7,72.7,4.6,41.8
325,Ronnie Hillman,DEN,RB,10,KC,34,47.2,32.4,11.8,38.2,44.1,13.1,38.5
326,DeAngelo Williams,PIT,RB,14,CIN,65,91.5,35.4,3.1,38.5,38.5,23.1,35.5
326,Danny Woodhead,LAC,RB,2,CIN,32,50.8,21.9,18.8,40.6,40.6,16.4,51.2
326,Jonathan Grimes,HOU,RB,11,NYJ,20,26.7,30,15,45,45,9.5,47.5
326,Spencer Ware,KC,RB,14,LAC,16,29.6,50,0,50,50,5.2,32.5
330,Frank Gore,IND,RB,9,DEN,50,63.3,56,6,58,62,17.2,34.4
331,TJ Yeldon,JAX,RB,7,BUF,57,85.1,35.1,5.3,36.8,40.4,22.4,39.3
332,Le'Veon Bell,PIT,RB,3,LAR,60,95.2,31.7,13.3,43.3,45,26.2,43.7
332,Taiwan Jones,OAK,RB,3,CLE,5,7,40,0,40,40,1.6,32
334,Dexter McCluster,TEN,RB,14,NYJ,22,36.1,18.2,22.7,36.4,40.9,11,50
335,Ronnie Hillman,DEN,RB,3,DET,24,36.9,29.2,4.2,33.3,33.3,8.6,35.8
335,Javorius Allen,BAL,RB,4,PIT,6,7.6,83.3,0,83.3,83.3,1.9,31.7
337,TJ Yeldon,JAX,RB,5,TB,39,66.1,28.2,15.4,41,43.6,17.3,44.4
337,Karlos Williams,BUF,RB,15,WAS,13,19.4,30.8,7.7,30.8,38.5,4.1,31.5
339,Latavius Murray,OAK,RB,11,DET,28,54.9,46.4,0,46.4,46.4,8.8,31.4
339,John Crockett,GB,RB,13,DET,7,10.4,71.4,0,71.4,71.4,2.2,31.4
341,Jamaal Charles,KC,RB,1,HOU,52,74.3,30.8,15.4,40.4,46.2,21.3,41
342,Mark Ingram,NO,RB,4,DAL,41,56.2,41.5,17.1,56.1,58.5,18.8,45.9
342,Lorenzo Taliaferro,BAL,RB,2,OAK,34,41.5,20.6,8.8,29.4,29.4,13.6,40
344,Latavius Murray,OAK,RB,16,LAC,57,81.4,33.3,8.8,42.1,42.1,22.7,39.8
345,Darren McFadden,DAL,RB,11,MIA,48,67.6,60.4,6.2,66.7,66.7,20.9,43.5
345,Duke Johnson,CLE,RB,7,LAR,29,38.7,20.7,24.1,44.8,44.8,16,55.2
347,Charcandrick West,KC,RB,15,BAL,47,83.9,34,4.3,38.3,38.3,16.5,35.1
347,Giovani Bernard,CIN,RB,2,LAC,45,68.2,44.4,6.7,51.1,51.1,19.9,44.2
349,Latavius Murray,OAK,RB,13,KC,51,64.6,39.2,11.8,47.1,51,19.7,38.6
349,Joique Bell,DET,RB,11,OAK,13,18.1,46.2,7.7,53.8,53.8,5,38.5
349,Kenjon Barner,PHI,RB,11,TB,12,16.9,58.3,8.3,58.3,66.7,3.7,30.8
352,LeSean McCoy,BUF,RB,10,NYJ,52,80,36.5,9.6,46.2,46.2,23.9,46
352,Mark Ingram,NO,RB,13,CAR,52,85.2,23.1,11.5,30.8,34.6,19.9,38.3
352,Thomas Rawls,SEA,RB,3,CHI,34,50.7,47.1,2.9,47.1,50,13.4,39.4
352,Lamar Miller,MIA,RB,13,BAL,32,66.7,62.5,6.2,65.6,68.8,14.8,46.2
352,Andre Williams,NYG,RB,4,BUF,18,25.7,61.1,5.6,61.1,66.7,5.5,30.6
352,Jonas Gray,MIA,RB,3,BUF,16,20.5,56.2,0,56.2,56.2,4.9,30.6
358,LeSean McCoy,BUF,RB,11,NE,60,84.5,33.3,16.7,43.3,50,24.3,40.5
358,David Johnson,ARI,RB,13,LAR,59,70.2,37.3,5.1,40.7,42.4,20,33.9
358,Chris Ivory,NYJ,RB,7,NE,37,51.4,45.9,5.4,51.4,51.4,13.3,35.9
361,Shaun Draughn,SF,RB,13,CHI,48,78.7,27.1,12.5,37.5,39.6,19.6,40.8
362,Fozzy Whittaker,CAR,RB,14,ATL,29,44.6,27.6,3.4,31,31,9.8,33.8
363,Cameron Artis-Payne,CAR,RB,15,NYG,31,40.3,45.2,6.5,51.6,51.6,11.3,36.5
363,Fred Jackson,SEA,RB,4,DET,18,27.7,16.7,22.2,27.8,38.9,7.4,41.1
363,Jay Ajayi,MIA,RB,11,DAL,12,25,33.3,16.7,50,50,5.6,46.7
363,Jerick McKinnon,MIN,RB,12,ATL,11,15.7,45.5,0,45.5,45.5,3.3,30
363,Jacquizz Rodgers,CHI,RB,3,SEA,7,14,57.1,14.3,71.4,71.4,3.1,44.3
363,Andre Williams,NYG,RB,15,CAR,7,9.3,85.7,0,85.7,85.7,2.1,30
363,Ka'Deem Carey,CHI,RB,15,MIN,6,9.4,0,33.3,33.3,33.3,3.8,63.3
363,Zach Zenner,DET,RB,6,CHI,5,6.2,60,0,60,60,1.5,30
363,Pierre Thomas,SF,RB,9,ATL,4,6.1,100,0,100,100,1.2,30
363,Robert Turbin,DAL,RB,12,CAR,4,6.9,50,25,75,75,2.2,55
363,Pierre Thomas,WAS,RB,14,CHI,4,5.7,0,25,25,25,2.2,55
363,Jarryd Hayne,SF,RB,5,NYG,3,4.4,66.7,0,66.7,66.7,0.9,30
363,Fred Jackson,SEA,RB,8,DAL,3,4.8,0,33.3,33.3,33.3,1.9,63.3
363,Zach Zenner,DET,RB,1,LAC,2,4.3,100,0,100,100,0.6,30
363,Bernard Pierce,JAX,RB,5,TB,2,3.4,100,0,100,100,0.6,30
363,Anthony Dixon,BUF,RB,13,HOU,2,3.2,50,0,50,50,0.6,30
363,Knile Davis,KC,RB,14,LAC,2,3.7,50,0,50,50,0.6,30
363,Fitzgerald Toussaint,PIT,RB,16,BAL,2,3.3,100,0,100,100,0.6,30
381,Andre Ellington,ARI,RB,1,NO,39,62.9,30.8,7.7,33.3,38.5,13.6,34.9
382,Duke Johnson,CLE,RB,8,ARI,24,38.1,4.2,8.3,12.5,12.5,9.1,37.9
383,Jonathan Grimes,HOU,RB,2,CAR,16,18.2,12.5,43.8,50,56.2,10.7,66.9
384,Giovani Bernard,CIN,RB,1,OAK,30,44.1,26.7,20,46.7,46.7,14.8,49.3
385,Joique Bell,DET,RB,7,MIN,12,22.2,25,16.7,41.7,41.7,5.5,45.8
386,Todd Gurley,LAR,RB,9,MIN,58,78.4,41.4,8.6,46.6,50,19.9,34.3
386,Jonathan Stewart,CAR,RB,7,PHI,43,70.5,55.8,2.3,55.8,58.1,15.5,36
386,Darren Sproles,PHI,RB,3,NYJ,33,45.2,33.3,18.2,45.5,51.5,19.6,59.4
386,Zach Line,MIN,FB,15,CHI,23,37.1,4.3,8.7,8.7,13,7.7,33.5
390,Latavius Murray,OAK,RB,8,NYJ,41,65.1,48.8,4.9,51.2,53.7,15.9,38.8
390,Charles Sims,TB,RB,4,CAR,39,49.4,15.4,12.8,23.1,28.2,14.3,36.7
392,Chris Ivory,NYJ,RB,14,TEN,37,50.7,59.5,5.4,62.2,64.9,14.7,39.7
393,Tim Hightower,NO,RB,10,WAS,16,28.1,68.8,0,68.8,68.8,4.6,28.8
393,Tevin Coleman,ATL,RB,15,JAX,8,10.8,50,0,50,50,2.3,28.8
395,Adrian Peterson,MIN,RB,8,CHI,38,65.5,52.6,5.3,57.9,57.9,15.9,41.8
395,David Johnson,ARI,RB,12,SF,31,38.8,25.8,12.9,32.3,38.7,10.9,35.2
397,Doug Martin,TB,RB,13,ATL,49,69,51,4.1,53.1,55.1,16,32.7
397,Darren Sproles,PHI,RB,13,NE,35,57.4,42.9,17.1,54.3,60,20,57.1
397,Tevin Coleman,ATL,RB,6,NO,7,9.6,57.1,0,57.1,57.1,3,42.9
397,Christine Michael,DAL,RB,7,NYG,7,9.6,71.4,14.3,85.7,85.7,3,42.9
401,Andre Williams,NYG,RB,9,TB,13,17.3,53.8,7.7,61.5,61.5,4.7,36.2
401,Terrance West,BAL,RB,12,CLE,13,22,53.8,0,53.8,53.8,3.7,28.5
403,Devonta Freeman,ATL,RB,16,CAR,53,85.5,41.5,9.4,47.2,50.9,18,34
403,Duke Johnson,CLE,RB,15,SEA,30,54.5,13.3,16.7,30,30,13.5,45
405,Devonta Freeman,ATL,RB,15,JAX,57,77,43.9,17.5,56.1,61.4,23.1,40.5
406,Giovani Bernard,CIN,RB,11,ARI,52,68.4,11.5,19.2,26.9,30.8,25.6,49.2
406,Eddie Lacy,GB,RB,3,KC,31,40.8,32.3,9.7,41.9,41.9,11.7,37.7
406,Denard Robinson,JAX,RB,1,CAR,16,23.9,31.2,12.5,43.8,43.8,6.5,40.6
409,Alfred Morris,WAS,RB,15,BUF,30,52.6,46.7,0,46.7,46.7,8.4,28
409,Cameron Artis-Payne,CAR,RB,16,ATL,20,38.5,25,5,30,30,6.6,33
409,Matt Jones,WAS,RB,1,MIA,10,12.7,60,0,60,60,2.8,28
409,Corey Grant,JAX,RB,3,NE,5,8.8,40,40,60,80,2.4,48
409,Fozzy Whittaker,CAR,RB,3,NO,5,7.6,0,20,20,20,2.4,48
414,Lamar Miller,MIA,RB,10,PHI,55,82.1,29.1,14.5,40,43.6,21.3,38.7
414,Darren McFadden,DAL,RB,14,GB,40,76.9,22.5,5,22.5,27.5,14.1,35.2
414,Pierre Thomas,WAS,RB,16,PHI,32,42.7,12.5,25,34.4,37.5,15.9,49.7
417,Kyle Juszczyk,BAL,FB,15,KC,31,45.6,0,19.4,16.1,19.4,13.6,43.9
418,Darren McFadden,DAL,RB,15,NYJ,41,71.9,39,7.3,43.9,46.3,16.3,39.8
418,Ameer Abdullah,DET,RB,3,DEN,37,47.4,21.6,13.5,27,35.1,12.2,33
420,Matt Forte,CHI,RB,16,TB,28,39.4,39.3,14.3,50,53.6,10.7,38.2
420,Kyle Juszczyk,BAL,FB,16,PIT,20,26.7,0,35,25,35,10.5,52.5
420,Jalston Fowler,TEN,RB,2,CLE,8,10,12.5,12.5,25,25,3.2,40
420,Jordan Todman,PIT,RB,2,SF,4,7,25,0,25,25,1.1,27.5
420,Fozzy Whittaker,CAR,RB,13,NO,4,4.9,25,0,25,25,1.1,27.5
425,Le'Veon Bell,PIT,RB,7,KC,50,87.7,34,8,42,42,20.7,41.4
425,Ronnie Hillman,DEN,RB,11,CHI,38,55.1,55.3,2.6,57.9,57.9,14.4,37.9
425,LeGarrette Blount,NE,RB,8,MIA,27,37.5,63,3.7,66.7,66.7,8.4,31.1
425,Charles Sims,TB,RB,14,NO,27,49.1,18.5,29.6,40.7,48.1,13.4,49.6
425,Darren McFadden,DAL,RB,2,PHI,19,22.4,52.6,10.5,63.2,63.2,7.2,37.9
430,Andre Ellington,ARI,RB,7,BAL,18,29,27.8,22.2,44.4,50,7.9,43.9
431,Mark Ingram,NO,RB,1,ARI,45,60.8,20,20,37.8,40,20.2,44.9
431,Rashad Jennings,NYG,RB,3,WAS,21,30.9,52.4,14.3,66.7,66.7,8.7,41.4
433,Adrian Peterson,MIN,RB,4,DEN,57,77,28.1,10.5,35.1,38.6,19.4,34
433,LeSean McCoy,BUF,RB,6,CIN,57,81.4,29.8,7,33.3,36.8,17.4,30.5
433,Shane Vereen,NYG,RB,7,DAL,23,43.4,17.4,13,21.7,30.4,7.2,31.3
433,Jonathan Grimes,HOU,RB,14,NE,23,42.6,30.4,8.7,39.1,39.1,8.2,35.7
437,Lamar Miller,MIA,RB,8,NE,35,55.6,25.7,14.3,40,40,14.4,41.1
437,Bilal Powell,NYJ,RB,1,CLE,29,47.5,41.4,13.8,48.3,55.2,9.8,33.8
439,Ameer Abdullah,DET,RB,12,PHI,28,38.9,57.1,7.1,60.7,64.3,8.5,30.4
439,Zach Line,MIN,FB,7,DET,19,25.3,10.5,5.3,15.8,15.8,6.1,32.1
441,Tim Hightower,NO,RB,14,TB,58,70.7,48.3,1.7,50,50,16.5,28.4
441,Jamaal Charles,KC,RB,2,DEN,55,85.9,38.2,9.1,45.5,47.3,23.7,43.1
441,Chris Ivory,NYJ,RB,10,BUF,43,72.9,41.9,7,46.5,48.8,14.5,33.7
441,Matt Asiata,MIN,RB,1,SF,12,21.4,8.3,16.7,25,25,5.2,43.3
441,Orleans Darkwa,NYG,RB,14,MIA,6,9.1,33.3,16.7,50,50,2.6,43.3
441,Terron Ward,ATL,RB,8,TB,3,3.8,0,33.3,33.3,33.3,1.8,60
447,Jonathan Stewart,CAR,RB,10,TEN,57,83.8,38.6,0,38.6,38.6,15.1,26.5
447,Doug Martin,TB,RB,12,IND,37,55.2,37.8,8.1,40.5,45.9,10.8,29.2
447,Antonio Andrews,TEN,RB,8,HOU,31,52.5,51.6,9.7,61.3,61.3,11.2,36.1
447,Chris Ivory,NYJ,RB,11,HOU,17,25.4,47.1,5.9,52.9,52.9,5.5,32.4
451,Dexter McCluster,TEN,RB,2,CLE,47,58.8,21.3,8.5,29.8,29.8,16.4,34.9
451,Le'Veon Bell,PIT,RB,8,CIN,22,29.3,45.5,9.1,54.5,54.5,7.8,35.5
453,Latavius Murray,OAK,RB,2,BAL,56,75.7,26.8,5.4,32.1,32.1,17.7,31.6
453,Danny Woodhead,LAC,RB,5,PIT,29,38.7,13.8,24.1,31,37.9,12.6,43.4
453,Shaun Draughn,SF,RB,15,CIN,16,21.1,56.2,12.5,62.5,68.8,5.2,32.5
453,Javorius Allen,BAL,RB,1,DEN,13,22.4,69.2,7.7,76.9,76.9,4.4,33.8
453,Matt Asiata,MIN,RB,15,CHI,13,21,38.5,15.4,46.2,53.8,4.4,33.8
458,Dion Lewis,NE,RB,1,PIT,46,75.4,32.6,10.9,41.3,43.5,16,34.8
458,Ronnie Hillman,DEN,RB,6,CLE,44,52.4,45.5,11.4,52.3,56.8,17.5,39.8
458,Frank Gore,IND,RB,6,NE,36,45,36.1,8.3,41.7,44.4,11.4,31.7
461,Andre Williams,NYG,RB,7,DAL,5,9.4,80,0,80,80,1.3,26
461,Donald Brown,LAC,RB,9,CHI,5,7.1,40,0,40,40,1.3,26
463,Eddie Lacy,GB,RB,11,MIN,41,53.2,53.7,4.9,56.1,58.5,14.6,35.6
463,Adrian Peterson,MIN,RB,11,GB,39,60.9,33.3,5.1,38.5,38.5,13.1,33.6
463,Khiry Robinson,NO,RB,1,ARI,27,36.5,29.6,22.2,48.1,51.9,12,44.4
466,Tim Hightower,NO,RB,15,DET,33,42.9,39.4,12.1,48.5,51.5,11.5,34.8
466,Damien Williams,MIA,RB,2,JAX,31,45.6,6.5,12.9,16.1,19.4,11,35.5
468,Carlos Hyde,SF,RB,5,NYG,61,89.7,34.4,8.2,36.1,42.6,16.7,27.4
468,Arian Foster,HOU,RB,5,IND,46,60.5,41.3,21.7,60.9,63,20.8,45.2
468,Stevan Ridley,NYJ,RB,16,NE,14,19.7,50,0,50,50,3.6,25.7
468,Jerick McKinnon,MIN,RB,8,CHI,7,12.1,28.6,0,28.6,28.6,1.8,25.7
472,Joique Bell,DET,RB,3,DEN,25,32.1,40,4,44,44,7.4,29.6
472,Orleans Darkwa,NYG,RB,9,TB,9,12,66.7,0,66.7,66.7,2.3,25.6
472,Denard Robinson,JAX,RB,13,TEN,9,15,33.3,11.1,44.4,44.4,3.3,36.7
475,Rashad Jennings,NYG,RB,14,MIA,40,60.6,55,5,60,60,12.2,30.5
475,Joseph Randle,DAL,RB,5,NE,29,40.3,51.7,13.8,65.5,65.5,11.4,39.3
475,Joey Iosefa,NE,RB,15,TEN,20,30.3,70,0,70,70,5.1,25.5
475,Kerwynn Williams,ARI,RB,16,GB,11,19,72.7,9.1,81.8,81.8,4.8,43.6
479,Austin Johnson,NO,FB,2,TB,24,30.8,4.2,4.2,4.2,8.3,6.1,25.4
480,LeSean McCoy,BUF,RB,3,MIA,34,52.3,32.4,8.8,35.3,41.2,9.6,28.2
480,Giovani Bernard,CIN,RB,9,CLE,34,50.7,38.2,2.9,41.2,41.2,9.6,28.2
482,Darren McFadden,DAL,RB,16,BUF,39,66.1,48.7,2.6,51.3,51.3,10.8,27.7
483,Adrian Peterson,MIN,RB,7,DET,44,58.7,43.2,6.8,50,50,14,31.8
483,Shane Vereen,NYG,RB,2,ATL,38,53.5,15.8,21.1,36.8,36.8,17.5,46.1
483,Jamize Olawale,OAK,FB,1,CIN,10,15.2,10,30,40,40,5.5,55
483,Spencer Ware,KC,RB,16,CLE,6,11.1,83.3,0,83.3,83.3,1.5,25
483,Corey Grant,JAX,RB,1,CAR,2,3,0,50,50,50,1.5,75
483,Thomas Rawls,SEA,RB,1,LAR,2,2.4,100,0,100,100,0.5,25
483,Shaun Draughn,CLE,RB,4,LAC,2,2.8,50,50,100,100,1.5,75
483,Bobby Rainey,TB,RB,11,PHI,2,2.6,50,0,50,50,0.5,25
491,Matt Forte,CHI,RB,6,DET,68,85,35.3,7.4,39.7,42.6,19.9,29.3
491,Lamar Miller,MIA,RB,16,IND,51,70.8,29.4,11.8,39.2,41.2,17.7,34.7
491,Alfred Blue,HOU,RB,15,IND,35,46.1,57.1,0,57.1,57.1,12.7,36.3
494,Devonta Freeman,ATL,RB,9,SF,56,87.5,21.4,17.9,35.7,39.3,21.9,39.1
494,Charles Sims,TB,RB,15,LAR,29,36.2,24.1,10.3,34.5,34.5,10.2,35.2
494,Giovani Bernard,CIN,RB,12,LAR,27,45.8,37,11.1,44.4,48.1,8.7,32.2
494,Tre Mason,LAR,RB,8,SF,21,30.4,71.4,4.8,76.2,76.2,6.2,29.5
498,Alfred Morris,WAS,RB,1,MIA,49,62,51,0,51,51,15.1,30.8
498,Antonio Andrews,TEN,RB,9,NO,45,63.4,42.2,4.4,44.4,46.7,12.1,26.9
498,Chris Johnson,ARI,RB,4,LAR,38,51.4,42.1,7.9,50,50,12.4,32.6
498,Khiry Robinson,NO,RB,6,ATL,19,26.4,36.8,10.5,47.4,47.4,6.7,35.3
498,Jerick McKinnon,MIN,RB,7,DET,15,20,60,6.7,66.7,66.7,4.7,31.3
503,Jamaal Charles,KC,RB,4,CIN,59,78.7,18.6,10.2,28.8,28.8,20.5,34.7
503,Ka'Deem Carey,CHI,RB,11,DEN,13,20.6,69.2,0,69.2,69.2,3.2,24.6
505,Matt Forte,CHI,RB,5,KC,69,88.5,26.1,10.1,33.3,36.2,21.9,31.7
505,Ahmad Bradshaw,IND,RB,9,DEN,29,36.7,20.7,6.9,24.1,27.6,8.1,27.9
505,Tre Mason,LAR,RB,10,CHI,11,17.5,54.5,9.1,63.6,63.6,4.7,42.7
505,Denard Robinson,JAX,RB,11,TEN,11,18.3,63.6,0,63.6,63.6,2.7,24.5
509,Dion Lewis,NE,RB,2,BUF,73,84.9,9.6,12.3,17.8,21.9,24.8,34
509,Benjamin Cunningham,LAR,RB,1,SEA,50,83.3,32,14,40,46,16.2,32.4
509,Theo Riddick,DET,RB,16,SF,34,47.9,20.6,23.5,41.2,44.1,15.3,45
509,Darren McFadden,DAL,RB,5,NE,32,44.4,15.6,31.2,43.8,46.9,16.8,52.5
509,Zac Stacy,NYJ,RB,6,WAS,25,37.3,52,8,60,60,8.1,32.4
509,Terrance West,BAL,RB,16,PIT,18,24,77.8,0,77.8,77.8,4.4,24.4
515,Jonathan Stewart,CAR,RB,13,NO,63,77.8,33.3,4.8,38.1,38.1,19.3,30.6
515,Devonta Freeman,ATL,RB,2,NYG,49,68.1,24.5,16.3,32.7,40.8,15.9,32.4
515,LeSean McCoy,BUF,RB,13,HOU,46,74.2,45.7,2.2,45.7,47.8,14.2,30.9
515,Jeremy Langford,CHI,RB,13,SF,28,35.9,42.9,10.7,50,53.6,8.8,31.4
515,Akeem Hunt,HOU,RB,15,IND,14,18.4,35.7,14.3,50,50,5.4,38.6
515,Khiry Robinson,NO,RB,8,NYG,7,9,57.1,28.6,85.7,85.7,3.7,52.9
521,Justin Forsett,BAL,RB,4,PIT,62,78.5,43.5,1.6,43.5,45.2,18,29
521,Melvin Gordon,LAC,RB,12,JAX,33,43.4,42.4,15.2,57.6,57.6,13,39.4
521,Frank Gore,IND,RB,7,NO,31,49.2,29,25.8,45.2,54.8,12.5,40.3
521,Ryan Mathews,PHI,RB,6,NYG,19,24.4,47.4,5.3,52.6,52.6,5.6,29.5
521,Andre Ellington,ARI,RB,12,SF,19,23.8,26.3,26.3,42.1,52.6,7.6,40
526,CJ Anderson,DEN,RB,4,MIN,29,50.9,37.9,3.4,41.4,41.4,8,27.6
526,Ronnie Hillman,DEN,RB,1,BAL,17,22.1,70.6,0,70.6,70.6,4.1,24.1
526,Juwan Thompson,DEN,RB,13,LAC,17,24.6,47.1,5.9,52.9,52.9,5.1,30
529,Darren McFadden,DAL,RB,8,SEA,47,79.7,42.6,17,57.4,61.7,17.3,36.8
529,CJ Anderson,DEN,RB,11,CHI,30,43.5,40,6.7,46.7,46.7,9.2,30.7
529,CJ Spiller,NO,RB,7,IND,20,22.7,20,30,50,50,10.8,54
529,Ameer Abdullah,DET,RB,16,SF,20,28.2,40,20,60,60,8.8,44
529,Terrance West,BAL,RB,13,MIA,15,19.2,53.3,6.7,60,60,4.6,30.7
534,Theo Riddick,DET,RB,11,OAK,36,50,16.7,16.7,30.6,33.3,13.6,37.8
535,Mark Ingram,NO,RB,8,NYG,50,64.1,32,10,40,42,15.9,31.8
535,Matt Forte,CHI,RB,8,MIN,29,47.5,34.5,13.8,48.3,48.3,10.9,37.6
535,Chris Polk,HOU,RB,16,TEN,16,22.2,68.8,0,68.8,68.8,3.8,23.8
538,LeSean McCoy,BUF,RB,2,NE,49,68.1,30.6,8.2,36.7,38.8,14.6,29.8
538,DeMarco Murray,PHI,RB,11,TB,30,42.3,43.3,16.7,56.7,60,12.1,40.3
540,Todd Gurley,LAR,RB,11,BAL,45,73.8,55.6,0,55.6,55.6,11.6,25.8
541,Doug Martin,TB,RB,16,CHI,32,57.1,53.1,9.4,56.2,62.5,10.5,32.8
542,DeAngelo Williams,PIT,RB,12,SEA,76,95,10.5,9.2,19.7,19.7,24.7,32.5
542,Jamaal Charles,KC,RB,5,CHI,36,62.1,33.3,11.1,36.1,44.4,9.4,26.1
542,Chris Thompson,WAS,RB,4,PHI,33,39.3,18.2,9.1,24.2,27.3,9.7,29.4
542,Branden Oliver,LAC,RB,6,GB,27,29.3,25.9,14.8,40.7,40.7,10.3,38.1
542,Jonathan Grimes,HOU,RB,13,BUF,27,35.5,18.5,7.4,25.9,25.9,8.3,30.7
542,Malcolm Johnson,CLE,FB,1,NYJ,6,8.5,0,33.3,33.3,33.3,3.4,56.7
542,Bishop Sankey,TEN,RB,10,CAR,3,6.5,66.7,0,66.7,66.7,0.7,23.3
549,Jonathan Stewart,CAR,RB,8,IND,53,70.7,45.3,3.8,47.2,49.1,14.3,27
549,Alfred Blue,HOU,RB,8,TEN,31,48.4,45.2,16.1,61.3,61.3,12.2,39.4
549,Ameer Abdullah,DET,RB,14,LAR,19,26.8,36.8,10.5,47.4,47.4,6.4,33.7
552,Theo Riddick,DET,RB,15,NO,13,24.5,15.4,15.4,30.8,30.8,5,38.5
