Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
260,Giovani Bernard,CIN,RB,1,OAK,8,63,7.9,0,6,6,25,0,0,0,14.8,14.8
264,Ka'Deem Carey,CHI,RB,16,TB,7,16,2.3,1,1,1,1,1,0,0,14.7,14.7
264,Chris Ivory,NYJ,RB,14,TEN,22,101,4.6,0,2,1,6,0,0,0,14.7,14.7
266,Adrian Peterson,MIN,RB,14,ARI,23,69,3,1,1,1,17,0,1,1,14.6,14.6
266,LeSean McCoy,BUF,RB,2,NE,15,89,5.9,0,4,3,27,0,0,0,14.6,14.6
266,Eddie Lacy,GB,RB,11,MIN,22,100,4.5,0,2,1,6,0,0,0,14.6,14.6
266,Theo Riddick,DET,RB,3,DEN,0,0,0,0,10,8,66,0,0,0,14.6,14.6
270,Chris Ivory,NYJ,RB,10,BUF,18,99,5.5,0,3,2,36,0,1,1,14.5,14.5
270,Matt Forte,CHI,RB,2,ARI,15,61,4.1,0,5,4,44,0,0,0,14.5,14.5
270,Bilal Powell,NYJ,RB,3,PHI,10,31,3.1,0,8,7,44,0,0,0,14.5,14.5
273,Antonio Andrews,TEN,RB,5,BUF,7,9,1.3,1,4,3,45,0,0,0,14.4,14.4
273,Ronnie Hillman,DEN,RB,11,CHI,21,102,4.9,0,1,1,2,0,0,0,14.4,14.4
273,Lamar Miller,MIA,RB,8,NE,9,15,1.7,1,5,5,19,0,0,0,14.4,14.4
276,Giovani Bernard,CIN,RB,6,BUF,8,50,6.2,1,2,1,23,0,0,0,14.3,14.3
276,Jonathan Stewart,CAR,RB,8,IND,24,82,3.4,1,2,1,1,0,1,1,14.3,14.3
276,Charles Sims,TB,RB,4,CAR,6,23,3.8,0,5,3,30,1,0,0,14.3,14.3
276,Shane Vereen,NYG,RB,9,TB,6,14,2.3,0,4,4,29,1,0,0,14.3,14.3
276,Doug Martin,TB,RB,10,DAL,18,63,3.5,0,4,4,40,0,0,0,14.3,14.3
281,Chris Polk,HOU,RB,13,BUF,12,61,5.1,0,1,1,11,1,0,0,14.2,14.2
281,LeSean McCoy,BUF,RB,13,HOU,21,112,5.3,0,1,0,0,0,0,0,14.2,14.2
281,Dexter McCluster,TEN,RB,10,CAR,3,25,8.3,1,5,4,27,0,1,1,14.2,14.2
281,James White,NE,RB,16,NYJ,2,4,2,0,5,5,28,1,0,0,14.2,14.2
285,Thomas Rawls,SEA,RB,12,PIT,21,81,3.9,1,1,0,0,0,0,0,14.1,14.1
285,Jeremy Hill,CIN,RB,15,SF,19,31,1.6,2,1,0,0,0,1,1,14.1,14.1
285,CJ Anderson,DEN,RB,16,CIN,9,73,8.1,1,2,1,8,0,1,1,14.1,14.1
285,Darren McFadden,DAL,RB,14,GB,9,111,12.3,0,2,0,0,0,0,0,14.1,14.1
285,DeMarco Murray,PHI,RB,16,WAS,5,27,5.4,1,4,3,24,0,0,0,14.1,14.1
290,Chris Polk,HOU,RB,4,ATL,3,27,9,1,4,3,23,0,0,0,14,14
290,Adrian Peterson,MIN,RB,7,DET,19,98,5.2,0,3,3,12,0,0,0,14,14
290,Donald Brown,LAC,RB,16,OAK,14,17,1.2,1,4,3,33,0,0,0,14,14
290,James White,NE,RB,14,HOU,1,2,2,1,6,4,38,0,0,0,14,14
290,Bilal Powell,NYJ,RB,16,NE,7,56,8,0,7,5,34,0,1,0,14,14
295,Jeremy Hill,CIN,RB,6,BUF,16,56,3.5,0,1,1,13,1,0,0,13.9,13.9
295,Bilal Powell,NYJ,RB,11,HOU,4,22,5.5,0,7,5,67,0,0,0,13.9,13.9
297,Antonio Andrews,TEN,RB,13,JAX,13,58,4.5,1,1,1,10,0,0,0,13.8,13.8
297,Mark Ingram,NO,RB,2,TB,16,53,3.3,1,3,3,5,0,1,1,13.8,13.8
299,Joseph Randle,DAL,RB,1,NYG,16,65,4.1,0,3,3,42,0,1,0,13.7,13.7
299,Duke Johnson,CLE,RB,5,BAL,9,22,2.4,0,8,6,55,0,0,0,13.7,13.7
301,Andre Ellington,ARI,RB,1,NO,12,69,5.8,1,3,1,7,0,1,1,13.6,13.6
301,Lorenzo Taliaferro,BAL,RB,2,OAK,7,34,4.9,1,3,3,12,0,0,0,13.6,13.6
301,Alfred Morris,WAS,RB,10,NO,15,92,6.1,0,3,3,14,0,0,0,13.6,13.6
301,Mark Ingram,NO,RB,9,TEN,22,54,2.5,0,5,4,42,0,0,0,13.6,13.6
301,Shaun Draughn,SF,RB,9,ATL,16,58,3.6,0,5,4,38,0,0,0,13.6,13.6
301,James Starks,GB,RB,2,SEA,20,95,4.8,0,4,4,11,0,1,1,13.6,13.6
301,Shaun Draughn,SF,RB,12,ARI,15,51,3.4,0,5,5,35,0,0,0,13.6,13.6
301,Theo Riddick,DET,RB,11,OAK,6,14,2.3,0,6,5,72,0,0,0,13.6,13.6
301,Kyle Juszczyk,BAL,FB,15,KC,0,0,0,0,6,5,26,1,0,0,13.6,13.6
310,Duke Johnson,CLE,RB,15,SEA,4,46,11.5,0,5,5,39,0,1,0,13.5,13.5
310,Darren Sproles,PHI,RB,16,WAS,5,9,1.8,0,9,7,56,0,1,0,13.5,13.5
312,Taiwan Jones,OAK,RB,8,NYJ,2,5,2.5,0,1,1,59,1,0,0,13.4,13.4
312,Thomas Rawls,SEA,RB,3,CHI,16,104,6.5,0,1,0,0,0,0,0,13.4,13.4
312,LeSean McCoy,BUF,RB,7,JAX,18,68,3.8,0,4,2,36,0,1,1,13.4,13.4
312,Justin Forsett,BAL,RB,7,ARI,12,36,3,1,4,3,8,0,0,0,13.4,13.4
312,Branden Oliver,LAC,RB,7,OAK,9,35,3.9,0,7,6,39,0,0,0,13.4,13.4
312,Charles Sims,TB,RB,14,NO,5,10,2,0,8,6,64,0,0,0,13.4,13.4
318,Chris Ivory,NYJ,RB,7,NE,17,41,2.4,0,2,2,12,1,0,0,13.3,13.3
318,Chris Johnson,ARI,RB,5,DET,11,103,9.4,0,0,0,0,0,0,0,13.3,13.3
320,Isaiah Crowell,CLE,RB,2,TEN,15,72,4.8,1,0,0,0,0,0,0,13.2,13.2
320,Charles Sims,TB,RB,3,HOU,6,11,1.8,0,2,2,41,1,0,0,13.2,13.2
320,Dexter McCluster,TEN,RB,6,MIA,5,23,4.6,0,4,3,19,1,0,0,13.2,13.2
320,Jeremy Langford,CHI,RB,11,DEN,13,25,1.9,1,6,3,17,0,0,0,13.2,13.2
320,Theo Riddick,DET,RB,14,LAR,3,18,6,0,11,7,44,0,0,0,13.2,13.2
325,Antonio Andrews,TEN,RB,3,IND,12,49,4.1,1,2,1,12,0,0,0,13.1,13.1
325,Ronnie Hillman,DEN,RB,10,KC,11,42,3.8,1,4,2,9,0,0,0,13.1,13.1
325,Mike Tolbert,CAR,FB,13,NO,2,33,16.5,0,3,2,18,1,0,0,13.1,13.1
325,TJ Yeldon,JAX,RB,9,NYJ,14,64,4.6,0,3,3,37,0,0,0,13.1,13.1
325,Adrian Peterson,MIN,RB,11,GB,13,45,3.5,1,2,2,16,0,1,1,13.1,13.1
325,Ronnie Hillman,DEN,RB,14,OAK,12,20,1.7,0,9,7,41,0,1,0,13.1,13.1
331,Tevin Coleman,ATL,RB,12,MIN,18,110,6.1,0,2,0,0,0,1,1,13,13
331,Melvin Gordon,LAC,RB,12,JAX,14,60,4.3,0,5,5,20,0,0,0,13,13
333,Ronnie Hillman,DEN,RB,12,NE,14,59,4.2,1,1,1,0,0,1,0,12.9,12.9
333,Brandon Bolden,NE,RB,9,WAS,1,12,12,0,4,3,27,1,0,0,12.9,12.9
333,Giovani Bernard,CIN,RB,10,HOU,8,36,4.5,0,8,5,43,0,0,0,12.9,12.9
336,Mark Ingram,NO,RB,10,WAS,5,77,15.4,0,4,3,21,0,0,0,12.8,12.8
336,Dexter McCluster,TEN,RB,7,ATL,5,20,4,0,8,6,48,0,0,0,12.8,12.8
338,Ryan Mathews,PHI,RB,9,DAL,11,67,6.1,1,1,0,0,0,1,0,12.7,12.7
338,Alfred Blue,HOU,RB,15,IND,20,107,5.4,0,0,0,0,0,1,1,12.7,12.7
338,Latavius Murray,OAK,RB,10,MIN,12,48,4,0,5,5,29,0,0,0,12.7,12.7
338,Frank Gore,IND,RB,4,JAX,17,53,3.1,0,7,5,34,0,1,1,12.7,12.7
342,David Johnson,ARI,RB,5,DET,3,6,2,2,0,0,0,0,0,0,12.6,12.6
342,Danny Woodhead,LAC,RB,5,PIT,4,10,2.5,0,7,5,66,0,0,0,12.6,12.6
344,David Johnson,ARI,RB,1,NO,0,0,0,0,2,1,55,1,0,0,12.5,12.5
344,Darren Sproles,PHI,RB,14,BUF,7,41,5.9,1,3,2,4,0,0,0,12.5,12.5
344,Frank Gore,IND,RB,7,NO,9,43,4.8,0,8,5,32,0,0,0,12.5,12.5
347,Marshawn Lynch,SEA,RB,6,CAR,17,54,3.2,1,3,1,0,0,0,0,12.4,12.4
347,Donald Brown,LAC,RB,15,MIA,12,90,7.5,0,3,2,14,0,0,0,12.4,12.4
347,Chris Johnson,ARI,RB,4,LAR,16,83,5.2,0,3,3,11,0,0,0,12.4,12.4
350,Andre Ellington,ARI,RB,5,DET,3,63,21,1,0,0,0,0,0,0,12.3,12.3
350,Jeremy Langford,CHI,RB,12,GB,12,48,4,1,3,1,5,0,0,0,12.3,12.3
350,Matt Forte,CHI,RB,14,WAS,10,45,4.5,1,2,1,8,0,0,0,12.3,12.3
353,Giovani Bernard,CIN,RB,4,KC,13,62,4.8,1,0,0,0,0,0,0,12.2,12.2
353,Ameer Abdullah,DET,RB,3,DEN,8,23,2.9,0,5,2,19,1,1,0,12.2,12.2
353,Rashad Jennings,NYG,RB,14,MIA,22,81,3.7,0,2,2,21,0,0,0,12.2,12.2
353,Frank Gore,IND,RB,8,CAR,22,70,3.2,0,3,3,22,0,1,0,12.2,12.2
353,TJ Yeldon,JAX,RB,12,LAC,9,36,4,0,5,4,46,0,0,0,12.2,12.2
353,Alfred Blue,HOU,RB,8,TEN,14,39,2.8,0,5,5,33,0,0,0,12.2,12.2
359,Antonio Andrews,TEN,RB,9,NO,19,88,4.6,0,2,1,23,0,0,0,12.1,12.1
359,Kyle Juszczyk,BAL,FB,5,CLE,0,0,0,0,6,3,31,1,0,0,12.1,12.1
359,Jonathan Stewart,CAR,RB,1,JAX,18,56,3.1,0,4,4,25,0,0,0,12.1,12.1
359,Danny Woodhead,LAC,RB,6,GB,7,8,1.1,0,7,5,63,0,0,0,12.1,12.1
359,DeMarco Murray,PHI,RB,11,TB,13,64,4.9,0,5,4,27,0,1,1,12.1,12.1
364,Karlos Williams,BUF,RB,10,NYJ,7,24,3.4,0,1,1,26,1,0,0,12,12
364,Marshawn Lynch,SEA,RB,10,ARI,8,42,5.2,1,2,1,8,0,0,0,12,12
364,Ryan Mathews,PHI,RB,10,MIA,7,18,2.6,1,3,2,22,0,0,0,12,12
364,Justin Forsett,BAL,RB,2,OAK,15,68,4.5,0,4,4,12,0,0,0,12,12
364,James Starks,GB,RB,12,CHI,7,39,5.6,0,5,4,41,0,0,0,12,12
364,Khiry Robinson,NO,RB,1,ARI,8,19,2.4,0,6,5,51,0,0,0,12,12
364,Denard Robinson,JAX,RB,16,NO,6,20,3.3,0,7,5,50,0,0,0,12,12
364,Antonio Andrews,TEN,RB,15,NE,14,45,3.2,0,6,5,25,0,0,0,12,12
364,Frank Gore,IND,RB,11,ATL,14,34,2.4,0,5,5,46,0,1,1,12,12
373,Kerwynn Williams,ARI,RB,13,LAR,6,59,9.8,1,0,0,0,0,1,0,11.9,11.9
373,Bruce Miller,SF,FB,6,BAL,0,0,0,0,3,3,89,0,0,0,11.9,11.9
373,Chris Johnson,ARI,RB,8,CLE,30,109,3.6,0,1,0,0,0,2,2,11.9,11.9
376,Duke Johnson,CLE,RB,9,CIN,3,0,0,0,4,2,38,1,0,0,11.8,11.8
376,Ryan Mathews,PHI,RB,1,ATL,3,4,1.3,1,4,3,24,0,0,0,11.8,11.8
378,Eddie Lacy,GB,RB,8,DEN,11,38,3.5,1,2,1,9,0,1,0,11.7,11.7
378,Karlos Williams,BUF,RB,2,NE,6,21,3.5,1,3,2,16,0,0,0,11.7,11.7
378,Theo Riddick,DET,RB,1,LAC,0,0,0,0,2,2,37,1,0,0,11.7,11.7
378,LeSean McCoy,BUF,RB,1,IND,17,41,2.4,0,4,3,46,0,0,0,11.7,11.7
378,Eddie Lacy,GB,RB,3,KC,10,46,4.6,0,3,3,41,0,0,0,11.7,11.7
378,TJ Yeldon,JAX,RB,10,BAL,18,61,3.4,0,6,5,6,0,0,0,11.7,11.7
384,Todd Gurley,LAR,RB,11,BAL,25,66,2.6,1,0,0,0,0,1,1,11.6,11.6
384,CJ Spiller,NO,RB,8,NYG,4,21,5.2,0,4,2,15,1,0,0,11.6,11.6
384,Darren McFadden,DAL,RB,12,CAR,10,11,1.1,0,6,4,45,0,0,0,11.6,11.6
387,Karlos Williams,BUF,RB,1,IND,6,55,9.2,1,0,0,0,0,0,0,11.5,11.5
387,Roy Helu,OAK,RB,4,CHI,5,22,4.4,0,2,2,13,1,0,0,11.5,11.5
387,Tim Hightower,NO,RB,15,DET,13,54,4.2,0,4,3,31,0,0,0,11.5,11.5
387,Kyle Juszczyk,BAL,FB,7,ARI,0,0,0,0,5,4,15,1,0,0,11.5,11.5
391,Frank Gore,IND,RB,6,NE,13,78,6,0,3,2,16,0,0,0,11.4,11.4
391,Antonio Andrews,TEN,RB,11,JAX,15,78,5.2,0,2,2,16,0,0,0,11.4,11.4
391,Joseph Randle,DAL,RB,5,NE,15,62,4.1,0,4,4,12,0,0,0,11.4,11.4
394,Cameron Artis-Payne,CAR,RB,15,NYG,14,59,4.2,0,2,2,34,0,0,0,11.3,11.3
394,TJ Yeldon,JAX,RB,2,MIA,25,70,2.8,0,4,3,13,0,0,0,11.3,11.3
394,Giovani Bernard,CIN,RB,3,BAL,13,49,3.8,0,4,3,34,0,0,0,11.3,11.3
397,Rashad Jennings,NYG,RB,1,DAL,13,52,4,1,1,0,0,0,0,0,11.2,11.2
397,Jay Ajayi,MIA,RB,15,LAC,6,27,4.5,1,3,1,15,0,0,0,11.2,11.2
397,Antonio Andrews,TEN,RB,8,HOU,16,64,4,0,3,3,18,0,0,0,11.2,11.2
397,TJ Yeldon,JAX,RB,11,TEN,14,54,3.9,0,4,3,28,0,0,0,11.2,11.2
397,Ronnie Hillman,DEN,RB,16,CIN,9,35,3.9,0,4,4,37,0,0,0,11.2,11.2
397,Kendall Gaskins,SF,FB,15,CIN,2,0,0,0,7,6,52,0,0,0,11.2,11.2
403,Robert Turbin,DAL,RB,14,GB,7,51,7.3,1,0,0,0,0,0,0,11.1,11.1
403,Melvin Gordon,LAC,RB,8,BAL,18,54,3,0,6,5,7,0,0,0,11.1,11.1
405,Jeremy Hill,CIN,RB,12,LAR,16,86,5.4,0,1,1,14,0,0,0,11,11
405,Damien Williams,MIA,RB,2,JAX,2,5,2.5,0,4,3,15,1,0,0,11,11
405,Dexter McCluster,TEN,RB,14,NYJ,4,12,3,0,5,4,38,0,0,0,11,11
405,James Starks,GB,RB,13,DET,9,15,1.7,0,7,5,45,0,2,0,11,11
405,Brandon Bolden,NE,RB,16,NYJ,9,30,3.3,0,7,5,30,0,0,0,11,11
410,David Johnson,ARI,RB,12,SF,8,21,2.6,1,4,2,8,0,0,0,10.9,10.9
410,Darren McFadden,DAL,RB,13,WAS,14,53,3.8,1,1,1,6,0,2,2,10.9,10.9
410,Matt Forte,CHI,RB,8,MIN,10,41,4.1,0,4,4,28,0,0,0,10.9,10.9
410,Chris Ivory,NYJ,RB,13,NYG,10,47,4.7,0,5,5,22,0,1,1,10.9,10.9
414,Orleans Darkwa,NYG,RB,7,DAL,8,48,6,1,1,0,0,0,0,0,10.8,10.8
414,Melvin Gordon,LAC,RB,2,CIN,16,88,5.5,0,1,1,10,0,0,0,10.8,10.8
414,Doug Martin,TB,RB,12,IND,14,97,6.9,0,3,1,1,0,0,0,10.8,10.8
414,Darren McFadden,DAL,RB,16,BUF,19,99,5.2,0,1,1,-1,0,0,0,10.8,10.8
414,Doug Martin,TB,RB,2,NO,21,78,3.7,0,2,2,20,0,1,1,10.8,10.8
414,Theo Riddick,DET,RB,6,CHI,7,28,4,0,6,3,50,0,0,0,10.8,10.8
414,Chris Thompson,WAS,RB,5,ATL,3,15,5,0,7,6,33,0,0,0,10.8,10.8
414,CJ Spiller,NO,RB,7,IND,4,16,4,0,6,6,32,0,0,0,10.8,10.8
422,Matt Jones,WAS,RB,5,ATL,11,20,1.8,1,2,1,17,0,0,0,10.7,10.7
422,Doug Martin,TB,RB,15,LAR,18,91,5.1,0,2,1,6,0,0,0,10.7,10.7
422,Jonathan Stewart,CAR,RB,12,DAL,21,68,3.2,0,4,3,9,0,0,0,10.7,10.7
422,Matt Forte,CHI,RB,16,TB,11,54,4.9,0,4,3,23,0,0,0,10.7,10.7
422,Rashad Jennings,NYG,RB,5,SF,11,46,4.2,0,4,4,21,0,0,0,10.7,10.7
422,Jonathan Grimes,HOU,RB,2,CAR,2,7,3.5,0,7,6,40,0,0,0,10.7,10.7
422,Theo Riddick,DET,RB,8,KC,5,17,3.4,0,7,6,30,0,0,0,10.7,10.7
422,Danny Woodhead,LAC,RB,12,JAX,4,8,2,0,6,6,39,0,0,0,10.7,10.7
430,David Johnson,ARI,RB,11,CIN,2,9,4.5,0,2,2,17,1,1,0,10.6,10.6
430,Matt Jones,WAS,RB,14,CHI,18,62,3.4,0,3,2,24,0,1,0,10.6,10.6
430,CJ Anderson,DEN,RB,6,CLE,13,41,3.2,0,4,4,25,0,0,0,10.6,10.6
433,Zac Stacy,NYJ,RB,4,MIA,5,7,1.4,1,3,2,18,0,0,0,10.5,10.5
433,Rashad Jennings,NYG,RB,8,NO,10,54,5.4,0,3,2,31,0,0,0,10.5,10.5
433,Spencer Ware,KC,RB,13,OAK,7,26,3.7,1,2,2,-1,0,1,0,10.5,10.5
433,Latavius Murray,OAK,RB,9,PIT,17,96,5.6,0,2,2,-1,0,2,1,10.5,10.5
433,Doug Martin,TB,RB,16,CHI,17,49,2.9,1,3,1,6,0,2,2,10.5,10.5
433,DeMarco Murray,PHI,RB,2,DAL,13,2,0.2,0,5,5,53,0,0,0,10.5,10.5
433,Kyle Juszczyk,BAL,FB,16,PIT,0,0,0,0,7,5,55,0,0,0,10.5,10.5
433,Tre Mason,LAR,RB,12,CIN,1,-2,-2,0,7,7,37,0,0,0,10.5,10.5
441,Justin Forsett,BAL,RB,10,JAX,14,53,3.8,0,4,4,11,0,0,0,10.4,10.4
441,Fred Jackson,SEA,RB,16,LAR,2,11,5.5,0,8,5,43,0,0,0,10.4,10.4
443,Eddie Lacy,GB,RB,4,SF,18,90,5,0,3,1,3,0,0,0,10.3,10.3
443,Branden Oliver,LAC,RB,6,GB,7,23,3.3,0,4,4,40,0,0,0,10.3,10.3
443,Rashad Jennings,NYG,RB,6,PHI,13,63,4.8,0,3,3,20,0,1,1,10.3,10.3
443,Melvin Gordon,LAC,RB,14,KC,14,35,2.5,0,4,4,28,0,0,0,10.3,10.3
447,Marshawn Lynch,SEA,RB,8,DAL,21,71,3.4,0,2,2,11,0,0,0,10.2,10.2
447,Joique Bell,DET,RB,16,SF,7,13,1.9,1,3,2,9,0,0,0,10.2,10.2
447,Charles Sims,TB,RB,15,LAR,7,50,7.1,0,3,3,22,0,0,0,10.2,10.2
450,Khiry Robinson,NO,RB,4,DAL,6,16,2.7,1,4,2,5,0,0,0,10.1,10.1
450,Carlos Hyde,SF,RB,2,PIT,13,43,3.3,0,4,4,18,0,0,0,10.1,10.1
452,Alfred Morris,WAS,RB,12,NYG,23,78,3.4,0,1,1,12,0,0,0,10,10
452,Mike Gillislee,BUF,RB,14,PHI,3,24,8,1,1,1,6,0,0,0,10,10
452,Khiry Robinson,NO,RB,3,CAR,7,12,1.7,1,2,2,8,0,0,0,10,10
452,Duke Johnson,CLE,RB,12,BAL,7,27,3.9,0,6,5,23,0,0,0,10,10
456,Ameer Abdullah,DET,RB,6,CHI,14,48,3.4,0,4,3,21,0,1,0,9.9,9.9
456,Shane Vereen,NYG,RB,1,DAL,3,14,4.7,0,5,4,45,0,1,0,9.9,9.9
458,Fozzy Whittaker,CAR,RB,14,ATL,8,34,4.2,1,1,1,-6,0,0,0,9.8,9.8
458,Bilal Powell,NYJ,RB,1,CLE,12,62,5.2,0,4,2,16,0,0,0,9.8,9.8
458,Fred Jackson,SEA,RB,13,MIN,1,5,5,0,2,2,13,1,0,0,9.8,9.8
458,Ryan Mathews,PHI,RB,16,WAS,4,5,1.2,1,3,2,13,0,0,0,9.8,9.8
458,Jay Ajayi,MIA,RB,12,NYJ,3,6,2,0,6,4,52,0,0,0,9.8,9.8
458,Chris Thompson,WAS,RB,6,NYJ,5,12,2.4,0,10,6,26,0,0,0,9.8,9.8
458,Javorius Allen,BAL,RB,14,SEA,8,14,1.8,0,9,5,44,0,1,1,9.8,9.8
465,Jeremy Langford,CHI,RB,6,DET,5,10,2,1,2,1,17,0,0,0,9.7,9.7
465,Chris Thompson,WAS,RB,4,PHI,6,53,8.8,0,3,2,24,0,0,0,9.7,9.7
465,Charles Sims,TB,RB,13,ATL,7,56,8,0,3,2,21,0,0,0,9.7,9.7
465,TJ Yeldon,JAX,RB,1,CAR,12,51,4.2,0,4,3,16,0,0,0,9.7,9.7
465,Giovani Bernard,CIN,RB,14,PIT,6,40,6.7,0,5,3,27,0,0,0,9.7,9.7
465,Zurlon Tipton,IND,RB,14,JAX,1,7,7,0,5,4,50,0,0,0,9.7,9.7
465,Kyle Juszczyk,BAL,FB,10,JAX,0,0,0,0,5,5,47,0,0,0,9.7,9.7
465,Jarryd Hayne,SF,RB,16,DET,9,27,3,0,6,5,20,0,0,0,9.7,9.7
473,LeSean McCoy,BUF,RB,3,MIA,11,16,1.5,0,3,1,10,1,0,0,9.6,9.6
473,Giovani Bernard,CIN,RB,9,CLE,13,72,5.5,0,1,1,14,0,0,0,9.6,9.6
473,Justin Forsett,BAL,RB,1,DEN,14,43,3.1,0,7,4,13,0,0,0,9.6,9.6
476,Darren McFadden,DAL,RB,3,ATL,6,35,5.8,1,0,0,0,0,0,0,9.5,9.5
476,Joique Bell,DET,RB,14,LAR,7,50,7.1,0,2,2,25,0,0,0,9.5,9.5
476,Lamar Miller,MIA,RB,3,BUF,7,38,5.4,0,3,3,27,0,0,0,9.5,9.5
476,Jonathan Grimes,HOU,RB,11,NYJ,6,37,6.2,0,3,3,28,0,0,0,9.5,9.5
476,Duke Johnson,CLE,RB,3,OAK,4,3,0.8,0,7,6,32,0,0,0,9.5,9.5
481,Jamaal Charles,KC,RB,5,CHI,12,58,4.8,0,4,1,26,0,0,0,9.4,9.4
481,Duke Johnson,CLE,RB,14,SF,13,78,6,0,3,1,6,0,0,0,9.4,9.4
481,DuJuan Harris,SF,RB,16,DET,11,73,6.6,0,2,1,11,0,0,0,9.4,9.4
481,Mark Ingram,NO,RB,5,PHI,12,57,4.8,0,3,2,17,0,0,0,9.4,9.4
481,Ty Montgomery,GB,RB,3,KC,0,0,0,0,2,2,14,1,0,0,9.4,9.4
481,Isaiah Crowell,CLE,RB,9,CIN,10,38,3.8,0,4,3,26,0,0,0,9.4,9.4
481,Jeremy Langford,CHI,RB,14,WAS,11,37,3.4,0,7,3,27,0,0,0,9.4,9.4
481,Bilal Powell,NYJ,RB,2,IND,12,38,3.2,0,5,4,16,0,1,0,9.4,9.4
489,Dion Lewis,NE,RB,9,WAS,4,14,3.5,0,5,4,39,0,0,0,9.3,9.3
490,Tevin Coleman,ATL,RB,2,NYG,9,32,3.6,1,1,0,0,0,0,0,9.2,9.2
490,Latavius Murray,OAK,RB,12,TEN,22,59,2.7,0,3,1,23,0,0,0,9.2,9.2
490,Alfred Morris,WAS,RB,2,LAR,18,59,3.3,0,2,2,13,0,0,0,9.2,9.2
490,CJ Anderson,DEN,RB,11,CHI,12,59,4.9,0,2,2,13,0,0,0,9.2,9.2
490,Marshawn Lynch,SEA,RB,2,GB,15,41,2.7,0,6,3,21,0,0,0,9.2,9.2
490,Lamar Miller,MIA,RB,2,JAX,10,14,1.4,0,6,5,28,0,0,0,9.2,9.2
496,Duke Johnson,CLE,RB,8,ARI,1,3,3,0,2,2,68,0,0,0,9.1,9.1
496,Latavius Murray,OAK,RB,4,CHI,15,49,3.3,0,5,3,12,0,0,0,9.1,9.1
496,Jonas Gray,MIA,RB,8,NE,2,1,0.5,0,5,4,50,0,0,0,9.1,9.1
496,Giovani Bernard,CIN,RB,15,SF,14,33,2.4,0,4,4,18,0,0,0,9.1,9.1
500,Latavius Murray,OAK,RB,15,GB,21,78,3.7,0,2,1,2,0,0,0,9,9
500,DeMarco Murray,PHI,RB,7,CAR,18,65,3.6,0,4,2,5,0,0,0,9,9
500,Mike Tolbert,CAR,FB,11,WAS,7,5,0.7,0,2,2,5,1,0,0,9,9
500,Michael Burton,DET,FB,15,NO,0,0,0,0,2,2,10,1,0,0,9,9
500,Darren Sproles,PHI,RB,7,CAR,3,9,3,0,10,5,31,0,0,0,9,9
505,Andre Williams,NYG,RB,3,WAS,14,29,2.1,1,0,0,0,0,0,0,8.9,8.9
505,Jamize Olawale,OAK,FB,10,MIN,5,24,4.8,0,3,3,35,0,0,0,8.9,8.9
505,Josh Robinson,IND,RB,2,NYJ,5,12,2.4,0,5,5,27,0,0,0,8.9,8.9
508,Le'Veon Bell,PIT,RB,6,ARI,24,88,3.7,0,0,0,0,0,0,0,8.8,8.8
508,Latavius Murray,OAK,RB,11,DET,13,28,2.2,1,0,0,0,0,0,0,8.8,8.8
508,Doug Martin,TB,RB,8,ATL,23,71,3.1,0,1,1,7,0,0,0,8.8,8.8
508,Jeremy Langford,CHI,RB,13,SF,12,59,4.9,0,3,2,9,0,0,0,8.8,8.8
508,Darren McFadden,DAL,RB,10,TB,17,32,1.9,0,4,3,26,0,0,0,8.8,8.8
508,CJ Anderson,DEN,RB,1,BAL,12,29,2.4,0,8,4,19,0,0,0,8.8,8.8
508,Ameer Abdullah,DET,RB,16,SF,8,39,4.9,0,4,4,9,0,0,0,8.8,8.8
515,Chris Thompson,WAS,RB,10,NO,2,54,27,0,1,1,23,0,0,0,8.7,8.7
515,Giovani Bernard,CIN,RB,12,LAR,10,16,1.6,0,3,2,51,0,1,0,8.7,8.7
515,Latavius Murray,OAK,RB,5,DEN,13,39,3,0,4,3,18,0,0,0,8.7,8.7
515,Rashad Jennings,NYG,RB,3,WAS,11,32,2.9,0,3,3,25,0,0,0,8.7,8.7
515,Melvin Gordon,LAC,RB,1,DET,14,51,3.6,0,3,3,16,0,1,1,8.7,8.7
520,Joseph Randle,DAL,RB,4,NO,11,26,2.4,1,0,0,0,0,0,0,8.6,8.6
520,Ronnie Hillman,DEN,RB,3,DET,7,13,1.9,1,1,1,3,0,0,0,8.6,8.6
520,Fred Jackson,SEA,RB,2,GB,0,0,0,0,2,2,16,1,1,1,8.6,8.6
520,Duke Johnson,CLE,RB,6,DEN,9,38,4.2,0,4,3,18,0,0,0,8.6,8.6
520,Melvin Gordon,LAC,RB,9,CHI,11,31,2.8,0,3,3,25,0,0,0,8.6,8.6
520,Theo Riddick,DET,RB,4,SEA,1,5,5,0,5,5,31,0,0,0,8.6,8.6
520,Theo Riddick,DET,RB,2,MIN,1,5,5,0,6,5,41,0,1,1,8.6,8.6
527,Lamar Miller,MIA,RB,1,WAS,13,53,4.1,0,1,1,22,0,0,0,8.5,8.5
